;GO:0034394;GO:1903169;GO:0007179;GO:0046854;GO:0001666;GO:0051289;GO:0045892;GO:0043031;GO:0045332;GO:1990963;GO:0006958;GO:0098655;GO:0019722;GO:0048041;GO:0019886;GO:0071217;GO:1905233;GO:1905232;GO:1905231;GO:0030183;GO:1905237;GO:0007186;GO:0035590;GO:1905235;GO:0051260;GO:0042100;GO:0043278;GO:1903413;GO:0009967;GO:1901557;GO:1903416;GO:0009914;GO:0061092;GO:0033762;GO:0034614;GO:0030336;GO:0051897;GO:0046718;GO:0033280;GO:1904478;GO:0045786;GO:0060548;GO:0007595;GO:0001890;GO:0010839;GO:0050850;GO:0006855;GO:0050892;GO:0071392;GO:0030449;GO:0097068;GO:0071475;GO:0034644;GO:0032782;GO:0071312;GO:0071236;GO:0035335;GO:2001025;GO:0032467;GO:0050853;GO:0050776;GO:0036146;GO:0031295;GO:0033198;GO:0060856;GO:0007166;GO:0051281;GO:0043215;GO:0002430;GO:0007204;GO:0002587;GO:0045087;GO:0070098;GO:0006508;GO:0032496;GO:0032376;GO:0033189;GO:0030595;GO:0010524;GO:0071549
GO:0034394;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18267597310877398;0.0;0.0;0.30115567313732283;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.30717628966420846;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27862164592076505;0.0;0.0;0.0;0.3385519103331129;0.31796850160656187;0.0;0.0;0.0;0.0;0.0;0.2416273991140133;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23346140496149007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1903169;0.0;1.0;0.3624901073407764;0.0;0.0;0.0;0.17915153193511946;0.3241415006374478;0.18289942959310987;0.0;0.22037978642884928;0.0;0.37642968080671085;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4063694404258344;0.3768324340463675;0.0;0.0;0.0;0.0;0.0;0.31400548209992607;0.0;0.0;0.2821060336424839;0.34693496841746085;0.0;0.0;0.38012859277568384;0.27878396280510664;0.0;0.0;0.5683294633221047;0.3995141296063803;0.39867098075558144;0.2608314506671532;0.0;0.34627175424047657;0.2790418276776585;0.0;0.0;0.0;0.24096318164314148;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.40935961985300084;0.32379830932674264;0.24851744692944785;0.4486859212602502;0.0;0.23853248709698827;0.0;0.0;0.4055841483664302;0.4349834759391997;0.0;0.25486394192592937;0.1816612734820032;0.33655943152639106;0.0;0.37574021048283157;0.0;0.0;0.46082704700915617;0.0;0.0;0.37497150600318385;0.0
GO:0007179;0.0;0.3624901073407764;1.0;0.19463941852761377;0.0;0.263116324340681;0.2373600390422535;0.4327157357427779;0.28088453816297276;0.31208424669127116;0.2229062597302499;0.0;0.7307261585239401;0.24794633038387526;0.0;0.27599465316442734;0.0;0.14459147334748387;0.2544686813473633;0.24621457731872523;0.0;0.7900858939274401;0.8150705425197559;0.0;0.28358066175299534;0.25962126386606205;0.0;0.20876166248273695;0.4189624547324038;0.0;0.0;0.2882681315271474;0.3572037036056617;0.0;0.23595736409435472;0.4159580117735975;0.37128446392088765;0.0;0.0;0.4053474220712907;0.5354459527716442;0.5342922737019083;0.2660905205859075;0.0;0.4627943939380689;0.3716328886755934;0.0;0.0;0.1962947122566166;0.2439868756937081;0.0;0.2182853132476012;0.248111690902035;0.0;0.22138903935825174;0.2979640758591897;0.18042868141477134;0.41816345220398965;0.4322498305149344;0.5339380995983313;0.45928443234329425;0.27603068020696636;0.31701174187415876;0.0;0.31198168223080375;0.8785839779848728;0.2593090461307676;0.0;0.5477546060443803;0.2789565225046009;0.34248769405179413;0.0;0.8126615628205133;0.0;0.0;0.3273829021751415;0.0;0.25764719880031745;0.31089879655512614;0.14520797551537024
GO:0046854;0.0;0.0;0.19463941852761377;1.0;0.0;0.19749292251469086;0.0;0.0;0.15382995176147898;0.22385711517083792;0.22728963427253837;0.0;0.20034095860948714;0.1888216420028152;0.0;0.20466091421892144;0.0;0.1222656904363487;0.19258067920498154;0.18781564185030958;0.0;0.212253086270185;0.20050419699534586;0.0;0.20880288912266573;0.19551730269175233;0.0;0.16520668660876395;0.0;0.0;0.0;0.0;0.12623358710327784;0.0;0.1817875752590646;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.157300646614698;0.0;0.0;0.1711147235096536;0.18891752706027942;0.0;0.1730161377871635;0.21649794445488849;0.4801311865739487;0.0;0.0;0.1439158984780163;0.0;0.20468072412619462;0.0;0.0;0.2238043393055204;0.2119463033188573;0.09582475714760394;0.0;0.14694885233870372;0.15297804125435338;0.0;0.0;0.20006131874182156;0.3525213703180031;0.0;0.0;0.0;0.1943956265936592;0.11218813958748441;0.12270621753432077
GO:0001666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.15122184987664816;0.0;0.0;0.0;0.0;0.3002477052584574;0.2708335588592793;0.13901209494382735;0.27099081364684247;0.0;0.2953654306394807;0.0;0.0;0.2827649913050522;0.0;0.0;0.2593373978314866;0.2127857175082692;0.0;0.29705931483294923;0.3925629069781079;0.0;0.0;0.28079958671185606;0.3392714202323554;0.0;0.0;0.0;0.2686790090440259;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19776602009598584;0.0;0.23766683618582934;0.38598385957463754;0.3530829855441589;0.0;0.22836103523849682;0.331436632085957;0.0;0.0;0.0;0.0;0.0;0.3002977281150843;0.0;0.23667060403811693;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5020811631755708;0.0;0.0;0.2933439464144293;0.0;0.2961145436416096;0.0;0.0;0.13968098925514924
GO:0051289;0.0;0.0;0.263116324340681;0.19749292251469086;0.0;1.0;0.0;0.0;0.3285039171565084;0.3194857421514049;0.0;0.0;0.27364382006887183;0.507146157635135;0.0;0.28176746852855805;0.0;0.14616027552966307;0.25936812871523335;0.2507984737860099;0.0;0.2963620115761886;0.2739484577218317;0.0;0.9205507452578384;0.2647231208776008;0.0;0.2120477610540325;0.0;0.0;0.0;0.0;0.25760501759161725;0.0;0.240164026307713;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19919731926125203;0.0;0.0;0.22188065437744087;0.2527671663098134;0.0;0.2250882155964865;0.30470373341561724;0.18287810237884172;0.0;0.0;0.17820872402283064;0.0;0.28180501854757894;0.0;0.0;0.3193782559330117;0.29576426156863644;0.10990688052187671;0.0;0.18288276561777894;0.19231579832500378;0.0;0.0;0.27312237431304465;0.0;0.0;0.0;0.0;0.2626710148108097;0.13198718483489205;0.14679025738260348
GO:0045892;0.0;0.17915153193511946;0.2373600390422535;0.0;0.0;0.0;1.0;0.3056786286605486;0.10469928948171349;0.0;0.13681085291359557;0.0;0.2418270282758802;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25087256655511403;0.24195358254459304;0.0;0.0;0.0;0.0;0.0;0.22038563494022395;0.0;0.0;0.1310883317408121;0.17559760290813833;0.0;0.0;0.29943029447795416;0.20644075483293634;0.0;0.0;0.1890291130549857;0.33940794533263674;0.339067662967993;0.12630136080702237;0.0;0.31632767028757547;0.20654842748648794;0.0;0.0;0.0;0.32555995884779393;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19176998895260203;0.22400786330511527;0.19316970700894476;0.19998116567027308;0.0;0.18849752691027574;0.0;0.0;0.250644336278988;0.1421899870508296;0.0;0.19606059317692875;0.10429238074371702;0.21609980941305165;0.0;0.2416100596737004;0.0;0.0;0.1701346299043327;0.0;0.0;0.16070180173536822;0.0
GO:0043031;0.0;0.3241415006374478;0.4327157357427779;0.0;0.0;0.0;0.3056786286605486;1.0;0.17028317902239265;0.0;0.2513836869920529;0.0;0.4477951522966968;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4798316223762926;0.44822928201371004;0.0;0.0;0.0;0.0;0.0;0.3794378493074644;0.0;0.0;0.25317407639900597;0.2636563814281288;0.0;0.0;0.5141245730997855;0.33990694483031614;0.0;0.0;0.3579872022966669;0.6444605186775723;0.6432347827898608;0.23590588945206695;0.0;0.5660407103836985;0.3401989436417392;0.0;0.0;0.0;0.27340395241947285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36794658237784555;0.39030392816913906;0.35416919516020345;0.48320975504410135;0.0;0.4303601540761582;0.0;0.0;0.47899739544662034;0.19490058518751652;0.0;0.3626214797206086;0.16920944417414288;0.5078442496376089;0.0;0.4470517665284506;0.0;0.0;0.295778907023191;0.0;0.0;0.23144491682331897;0.0
GO:0045332;0.18267597310877398;0.18289942959310987;0.28088453816297276;0.15382995176147898;0.0;0.3285039171565084;0.10469928948171349;0.17028317902239265;1.0;0.21895051030845622;0.12480267420712815;0.37769768096537965;0.2889506716586493;0.3143479455060619;0.0;0.20055200878119211;0.0;0.12078729679153491;0.18893820306948927;0.18434956571578576;0.0;0.305774006043707;0.28918147680276307;0.0;0.3469314002035727;0.19176397535592893;0.0;0.16251889433929204;0.16613248488183477;0.0;0.0;0.48733221156951084;0.3804676662840854;0.0;0.17853849612116837;0.16521728636293853;0.15123825099333424;0.0;0.0;0.19850127335130444;0.19939989973346106;0.19909027805038032;0.46003189577591347;0.0;0.17914472195948627;0.1513500397612432;0.3373337976898899;0.3256308896529682;0.15486205129530134;0.13438018348151945;0.0;0.16823293162983988;0.18541104141246428;0.4902475928971136;0.1700704968023364;0.21190533114014395;0.1448155612676586;0.20298993349659805;0.17014360219100558;0.20872492607324394;0.2168774112501839;0.20057103120318592;0.13326439871165405;0.0;0.21890002235986436;0.3053412335917018;0.17042949712988256;0.3779766417557969;0.21305992653900785;0.27054648635120854;0.17528903355105116;0.0;0.28855526756953437;0.0;0.0;0.1693955848550842;0.0;0.19068483247010382;0.19920943300076965;0.12121721617107703
GO:1990963;0.0;0.0;0.31208424669127116;0.22385711517083792;0.0;0.3194857421514049;0.0;0.0;0.21895051030845622;1.0;0.0;0.0;0.32700597653649627;0.29739240672662764;0.0;0.33867441405759463;0.0;0.1601161315118222;0.3068250369707136;0.4894638839767266;0.0;0.35998231511684303;0.32744110547214833;0.0;0.3501690766824413;0.3143473420758317;0.0;0.24274311529612094;0.0;0.0;0.0;0.0;0.16699008517856506;0.0;0.2803096319640393;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.45471645185336645;0.0;0.0;0.0;0.0;0.22604946602855774;0.0;0.0;0.25571588871912104;0.297630328380419;0.0;0.2599857125140667;0.3723647225432446;0.20526353823285065;0.0;0.0;0.1993994018710957;0.0;0.33872866470513663;0.0;0.0;0.8958668081442116;0.35910076125440726;0.1176155925022469;0.0;0.20526941298072018;0.21722869277708037;0.0;0.0;0.32626160822592326;0.0;0.0;0.0;0.0;0.3114579597947022;0.1432632788932294;0.16087247362561014
