;GO:0014068;GO:1901741;GO:0042531;GO:0051091;GO:0051092;GO:0045766;GO:0002244;GO:0045651;GO:0070560;GO:0014739;GO:0032729;GO:2000353;GO:2000473;GO:0019886;GO:0035556;GO:0033138;GO:0042307;GO:2000251;GO:0050849;GO:0043113;GO:0009967;GO:0009725;GO:1990771;GO:2000406;GO:0002523;GO:2000648;GO:0045660;GO:0030099;GO:0030890;GO:0010668;GO:2000363;GO:0031623;GO:0071404;GO:0051017;GO:0051897;GO:0045429;GO:0090314;GO:0060261;GO:1905564;GO:0008284;GO:0060305;GO:0061515;GO:0045944;GO:0048539;GO:0042832;GO:0002576;GO:0048661;GO:0050730;GO:0007229;GO:0006933;GO:0071673;GO:0071157;GO:0019221;GO:0048662;GO:0051384;GO:0071672;GO:0034446;GO:0071315;GO:0050857;GO:0050852;GO:0050853;GO:0033198;GO:0050904;GO:0038083;GO:0046488;GO:0001774;GO:0002503;GO:0010925;GO:0001934;GO:0002506;GO:0030593;GO:0050900;GO:0032496;GO:0010920;GO:0033625;GO:0032930;GO:0016601;GO:0070528;GO:0045963;GO:0043542;GO:0030866;GO:0051607;GO:0051209;GO:0030183;GO:0090026;GO:0002291;GO:0034142;GO:0042100;GO:0043312;GO:0042102;GO:0042742;GO:0043315;GO:0030217;GO:0010629;GO:0030854;GO:0031668;GO:0097178;GO:0030218;GO:0045860;GO:0044130;GO:0035987;GO:0071447;GO:0032870;GO:0001915;GO:0032233;GO:0008360;GO:1903980;GO:0090074;GO:0006469;GO:0045744;GO:0001960;GO:0002378;GO:0000122;GO:0030845;GO:0035335;GO:0031532;GO:0050776;GO:0010572;GO:0060333;GO:1900087;GO:0006351;GO:0030041;GO:1903238;GO:0007169;GO:0007166;GO:0048864;GO:1901216;GO:0006357;GO:0060337;GO:0030833;GO:0070493;GO:0032735;GO:2000107;GO:0071222;GO:0045123;GO:0030836;GO:0045087;GO:0043066;GO:0006904;GO:0006508;GO:0006909;GO:0071345;GO:0071346
GO:0014068;1.0;0.12755981097713553;0.29215307485716907;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.0;0.12755981097713553;0.0;0.21066859409381297;0.11511873865597294;0.12755981097713553;0.12755981097713553;0.0;0.047799631016701725;0.12755981097713553;0.11511873865597294;0.12755981097713553;0.2326756683755529;0.0;0.25051392497694763;0.0;0.0;0.12755981097713553;0.0;0.12755981097713553;0.12755981097713553;0.0;0.12755981097713553;0.0;0.036692364793703955;0.0;0.0;0.0;0.29215307485716907;0.12755981097713553;0.11511873865597294;0.12755981097713553;0.12755981097713553;0.12755981097713553;0.036692364793703955;0.0;0.12755981097713553;0.0;0.0;0.0;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.21066859409381297;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.0;0.1492331351584338;0.0;0.0;0.25051392497694763;0.21066859409381297;0.21066859409381297;0.0;0.0;0.0;0.0;0.0;0.0;0.12755981097713553;0.12755981097713553;0.0;0.0;0.0;0.0;0.047799631016701725;0.12755981097713553;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.0;0.21066859409381297;0.0;0.21066859409381297;0.0;0.0;0.12755981097713553;0.0;0.21066859409381297;0.0;0.042064647228987374;0.12755981097713553;0.0;0.0;0.0;0.12755981097713553;0.042064647228987374;0.0;0.0;0.0;0.1492331351584338;0.12755981097713553;0.047799631016701725;0.12755981097713553;0.036692364793703955;0.047799631016701725;0.1786822519641151;0.1786822519641151;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.1492331351584338;0.21066859409381297;0.047799631016701725;0.12755981097713553;0.0;0.0;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.0;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.0;0.0;0.12755981097713553;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0
GO:1901741;0.12755981097713553;1.0;0.12755981097713553;0.11511873865597294;0.11511873865597294;0.2946054623034586;0.0;0.30379685991921485;0.0;0.11511873865597294;0.11511873865597294;0.12755981097713553;0.12755981097713553;0.0;0.047799631016701725;0.12755981097713553;0.11511873865597294;0.27776606418114075;0.047799631016701725;0.0;0.12755981097713553;0.0;0.0;0.12755981097713553;0.0;0.12755981097713553;0.30379685991921485;0.0;0.12755981097713553;0.0;0.036692364793703955;0.0;0.0;0.0;0.12755981097713553;0.12755981097713553;0.11511873865597294;0.27776606418114075;0.12755981097713553;0.12755981097713553;0.036692364793703955;0.0;0.12755981097713553;0.0;0.0;0.0;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.12755981097713553;0.11511873865597294;0.11511873865597294;0.0;0.0;0.0;0.0;0.0;0.0;0.12755981097713553;0.12755981097713553;0.0;0.0;0.0;0.0;0.047799631016701725;0.27776606418114075;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.0;0.12755981097713553;0.0;0.11511873865597294;0.0;0.0;0.12755981097713553;0.0;0.12755981097713553;0.0;0.042064647228987374;0.30379685991921485;0.0;0.0;0.0;0.12755981097713553;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.27776606418114075;0.2946054623034586;0.12755981097713553;0.036692364793703955;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.042064647228987374;0.12755981097713553;0.047799631016701725;0.12755981097713553;0.0;0.0;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.0;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.20397374928165476;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.0;0.0;0.27776606418114075;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0
GO:0042531;0.29215307485716907;0.12755981097713553;1.0;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.0;0.12755981097713553;0.0;0.21066859409381297;0.11511873865597294;0.12755981097713553;0.12755981097713553;0.0;0.047799631016701725;0.2970121637671333;0.11511873865597294;0.12755981097713553;0.2326756683755529;0.0;0.25051392497694763;0.0;0.0;0.12755981097713553;0.0;0.12755981097713553;0.12755981097713553;0.0;0.12755981097713553;0.0;0.036692364793703955;0.0;0.0;0.0;0.29215307485716907;0.1816892161000484;0.11511873865597294;0.1816892161000484;0.12755981097713553;0.12755981097713553;0.036692364793703955;0.0;0.1816892161000484;0.0;0.0;0.0;0.12755981097713553;0.441593085819954;0.047799631016701725;0.047799631016701725;0.21066859409381297;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.0;0.1492331351584338;0.0;0.0;0.25051392497694763;0.21066859409381297;0.21066859409381297;0.0;0.0;0.0;0.0;0.0;0.0;0.28270809275848624;0.2970121637671333;0.0;0.0;0.0;0.0;0.23617816366413516;0.12755981097713553;0.17811780918080672;0.047799631016701725;0.047799631016701725;0.10900961301269105;0.0;0.0;0.0;0.047799631016701725;0.0;0.21066859409381297;0.0;0.21066859409381297;0.0;0.0;0.12755981097713553;0.0;0.21066859409381297;0.0;0.10567815125427765;0.12755981097713553;0.0;0.0;0.0;0.2970121637671333;0.042064647228987374;0.0;0.0;0.0;0.1492331351584338;0.12755981097713553;0.047799631016701725;0.12755981097713553;0.036692364793703955;0.2589137257715929;0.1786822519641151;0.1786822519641151;0.0;0.10900961301269105;0.047799631016701725;0.0;0.0;0.1492331351584338;0.21066859409381297;0.047799631016701725;0.12755981097713553;0.0;0.0;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.0;0.12755981097713553;0.10900961301269105;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.0;0.0;0.12755981097713553;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0
GO:0051091;0.11511873865597294;0.11511873865597294;0.11511873865597294;1.0;0.43608599504093154;0.11511873865597294;0.0;0.11511873865597294;0.0;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.0;0.047799631016701725;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.047799631016701725;0.0;0.11511873865597294;0.0;0.0;0.11511873865597294;0.0;0.11511873865597294;0.11511873865597294;0.0;0.11511873865597294;0.0;0.23753055021918945;0.0;0.0;0.0;0.11511873865597294;0.14212163039839543;0.11511873865597294;0.15831211565824807;0.11511873865597294;0.11511873865597294;0.036692364793703955;0.0;0.15831211565824807;0.0;0.0;0.0;0.11511873865597294;0.10900961301269105;0.047799631016701725;0.047799631016701725;0.11511873865597294;0.11511873865597294;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.0;0.0;0.0;0.0;0.0;0.0;0.23753055021918945;0.11511873865597294;0.0;0.0;0.0;0.0;0.14212163039839543;0.11511873865597294;0.11511873865597294;0.047799631016701725;0.047799631016701725;0.10900961301269105;0.0;0.0;0.0;0.047799631016701725;0.0;0.11511873865597294;0.0;0.11511873865597294;0.0;0.0;0.11511873865597294;0.0;0.11511873865597294;0.0;0.1356691921375081;0.11511873865597294;0.0;0.0;0.0;0.23753055021918945;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.11511873865597294;0.047799631016701725;0.11511873865597294;0.17530917548795347;0.17530917548795347;0.047799631016701725;0.047799631016701725;0.0;0.15831211565824807;0.047799631016701725;0.0;0.0;0.042064647228987374;0.11511873865597294;0.047799631016701725;0.11511873865597294;0.0;0.0;0.11511873865597294;0.047799631016701725;0.047799631016701725;0.0;0.11511873865597294;0.15831211565824807;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.0;0.0;0.11511873865597294;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0
GO:0051092;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.43608599504093154;1.0;0.11511873865597294;0.0;0.11511873865597294;0.0;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.0;0.047799631016701725;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.047799631016701725;0.0;0.11511873865597294;0.0;0.0;0.11511873865597294;0.0;0.11511873865597294;0.11511873865597294;0.0;0.11511873865597294;0.0;0.23753055021918945;0.0;0.0;0.0;0.11511873865597294;0.14212163039839543;0.11511873865597294;0.15831211565824807;0.11511873865597294;0.11511873865597294;0.036692364793703955;0.0;0.15831211565824807;0.0;0.0;0.0;0.11511873865597294;0.10900961301269105;0.047799631016701725;0.047799631016701725;0.11511873865597294;0.11511873865597294;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.0;0.0;0.0;0.0;0.0;0.0;0.23753055021918945;0.11511873865597294;0.0;0.0;0.0;0.0;0.14212163039839543;0.11511873865597294;0.11511873865597294;0.047799631016701725;0.047799631016701725;0.10900961301269105;0.0;0.0;0.0;0.047799631016701725;0.0;0.11511873865597294;0.0;0.11511873865597294;0.0;0.0;0.11511873865597294;0.0;0.11511873865597294;0.0;0.1356691921375081;0.11511873865597294;0.0;0.0;0.0;0.23753055021918945;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.11511873865597294;0.047799631016701725;0.11511873865597294;0.17530917548795347;0.17530917548795347;0.047799631016701725;0.047799631016701725;0.0;0.15831211565824807;0.047799631016701725;0.0;0.0;0.042064647228987374;0.11511873865597294;0.047799631016701725;0.11511873865597294;0.0;0.0;0.11511873865597294;0.047799631016701725;0.047799631016701725;0.0;0.11511873865597294;0.15831211565824807;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.0;0.0;0.11511873865597294;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0
GO:0045766;0.11511873865597294;0.2946054623034586;0.11511873865597294;0.11511873865597294;0.11511873865597294;1.0;0.0;0.2688665324497557;0.0;0.24944431948534626;0.24944431948534626;0.11511873865597294;0.11511873865597294;0.0;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.042064647228987374;0.0;0.11511873865597294;0.0;0.0;0.11511873865597294;0.0;0.11511873865597294;0.2688665324497557;0.0;0.11511873865597294;0.0;0.036692364793703955;0.0;0.0;0.0;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.036692364793703955;0.0;0.11511873865597294;0.0;0.0;0.0;0.11511873865597294;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.0;0.0;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.0;0.0;0.0;0.0;0.0;0.0;0.11511873865597294;0.11511873865597294;0.0;0.0;0.0;0.0;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.0;0.11511873865597294;0.0;0.11511873865597294;0.0;0.0;0.11511873865597294;0.0;0.11511873865597294;0.0;0.042064647228987374;0.2688665324497557;0.0;0.0;0.0;0.11511873865597294;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.11511873865597294;0.2946054623034586;0.11511873865597294;0.036692364793703955;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.0;0.0;0.042064647228987374;0.24944431948534626;0.042064647228987374;0.11511873865597294;0.0;0.0;0.11511873865597294;0.042064647228987374;0.042064647228987374;0.0;0.11511873865597294;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.24944431948534626;0.042064647228987374;0.0;0.0;0.11511873865597294;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.0
GO:0002244;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.22804082589224092;0.0;0.22804082589224092;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.1890450431733396;0.0;0.1302612429746404;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.1890450431733396;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.22804082589224092;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.22804082589224092;0.0;0.0;0.01468324974140624;0.01468324974140624;0.22804082589224092;0.0;0.0;0.22804082589224092;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.1890450431733396;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624
GO:0045651;0.12755981097713553;0.30379685991921485;0.12755981097713553;0.11511873865597294;0.11511873865597294;0.2688665324497557;0.0;1.0;0.0;0.24944431948534626;0.24944431948534626;0.12755981097713553;0.12755981097713553;0.0;0.047799631016701725;0.12755981097713553;0.11511873865597294;0.12755981097713553;0.047799631016701725;0.0;0.12755981097713553;0.0;0.0;0.28985679281760435;0.0;0.12755981097713553;0.5998779231494608;0.0;0.28985679281760435;0.0;0.036692364793703955;0.0;0.0;0.0;0.12755981097713553;0.12755981097713553;0.11511873865597294;0.12755981097713553;0.12755981097713553;0.12755981097713553;0.036692364793703955;0.0;0.12755981097713553;0.0;0.0;0.0;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.28985679281760435;0.28985679281760435;0.28985679281760435;0.0;0.0;0.0;0.0;0.0;0.0;0.12755981097713553;0.12755981097713553;0.0;0.0;0.0;0.0;0.047799631016701725;0.12755981097713553;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.0;0.28985679281760435;0.0;0.28985679281760435;0.0;0.0;0.28985679281760435;0.0;0.28985679281760435;0.0;0.042064647228987374;0.5998779231494608;0.0;0.0;0.0;0.12755981097713553;0.042064647228987374;0.0;0.0;0.0;0.2515269417723919;0.12755981097713553;0.20397374928165476;0.28985679281760435;0.036692364793703955;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.2515269417723919;0.24944431948534626;0.047799631016701725;0.12755981097713553;0.0;0.0;0.28985679281760435;0.047799631016701725;0.047799631016701725;0.0;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.24944431948534626;0.047799631016701725;0.0;0.0;0.12755981097713553;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0
GO:0070560;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.2288532216884073;0.0;0.0;0.14698621595948655;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.14698621595948655;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.2991519927136402;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.14698621595948655;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.2991519927136402;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.5714817233077965;0.0;0.14698621595948655;0.01468324974140624;0.01468324974140624
GO:0014739;0.21066859409381297;0.11511873865597294;0.21066859409381297;0.11511873865597294;0.11511873865597294;0.24944431948534626;0.0;0.24944431948534626;0.0;1.0;0.24944431948534626;0.11511873865597294;0.11511873865597294;0.0;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.1492331351584338;0.0;0.21066859409381297;0.0;0.0;0.11511873865597294;0.0;0.11511873865597294;0.24944431948534626;0.0;0.11511873865597294;0.0;0.036692364793703955;0.0;0.0;0.0;0.21066859409381297;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.036692364793703955;0.0;0.11511873865597294;0.0;0.0;0.0;0.11511873865597294;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.21066859409381297;0.11511873865597294;0.042064647228987374;0.042064647228987374;0.0;0.1492331351584338;0.0;0.0;0.21066859409381297;0.21066859409381297;0.21066859409381297;0.0;0.0;0.0;0.0;0.0;0.0;0.11511873865597294;0.11511873865597294;0.0;0.0;0.0;0.0;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.0;0.21066859409381297;0.0;0.21066859409381297;0.0;0.0;0.11511873865597294;0.0;0.21066859409381297;0.0;0.042064647228987374;0.24944431948534626;0.0;0.0;0.0;0.11511873865597294;0.042064647228987374;0.0;0.0;0.0;0.1492331351584338;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.036692364793703955;0.042064647228987374;0.1492331351584338;0.1492331351584338;0.0;0.042064647228987374;0.042064647228987374;0.0;0.0;0.1492331351584338;0.24944431948534626;0.042064647228987374;0.11511873865597294;0.0;0.0;0.11511873865597294;0.042064647228987374;0.042064647228987374;0.0;0.11511873865597294;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.24944431948534626;0.042064647228987374;0.0;0.0;0.11511873865597294;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.0
