;GO:0007193;GO:0046718;GO:0060441;GO:1904037;GO:0009313;GO:1903206;GO:0046697;GO:0008625;GO:0006689;GO:0060742;GO:0032091;GO:0006004;GO:0043525;GO:0006027;GO:0006687;GO:0002003;GO:0051345;GO:0002576;GO:0097067;GO:0051005;GO:0032868;GO:0071310;GO:0010757;GO:0010977;GO:0032509;GO:0042340;GO:2000179;GO:0051603;GO:0016139;GO:1905572;GO:0045599;GO:0043312;GO:0008333;GO:0046323;GO:0060736;GO:0043410;GO:0006897;GO:0006895;GO:0038180;GO:0048208;GO:0030855;GO:0048011;GO:0007218;GO:0006888;GO:0010506;GO:0019377;GO:0014902
GO:0007193;1.0;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.12659489728285286;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.0;0.047799631016701725;0.0;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.0;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.0;0.01468324974140624;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.01468324974140624;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.12659489728285286;0.01468324974140624;0.01468324974140624;0.12659489728285286;0.26648227313493894;0.0;0.047799631016701725;0.01468324974140624;0.01468324974140624
GO:0046718;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0060441;0.0;0.0;1.0;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1642658631441654;0.0;0.0;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.0;0.1302612429746404
GO:1904037;0.047799631016701725;0.0;0.0;1.0;0.0;0.24022938999252305;0.0;0.047799631016701725;0.0;0.0;0.036692364793703955;0.0;0.34744047351381185;0.0;0.0;0.036692364793703955;0.036692364793703955;0.0;0.0;0.036692364793703955;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.12755981097713553;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.12755981097713553;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0
GO:0009313;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.242130903760124;0.0;0.0;0.36940048842670786;0.0;0.242130903760124;0.06927734236639929;0.06927734236639929;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.242130903760124;0.0;0.06927734236639929;0.242130903760124;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.242130903760124;0.0
GO:1903206;0.047799631016701725;0.0;0.0;0.24022938999252305;0.0;1.0;0.0;0.047799631016701725;0.0;0.0;0.036692364793703955;0.0;0.24022938999252305;0.0;0.0;0.036692364793703955;0.036692364793703955;0.0;0.0;0.036692364793703955;0.0;0.0;0.13839445927415203;0.13839445927415203;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.13839445927415203;0.0;0.0;0.0;0.0;0.1492331351584338;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0
GO:0046697;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;1.0;0.0;0.0;0.34386328635089514;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.34386328635089514;0.0;0.0;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.0;0.1302612429746404
GO:0008625;0.12659489728285286;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;1.0;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.0;0.047799631016701725;0.0;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.0;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.0;0.01468324974140624;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.01468324974140624;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.2052608479739753;0.01468324974140624;0.01468324974140624;0.2052608479739753;0.12659489728285286;0.0;0.047799631016701725;0.01468324974140624;0.01468324974140624
GO:0006689;0.01468324974140624;0.0;0.0;0.0;0.242130903760124;0.0;0.0;0.01468324974140624;1.0;0.01468324974140624;0.0;0.06927734236639929;0.0;0.4682972401324622;0.5864763402836589;0.35899014498592824;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.4682972401324622;0.0;0.1237146889194086;0.4682972401324622;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.7300769708695185;0.01468324974140624
GO:0060742;0.01468324974140624;0.0;0.1302612429746404;0.0;0.0;0.0;0.34386328635089514;0.01468324974140624;0.01468324974140624;1.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.34386328635089514;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.41260509979692533;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.22804082589224092
GO:0032091;0.036692364793703955;0.0;0.0;0.036692364793703955;0.0;0.036692364793703955;0.0;0.036692364793703955;0.0;0.0;1.0;0.0;0.036692364793703955;0.0;0.0;0.036692364793703955;0.17530917548795347;0.0;0.0;0.2828001955049257;0.0;0.0;0.036692364793703955;0.036692364793703955;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.036692364793703955;0.0;0.0;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.0;0.0
GO:0006004;0.0;0.0;0.0;0.0;0.36940048842670786;0.0;0.0;0.0;0.06927734236639929;0.0;0.0;1.0;0.0;0.06501482195767329;0.06927734236639929;0.06927734236639929;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2355376372194388;0.0;0.06927734236639929;0.06501482195767329;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06927734236639929;0.0
GO:0043525;0.047799631016701725;0.0;0.0;0.34744047351381185;0.0;0.24022938999252305;0.0;0.047799631016701725;0.0;0.0;0.036692364793703955;0.0;1.0;0.0;0.0;0.036692364793703955;0.036692364793703955;0.0;0.0;0.036692364793703955;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.12755981097713553;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.12755981097713553;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0
GO:0006027;0.0;0.0;0.0;0.0;0.242130903760124;0.0;0.0;0.0;0.4682972401324622;0.0;0.0;0.06501482195767329;0.0;1.0;0.3133982154259727;0.1237146889194086;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.574629051418289;0.0;0.1237146889194086;0.4682972401324622;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4682972401324622;0.0
GO:0006687;0.01468324974140624;0.0;0.0;0.0;0.06927734236639929;0.0;0.0;0.01468324974140624;0.5864763402836589;0.01468324974140624;0.0;0.06927734236639929;0.0;0.3133982154259727;1.0;0.1237146889194086;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.3133982154259727;0.0;0.1237146889194086;0.3133982154259727;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.5269573504908229;0.01468324974140624
