;GO:0007193;GO:0046718;GO:0060441;GO:1904037;GO:0009313;GO:1903206;GO:0046697;GO:0008625;GO:0006689;GO:0060742;GO:0032091;GO:0006004;GO:0043525;GO:0006027;GO:0006687;GO:0002003;GO:0051345;GO:0002576;GO:0097067;GO:0051005;GO:0032868;GO:0071310;GO:0010757;GO:0010977;GO:0032509;GO:0042340;GO:2000179;GO:0051603;GO:0016139;GO:1905572;GO:0045599;GO:0043312;GO:0008333;GO:0046323;GO:0060736;GO:0043410;GO:0006897;GO:0006895;GO:0038180;GO:0048208;GO:0030855;GO:0048011;GO:0007218;GO:0006888;GO:0010506;GO:0019377;GO:0014902
GO:0007193;1.0;0.0;0.0;0.39213917425616795;0.0;0.27032552333936366;0.0;0.6481163977846436;0.13534451387497318;0.2842101445664282;0.298718173548926;0.0;0.3648339455324458;0.0;0.21488170533069836;0.2409949136023276;0.29870978469586434;0.2603891849214981;0.2308973419827856;0.25012201787806343;0.0;0.2987679367970362;0.2512750982140955;0.25716164082652426;0.0;0.1553356574410829;0.46136777670293333;0.0;0.0;0.0;0.4238582565583399;0.1718414525393579;0.0;0.0;0.0;0.19488749006222944;0.0;0.0;0.6775180334656657;0.2613891657639396;0.3320901234433835;0.6206577172528599;0.8070275695611119;0.0;0.48274016720600915;0.18882036276829275;0.2997476404991379
GO:0046718;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0060441;0.0;0.0;1.0;0.0;0.0;0.0;0.29941420852787687;0.0;0.0;0.27205431399788127;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3693075672045693;0.0;0.0;0.0;0.0;0.0;0.31561231874251927;0.0;0.0;0.0;0.0;0.0;0.28625792656335836
GO:1904037;0.39213917425616795;0.0;0.0;1.0;0.0;0.29341888946606526;0.0;0.3923317912510081;0.0;0.0;0.25105836774085555;0.0;0.8163401082944712;0.0;0.0;0.15878868575234636;0.2510524421638722;0.0;0.0;0.215817283031043;0.0;0.0;0.229591531240659;0.23449604594902107;0.0;0.0;0.5471371315169289;0.0;0.0;0.0;0.3656121758513394;0.0;0.0;0.0;0.0;0.2526861535421641;0.0;0.0;0.4074044676330865;0.0;0.0;0.3780719112070394;0.4239357013714912;0.0;0.4086023628402074;0.0;0.0
GO:0009313;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.3191657782269527;0.0;0.0;0.5772543964595753;0.0;0.4354431025331988;0.3632070128666762;0.2983492339479856;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.31310000883524136;0.0;0.4618434197252147;0.5284911533615778;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4456240179216841;0.0
GO:1903206;0.27032552333936366;0.0;0.0;0.29341888946606526;0.0;1.0;0.0;0.27041704459845206;0.0;0.0;0.1687457091219115;0.0;0.28029140465953717;0.0;0.0;0.12135013637818931;0.16874303211137617;0.0;0.0;0.15205683528855113;0.0;0.0;0.2527908982184831;0.2570447317289599;0.0;0.0;0.2708224300996864;0.0;0.0;0.0;0.35824916480195274;0.0;0.0;0.0;0.0;0.18023885036332496;0.0;0.0;0.277493202200615;0.0;0.0;0.2635651602764038;0.2850645831740008;0.0;0.2780484220061204;0.0;0.0
GO:0046697;0.0;0.0;0.29941420852787687;0.0;0.0;0.0;1.0;0.0;0.0;0.5597576718676325;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5562331637400857;0.0;0.0;0.0;0.0;0.0;0.39719493396580213;0.0;0.0;0.0;0.0;0.0;0.3517950215661509
GO:0008625;0.6481163977846436;0.0;0.0;0.3923317912510081;0.0;0.27041704459845206;0.0;1.0;0.13538330185316008;0.2843812374317063;0.2989071855521029;0.0;0.3650006663260698;0.0;0.2149794938482288;0.2410850454316375;0.2988987860798463;0.2605327922888103;0.23101025436653225;0.25025452073415755;0.0;0.2989570118001391;0.2513541727082619;0.2572444642346788;0.0;0.1553867522210947;0.46163442960981815;0.0;0.0;0.0;0.42408330328125204;0.17190398496331563;0.0;0.0;0.0;0.1949350536685789;0.0;0.0;0.7703315739168316;0.26153387855554533;0.3323237427412264;0.7056462441254123;0.7106691583545935;0.0;0.48303210498897553;0.18889586549991122;0.2999379579393759
GO:0006689;0.13534451387497318;0.0;0.0;0.0;0.3191657782269527;0.0;0.0;0.13538330185316008;1.0;0.13829616309702641;0.0;0.23364785437505678;0.0;0.4380664552072892;0.6731042700436752;0.39402042671013454;0.0;0.13240226943495687;0.12432763030691513;0.0;0.0;0.1416548025684712;0.0;0.0;0.0;0.46043369485503305;0.0;0.3190714492867873;0.3539869963992933;0.0;0.0;0.10491359665270364;0.0;0.0;0.0;0.0;0.0;0.0;0.13837012166691076;0.13266032762668659;0.14873059635372238;0.13246819031689114;0.14153961865949044;0.0;0.0;0.7677146719859383;0.14187465998724197
GO:0060742;0.2842101445664282;0.0;0.27205431399788127;0.0;0.0;0.0;0.5597576718676325;0.2843812374317063;0.13829616309702641;1.0;0.0;0.0;0.0;0.0;0.22241845728885554;0.18167007705530192;0.0;0.27153903877280916;0.2396222327902264;0.0;0.0;0.3135399907632118;0.0;0.0;0.0;0.15923621749711772;0.0;0.0;0.0;0.0;0.0;0.17662776293900853;0.0;0.0;0.5009583904379448;0.0;0.0;0.0;0.29788813948682974;0.2726266702566001;0.8222232862207192;0.2718164499714902;0.3129762404459162;0.0;0.0;0.19461517660892116;0.6358399754474515
