;GO:0061136;GO:0036499;GO:0008584;GO:0006120;GO:0000715;GO:0002181;GO:0034198;GO:0006283;GO:0000338;GO:0006366;GO:0046777;GO:0022900;GO:0045944;GO:0051091;GO:0006303;GO:0006446;GO:0043687;GO:0097010;GO:0045471;GO:0033539;GO:0034605;GO:0001701;GO:0034644;GO:2000676;GO:0032981;GO:0010950;GO:0016579;GO:0034063;GO:1905098;GO:1903894;GO:0000724;GO:1990182;GO:0043312;GO:1901216;GO:0006412;GO:0046328;GO:0006406;GO:0043161;GO:0001731;GO:0043066;GO:0034599;GO:1990737;GO:0032057;GO:0019953;GO:0070536
GO:0061136;1.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2093023255813954;0.29032258064516125;0.0;0.43999999999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.0;0.34285714285714286;0.0;0.0;0.1071428571428571;0.16000000000000003;0.0;0.0;0.0;0.18181818181818177;0.0;0.34375;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.21999999999999997;0.0;0.0
GO:0036499;0.15384615384615385;1.0;0.0;0.10526315789473684;0.11764705882352944;0.05555555555555558;0.2727272727272727;0.19999999999999996;0.06896551724137934;0.050000000000000044;0.06666666666666665;0.11764705882352944;0.09090909090909094;0.125;0.19354838709677424;0.1428571428571429;0.07692307692307687;0.10526315789473684;0.09999999999999998;0.050000000000000044;0.375;0.0;0.19047619047619047;0.16666666666666663;0.09523809523809523;0.10256410256410253;0.06896551724137934;0.08695652173913049;0.125;0.19047619047619047;0.1875;0.09999999999999998;0.06060606060606055;0.2222222222222222;0.05714285714285716;0.11428571428571432;0.0;0.05714285714285716;0.09523809523809523;0.19999999999999996;0.375;0.33333333333333337;0.1875;0.0;0.06666666666666665
GO:0008584;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23076923076923073;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.0
GO:0006120;0.0;0.10526315789473684;0.0;1.0;0.16666666666666663;0.13793103448275867;0.09523809523809523;0.14814814814814814;0.18181818181818177;0.12121212121212122;0.17391304347826086;0.75;0.0;0.0;0.1428571428571429;0.0;0.21052631578947367;0.1428571428571429;0.0;0.15625;0.1333333333333333;0.0;0.11111111111111116;0.0;0.125;0.0;0.18181818181818177;0.11111111111111116;0.0;0.0;0.13793103448275867;0.1333333333333333;0.0714285714285714;0.0;0.1428571428571429;0.0;0.0;0.1428571428571429;0.125;0.0;0.1333333333333333;0.09523809523809523;0.040000000000000036;0.0;0.17391304347826086
GO:0000715;0.0;0.11764705882352944;0.0;0.16666666666666663;1.0;0.06896551724137934;0.10526315789473684;0.07407407407407407;0.09090909090909094;0.06060606060606055;0.08695652173913049;0.19999999999999996;0.0;0.0;0.0714285714285714;0.0;0.10526315789473684;0.4;0.0;0.06060606060606055;0.15384615384615385;0.0;0.125;0.0;0.33333333333333337;0.0;0.09090909090909094;0.3846153846153846;0.0;0.0;0.06896551724137934;0.15384615384615385;0.07692307692307687;0.0;0.0714285714285714;0.0;0.0;0.0714285714285714;0.33333333333333337;0.0;0.15384615384615385;0.10526315789473684;0.04166666666666663;0.0;0.08695652173913049
GO:0002181;0.0;0.05555555555555558;0.0;0.13793103448275867;0.06896551724137934;1.0;0.052631578947368474;0.26315789473684215;0.3870967741935484;0.42105263157894735;0.375;0.14814814814814814;0.0;0.0;0.2564102564102564;0.0;0.4285714285714286;0.06451612903225812;0.0;0.125;0.0625;0.0;0.05714285714285716;0.0;0.06060606060606055;0.0;0.3870967741935484;0.05714285714285716;0.0;0.0;0.25;0.0625;0.0444444444444444;0.0;0.96;0.0;0.0;0.2894736842105263;0.06060606060606055;0.0;0.0625;0.052631578947368474;0.02985074626865669;0.0;0.375
GO:0034198;0.0;0.2727272727272727;0.0;0.09523809523809523;0.10526315789473684;0.052631578947368474;1.0;0.1875;0.06451612903225812;0.04761904761904767;0.0625;0.10526315789473684;0.0;0.0;0.18181818181818177;0.0;0.0714285714285714;0.09523809523809523;0.09090909090909094;0.04761904761904767;0.33333333333333337;0.0;0.17391304347826086;0.0;0.08695652173913049;0.0;0.06451612903225812;0.07999999999999996;0.0;0.0;0.17647058823529416;0.09090909090909094;0.05714285714285716;0.0;0.05405405405405406;0.0;0.0;0.05405405405405406;0.08695652173913049;0.0;0.33333333333333337;0.25;0.1132075471698113;0.0;0.0625
GO:0006283;0.0;0.19999999999999996;0.0;0.14814814814814814;0.07407407407407407;0.26315789473684215;0.1875;1.0;0.28125;0.4054054054054054;0.2727272727272727;0.16000000000000003;0.0;0.0;0.88;0.0;0.31034482758620685;0.06896551724137934;0.06666666666666665;0.13043478260869568;0.23076923076923073;0.0;0.12903225806451613;0.0;0.06451612903225812;0.0;0.28125;0.06060606060606055;0.0;0.0;0.8461538461538461;0.06666666666666665;0.046511627906976716;0.0;0.2702702702702703;0.0;0.0;0.23684210526315785;0.06451612903225812;0.0;0.23076923076923073;0.1875;0.09836065573770492;0.0;0.2727272727272727
GO:0000338;0.0;0.06896551724137934;0.0;0.18181818181818177;0.09090909090909094;0.3870967741935484;0.06451612903225812;0.28125;1.0;0.23684210526315785;0.6818181818181819;0.19999999999999996;0.0;0.0;0.2727272727272727;0.0;0.8333333333333334;0.08333333333333337;0.0;0.14634146341463417;0.07999999999999996;0.0;0.0714285714285714;0.0;0.07692307692307687;0.0;1.0;0.0714285714285714;0.0;0.0;0.2647058823529411;0.07999999999999996;0.052631578947368474;0.0;0.4;0.0;0.0;0.4;0.07692307692307687;0.0;0.07999999999999996;0.06451612903225812;0.033333333333333326;0.0;0.9473684210526316
GO:0006366;0.0;0.050000000000000044;0.0;0.12121212121212122;0.06060606060606055;0.42105263157894735;0.04761904761904767;0.4054054054054054;0.23684210526315785;1.0;0.23076923076923073;0.12903225806451613;0.0;0.0;0.39473684210526316;0.0;0.2571428571428571;0.05714285714285716;0.0;0.11538461538461542;0.05555555555555558;0.0;0.05128205128205132;0.0;0.05405405405405406;0.0;0.23684210526315785;0.05128205128205132;0.0;0.0;0.3846153846153846;0.05555555555555558;0.04081632653061229;0.0;0.43243243243243246;0.0;0.0;0.20454545454545459;0.05405405405405406;0.0;0.05555555555555558;0.04761904761904767;0.028169014084507005;0.0;0.23076923076923073
