;GO:0061136;GO:0036499;GO:0008584;GO:0006120;GO:0000715;GO:0002181;GO:0034198;GO:0006283;GO:0000338;GO:0006366;GO:0046777;GO:0022900;GO:0045944;GO:0051091;GO:0006303;GO:0006446;GO:0043687;GO:0097010;GO:0045471;GO:0033539;GO:0034605;GO:0001701;GO:0034644;GO:2000676;GO:0032981;GO:0010950;GO:0016579;GO:0034063;GO:1905098;GO:1903894;GO:0000724;GO:1990182;GO:0043312;GO:1901216;GO:0006412;GO:0046328;GO:0006406;GO:0043161;GO:0001731;GO:0043066;GO:0034599;GO:1990737;GO:0032057;GO:0019953;GO:0070536
GO:0061136;1.0;0.32013805716557836;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.49979267944782096;0.43358289139179923;0.0;0.5955712782325171;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2778467638106494;0.0;0.6357410371076816;0.0;0.0;0.32050053330193934;0.33132370627310326;0.0;0.0;0.0;0.36738489999756535;0.0;0.4948201381798053;0.0;0.0;0.0;0.4136337425471011;0.0;0.0;0.4978635711696348;0.0;0.0
GO:0036499;0.32013805716557836;1.0;0.0;0.3855773354389354;0.4024070004238523;0.3855773354389354;0.5517677062369496;0.4585021460767917;0.24138851853875337;0.48458024718554527;0.297295455479691;0.3819735633868096;0.33719977645849797;0.3460849573860687;0.48517653397758487;0.3510405068631267;0.34933943682064933;0.3855773354389354;0.4047672387796846;0.24138851853875337;0.5994769415780654;0.0;0.43710586010611935;0.22374314557048924;0.3855773354389354;0.3033083921806614;0.30870717847842105;0.3855773354389354;0.29920059069044264;0.2832212090999459;0.4921614760466255;0.3855773354389354;0.3855773354389354;0.3234237203966521;0.41923666540876925;0.3098955970007391;0.0;0.44591105330956243;0.3855773354389354;0.36553124537394377;0.6291902998785845;0.6361586255047347;0.524381972594473;0.0;0.24090324668827506
GO:0008584;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3767784303299453;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5380801569011496;0.0
GO:0006120;0.0;0.3855773354389354;0.0;1.0;0.4024070004238523;0.4186909193124087;0.3173391418635162;0.2941321587777391;0.2941321587777391;0.5176938310590186;0.3500390957186767;0.8266112795232803;0.0;0.0;0.32080654667853226;0.0;0.4051142576835392;0.3855773354389354;0.0;0.4886532526457529;0.3495596384113636;0.0;0.2918775134935041;0.0;0.3855773354389354;0.0;0.36145081871740675;0.3855773354389354;0.0;0.0;0.3277914887475729;0.3855773354389354;0.3855773354389354;0.0;0.45235024928224254;0.0;0.0;0.47902463718303573;0.3855773354389354;0.0;0.3792729967118828;0.28367981189368235;0.30009584686028645;0.0;0.29133176739714356
GO:0000715;0.0;0.4024070004238523;0.0;0.4024070004238523;1.0;0.4024070004238523;0.33416880684843314;0.25821818352367026;0.25821818352367026;0.5014099121704623;0.3141251204646079;0.3988032283717265;0.0;0.0;0.2848925714244635;0.0;0.3661691018055663;0.4940312841167817;0.0;0.25821818352367026;0.36638930339628056;0.0;0.30870717847842105;0.0;0.4940312841167817;0.0;0.32553684346333794;0.5487390810203419;0.0;0.0;0.29187751349350416;0.4024070004238523;0.4024070004238523;0.0;0.4360663303936862;0.0;0.0;0.4627407182944793;0.4940312841167817;0.0;0.3961026616967997;0.30050947687859925;0.3169255118452034;0.0;0.257732911673192
GO:0002181;0.0;0.3855773354389354;0.0;0.4186909193124087;0.4024070004238523;1.0;0.2946779048740996;0.35213229158556303;0.4045247511612024;0.6736368110067064;0.46043168810214;0.4478908228889464;0.0;0.0;0.3788066794863562;0.0;0.5196481676392466;0.3855773354389354;0.0;0.28972436474014246;0.32275708384970303;0.0;0.2918775134935041;0.0;0.3855773354389354;0.0;0.4718434111008701;0.3855773354389354;0.0;0.0;0.38579162155539687;0.3855773354389354;0.3855773354389354;0.0;0.8644431464849132;0.0;0.0;0.5560138842664755;0.3855773354389354;0.0;0.3524704421502222;0.2610185749042658;0.2336508463172463;0.0;0.3986931791567027
GO:0034198;0.0;0.5517677062369496;0.0;0.3173391418635162;0.33416880684843314;0.2946779048740996;1.0;0.46950023905720895;0.21544161831826303;0.3936808166207095;0.28413984127199704;0.34653904544005387;0.0;0.0;0.49617462695800213;0.0;0.33056503479630733;0.2946779048740996;0.36933272083292895;0.22823290433105947;0.5908449781929703;0.0;0.4338201968750456;0.0;0.3173391418635162;0.0;0.28276027825793065;0.2946779048740996;0.0;0.0;0.5031595690270427;0.2946779048740996;0.2946779048740996;0.0;0.32833723484393346;0.0;0.0;0.3776728597341432;0.3173391418635162;0.0;0.6205583364934895;0.5189640306082861;0.5312387480026461;0.0;0.22050444082219184
GO:0006283;0.0;0.4585021460767917;0.0;0.2941321587777391;0.25821818352367026;0.35213229158556303;0.46950023905720895;1.0;0.29969855959138714;0.4863717656353353;0.37109423532559305;0.34599329934369333;0.0;0.0;0.6041562706938797;0.0;0.4208230971364342;0.22407358170335817;0.30286971523443157;0.24290942056261472;0.49757941803281236;0.0;0.3706608595630792;0.0;0.24138851853875337;0.0;0.3670172195310548;0.22407358170335817;0.0;0.0;0.6111412127629203;0.22407358170335817;0.22407358170335817;0.0;0.38579162155539687;0.0;0.0;0.43512724644560663;0.24138851853875337;0.0;0.5272927763333315;0.4358409090873751;0.4552881246778834;0.0;0.3025169560274398
GO:0000338;0.0;0.24138851853875337;0.0;0.2941321587777391;0.25821818352367026;0.4045247511612024;0.21544161831826303;0.29969855959138714;1.0;0.47379644032158946;0.46191132831183135;0.34599329934369333;0.0;0.0;0.3263729474921803;0.0;0.5211278078489379;0.24138851853875337;0.0;0.24290942056261472;0.2336508463172463;0.0;0.22050444082219178;0.0;0.24138851853875337;0.0;0.7628325123411571;0.24138851853875337;0.0;0.0;0.333357889561221;0.24138851853875337;0.24138851853875337;0.0;0.43818408113103624;0.0;0.0;0.5996240578445782;0.24138851853875337;0.0;0.2633642046177655;0.1817822883484292;0.20909271782346173;0.0;0.6700522240314774
GO:0006366;0.0;0.48458024718554527;0.0;0.5176938310590186;0.5014099121704623;0.6736368110067064;0.3936808166207095;0.4863717656353353;0.47379644032158946;1.0;0.5070421402731105;0.5468937346355562;0.0;0.0;0.5130461535361285;0.0;0.5621173022379731;0.48458024718554527;0.0;0.3887272764867523;0.4217599955963129;0.0;0.39088042524011396;0.0;0.48458024718554527;0.0;0.5411151002612571;0.48458024718554527;0.0;0.0;0.5200310956051691;0.48458024718554527;0.48458024718554527;0.0;0.7072961409765401;0.0;0.0;0.6360276817374695;0.48458024718554527;0.0;0.451473353896832;0.36002148665087563;0.33265375806385616;0.0;0.46796486831708983
