;GO:0061136;GO:0036499;GO:0008584;GO:0006120;GO:0000715;GO:0002181;GO:0034198;GO:0006283;GO:0000338;GO:0006366;GO:0046777;GO:0022900;GO:0045944;GO:0051091;GO:0006303;GO:0006446;GO:0043687;GO:0097010;GO:0045471;GO:0033539;GO:0034605;GO:0001701;GO:0034644;GO:2000676;GO:0032981;GO:0010950;GO:0016579;GO:0034063;GO:1905098;GO:1903894;GO:0000724;GO:1990182;GO:0043312;GO:1901216;GO:0006412;GO:0046328;GO:0006406;GO:0043161;GO:0001731;GO:0043066;GO:0034599;GO:1990737;GO:0032057;GO:0019953;GO:0070536
GO:0061136;1.0;0.3292044566981692;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3961958017475761;0.49664467702269466;0.0;0.6436348884374732;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3203520735539434;0.0;0.5516095706215515;0.0;0.0;0.25574123439851293;0.34518165536737944;0.0;0.0;0.0;0.3744982441520419;0.0;0.5594556525158465;0.0;0.0;0.0;0.3526622204740385;0.0;0.0;0.4091617646432498;0.0;0.0
GO:0036499;0.3292044566981692;1.0;0.0;0.24003069165812;0.2610695844701836;0.1408982203495662;0.4479632476290389;0.33541992114162195;0.16661121615482358;0.12702862464667472;0.1620076436417502;0.2568317177311115;0.21540671552448926;0.27484649823637747;0.3288453594831102;0.30727913806762613;0.1793902543897566;0.24182892555344299;0.20593903865107685;0.13688202402698077;0.537746832120568;0.0;0.3590455033601288;0.35714488847841186;0.22662360029184353;0.24207398365934507;0.16642951282569565;0.2121306708259111;0.28669223789284654;0.3882825871911419;0.3223138735435321;0.23371393252015288;0.16210326140358167;0.42577505912386027;0.143646048923185;0.26368316230136346;0.0;0.14650528296555584;0.22648521106481317;0.39777357925687346;0.5341689899567097;0.5030012612480331;0.36791916134906066;0.0;0.1627764241858354
GO:0008584;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.40458844750278516;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33393388102560007;0.0
GO:0006120;0.0;0.24003069165812;0.0;1.0;0.34559926658149176;0.2974734519478869;0.23982458903185905;0.3114960598323438;0.36180158855204164;0.26423542031780584;0.3500159555813364;0.9078258908222664;0.0;0.0;0.30444014873065844;0.0;0.3951576952610256;0.31266777842774596;0.0;0.33361218129971026;0.3014676421859363;0.0;0.2697120868482669;0.0;0.2877092335547609;0.0;0.36133412569476453;0.26474610982502567;0.0;0.0;0.29747381411309454;0.29923426089163147;0.19113019829106262;0.0;0.30417699452742225;0.0;0.0;0.31119479103190434;0.2874862216048151;0.0;0.2989001770540696;0.24005228534139977;0.11076993635744364;0.0;0.35197577176135664
GO:0000715;0.0;0.2610695844701836;0.0;0.34559926658149176;1.0;0.17168229367415794;0.2608257866354795;0.18026502769051425;0.21144386427158213;0.15152359592893017;0.2040841719383465;0.38153509647317924;0.0;0.0;0.17594052055929713;0.0;0.2324592310146763;0.5925691555708139;0.0;0.16575633457802216;0.33541648141648106;0.0;0.29656695292136986;0.0;0.5402100068986951;0.0;0.21115130278063968;0.5831673795184297;0.0;0.0;0.17168251474017784;0.33265407168185096;0.2042359303552369;0.0;0.17577946464437266;0.0;0.0;0.1800801403268712;0.5397465403771896;0.0;0.3322412482213415;0.26109512966119547;0.11504854806154098;0.0;0.20530564979743354
GO:0002181;0.0;0.1408982203495662;0.0;0.2974734519478869;0.17168229367415794;1.0;0.14082717837468475;0.4700427851075079;0.6007036230999105;0.6198622707096036;0.5881589266141924;0.3112425967777132;0.0;0.0;0.4628823174668729;0.0;0.6346372983072555;0.16314622402440365;0.0;0.28538967182068664;0.16004370049046368;0.0;0.1506286068807301;0.0;0.15608125738730486;0.0;0.6002117613774778;0.14906702858825785;0.0;0.0;0.45570531434110956;0.1594120590586946;0.12250062854948825;0.0;0.9848405806879055;0.0;0.0;0.5079472015577762;0.15601560113583596;0.0;0.15931719497863675;0.14090566060856474;0.08361967426386095;0.0;0.5902659422508241
GO:0034198;0.0;0.4479632476290389;0.0;0.23982458903185905;0.2608257866354795;0.14082717837468475;1.0;0.3352439263650489;0.16651188796524838;0.1269708777356464;0.16191372707335802;0.25659576707762477;0.0;0.0;0.32867619469258036;0.0;0.17927511023813258;0.2416197245941857;0.2057610505181121;0.13681497336207435;0.5372946219127225;0.0;0.35876893901595935;0.0;0.22643986987019993;0.0;0.16633040110477615;0.21196968032542798;0.0;0.0;0.3221513602184049;0.23351853052561725;0.16200923397454195;0.0;0.1435722097015722;0.0;0.0;0.1464284757771658;0.22630170487624393;0.0;0.533722774700372;0.4479961250479222;0.22948668593344052;0.0;0.16268161443226123
GO:0006283;0.0;0.33541992114162195;0.0;0.3114960598323438;0.18026502769051425;0.4700427851075079;0.3352439263650489;1.0;0.49206373014041216;0.6087794782857456;0.48142658844654396;0.3266269433915496;0.0;0.0;0.9211830570182347;0.0;0.5209175771803891;0.17087748879897957;0.14555717121366146;0.29416164919395926;0.3831141940323147;0.0;0.2621381656235461;0.0;0.1631429317145234;0.0;0.49164636059091976;0.15549519691392782;0.0;0.0;0.9064507027607515;0.16678546312133424;0.12680862952841987;0.0;0.47739606002829094;0.0;0.0;0.44461837063797977;0.16307120138381773;0.0;0.3812946874059313;0.33543835357373636;0.19582643676640535;0.0;0.4832120952634789
GO:0000338;0.0;0.16661121615482358;0.0;0.36180158855204164;0.21144386427158213;0.6007036230999105;0.16651188796524838;0.49206373014041216;1.0;0.4330331060415052;0.8150557612749523;0.3823756695192524;0.0;0.0;0.4835225936612084;0.0;0.8903624436023031;0.19864342984714886;0.0;0.32348978759859454;0.1940628950713616;0.0;0.18039078772876435;0.0;0.1882673897748938;0.0;0.9604233620036482;0.17815572941854055;0.0;0.0;0.4749986276662196;0.19313496709340477;0.14148476928773968;0.0;0.6110788575085978;0.0;0.0;0.6185053395108936;0.18817187136033575;0.0;0.19299573908605586;0.1666216198996712;0.09205065915489649;0.0;0.9420333847941158
GO:0006366;0.0;0.12702862464667472;0.0;0.26423542031780584;0.15152359592893017;0.6198622707096036;0.1269708777356464;0.6087794782857456;0.4330331060415052;1.0;0.4247736361924516;0.27504359342500406;0.0;0.0;0.600244477218351;0.0;0.45522318415485763;0.14483537908374036;0.0;0.2634384525270268;0.14238497173001272;0.0;0.13488423462998106;0.0;0.1392401053606686;0.0;0.43270983675431857;0.13363068339070966;0.0;0.0;0.5916686274558587;0.1418848094822034;0.11188006135651217;0.0;0.6285107046147721;0.0;0.0;0.3958585246951345;0.13918785094777328;0.0;0.1418096541712559;0.12703467217585898;0.07853098189345711;0.0;0.42616303517056997
