;GO:0016525;GO:0006283;GO:0006366;GO:0051092;GO:0006367;GO:0046339;GO:0007259;GO:0042535;GO:2000439;GO:0035518;GO:0001701;GO:0032729;GO:0016055;GO:0071456;GO:2000473;GO:0019722;GO:0035556;GO:0051403;GO:0070914;GO:1901990;GO:0007186;GO:0006296;GO:0090026;GO:0006293;GO:0090265;GO:0006294;GO:0050729;GO:0007223;GO:0043310;GO:0045732;GO:0007188;GO:0046549;GO:0006654;GO:0043161;GO:0060837;GO:0035705;GO:0002407;GO:0010820;GO:0070911;GO:0035264;GO:0007194;GO:0000715;GO:0061154;GO:0001570;GO:0043687;GO:0046834;GO:0001885;GO:0007229;GO:0043171;GO:0046641;GO:2000451;GO:0045070;GO:0032743;GO:0042769;GO:0050908;GO:0000209;GO:1902188;GO:1903238;GO:0051481;GO:0001580;GO:0007205;GO:0046726;GO:0007602;GO:1903955;GO:0007204;GO:0006357;GO:0002548;GO:0048873;GO:0043066;GO:0045087;GO:0070098;GO:0006508;GO:0002827;GO:2000464;GO:0002829;GO:2001199;GO:0014886;GO:0032897
GO:0016525;1.0;0.0;0.0;0.042064647228987374;0.0;0.0;0.042064647228987374;0.18922943134840794;0.042064647228987374;0.0;0.0;0.18922943134840794;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.12804570306913615;0.042064647228987374;0.042064647228987374;0.0;0.0;0.0;0.0;0.0;0.0;0.042064647228987374;0.0;0.0;0.12804570306913615;0.0;0.0;0.0;0.0;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.18922943134840794;0.0;0.0;0.0;0.042064647228987374;0.042064647228987374;0.036692364793703955;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.036692364793703955;0.042064647228987374;0.0;0.036692364793703955;0.12804570306913615;0.0;0.042064647228987374;0.0;0.042064647228987374;0.23094064297706635;0.12804570306913615;0.30550822320801124;0.18922943134840794;0.12804570306913615
GO:0006283;0.0;1.0;0.15084348231066635;0.0;0.15084348231066635;0.06927734236639929;0.01468324974140624;0.0;0.0;0.10587402764930422;0.0;0.0;0.01468324974140624;0.24991089615047335;0.0;0.01468324974140624;0.01468324974140624;0.24991089615047335;0.36643564045919497;0.0;0.01468324974140624;0.15084348231066635;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.06927734236639929;0.10587402764930422;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.5249712668632919;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.10587402764930422;0.06927734236639929;0.01468324974140624;0.01468324974140624;0.12826917739045696;0.0;0.0;0.0;0.0;0.32330823750762483;0.11807622278079505;0.10587402764930422;0.0;0.0;0.01468324974140624;0.11807622278079505;0.01468324974140624;0.0;0.11807622278079505;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.17988792517482602;0.01468324974140624;0.08547128021085358;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006366;0.0;0.15084348231066635;1.0;0.0;0.1960200889472569;0.06927734236639929;0.01468324974140624;0.0;0.0;0.10587402764930422;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.10587402764930422;0.15084348231066635;0.0;0.01468324974140624;0.15084348231066635;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.14450116634992752;0.10587402764930422;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.15084348231066635;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.10587402764930422;0.06927734236639929;0.01468324974140624;0.01468324974140624;0.12826917739045696;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.10587402764930422;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.08547128021085358;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051092;0.042064647228987374;0.0;0.0;1.0;0.0;0.0;0.047799631016701725;0.14613499162995364;0.11511873865597294;0.0;0.0;0.11511873865597294;0.047799631016701725;0.0;0.11511873865597294;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.0;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.0;0.11511873865597294;0.047799631016701725;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.0;0.11511873865597294;0.0;0.0;0.17530917548795347;0.0;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.0;0.0;0.0;0.11511873865597294;0.11511873865597294;0.036692364793703955;0.0;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.11511873865597294;0.036692364793703955;0.15831211565824807;0.0;0.036692364793703955;0.047799631016701725;0.0;0.047799631016701725;0.0;0.11511873865597294;0.11511873865597294;0.042064647228987374;0.047799631016701725;0.042064647228987374;0.042064647228987374
GO:0006367;0.0;0.15084348231066635;0.1960200889472569;0.0;1.0;0.06927734236639929;0.01468324974140624;0.0;0.0;0.08547128021085358;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.08547128021085358;0.15084348231066635;0.0;0.01468324974140624;0.15084348231066635;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.14450116634992752;0.08547128021085358;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.15084348231066635;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.08547128021085358;0.06927734236639929;0.01468324974140624;0.01468324974140624;0.12826917739045696;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.08547128021085358;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.08547128021085358;0.0;0.0;0.0;0.0;0.0;0.0
GO:0046339;0.0;0.06927734236639929;0.06927734236639929;0.0;0.06927734236639929;1.0;0.01468324974140624;0.0;0.0;0.06927734236639929;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.06927734236639929;0.06927734236639929;0.0;0.01468324974140624;0.06927734236639929;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.38342711226356413;0.06927734236639929;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.06927734236639929;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.06927734236639929;0.29564490308903574;0.01468324974140624;0.01468324974140624;0.06886689890529227;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.06927734236639929;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.06927734236639929;0.0;0.0;0.0;0.0;0.0;0.0
GO:0007259;0.042064647228987374;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.01468324974140624;1.0;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.0;0.042064647228987374;0.12659489728285286;0.01468324974140624;0.047799631016701725;0.24553006275393716;0.24553006275393716;0.24553006275393716;0.01468324974140624;0.047799631016701725;0.12659489728285286;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.042064647228987374;0.12659489728285286;0.047799631016701725;0.042064647228987374;0.12659489728285286;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.0;0.047799631016701725;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.12659489728285286;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.042064647228987374;0.01468324974140624;0.0;0.01468324974140624;0.042064647228987374;0.047799631016701725;0.036692364793703955;0.0;0.12659489728285286;0.042064647228987374;0.12659489728285286;0.047799631016701725;0.036692364793703955;0.047799631016701725;0.01468324974140624;0.036692364793703955;0.047799631016701725;0.0;0.12659489728285286;0.0;0.042064647228987374;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.042064647228987374;0.042064647228987374
GO:0042535;0.18922943134840794;0.0;0.0;0.14613499162995364;0.0;0.0;0.047799631016701725;1.0;0.12755981097713553;0.0;0.0;0.3897819566140353;0.047799631016701725;0.0;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.0;0.12755981097713553;0.12755981097713553;0.11511873865597294;0.0;0.11511873865597294;0.047799631016701725;0.047799631016701725;0.24457446477495315;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.0;0.12755981097713553;0.0;0.0;0.14212163039839543;0.0;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.12755981097713553;0.12755981097713553;0.11511873865597294;0.3897819566140353;0.0;0.0;0.0;0.11511873865597294;0.12755981097713553;0.036692364793703955;0.0;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.12755981097713553;0.036692364793703955;0.14613499162995364;0.0;0.036692364793703955;0.047799631016701725;0.0;0.047799631016701725;0.0;0.11511873865597294;0.24944431948534626;0.042064647228987374;0.18922943134840794;0.18922943134840794;0.042064647228987374
GO:2000439;0.042064647228987374;0.0;0.0;0.11511873865597294;0.0;0.0;0.047799631016701725;0.12755981097713553;1.0;0.0;0.0;0.11511873865597294;0.047799631016701725;0.0;0.37491855209107455;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.0;0.683847890374163;0.12755981097713553;0.28985679281760435;0.0;0.11511873865597294;0.047799631016701725;0.2515269417723919;0.11511873865597294;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.0;0.5069811531378834;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.28985679281760435;0.7300769708695185;0.11511873865597294;0.11511873865597294;0.0;0.0;0.0;0.36477924647703946;0.7300769708695185;0.036692364793703955;0.0;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.19673256925640645;0.036692364793703955;0.047799631016701725;0.0;0.036692364793703955;0.047799631016701725;0.0;0.047799631016701725;0.0;0.28985679281760435;0.37491855209107455;0.2515269417723919;0.2515269417723919;0.042064647228987374;0.042064647228987374
GO:0035518;0.0;0.10587402764930422;0.10587402764930422;0.0;0.08547128021085358;0.06927734236639929;0.01468324974140624;0.0;0.0;1.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.18032682375526765;0.10587402764930422;0.0;0.01468324974140624;0.08547128021085358;0.0;0.0;0.0;0.12408495164008174;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.06927734236639929;0.1468397877411918;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.10587402764930422;0.0;0.0;0.12408495164008174;0.0;0.01468324974140624;0.18032682375526765;0.06927734236639929;0.01468324974140624;0.01468324974140624;0.1237146889194086;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.33753466430360807;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.1468397877411918;0.0;0.0;0.0;0.0;0.0;0.0
