;GO:0008584;GO:1901340;GO:0007052;GO:0006283;GO:0015031;GO:0006123;GO:0060404;GO:0000338;GO:0006366;GO:0051091;GO:0045132;GO:0070126;GO:0031398;GO:0070125;GO:0071456;GO:0035556;GO:0034140;GO:0042307;GO:1903894;GO:0007186;GO:0000902;GO:1902600;GO:0051260;GO:1990182;GO:0006412;GO:0070830;GO:1902175;GO:0035023;GO:0090630;GO:0000715;GO:0043123;GO:0045666;GO:0045944;GO:0043687;GO:0006103;GO:0000045;GO:0071277;GO:0051383;GO:0000281;GO:0070462;GO:0071479;GO:0032147;GO:0070301;GO:0035973;GO:0051988;GO:0032467;GO:0016579;GO:0007286;GO:0006351;GO:0034080;GO:0046328;GO:0006357;GO:0097352;GO:0043066;GO:0043065;GO:0030433;GO:0051315;GO:1903071
GO:0008584;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.420532296094291;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26325004563297383;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6328045837289242;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1901340;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24414857619018393;0.0;0.0;0.055238360543589084;0.0;0.0;0.06754497299885331;0.13566794664846213;0.2906124763401262;0.048188336269153004;0.06642753415705416;0.0;0.0;0.0;0.0;0.0;0.0;0.051025442896625695;0.05612179661643282;0.2280428179014362;0.0;0.05709433820639078;0.059929050797917896;0.06582734634276656;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24820691290602837;0.0;0.0;0.04841537023134746;0.05150319009614524;0.0;0.0;0.0;0.0;0.05716294768562946;0.07049255725306815;0.0;0.19636850706587392;0.0624363718558825;0.0;0.0;0.04671326840924201
GO:0007052;0.0;0.0;1.0;0.026165356071097906;0.0;0.02309794596497708;0.5006963329867836;0.022152314799624193;0.032710628723118806;0.0;0.470895631044733;0.22541832823735047;0.0;0.02661868018552052;0.027110022726169667;0.03640318073032801;0.0;0.0;0.0;0.03548162728668212;0.24491274333471988;0.0;0.25424707220835724;0.020689651021367564;0.02906294419544837;0.20619854242296187;0.0;0.0;0.0;0.3336770747800593;0.0;0.0;0.0;0.030653647258243485;0.023306488201934546;0.3595213810892639;0.026293179478893265;0.32706674135068;0.6088408464756528;0.5006963329867836;0.025891482197931918;0.0;0.025705936432702227;0.021312348186411655;0.0;0.0;0.029717577738028852;0.026445542865875867;0.038416560238936935;0.20510877634124772;0.0;0.0;0.20076525731160869;0.0;0.0;0.025997260529622774;0.5270090120612473;0.0
GO:0006283;0.0;0.0;0.026165356071097906;1.0;0.0;0.10833323260887597;0.018810554246487674;0.15972995289848446;0.33604176405529085;0.0;0.02320464670294497;0.026674254742830174;0.0;0.19193481903413295;0.4614162527693886;0.03640318073032801;0.0;0.0;0.0;0.03548162728668212;0.028981072464511533;0.0;0.03008562446867063;0.020689651021367564;0.2538865721245911;0.024399934518186218;0.0;0.0;0.0;0.02367363493202617;0.0;0.0;0.0;0.2210290742531816;0.10931133060509365;0.025507230101963606;0.3424560725237294;0.02320464670294497;0.02578162350289755;0.018810554246487674;0.3372241577873655;0.0;0.43751851418611504;0.0999584801618606;0.0;0.0;0.21427951594624894;0.026445542865875867;0.3946597535896536;0.024270980061372346;0.0;0.0;0.023757001743890862;0.0;0.0;0.4424768897101881;0.022316419816850137;0.0
GO:0015031;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3876538407598618;0.0;0.2620124662180495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006123;0.0;0.0;0.02309794596497708;0.10833323260887597;0.0;1.0;0.01717119564934004;0.09339720512961748;0.13157433644250058;0.0;0.020759707699946048;0.023493618260426462;0.0;0.109986752386942;0.023831002950211393;0.030726171327964433;0.0;0.0;0.0;0.030067032820251936;0.025264840254022012;0.0;0.026100199071931694;0.018723519825233667;0.11878805153970066;0.021711219831793305;0.0;0.0;0.0;0.021134275670770666;0.0;0.0;0.0;0.12441434293575968;0.09774862828662369;0.022583564940960716;0.023197499151391014;0.020759707699946048;0.022798395911577007;0.01717119564934004;0.022884259377244233;0.0;0.02273919105887121;0.09020147011068225;0.0;0.0;0.12111303868824969;0.023316016121525878;0.15078083398806175;0.021609059926712387;0.0;0.0;0.021200691870145665;0.0;0.0;0.10771838828708802;0.020045915875616153;0.0
GO:0060404;0.0;0.0;0.5006963329867836;0.018810554246487674;0.0;0.01717119564934004;1.0;0.016643039333390182;0.02197112985757659;0.0;0.017230094564966998;0.6492114942762869;0.0;0.019043711450542553;0.019293883748060556;0.023577511584009055;0.0;0.0;0.0;0.023187454025804268;0.17090086246819283;0.0;0.3296874815396691;0.01580365215978331;0.020262912859725236;0.15110411385473244;0.0;0.0;0.0;0.24648186136354946;0.0;0.0;0.0;0.021023545921079446;0.017286181241497434;0.2603041461734034;0.01887652695603444;0.27369802117882946;0.018611407797757263;0.7164193676121927;0.018668589620516856;0.0;0.01857193350586053;0.016164404869870686;0.0;0.0;0.02057897380148033;0.018954929343597205;0.024405952548612088;0.282927859564061;0.0;0.0;0.5336928341585696;0.0;0.0;0.018723519825233667;0.016735498401546103;0.0
GO:0000338;0.0;0.0;0.022152314799624193;0.15972995289848446;0.0;0.09339720512961748;0.016643039333390182;1.0;0.192308326959705;0.0;0.019992662136233234;0.022515997531319814;0.0;0.16206668277656644;0.022825702727455637;0.02907512471150142;0.0;0.0;0.0;0.02848423848811043;0.02413778979810429;0.0;0.02489915820276307;0.01809729474646061;0.279524594607269;0.020873666878203672;0.0;0.0;0.0;0.0203398303777047;0.0;0.0;0.0;0.31055226959194215;0.09412328844665073;0.02167875745174712;0.022243867265450357;0.019992662136233234;0.021876643500360515;0.016643039333390182;0.021955692264695244;0.0;0.02182212351854227;0.08710547663145693;0.0;0.0;0.706916423595428;0.022352817354668576;0.21880610533064854;0.020779219834586204;0.0;0.0;0.020401339940053793;0.0;0.0;0.39879025251969563;0.01932980117066826;0.0
GO:0006366;0.0;0.0;0.032710628723118806;0.33604176405529085;0.0;0.13157433644250058;0.02197112985757659;0.192308326959705;1.0;0.0;0.02821077785449304;0.033509862653842065;0.0;0.4152867063264142;0.03420048082692617;0.05044707376082644;0.0;0.0;0.0;0.04869443280532809;0.037232982401569865;0.0;0.03907609410483365;0.02457849642351956;0.4643179007753327;0.029997289915375598;0.0;0.0;0.0;0.02890698732904625;0.0;0.0;0.0;0.2887079427185125;0.1330199205278673;0.03168849074348056;0.032910645270208795;0.02821077785449304;0.03211309448110751;0.02197112985757659;0.03228371565732423;0.0;0.03199575274967054;0.11942234601607972;0.0;0.0;0.2772988251955141;0.03314970204311387;0.7529976038822191;0.029802620887177462;0.0;0.0;0.02903138354892002;0.0;0.0;0.23396974587780484;0.02690871356398683;0.0
GO:0051091;0.0;0.24414857619018393;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.240053502501948;0.0;0.0;0.14025382902903075;0.07222016321964497;0.21797393695011763;0.08088406379613647;0.1360711355234059;0.0;0.0;0.0;0.0;0.0;0.0;0.0881214953788242;0.10223049581827855;0.48794427417172515;0.0;0.25311953902585405;0.27412457665954926;0.443379547254023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5597573761854303;0.0;0.0;0.08144822462825842;0.21526305893873698;0.0;0.0;0.0;0.0;0.2401539237290566;0.502949118477051;0.0;0.1291492997594708;0.29384773399759073;0.0;0.0;0.18611694377471974
