;GO:0008584;GO:1901340;GO:0007052;GO:0006283;GO:0015031;GO:0006123;GO:0060404;GO:0000338;GO:0006366;GO:0051091;GO:0045132;GO:0070126;GO:0031398;GO:0070125;GO:0071456;GO:0035556;GO:0034140;GO:0042307;GO:1903894;GO:0007186;GO:0000902;GO:1902600;GO:0051260;GO:1990182;GO:0006412;GO:0070830;GO:1902175;GO:0035023;GO:0090630;GO:0000715;GO:0043123;GO:0045666;GO:0045944;GO:0043687;GO:0006103;GO:0000045;GO:0071277;GO:0051383;GO:0000281;GO:0070462;GO:0071479;GO:0032147;GO:0070301;GO:0035973;GO:0051988;GO:0032467;GO:0016579;GO:0007286;GO:0006351;GO:0034080;GO:0046328;GO:0006357;GO:0097352;GO:0043066;GO:0043065;GO:0030433;GO:0051315;GO:1903071
GO:0008584;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3846153846153846;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1901340;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07843137254901966;0.0;0.0;0.05660377358490565;0.0;0.0;0.08571428571428574;0.07843137254901966;0.09259259259259256;0.07317073170731703;0.08571428571428574;0.0;0.0;0.0;0.0;0.0;0.0;0.0625;0.07499999999999996;0.07692307692307687;0.0;0.06521739130434778;0.061224489795918324;0.046875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05970149253731338;0.0;0.0;0.08333333333333337;0.0714285714285714;0.0;0.0;0.0;0.0;0.054545454545454564;0.0625;0.0;0.10256410256410253;0.07499999999999996;0.0;0.0;0.040000000000000036
GO:0007052;0.0;0.0;1.0;0.06060606060606055;0.0;0.09090909090909094;0.2962962962962963;0.0714285714285714;0.05128205128205132;0.0;0.1875;0.23529411764705888;0.0;0.08695652173913049;0.08333333333333337;0.125;0.0;0.0;0.0;0.125;0.25;0.0;0.25;0.10526315789473684;0.05882352941176472;0.23529411764705888;0.0;0.0;0.0;0.3846153846153846;0.0;0.0;0.0;0.07999999999999996;0.09523809523809523;0.3125;0.09523809523809523;0.3571428571428571;0.2857142857142857;0.4;0.09999999999999998;0.0;0.0625;0.09999999999999998;0.0;0.0;0.0714285714285714;0.09999999999999998;0.052631578947368474;0.1428571428571429;0.0;0.0;0.2666666666666667;0.0;0.0;0.0444444444444444;0.3076923076923077;0.0
GO:0006283;0.0;0.0;0.06060606060606055;1.0;0.0;0.12903225806451613;0.045454545454545414;0.28125;0.4054054054054054;0.0;0.0714285714285714;0.06666666666666665;0.0;0.24137931034482762;0.19354838709677424;0.07407407407407407;0.0;0.0;0.0;0.07407407407407407;0.06896551724137934;0.0;0.06896551724137934;0.06666666666666665;0.2702702702702703;0.06666666666666665;0.0;0.0;0.0;0.07407407407407407;0.0;0.0;0.0;0.31034482758620685;0.1724137931034483;0.06666666666666665;0.1333333333333333;0.0714285714285714;0.07407407407407407;0.05405405405405406;0.13793103448275867;0.0;0.15384615384615385;0.13793103448275867;0.0;0.0;0.28125;0.06451612903225812;0.41666666666666663;0.04878048780487809;0.0;0.0;0.0714285714285714;0.0;0.0;0.28888888888888886;0.07692307692307687;0.0
GO:0015031;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21052631578947367;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006123;0.0;0.0;0.09090909090909094;0.12903225806451613;0.0;1.0;0.06060606060606055;0.15384615384615385;0.10810810810810811;0.0;0.11764705882352944;0.10526315789473684;0.0;0.19047619047619047;0.08333333333333337;0.125;0.0;0.0;0.0;0.125;0.11111111111111116;0.0;0.11111111111111116;0.10526315789473684;0.125;0.10526315789473684;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.17391304347826086;0.21052631578947367;0.10526315789473684;0.09523809523809523;0.11764705882352944;0.125;0.07692307692307687;0.09999999999999998;0.0;0.0625;0.2222222222222222;0.0;0.0;0.15384615384615385;0.09999999999999998;0.11111111111111116;0.06666666666666665;0.0;0.0;0.11764705882352944;0.0;0.0;0.09302325581395354;0.1333333333333333;0.0
GO:0060404;0.0;0.0;0.2962962962962963;0.045454545454545414;0.0;0.06060606060606055;1.0;0.05128205128205132;0.040000000000000036;0.0;0.0714285714285714;0.33333333333333337;0.0;0.05882352941176472;0.05714285714285716;0.07407407407407407;0.0;0.0;0.0;0.07407407407407407;0.14814814814814814;0.0;0.1923076923076923;0.06666666666666665;0.0444444444444444;0.1428571428571429;0.0;0.0;0.0;0.20833333333333337;0.0;0.0;0.0;0.05555555555555558;0.0625;0.18518518518518523;0.0625;0.25;0.07407407407407407;0.6956521739130435;0.06451612903225812;0.0;0.046511627906976716;0.06451612903225812;0.0;0.0;0.05128205128205132;0.06451612903225812;0.04081632653061229;0.13157894736842102;0.0;0.0;0.30434782608695654;0.0;0.0;0.0357142857142857;0.07692307692307687;0.0
GO:0000338;0.0;0.0;0.0714285714285714;0.28125;0.0;0.15384615384615385;0.05128205128205132;1.0;0.23684210526315785;0.0;0.08695652173913049;0.07999999999999996;0.0;0.29166666666666663;0.06666666666666665;0.09090909090909094;0.0;0.0;0.0;0.09090909090909094;0.08333333333333337;0.0;0.08333333333333337;0.07999999999999996;0.4;0.07999999999999996;0.0;0.0;0.0;0.09090909090909094;0.0;0.0;0.0;0.8333333333333334;0.20833333333333337;0.07999999999999996;0.07407407407407407;0.08695652173913049;0.09090909090909094;0.0625;0.07692307692307687;0.0;0.052631578947368474;0.16666666666666663;0.0;0.0;1.0;0.07692307692307687;0.2432432432432432;0.05555555555555558;0.0;0.0;0.08695652173913049;0.0;0.0;0.29268292682926833;0.09523809523809523;0.0
GO:0006366;0.0;0.0;0.05128205128205132;0.4054054054054054;0.0;0.10810810810810811;0.040000000000000036;0.23684210526315785;1.0;0.0;0.05882352941176472;0.05555555555555558;0.0;0.4;0.04878048780487809;0.06060606060606055;0.0;0.0;0.0;0.06060606060606055;0.05714285714285716;0.0;0.05714285714285716;0.05555555555555558;0.43243243243243246;0.05555555555555558;0.0;0.0;0.0;0.06060606060606055;0.0;0.0;0.0;0.2571428571428571;0.1428571428571429;0.05555555555555558;0.052631578947368474;0.05882352941176472;0.06060606060606055;0.046511627906976716;0.05405405405405406;0.0;0.04081632653061229;0.11428571428571432;0.0;0.0;0.23684210526315785;0.05405405405405406;0.9655172413793104;0.04255319148936165;0.0;0.0;0.05882352941176472;0.0;0.0;0.1636363636363637;0.0625;0.0
GO:0051091;0.0;0.07843137254901966;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.2702702702702703;0.0;0.0;0.16000000000000003;0.09523809523809523;0.08695652173913049;0.12903225806451613;0.16000000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.1333333333333333;0.13793103448275867;0.0;0.1428571428571429;0.13157894736842102;0.5263157894736843;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24;0.0;0.0;0.15384615384615385;0.16129032258064513;0.0;0.0;0.0;0.0;0.22499999999999998;0.8260869565217391;0.0;0.1333333333333333;0.1724137931034483;0.0;0.0;0.1694915254237288
