;GO:0008584;GO:1901340;GO:0007052;GO:0006283;GO:0015031;GO:0006123;GO:0060404;GO:0000338;GO:0006366;GO:0051091;GO:0045132;GO:0070126;GO:0031398;GO:0070125;GO:0071456;GO:0035556;GO:0034140;GO:0042307;GO:1903894;GO:0007186;GO:0000902;GO:1902600;GO:0051260;GO:1990182;GO:0006412;GO:0070830;GO:1902175;GO:0035023;GO:0090630;GO:0000715;GO:0043123;GO:0045666;GO:0045944;GO:0043687;GO:0006103;GO:0000045;GO:0071277;GO:0051383;GO:0000281;GO:0070462;GO:0071479;GO:0032147;GO:0070301;GO:0035973;GO:0051988;GO:0032467;GO:0016579;GO:0007286;GO:0006351;GO:0034080;GO:0046328;GO:0006357;GO:0097352;GO:0043066;GO:0043065;GO:0030433;GO:0051315;GO:1903071
GO:0008584;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2873100356249218;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2768972970046256;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5339361414406176;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1901340;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1896578095546079;0.0;0.0;0.15454104807444555;0.0;0.0;0.22128069916219517;0.19975267260463958;0.22171258688094178;0.19762318203295123;0.22134805070969366;0.0;0.0;0.0;0.0;0.0;0.0;0.17316130198373486;0.2011776392262161;0.19087448307930818;0.0;0.17716571089754526;0.16931722549092929;0.12864362599696783;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15205889823970656;0.0;0.0;0.22165315220116125;0.1943521584597369;0.0;0.0;0.0;0.0;0.15020250145422517;0.16591645590782803;0.0;0.24923498515462217;0.2008189405867021;0.0;0.0;0.1159139123552774
GO:0007052;0.0;0.0;1.0;0.15614520319997807;0.0;0.23295334955203015;0.49636640811981125;0.17900951307220153;0.1341104618864178;0.0;0.3717553631186533;0.4431297680507119;0.0;0.21135182109384704;0.218975163147336;0.2740599102566056;0.0;0.0;0.0;0.27420781286965235;0.4530083930054393;0.0;0.4554052225929721;0.25886392258438756;0.15276844735639436;0.44315343676821517;0.0;0.0;0.0;0.5877394535900495;0.0;0.0;0.0;0.19384588776574685;0.23451635368910387;0.521693946277399;0.2431688170969217;0.5627370767588097;0.4736196339051842;0.5955955028651092;0.2530821822609065;0.0;0.17566391358713473;0.24761069760634835;0.0;0.0;0.17879977783858694;0.2512923710329103;0.13674979741474072;0.3156804400136338;0.0;0.0;0.4777191841052412;0.0;0.0;0.1239617640688594;0.49457317055747035;0.0
GO:0006283;0.0;0.0;0.15614520319997807;1.0;0.0;0.2852072912173284;0.12637429168950884;0.49206373014041216;0.6087794782857456;0.0;0.17825986422043755;0.1677685667397087;0.0;0.4360876966873765;0.3414568048985502;0.17296459262175168;0.0;0.0;0.0;0.1730234922824238;0.17015141789075428;0.0;0.1707238898190249;0.16678546312133424;0.47739606002829094;0.16777432136682485;0.0;0.0;0.0;0.18026502769051425;0.0;0.0;0.0;0.5209175771803891;0.35125190745829404;0.16723297646486943;0.2670265264174295;0.17546622735615297;0.18290320666242263;0.14388542285573805;0.27409650962729254;0.0;0.2923260382442801;0.29695090237542165;0.0;0.0;0.49164636059091976;0.163609318403841;0.6180552205894325;0.1332262935266601;0.0;0.0;0.17595003003138718;0.0;0.0;0.4986223805066623;0.18775490207026646;0.0
GO:0015031;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.37609428463822003;0.0;0.40941605340414583;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006123;0.0;0.0;0.23295334955203015;0.2852072912173284;0.0;1.0;0.17237184656151655;0.3268129685514401;0.2450732782255052;0.0;0.28586151734394183;0.25980762450413025;0.0;0.38559729013213073;0.2179679500073752;0.27248403997491677;0.0;0.0;0.0;0.2726302461165569;0.2655670183370604;0.0;0.26696419551213535;0.2574575156901091;0.27905929188106865;0.259821425421504;0.0;0.0;0.0;0.2910532568168319;0.0;0.0;0.0;0.3537889993047984;0.4276513132909571;0.2585254258317015;0.2419273741129859;0.2787447106020475;0.2979931076835863;0.20668057898139475;0.2517377349849277;0.0;0.17501514164030374;0.4514053296361913;0.0;0.0;0.326431499769815;0.249966822727855;0.2498825181071287;0.1853762108109772;0.0;0.0;0.2799676356671506;0.0;0.0;0.22657594866138753;0.31109015542711627;0.0
GO:0060404;0.0;0.0;0.49636640811981125;0.12637429168950884;0.0;0.17237184656151655;1.0;0.14094429217657456;0.11154183254937526;0.0;0.20056956526829678;0.5315107074287942;0.0;0.1602524618406784;0.164597283216577;0.19389074772489476;0.0;0.0;0.0;0.1939647645478806;0.322903778152681;0.0;0.38222621185328554;0.18615942148368272;0.12415326273711788;0.31786517212127313;0.0;0.0;0.0;0.40763503795026823;0.0;0.0;0.0;0.1499825187679434;0.17322612166819548;0.3747320747066513;0.17790188684851033;0.4553682795552372;0.20646711686443042;0.8062080941751505;0.18315044711922027;0.0;0.1388619786254501;0.1802677420394402;0.0;0.0;0.14081423857843448;0.18221126554996067;0.11336157063162017;0.29066268804061735;0.0;0.0;0.5061508408485001;0.0;0.0;0.10443089766715516;0.21267065395538742;0.0
GO:0000338;0.0;0.0;0.17900951307220153;0.49206373014041216;0.0;0.3268129685514401;0.14094429217657456;1.0;0.4330331060415052;0.0;0.2086903821896709;0.1944544669244899;0.0;0.4950872829185525;0.1700269435581289;0.20146951694683654;0.0;0.0;0.0;0.20154943436403844;0.1976629063790285;0.0;0.19843588898921374;0.19313496709340477;0.6110788575085978;0.19446219789856142;0.0;0.0;0.0;0.21144386427158213;0.0;0.0;0.0;0.8903624436023031;0.40275486742341987;0.19373530470702605;0.18426175344453605;0.2048717540968066;0.2150827815807855;0.16307961379004607;0.18989823083811025;0.0;0.14270665535353527;0.34232595824676004;0.0;0.0;0.9604233620036482;0.18888876090079107;0.4402566538567941;0.14952095518821526;0.0;0.0;0.20553160540496862;0.0;0.0;0.5092637684737238;0.22182330688167531;0.0
GO:0006366;0.0;0.0;0.1341104618864178;0.6087794782857456;0.0;0.2450732782255052;0.11154183254937526;0.4330331060415052;1.0;0.0;0.15010434798470765;0.14259565083732062;0.0;0.5864428377840354;0.1290045375798545;0.1463320144507278;0.0;0.0;0.0;0.14637416995682184;0.1443134157730472;0.0;0.1447250150805421;0.1418848094822034;0.6285107046147721;0.14259980808905773;0.0;0.0;0.0;0.15152359592893017;0.0;0.0;0.0;0.45522318415485763;0.301634338261532;0.14220854284777043;0.137036859529954;0.14811859285592552;0.15338323913786517;0.12496534039823437;0.14013014950356711;0.0;0.11264272428184421;0.2536943887190012;0.0;0.0;0.43270983675431857;0.13957969657230246;0.9862906524359573;0.11684604080871866;0.0;0.0;0.1484631916489258;0.0;0.0;0.3375625702444652;0.15678067573203397;0.0
GO:0051091;0.0;0.1896578095546079;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.4713844838600077;0.0;0.0;0.32407801791383245;0.22851873805512424;0.20838860667352585;0.2858944866661192;0.32418807244888376;0.0;0.0;0.0;0.0;0.0;0.0;0.2473815079386845;0.2915717616380381;0.2615447600713481;0.0;0.3014672540267078;0.28696133589404144;0.7061018741556365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4306250644289063;0.0;0.0;0.32468671491698453;0.33364195597887714;0.0;0.0;0.0;0.0;0.41713523854989787;0.8833784907127212;0.0;0.2910070302531323;0.34589651492991874;0.0;0.0;0.34679637137830543
