;GO:0008584;GO:1901340;GO:0007052;GO:0006283;GO:0015031;GO:0006123;GO:0060404;GO:0000338;GO:0006366;GO:0051091;GO:0045132;GO:0070126;GO:0031398;GO:0070125;GO:0071456;GO:0035556;GO:0034140;GO:0042307;GO:1903894;GO:0007186;GO:0000902;GO:1902600;GO:0051260;GO:1990182;GO:0006412;GO:0070830;GO:1902175;GO:0035023;GO:0090630;GO:0000715;GO:0043123;GO:0045666;GO:0045944;GO:0043687;GO:0006103;GO:0000045;GO:0071277;GO:0051383;GO:0000281;GO:0070462;GO:0071479;GO:0032147;GO:0070301;GO:0035973;GO:0051988;GO:0032467;GO:0016579;GO:0007286;GO:0006351;GO:0034080;GO:0046328;GO:0006357;GO:0097352;GO:0043066;GO:0043065;GO:0030433;GO:0051315;GO:1903071
GO:0031398;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;1.0;0.0;0.0;0.2727272727272727;0.21428571428571427;0.23076923076923078;0.23076923076923078;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.2;0.06666666666666667;0.0;0.3076923076923077;0.3076923076923077;0.38461538461538464;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5833333333333334;0.0;0.0;0.2727272727272727;0.36363636363636365;0.0;0.0;0.0;0.0;0.46153846153846156;0.3076923076923077;0.0;0.23076923076923078;0.3333333333333333;0.0;0.0;0.42857142857142855
GO:0070125;0.0;0.0;0.0;0.375;0.0;0.0;0.14285714285714285;0.375;0.6;0.0;0.0;0.0;0.0;1.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.4;0.0;0.14285714285714285;0.2;0.0;0.16666666666666666;0.0;0.0;0.16666666666666666;0.25;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0071456;0.0;0.0;0.2;0.375;0.0;0.2;0.1111111111111111;0.0;0.0;0.0;0.2;0.2;0.0;0.2;1.0;0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.1111111111111111;0.14285714285714285;0.2;0.25;0.14285714285714285;0.2;0.125;0.25;0.0;0.42857142857142855;0.1111111111111111;0.0;0.0;0.0;0.2;0.0;0.2;0.0;0.0;0.2;0.0;0.0;0.2;0.2;0.0
GO:0035556;0.0;0.0;0.0;0.125;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.2;1.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.2727272727272727;0.0;0.0;0.3;0.0;0.2727272727272727;0.14285714285714285;0.2;0.0;0.14285714285714285;0.2;0.0;0.16666666666666666;0.0;0.0;0.16666666666666666;0.14285714285714285;0.42857142857142855;0.375;0.0;0.0;0.0;0.0;0.3333333333333333;0.3;0.0;0.3333333333333333;0.3333333333333333;0.0;0.0;0.3
GO:0034140;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.21428571428571427;0.0;0.0;0.0;1.0;0.18181818181818182;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.36363636363636365;0.08333333333333333;0.0;0.4;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07692307692307693;0.0;0.0;0.3;0.2727272727272727;0.0;0.0;0.0;0.0;0.36363636363636365;0.18181818181818182;0.0;0.36363636363636365;0.25;0.0;0.0;0.2857142857142857
GO:0042307;0.0;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.18181818181818182;1.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.15384615384615385;0.07692307692307693;0.0;0.2727272727272727;0.2727272727272727;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.2;0.3;0.0;0.0;0.0;0.0;0.16666666666666666;0.16666666666666666;0.0;0.16666666666666666;0.2727272727272727;0.0;0.0;0.15384615384615385
GO:1903894;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.23076923076923078;0.0;0.0;0.3333333333333333;0.4444444444444444;0.18181818181818182;1.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.4;0.08333333333333333;0.0;0.4444444444444444;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07692307692307693;0.0;0.0;0.3333333333333333;0.3;0.0;0.0;0.0;0.0;0.4;0.25;0.0;0.2727272727272727;0.2727272727272727;0.0;0.0;0.5
GO:0007186;0.0;0.0;0.0;0.125;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.2;0.0;0.0;0.0;0.3333333333333333;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.2727272727272727;0.0;0.0;0.3;0.0;0.2727272727272727;0.14285714285714285;0.2;0.0;0.14285714285714285;0.2;0.0;0.16666666666666666;0.0;0.0;0.16666666666666666;0.14285714285714285;0.42857142857142855;0.375;0.0;0.0;0.0;0.0;0.3333333333333333;0.3;0.0;0.3333333333333333;0.3333333333333333;0.0;0.0;0.3
GO:0000902;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1902600;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051260;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1990182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006412;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.375;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0
GO:0070830;0.0;0.0;0.0;0.125;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.2;0.0;0.14285714285714285;0.4;0.0;0.3333333333333333;0.0;0.0;0.16666666666666666;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1902175;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.25;0.0;0.0;0.375;0.4;0.18181818181818182;0.4444444444444444;0.375;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.08333333333333333;0.0;0.5555555555555556;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21428571428571427;0.0;0.0;0.375;0.3333333333333333;0.0;0.0;0.0;0.0;0.5;0.2727272727272727;0.0;0.6;0.6;0.0;0.0;0.36363636363636365
GO:0035023;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.2;0.0;0.0;0.2727272727272727;0.36363636363636365;0.15384615384615385;0.4;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.5;1.0;0.07142857142857142;0.0;0.5;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06666666666666667;0.0;0.0;0.2727272727272727;0.25;0.0;0.0;0.0;0.0;0.45454545454545453;0.21428571428571427;0.0;0.23076923076923078;0.23076923076923078;0.0;0.0;0.21428571428571427
GO:0090630;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.06666666666666667;0.0;0.0;0.0;0.08333333333333333;0.07692307692307693;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.07142857142857142;1.0;0.0;0.07692307692307693;0.0;0.07142857142857142;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.0;0.0;0.09090909090909091;0.08333333333333333;0.0;0.0;0.0;0.0;0.07692307692307693;0.07692307692307693;0.0;0.07692307692307693;0.07692307692307693;0.0;0.0;0.07142857142857142
GO:0000715;0.0;0.0;0.0;0.125;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.14285714285714285;0.2;0.0;0.14285714285714285;0.6666666666666666;0.0;0.16666666666666666;0.0;0.0;0.16666666666666666;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043123;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.3076923076923077;0.0;0.0;0.3;0.4;0.2727272727272727;0.4444444444444444;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.5555555555555556;0.5;0.07692307692307693;0.0;1.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26666666666666666;0.0;0.0;0.3;0.4;0.0;0.0;0.0;0.0;0.5;0.23076923076923078;0.0;0.25;0.36363636363636365;0.0;0.0;0.4
GO:0045666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.0;0.0;0.0
GO:0045944;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.38461538461538464;0.0;0.0;0.2727272727272727;0.16666666666666666;0.25;0.23076923076923078;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.2;0.07142857142857142;0.0;0.25;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35714285714285715;0.0;0.0;0.2727272727272727;0.2727272727272727;0.0;0.0;0.0;0.0;0.23076923076923078;0.875;0.0;0.23076923076923078;0.25;0.0;0.0;0.3333333333333333
GO:0043687;0.0;0.0;0.14285714285714285;0.3;0.0;0.2857142857142857;0.09090909090909091;0.5555555555555556;0.375;0.0;0.14285714285714285;0.14285714285714285;0.0;0.42857142857142855;0.1111111111111111;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.5714285714285714;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;1.0;0.25;0.14285714285714285;0.09090909090909091;0.1111111111111111;0.14285714285714285;0.1;0.09090909090909091;0.0;0.1;0.18181818181818182;0.0;0.0;0.5555555555555556;0.14285714285714285;0.375;0.14285714285714285;0.0;0.0;0.14285714285714285;0.0;0.0;0.42857142857142855;0.14285714285714285;0.0
GO:0006103;0.0;0.0;0.2;0.2222222222222222;0.0;0.4;0.1111111111111111;0.1111111111111111;0.2;0.0;0.2;0.2;0.0;0.4;0.14285714285714285;0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.2;0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.25;1.0;0.2;0.1111111111111111;0.14285714285714285;0.2;0.125;0.1111111111111111;0.0;0.125;0.2222222222222222;0.0;0.0;0.1111111111111111;0.2;0.2;0.2;0.0;0.0;0.2;0.0;0.0;0.4;0.2;0.0
GO:0000045;0.0;0.0;0.0;0.125;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.2;1.0;0.14285714285714285;0.2;0.0;0.16666666666666666;0.0;0.0;0.16666666666666666;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0071277;0.0;0.0;0.14285714285714285;0.18181818181818182;0.0;0.14285714285714285;0.09090909090909091;0.0;0.0;0.0;0.14285714285714285;0.14285714285714285;0.0;0.14285714285714285;0.25;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.09090909090909091;0.1111111111111111;0.14285714285714285;1.0;0.1111111111111111;0.14285714285714285;0.1;0.2;0.0;0.375;0.09090909090909091;0.0;0.0;0.0;0.14285714285714285;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.14285714285714285;0.0
GO:0051383;0.0;0.0;0.2;0.1;0.0;0.2;0.375;0.0;0.0;0.0;0.2;0.2;0.0;0.2;0.14285714285714285;0.2;0.0;0.0;0.0;0.2;0.3333333333333333;0.0;0.42857142857142855;0.0;0.0;0.4;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.1111111111111111;0.14285714285714285;0.2;0.1111111111111111;1.0;0.2;0.2857142857142857;0.1111111111111111;0.0;0.125;0.1111111111111111;0.0;0.0;0.0;0.2;0.0;0.6;0.0;0.0;0.5;0.0;0.0;0.2;0.2;0.0
GO:0000281;0.0;0.0;0.0;0.125;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.2;0.0;0.14285714285714285;0.2;1.0;0.16666666666666666;0.0;0.0;0.16666666666666666;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0070462;0.0;0.0;0.375;0.09090909090909091;0.0;0.16666666666666666;0.5714285714285714;0.0;0.0;0.0;0.16666666666666666;0.16666666666666666;0.0;0.16666666666666666;0.125;0.16666666666666666;0.0;0.0;0.0;0.16666666666666666;0.2857142857142857;0.0;0.16666666666666666;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.1;0.125;0.16666666666666666;0.1;0.2857142857142857;0.16666666666666666;1.0;0.1;0.0;0.1111111111111111;0.1;0.0;0.0;0.0;0.16666666666666666;0.0;0.3333333333333333;0.0;0.0;0.16666666666666666;0.0;0.0;0.16666666666666666;0.16666666666666666;0.0
GO:0071479;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.1111111111111111;0.0;0.2;0.1111111111111111;0.0;0.1;1.0;0.0;0.2222222222222222;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0032147;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.5833333333333334;0.0;0.0;0.0;0.07692307692307693;0.2;0.07692307692307693;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21428571428571427;0.06666666666666667;0.36363636363636365;0.0;0.26666666666666666;0.0;0.35714285714285715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.23076923076923078;0.3076923076923077;0.0;0.0;0.0;0.0;0.5384615384615384;0.2857142857142857;0.0;0.2;0.2857142857142857;0.0;0.0;0.4
GO:0070301;0.0;0.0;0.16666666666666666;0.3;0.0;0.16666666666666666;0.1;0.0;0.0;0.0;0.16666666666666666;0.16666666666666666;0.0;0.16666666666666666;0.42857142857142855;0.16666666666666666;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.1;0.125;0.16666666666666666;0.375;0.125;0.16666666666666666;0.1111111111111111;0.2222222222222222;0.0;1.0;0.1;0.0;0.0;0.0;0.16666666666666666;0.0;0.16666666666666666;0.0;0.0;0.16666666666666666;0.0;0.0;0.16666666666666666;0.16666666666666666;0.0
GO:0035973;0.0;0.0;0.14285714285714285;0.16666666666666666;0.0;0.25;0.09090909090909091;0.08333333333333333;0.0;0.0;0.14285714285714285;0.14285714285714285;0.0;0.25;0.1111111111111111;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.18181818181818182;0.2222222222222222;0.14285714285714285;0.09090909090909091;0.1111111111111111;0.14285714285714285;0.1;0.09090909090909091;0.0;0.1;1.0;0.0;0.0;0.08333333333333333;0.14285714285714285;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.0;0.0;0.375;0.14285714285714285;0.0
GO:0051988;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.2727272727272727;0.0;0.0;0.42857142857142855;0.3;0.2;0.3333333333333333;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.2727272727272727;0.09090909090909091;0.0;0.3;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23076923076923078;0.0;0.0;1.0;0.625;0.0;0.0;0.0;0.0;0.3333333333333333;0.3;0.0;0.3333333333333333;0.3333333333333333;0.0;0.0;0.3
