;GO:0007094;GO:0006281;GO:0007095;GO:0035563;GO:0007093;GO:0008584;GO:0006284;GO:0006283;GO:0051096;GO:0042771;GO:0000731;GO:0045128;GO:0045892;GO:0001701;GO:0045132;GO:0032201;GO:0019886;GO:0035556;GO:0090502;GO:0010032;GO:0006290;GO:0006296;GO:0007140;GO:0006293;GO:0030261;GO:1900264;GO:0006294;GO:0043111;GO:0051382;GO:0006297;GO:0008630;GO:0006298;GO:0006975;GO:0000077;GO:0051256;GO:0000070;GO:0030890;GO:0048096;GO:0070317;GO:0035264;GO:0007076;GO:0090399;GO:0006260;GO:1900034;GO:0006261;GO:0045786;GO:0042276;GO:0045787;GO:1902975;GO:0006264;GO:0000710;GO:0006303;GO:0006301;GO:0006268;GO:0006269;GO:0006302;GO:0043524;GO:0002455;GO:0070584;GO:0051383;GO:0000281;GO:0001649;GO:0031297;GO:0031573;GO:0019985;GO:0070987;GO:1902065;GO:0045839;GO:0006270;GO:0006273;GO:1902981;GO:0006271;GO:0006272;GO:0045830;GO:0000724;GO:0006311;GO:0048304;GO:0006312;GO:0071260;GO:0010767;GO:0035407;GO:0071548;GO:0090656;GO:0007050;GO:1902990;GO:0036297;GO:0043547;GO:0009749;GO:0006119;GO:0072425;GO:0072423;GO:2001243;GO:0019724;GO:0045739;GO:0008272;GO:0000706;GO:0030183;GO:0007063;GO:1901673;GO:0007064;GO:1901796;GO:0030855;GO:0071163;GO:0048298;GO:0051056;GO:0046034;GO:0032355;GO:0032876;GO:0016567;GO:0000915;GO:0032077;GO:0045740;GO:0006468;GO:0097421;GO:0006977;GO:0043570;GO:0000083;GO:2000615;GO:0000082;GO:0034644;GO:0071479;GO:0070301;GO:0051988;GO:0032467;GO:0045190;GO:0033314;GO:0007281;GO:0042769;GO:0045995;GO:0006355;GO:0046602;GO:0034080;GO:0045910;GO:0010569;GO:0031122;GO:2000104;GO:0051754
GO:0007094;1.0;0.02985074626865669;0.33333333333333337;0.037735849056603765;0.29166666666666663;0.0;0.02941176470588236;0.02898550724637683;0.036363636363636376;0.08333333333333337;0.0273972602739726;0.2222222222222222;0.07894736842105265;0.0;0.05769230769230771;0.05555555555555558;0.0;0.10204081632653061;0.031746031746031744;0.051724137931034475;0.02941176470588236;0.032258064516129004;0.052631578947368474;0.09090909090909094;0.03703703703703709;0.04938271604938271;0.0357142857142857;0.07954545454545459;0.03448275862068961;0.032258064516129004;0.08771929824561409;0.02941176470588236;0.02857142857142858;0.18518518518518523;0.07547169811320753;0.07272727272727275;0.05797101449275366;0.059523809523809534;0.20408163265306123;0.0;0.07272727272727275;0.038461538461538436;0.02985074626865669;0.07843137254901966;0.02941176470588236;0.14583333333333337;0.024390243902439046;0.09999999999999998;0.06153846153846154;0.02857142857142858;0.04166666666666663;0.02857142857142858;0.02941176470588236;0.036363636363636376;0.0273972602739726;0.02941176470588236;0.10526315789473684;0.0;0.03508771929824561;0.037735849056603765;0.07999999999999996;0.039215686274509776;0.031746031746031744;0.26315789473684215;0.024691358024691357;0.024390243902439046;0.0;0.39583333333333337;0.032258064516129004;0.03076923076923077;0.052631578947368474;0.031746031746031744;0.03076923076923077;0.03883495145631066;0.028169014084507005;0.04477611940298509;0.03809523809523807;0.031746031746031744;0.0357142857142857;0.0625;0.026666666666666616;0.0;0.030303030303030276;0.20833333333333337;0.06849315068493156;0.02941176470588236;0.036363636363636376;0.0;0.023809523809523836;0.21311475409836067;0.0357142857142857;0.08955223880597019;0.0;0.05714285714285716;0.0;0.0461538461538461;0.03448275862068961;0.22916666666666663;0.1964285714285714;0.07547169811320753;0.07547169811320753;0.039215686274509776;0.0535714285714286;0.03809523809523807;0.07547169811320753;0.024691358024691357;0.0;0.1351351351351351;0.031746031746031744;0.049180327868852514;0.05555555555555558;0.05633802816901412;0.03125;0.0;0.25;0.030303030303030276;0.11111111111111116;0.11475409836065575;0.07843137254901966;0.03448275862068961;0.0357142857142857;0.02941176470588236;0.14583333333333337;0.10909090909090913;0.025000000000000022;0.375;0.036363636363636376;0.03703703703703709;0.05882352941176472;0.06451612903225812;0.21153846153846156;0.030303030303030276;0.09677419354838712;0.06451612903225812;0.036363636363636376;0.08333333333333337;0.051724137931034475
GO:0006281;0.02985074626865669;1.0;0.14;0.0;0.06060606060606055;0.0;0.9545454545454546;0.9130434782608696;0.0;0.22580645161290325;0.5;0.0;0.0;0.0;0.07692307692307687;0.48484848484848486;0.0;0.07999999999999996;0.5833333333333333;0.0625;0.9545454545454546;0.6086956521739131;0.06451612903225812;0.0;0.07407407407407407;0.0;0.06896551724137934;0.3076923076923077;0.06451612903225812;0.7619047619047619;0.25;0.9545454545454546;0.4516129032258065;0.23333333333333328;0.0714285714285714;0.06666666666666665;0.0;0.033333333333333326;0.0;0.0;0.06666666666666665;0.07999999999999996;0.6153846153846154;0.0;0.5925925925925926;0.0;0.5833333333333333;0.0;0.6153846153846154;0.5517241379310345;0.7777777777777778;0.875;0.9545454545454546;0.0714285714285714;0.5;0.9545454545454546;0.0;0.06451612903225812;0.06666666666666665;0.07692307692307687;0.07999999999999996;0.08333333333333337;0.7272727272727273;0.1842105263157895;0.6;0.5833333333333333;0.06060606060606055;0.0;0.7619047619047619;0.6666666666666667;0.43243243243243246;0.7272727272727273;0.6666666666666667;0.0;0.84;0.5925925925925926;0.0;0.7272727272727273;0.14814814814814814;0.13725490196078427;0.2195121951219512;0.05714285714285716;0.64;0.06896551724137934;0.4571428571428572;0.9545454545454546;0.0;0.07407407407407407;0.25531914893617025;0.17500000000000004;0.14814814814814814;0.0;0.0714285714285714;0.0;0.0;0.64;0.06451612903225812;0.0;0.0;0.0714285714285714;0.0;0.08333333333333337;0.06666666666666665;0.0;0.0;0.2727272727272727;0.0714285714285714;0.0;0.31034482758620685;0.05714285714285716;0.0;0.0;0.30000000000000004;0.0;0.11475409836065575;0.64;0.04878048780487809;0.0;0.07692307692307687;0.13793103448275867;0.14814814814814814;0.16216216216216217;0.0;0.0;0.41025641025641024;0.04166666666666663;0.0714285714285714;0.31818181818181823;0.0;0.0;0.0;0.05128205128205132;0.0;0.0;0.0714285714285714;0.0;0.0625
GO:0007095;0.33333333333333337;0.14;1.0;0.04878048780487809;0.38888888888888884;0.0;0.13725490196078427;0.13461538461538458;0.046511627906976716;0.2325581395348837;0.032786885245901676;0.1515151515151515;0.09375;0.0;0.07499999999999996;0.06666666666666665;0.0;0.1351351351351351;0.039215686274509776;0.06521739130434778;0.13725490196078427;0.040000000000000036;0.06666666666666665;0.09090909090909094;0.04761904761904767;0.05797101449275366;0.045454545454545414;0.09210526315789469;0.04347826086956519;0.040000000000000036;0.25;0.13725490196078427;0.13207547169811318;0.4444444444444444;0.09756097560975607;0.09302325581395354;0.07017543859649122;0.06944444444444442;0.2702702702702703;0.0;0.09302325581395354;0.050000000000000044;0.036363636363636376;0.10256410256410253;0.0357142857142857;0.19444444444444442;0.10769230769230764;0.13157894736842102;0.07547169811320753;0.03448275862068961;0.1454545454545455;0.13207547169811318;0.13725490196078427;0.046511627906976716;0.032786885245901676;0.13725490196078427;0.1333333333333333;0.04347826086956519;0.0444444444444444;0.04878048780487809;0.10526315789473684;0.05128205128205132;0.039215686274509776;0.6666666666666667;0.109375;0.10769230769230764;0.04166666666666663;0.2790697674418605;0.040000000000000036;0.037735849056603765;0.0625;0.039215686274509776;0.037735849056603765;0.04395604395604391;0.12962962962962965;0.054545454545454564;0.043010752688172005;0.039215686274509776;0.09523809523809523;0.15873015873015872;0.031746031746031744;0.040000000000000036;0.03703703703703709;0.2777777777777778;0.08196721311475408;0.13725490196078427;0.046511627906976716;0.04761904761904767;0.02777777777777779;0.47619047619047616;0.09523809523809523;0.10909090909090913;0.046511627906976716;0.06896551724137934;0.0;0.05660377358490565;0.04347826086956519;0.14634146341463417;0.14583333333333337;0.09756097560975607;0.09756097560975607;0.05128205128205132;0.06818181818181823;0.043010752688172005;0.09756097560975607;0.02898550724637683;0.046511627906976716;0.16129032258064513;0.039215686274509776;0.061224489795918324;0.06666666666666665;0.06779661016949157;0.038461538461538436;0.0;0.4067796610169492;0.03703703703703709;0.13725490196078427;0.07692307692307687;0.10256410256410253;0.09090909090909094;0.09523809523809523;0.11538461538461542;0.16216216216216217;0.13953488372093026;0.02941176470588236;0.7567567567567568;0.046511627906976716;0.18918918918918914;0.07692307692307687;0.07999999999999996;0.15909090909090906;0.03703703703703709;0.12;0.07999999999999996;0.046511627906976716;0.09999999999999998;0.06521739130434778
GO:0035563;0.037735849056603765;0.0;0.04878048780487809;1.0;0.10526315789473684;0.0;0.0;0.0;0.33333333333333337;0.09090909090909094;0.0;0.0444444444444444;0.05128205128205132;0.0;0.0;0.06060606060606055;0.0;0.18181818181818177;0.0;0.0;0.0;0.0;0.0;0.11764705882352944;0.0;0.09999999999999998;0.0;0.038461538461538436;0.0;0.0;0.10526315789473684;0.0;0.0;0.09523809523809523;0.0;0.0;0.06666666666666665;0.04347826086956519;0.125;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.16666666666666663;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.06896551724137934;0.0;0.0;0.0;0.08333333333333337;0.0;0.0;0.0;0.0;0.0;0.03125;0.0;0.0;0.030303030303030276;0.0;0.0;0.04761904761904767;0.0;0.0;0.0;0.1333333333333333;0.05714285714285716;0.0;0.33333333333333337;0.0;0.0;0.06451612903225812;0.0;0.06666666666666665;0.0;0.06451612903225812;0.0;0.0;0.0;0.125;0.08333333333333337;0.0;0.1428571428571429;0.0;0.0;0.030303030303030276;0.1428571428571429;0.0;0.0;0.04878048780487809;0.0;0.0;0.12903225806451613;0.0625;0.0;0.0;0.038461538461538436;0.0;0.07407407407407407;0.07999999999999996;0.0;0.0;0.0;0.0;0.16666666666666663;0.11111111111111116;0.0;0.05882352941176472;0.0;0.0;0.18181818181818177;0.08695652173913049;0.09999999999999998;0.0;0.07999999999999996;0.08695652173913049;0.0;0.05714285714285716;0.0
GO:0007093;0.29166666666666663;0.06060606060606055;0.38888888888888884;0.10526315789473684;1.0;0.0;0.05882352941176472;0.05714285714285716;0.09523809523809523;0.1923076923076923;0.05128205128205132;0.17391304347826086;0.1428571428571429;0.0;0.16666666666666663;0.10526315789473684;0.0;0.33333333333333337;0.06896551724137934;0.125;0.05882352941176472;0.0714285714285714;0.13043478260869568;0.18181818181818177;0.09999999999999998;0.08510638297872342;0.09090909090909094;0.12962962962962965;0.08333333333333337;0.0714285714285714;0.21739130434782605;0.05882352941176472;0.05555555555555558;0.5;0.21052631578947367;0.19047619047619047;0.11428571428571432;0.09999999999999998;0.47058823529411764;0.0;0.19047619047619047;0.11111111111111116;0.06060606060606055;0.23529411764705888;0.05882352941176472;0.5;0.04166666666666663;0.3125;0.12903225806451613;0.05555555555555558;0.07894736842105265;0.05555555555555558;0.05882352941176472;0.09523809523809523;0.05128205128205132;0.05882352941176472;0.26086956521739135;0.0;0.08695652173913049;0.10526315789473684;0.25;0.11764705882352944;0.06896551724137934;0.5833333333333333;0.04255319148936165;0.04166666666666663;0.0;0.4347826086956522;0.0714285714285714;0.06451612903225812;0.09523809523809523;0.06896551724137934;0.06451612903225812;0.05797101449275366;0.05405405405405406;0.09090909090909094;0.05633802816901412;0.06896551724137934;0.09090909090909094;0.10869565217391308;0.04878048780487809;0.0;0.0625;0.7142857142857143;0.1282051282051282;0.05882352941176472;0.09523809523809523;0.0;0.040000000000000036;0.29032258064516125;0.09090909090909094;0.18181818181818177;0.0;0.11111111111111116;0.0;0.09677419354838712;0.08333333333333337;0.25;0.2222222222222222;0.21052631578947367;0.21052631578947367;0.11764705882352944;0.13636363636363635;0.05633802816901412;0.21052631578947367;0.04255319148936165;0.0;0.19047619047619047;0.06896551724137934;0.11111111111111116;0.10526315789473684;0.10810810810810811;0.06666666666666665;0.0;0.27083333333333337;0.0625;0.24137931034482762;0.1333333333333333;0.23529411764705888;0.08333333333333337;0.09090909090909094;0.05882352941176472;0.3125;0.2272727272727273;0.04347826086956519;0.48275862068965514;0.09523809523809523;0.09999999999999998;0.17647058823529416;0.1428571428571429;0.26086956521739135;0.0625;0.2142857142857143;0.1428571428571429;0.09523809523809523;0.1578947368421053;0.125
GO:0008584;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23076923076923073;0.15384615384615385;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.11111111111111116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06060606060606055;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352944;0.0;0.0;0.18181818181818177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07692307692307687;0.11111111111111116;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33333333333333337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.41666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684
GO:0006284;0.02941176470588236;0.9545454545454546;0.13725490196078427;0.0;0.05882352941176472;0.0;1.0;0.9565217391304348;0.0;0.21875;0.48484848484848486;0.0;0.0;0.0;0.07407407407407407;0.47058823529411764;0.0;0.07692307692307687;0.56;0.06060606060606055;1.0;0.5833333333333333;0.0625;0.0;0.0714285714285714;0.0;0.06666666666666665;0.30188679245283023;0.0625;0.7272727272727273;0.24137931034482762;1.0;0.4375;0.22580645161290325;0.06896551724137934;0.06451612903225812;0.0;0.032786885245901676;0.0;0.0;0.06451612903225812;0.07692307692307687;0.5925925925925926;0.0;0.5714285714285714;0.0;0.6111111111111112;0.0;0.5925925925925926;0.5333333333333333;0.8148148148148149;0.9166666666666666;1.0;0.06896551724137934;0.48484848484848486;1.0;0.0;0.0625;0.06451612903225812;0.07407407407407407;0.07692307692307687;0.07999999999999996;0.6956521739130435;0.17948717948717952;0.6285714285714286;0.6111111111111112;0.05882352941176472;0.0;0.7272727272727273;0.64;0.42105263157894735;0.6956521739130435;0.64;0.0;0.88;0.5714285714285714;0.0;0.6956521739130435;0.1428571428571429;0.13461538461538458;0.2142857142857143;0.05555555555555558;0.6153846153846154;0.06666666666666665;0.4444444444444444;1.0;0.0;0.0714285714285714;0.25;0.1707317073170732;0.1428571428571429;0.0;0.06896551724137934;0.0;0.0;0.6153846153846154;0.0625;0.0;0.0;0.06896551724137934;0.0;0.07999999999999996;0.06451612903225812;0.0;0.0;0.2666666666666667;0.06896551724137934;0.0;0.30000000000000004;0.05555555555555558;0.0;0.0;0.29032258064516125;0.0;0.11290322580645162;0.6153846153846154;0.04761904761904767;0.0;0.07407407407407407;0.1333333333333333;0.1428571428571429;0.1578947368421053;0.0;0.0;0.4;0.04081632653061229;0.06896551724137934;0.30434782608695654;0.0;0.0;0.0;0.050000000000000044;0.0;0.0;0.06896551724137934;0.0;0.06060606060606055
GO:0006283;0.02898550724637683;0.9130434782608696;0.13461538461538458;0.0;0.05714285714285716;0.0;0.9565217391304348;1.0;0.0;0.21212121212121215;0.47058823529411764;0.0;0.0;0.0;0.0714285714285714;0.4571428571428572;0.0;0.07407407407407407;0.5384615384615384;0.05882352941176472;0.9565217391304348;0.56;0.06060606060606055;0.0;0.06896551724137934;0.0;0.06451612903225812;0.2962962962962963;0.06060606060606055;0.6956521739130435;0.23333333333333328;0.9565217391304348;0.4242424242424242;0.21875;0.06666666666666665;0.0625;0.0;0.032258064516129004;0.0;0.0;0.0625;0.07407407407407407;0.5714285714285714;0.0;0.5517241379310345;0.0;0.5945945945945945;0.0;0.5714285714285714;0.5161290322580645;0.7857142857142857;0.88;0.9565217391304348;0.06666666666666665;0.47058823529411764;0.9565217391304348;0.0;0.06060606060606055;0.0625;0.0714285714285714;0.07407407407407407;0.07692307692307687;0.6666666666666667;0.17500000000000004;0.6111111111111112;0.5945945945945945;0.05714285714285716;0.0;0.6956521739130435;0.6153846153846154;0.41025641025641024;0.6666666666666667;0.6153846153846154;0.0;0.8461538461538461;0.5517241379310345;0.0;0.6666666666666667;0.13793103448275867;0.13207547169811318;0.2093023255813954;0.05405405405405406;0.5925925925925926;0.06451612903225812;0.43243243243243246;0.9565217391304348;0.0;0.06896551724137934;0.24489795918367352;0.16666666666666663;0.13793103448275867;0.0;0.06666666666666665;0.0;0.0;0.5925925925925926;0.06060606060606055;0.0;0.0;0.06666666666666665;0.0;0.07692307692307687;0.0625;0.0;0.0;0.26086956521739135;0.06666666666666665;0.0;0.29032258064516125;0.05405405405405406;0.0;0.0;0.28125;0.0;0.11111111111111116;0.5925925925925926;0.046511627906976716;0.0;0.0714285714285714;0.12903225806451613;0.13793103448275867;0.15384615384615385;0.0;0.0;0.3902439024390244;0.040000000000000036;0.06666666666666665;0.29166666666666663;0.0;0.0;0.0;0.04878048780487809;0.0;0.0;0.06666666666666665;0.0;0.05882352941176472
GO:0051096;0.036363636363636376;0.0;0.046511627906976716;0.33333333333333337;0.09523809523809523;0.0;0.0;0.0;1.0;0.08333333333333337;0.0;0.04255319148936165;0.04878048780487809;0.0;0.0;0.05714285714285716;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.15000000000000002;0.0;0.03703703703703709;0.0;0.0;0.09523809523809523;0.0;0.0;0.08695652173913049;0.0;0.0;0.0625;0.04166666666666663;0.11111111111111116;0.0;0.0;0.0;0.0;0.1428571428571429;0.0;0.1428571428571429;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909094;0.0;0.0;0.0;0.0;0.0;0.0;0.06451612903225812;0.0;0.0;0.0;0.07692307692307687;0.0;0.0;0.0;0.0;0.0;0.030303030303030276;0.0;0.0;0.02941176470588236;0.0;0.0;0.045454545454545414;0.0;0.0;0.0;0.11764705882352944;0.05405405405405406;0.0;0.8;0.0;0.0;0.06060606060606055;0.0;0.0625;0.0;0.06060606060606055;0.0;0.0;0.0;0.11111111111111116;0.07692307692307687;0.0;0.125;0.0;0.0;0.02941176470588236;0.125;0.0;0.0;0.046511627906976716;0.0;0.0;0.27586206896551724;0.05882352941176472;0.0;0.0;0.03703703703703709;0.0;0.06896551724137934;0.07407407407407407;0.0;0.0;0.0;0.0;0.1428571428571429;0.09999999999999998;0.0;0.05555555555555558;0.0;0.0;0.15384615384615385;0.07999999999999996;0.09090909090909094;0.0;0.07407407407407407;0.07999999999999996;0.0;0.05405405405405406;0.0
GO:0042771;0.08333333333333337;0.22580645161290325;0.2325581395348837;0.09090909090909094;0.1923076923076923;0.0;0.21875;0.21212121212121215;0.08333333333333337;1.0;0.04761904761904767;0.07547169811320753;0.08510638297872342;0.0;0.09090909090909094;0.0714285714285714;0.0;0.3529411764705882;0.0625;0.0714285714285714;0.21875;0.06451612903225812;0.07407407407407407;0.16000000000000003;0.08695652173913049;0.07999999999999996;0.07999999999999996;0.0847457627118644;0.07407407407407407;0.06451612903225812;0.8235294117647058;0.21875;0.20588235294117652;0.4347826086956522;0.08333333333333337;0.07692307692307687;0.10526315789473684;0.09433962264150941;0.16666666666666663;0.0;0.07692307692307687;0.09523809523809523;0.05555555555555558;0.19999999999999996;0.05405405405405406;0.19999999999999996;0.15217391304347827;0.19999999999999996;0.05555555555555558;0.05128205128205132;0.18918918918918914;0.20588235294117652;0.21875;0.08333333333333337;0.04761904761904767;0.21875;0.1428571428571429;0.07407407407407407;0.07692307692307687;0.09090909090909094;0.09523809523809523;0.09999999999999998;0.0625;0.32258064516129037;0.15555555555555556;0.15217391304347827;0.06896551724137934;0.125;0.06451612903225812;0.05882352941176472;0.04255319148936165;0.0625;0.05882352941176472;0.05555555555555558;0.19999999999999996;0.05405405405405406;0.05405405405405406;0.0625;0.17391304347826086;0.2272727272727273;0.045454545454545414;0.06451612903225812;0.05714285714285716;0.2272727272727273;0.06818181818181823;0.21875;0.08333333333333337;0.08695652173913049;0.037735849056603765;0.3870967741935484;0.17391304347826086;0.10526315789473684;0.08333333333333337;0.10256410256410253;0.0;0.05714285714285716;0.07407407407407407;0.16666666666666663;0.125;0.08333333333333337;0.18181818181818177;0.09999999999999998;0.07692307692307687;0.05405405405405406;0.18181818181818177;0.040000000000000036;0.08333333333333337;0.08163265306122447;0.0625;0.06451612903225812;0.09756097560975607;0.09999999999999998;0.06060606060606055;0.0;0.2549019607843137;0.05714285714285716;0.1470588235294118;0.12121212121212122;0.09090909090909094;0.16000000000000003;0.17391304347826086;0.18181818181818177;0.19999999999999996;0.15384615384615385;0.04081632653061229;0.12195121951219512;0.08333333333333337;0.38888888888888884;0.15000000000000002;0.12903225806451613;0.1428571428571429;0.05714285714285716;0.12121212121212122;0.12903225806451613;0.08333333333333337;0.09302325581395354;0.0714285714285714
