;GO:0007194;GO:0043408;GO:0007197;GO:0045666;GO:1903800;GO:0045686;GO:0045944;GO:1900017;GO:1901724;GO:0032747;GO:0048863;GO:0045672;GO:2000778;GO:0071333;GO:0097400;GO:0050832;GO:0017148;GO:0032008;GO:0007281;GO:0031054;GO:0006355;GO:0007268;GO:0007204;GO:2000767;GO:0031123;GO:0071347;GO:0010469;GO:0010587;GO:0051897
GO:0007194;1.0;0.3347624266531626;0.18123387599378413;0.1647755380743896;0.2771158627672952;0.2201576631186112;0.308463183083191;0.1303537263564509;0.17408081991460608;0.1482196711777511;0.0;0.15748532799163997;0.1454086641736846;0.08005703802782062;0.19371117706644542;0.0;0.45757225588682787;0.1704592092106025;0.0;0.0;0.3802354915183154;0.0;0.08642160773416707;0.2908698185327134;0.0;0.0;0.22454001258656156;0.0;0.17038125024098463
GO:0043408;0.3347624266531626;1.0;0.29697081302815764;0.2552020359109037;0.4380017453069027;0.24725680554851287;0.36822871023457726;0.25417626372317625;0.27823684657535164;0.2548481331385788;0.0;0.23812926136115495;0.21156090032283117;0.12001726971841536;0.3320133834013754;0.0;0.4513938535576151;0.4989307291826187;0.0;0.0;0.5008248841211393;0.0;0.13491234189076726;0.444278089639598;0.0;0.0;0.5522300938768527;0.0;0.4985705968351266
GO:0007197;0.18123387599378413;0.29697081302815764;1.0;0.3152026902625657;0.24105337527602794;0.30317033292802686;0.21762432476351587;0.2584348407694991;0.3511041169249372;0.33958668850492074;0.2792461162290799;0.28956151313357253;0.2512014301577641;0.21981890237744192;0.6399540766969776;0.0;0.229727330622477;0.3366769939087945;0.23983228559667227;0.16875103012293224;0.3143644525984257;0.25242248087101865;0.2536928627438298;0.22549679624829305;0.1771161424875577;0.22402055971346652;0.43134553925722335;0.13013771600031354;0.3363730045400002
GO:0045666;0.1647755380743896;0.2552020359109037;0.3152026902625657;1.0;0.2920392010075412;0.5509452794124107;0.26669444226025085;0.36547533220271794;0.643324941504608;0.45760480572333195;0.0;0.6250579414644406;0.37527685662216503;0.12570021352110153;0.35496813873130156;0.0;0.20391033178219287;0.38975667726717866;0.0;0.0;0.2679419997745151;0.0;0.14213586315520027;0.2752755610688644;0.0;0.0;0.34849802381682343;0.0;0.38945979857446505
GO:1903800;0.2771158627672952;0.4380017453069027;0.24105337527602794;0.2920392010075412;1.0;0.20723229971058466;0.6601039118895309;0.2888002745245324;0.3136928263332833;0.2520866297729349;0.0;0.27556617890628576;0.24918119790057713;0.10159646793174518;0.26363998746332784;0.0;0.3652638545862846;0.3811947116542677;0.0;0.0;0.5315441628749666;0.0;0.11207058534505046;0.5643574606918129;0.0;0.0;0.3060934702521678;0.0;0.3809673243647188
GO:0045686;0.2201576631186112;0.24725680554851287;0.30317033292802686;0.5509452794124107;0.20723229971058466;1.0;0.18967707749574658;0.25658043799865926;0.4244292075988446;0.3184708118666905;0.0;0.40119489352581095;0.25080975638753655;0.12196670363562828;0.3397814482647487;0.0;0.2711370108906718;0.27417919888937703;0.0;0.0;0.2591972908700276;0.0;0.13738065790945417;0.19562976474799226;0.0;0.0;0.33384848883048873;0.0;0.27397756045448074
GO:0045944;0.308463183083191;0.36822871023457726;0.21762432476351587;0.26669444226025085;0.6601039118895309;0.18967707749574658;1.0;0.19312701763269444;0.28463725774897086;0.2253880087251659;0.0;0.25288900615258675;0.23049146231615306;0.0934000229728891;0.235867577695167;0.0;0.4523120271278051;0.2776104678802223;0.0;0.0;0.7256749646825421;0.0;0.10217926331013033;0.7121928905764441;0.0;0.0;0.23299326563891645;0.0;0.277459821475841
GO:1900017;0.1303537263564509;0.25417626372317625;0.2584348407694991;0.36547533220271794;0.2888002745245324;0.25658043799865926;0.19312701763269444;1.0;0.40282441868476465;0.6157128325503914;0.0;0.33831084847896425;0.3673200398481909;0.13296941927258507;0.2938668018022855;0.0;0.1628010365163793;0.3920259374274807;0.0;0.0;0.21720136300688841;0.0;0.15150109692838962;0.1996345478797446;0.0;0.0;0.35499838706717773;0.0;0.39170697708442115
GO:1901724;0.17408081991460608;0.27823684657535164;0.3511041169249372;0.643324941504608;0.3136928263332833;0.4244292075988446;0.28463725774897086;0.40282441868476465;1.0;0.5177054987448801;0.0;0.5942156820598022;0.40421053940320667;0.13646240742908583;0.40116329406040896;0.0;0.21835431159478658;0.4293066370314266;0.0;0.0;0.29344899433268384;0.0;0.15605221418334422;0.2944330740680106;0.0;0.0;0.39291912929616973;0.0;0.4289464786387892
GO:0032747;0.1482196711777511;0.2548481331385788;0.33958668850492074;0.45760480572333195;0.2520866297729349;0.3184708118666905;0.2253880087251659;0.6157128325503914;0.5177054987448801;1.0;0.0;0.41580207167730493;0.43913995191135;0.16238631035662593;0.4035168730467224;0.0;0.1916525390311908;0.3666762527285182;0.0;0.0;0.27178849975217534;0.0;0.190903790962646;0.23430140383586276;0.0;0.0;0.39263898892607285;0.0;0.3662969254672614
GO:0048863;0.0;0.0;0.2792461162290799;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.1869612643686379;0.3432512915080272;0.0;0.0;0.0;0.5874328518989117;0.21825883948586033;0.0;0.38205291888704473;0.22446460637313526;0.0;0.23245872679985682;0.32054341902639644;0.0;0.1577288655906478;0.0
GO:0045672;0.15748532799163997;0.23812926136115495;0.28956151313357253;0.6250579414644406;0.27556617890628576;0.40119489352581095;0.25288900615258675;0.33831084847896425;0.5942156820598022;0.41580207167730493;0.0;1.0;0.3533715659783093;0.1176639781580647;0.32277950585745174;0.0;0.19286208672679814;0.3609589880842357;0.0;0.0;0.2491847379983275;0.0;0.13194589864761638;0.26059188614993556;0.0;0.0;0.3174207549059862;0.0;0.36070434489552905
GO:2000778;0.1454086641736846;0.21156090032283117;0.2512014301577641;0.37527685662216503;0.24918119790057713;0.25080975638753655;0.23049146231615306;0.3673200398481909;0.40421053940320667;0.43913995191135;0.0;0.3533715659783093;1.0;0.10505596286492543;0.27582694959184406;0.0;0.17505704307577336;0.3169924401660453;0.0;0.0;0.22024208475475354;0.0;0.11629499519917019;0.2368731111225394;0.0;0.0;0.27190433954362037;0.0;0.3167960356483976
GO:0071333;0.08005703802782062;0.12001726971841536;0.21981890237744192;0.12570021352110153;0.10159646793174518;0.12196670363562828;0.0934000229728891;0.13296941927258507;0.13646240742908583;0.16238631035662593;0.1869612643686379;0.1176639781580647;0.10505596286492543;1.0;0.24418101379874788;0.1394584945884927;0.09767125115830112;0.1322039365008198;0.1684292353525593;0.1299795003330674;0.12544223145934835;0.17454311650377152;0.39216032406553847;0.09618739097718904;0.13488643576874343;0.4632858126400324;0.15864680520058755;0.10579996945623545;0.13211326297046877
GO:0097400;0.19371117706644542;0.3320133834013754;0.6399540766969776;0.35496813873130156;0.26363998746332784;0.3397814482647487;0.235867577695167;0.2938668018022855;0.40116329406040896;0.4035168730467224;0.3432512915080272;0.32277950585745174;0.27582694959184406;0.24418101379874788;1.0;0.0;0.2501513960469535;0.38243865959480866;0.2855651773282867;0.19018143200584683;0.35390541493603306;0.3035952293162969;0.2867056762145195;0.24514338480415887;0.20087340247456575;0.2634266509098344;0.5094452497632788;0.14252293552733586;0.38204646482918136
GO:0050832;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1394584945884927;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21951170587028376;0.0;0.0;0.0
GO:0017148;0.45757225588682787;0.4513938535576151;0.229727330622477;0.20391033178219287;0.3652638545862846;0.2711370108906718;0.4523120271278051;0.1628010365163793;0.21835431159478658;0.1916525390311908;0.0;0.19286208672679814;0.17505704307577336;0.09767125115830112;0.2501513960469535;0.0;1.0;0.21268628817519397;0.0;0.0;0.582507131462194;0.0;0.10731325516716934;0.5915070837782864;0.0;0.0;0.24692079816396054;0.0;0.21256493394087428
GO:0032008;0.1704592092106025;0.4989307291826187;0.3366769939087945;0.38975667726717866;0.3811947116542677;0.27417919888937703;0.2776104678802223;0.3920259374274807;0.4293066370314266;0.3666762527285182;0.0;0.3609589880842357;0.3169924401660453;0.1322039365008198;0.38243865959480866;0.0;0.21268628817519397;1.0;0.0;0.0;0.2833025589247835;0.0;0.15050817493915322;0.28692068901220774;0.0;0.0;0.6344565423652945;0.0;0.9120286362489705
GO:0007281;0.0;0.0;0.23983228559667227;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5874328518989117;0.0;0.0;0.1684292353525593;0.2855651773282867;0.0;0.0;0.0;1.0;0.19341514512461333;0.0;0.3119201729794383;0.19827283103518245;0.0;0.20448438581421008;0.26967173127044325;0.0;0.14433130933332472;0.0
GO:0031054;0.0;0.0;0.16875103012293224;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21825883948586033;0.0;0.0;0.1299795003330674;0.19018143200584683;0.0;0.0;0.0;0.19341514512461333;1.0;0.0;0.2015211702092488;0.1470617495827558;0.0;0.916466239603909;0.18299863862292984;0.0;0.7007552882412798;0.0
GO:0006355;0.3802354915183154;0.5008248841211393;0.3143644525984257;0.2679419997745151;0.5315441628749666;0.2591972908700276;0.7256749646825421;0.21720136300688841;0.29344899433268384;0.27178849975217534;0.0;0.2491847379983275;0.22024208475475354;0.12544223145934835;0.35390541493603306;0.0;0.582507131462194;0.2833025589247835;0.0;0.0;1.0;0.0;0.14180609532034294;0.5729819370972509;0.0;0.0;0.34747363224239186;0.0;0.28308728338917755
GO:0007268;0.0;0.0;0.25242248087101865;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.38205291888704473;0.0;0.0;0.17454311650377152;0.3035952293162969;0.0;0.0;0.0;0.3119201729794383;0.2015211702092488;0.0;1.0;0.20680011596454448;0.0;0.21356656799078033;0.2856943642881152;0.0;0.14879766661734167;0.0
GO:0007204;0.08642160773416707;0.13491234189076726;0.2536928627438298;0.14213586315520027;0.11207058534505046;0.13738065790945417;0.10217926331013033;0.15150109692838962;0.15605221418334422;0.190903790962646;0.22446460637313526;0.13194589864761638;0.11629499519917019;0.39216032406553847;0.2867056762145195;0.0;0.10731325516716934;0.15050817493915322;0.19827283103518245;0.1470617495827558;0.14180609532034294;0.20680011596454448;1.0;0.10552464638410265;0.15337452229382925;0.18734131194923687;0.18575634724715032;0.11684778710203272;0.15039066605789495
GO:2000767;0.2908698185327134;0.444278089639598;0.22549679624829305;0.2752755610688644;0.5643574606918129;0.19562976474799226;0.7121928905764441;0.1996345478797446;0.2944330740680106;0.23430140383586276;0.0;0.26059188614993556;0.2368731111225394;0.09618739097718904;0.24514338480415887;0.0;0.5915070837782864;0.28692068901220774;0.0;0.0;0.5729819370972509;0.0;0.10552464638410265;1.0;0.0;0.0;0.24204004237156362;0.0;0.2867597716441118
GO:0031123;0.0;0.0;0.1771161424875577;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23245872679985682;0.0;0.0;0.13488643576874343;0.20087340247456575;0.0;0.0;0.0;0.20448438581421008;0.916466239603909;0.0;0.21356656799078033;0.15337452229382925;0.0;1.0;0.1928772539570802;0.0;0.6901250626953823;0.0
GO:0071347;0.0;0.0;0.22402055971346652;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.32054341902639644;0.0;0.0;0.4632858126400324;0.2634266509098344;0.21951170587028376;0.0;0.0;0.26967173127044325;0.18299863862292984;0.0;0.2856943642881152;0.18734131194923687;0.0;0.1928772539570802;1.0;0.0;0.13845047748502126;0.0
GO:0010469;0.22454001258656156;0.5522300938768527;0.43134553925722335;0.34849802381682343;0.3060934702521678;0.33384848883048873;0.23299326563891645;0.35499838706717773;0.39291912929616973;0.39263898892607285;0.0;0.3174207549059862;0.27190433954362037;0.15864680520058755;0.5094452497632788;0.0;0.24692079816396054;0.6344565423652945;0.0;0.0;0.34747363224239186;0.0;0.18575634724715032;0.24204004237156362;0.0;0.0;1.0;0.0;0.6338186470872649
GO:0010587;0.0;0.0;0.13013771600031354;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1577288655906478;0.0;0.0;0.10579996945623545;0.14252293552733586;0.0;0.0;0.0;0.14433130933332472;0.7007552882412798;0.0;0.14879766661734167;0.11684778710203272;0.0;0.6901250626953823;0.13845047748502126;0.0;1.0;0.0
GO:0051897;0.17038125024098463;0.4985705968351266;0.3363730045400002;0.38945979857446505;0.3809673243647188;0.27397756045448074;0.277459821475841;0.39170697708442115;0.4289464786387892;0.3662969254672614;0.0;0.36070434489552905;0.3167960356483976;0.13211326297046877;0.38204646482918136;0.0;0.21256493394087428;0.9120286362489705;0.0;0.0;0.28308728338917755;0.0;0.15039066605789495;0.2867597716441118;0.0;0.0;0.6338186470872649;0.0;1.0
