;GO:0007194;GO:0043408;GO:0007197;GO:0045666;GO:1903800;GO:0045686;GO:0045944;GO:1900017;GO:1901724;GO:0032747;GO:0048863;GO:0045672;GO:2000778;GO:0071333;GO:0097400;GO:0050832;GO:0017148;GO:0032008;GO:0007281;GO:0031054;GO:0006355;GO:0007268;GO:0007204;GO:2000767;GO:0031123;GO:0071347;GO:0010469;GO:0010587;GO:0051897
GO:0007194;1.0;0.4907313879000033;0.30005087408486286;0.37868622725727896;0.3792170547461651;0.38638992905815545;0.46599929773338067;0.2199390760738622;0.27991031780812825;0.23676874105877915;0.0;0.22867780141355054;0.22361497890962173;0.2021970663352226;0.2832212090999459;0.0;0.5357857193714357;0.2502893668104149;0.0;0.0;0.5342657021393116;0.0;0.23901259871840547;0.3962380121536925;0.0;0.0;0.5291031537115686;0.0;0.22361497890962173
GO:0043408;0.4907313879000033;1.0;0.37237939793067953;0.45101475110309563;0.49071340559571863;0.39905378583147266;0.5024006795993416;0.41608974813134214;0.39905378583147266;0.33859727224672836;0.0;0.33957572230201605;0.3227460573170991;0.2745255901810393;0.3555497329457626;0.0;0.6068476864114152;0.646551993372841;0.0;0.0;0.5706670840052727;0.0;0.31134112256422214;0.5437599373559026;0.0;0.0;0.6618079559699808;0.0;0.6198776054720478
GO:0007197;0.30005087408486286;0.37237939793067953;1.0;0.5130303212415848;0.31968093045037527;0.4610693559699618;0.35402944144341486;0.25690929733551365;0.31688053906977975;0.2737389623204306;0.40123326217304006;0.2574024755403231;0.2560615493486744;0.24090324668827506;0.5353666635249013;0.0;0.34373490424675757;0.28273593724946766;0.4360663303936862;0.4024070004238523;0.4222958458493458;0.3239698433804841;0.3045213336331187;0.2878196533873931;0.4865553253484369;0.27784823988918267;0.44456058294468936;0.25821818352367026;0.2560615493486744
GO:0045666;0.37868622725727896;0.45101475110309563;0.5130303212415848;1.0;0.4583251349684725;0.7138154877032785;0.4926736459615121;0.5061406310882473;0.5634180476154671;0.5229702960731641;0.0;0.5509019096879473;0.4834793940988307;0.2977902511534231;0.49620065625666776;0.0;0.42237025741917367;0.4213801417675649;0.0;0.0;0.500931199021762;0.0;0.36288580834267076;0.44195259669875864;0.0;0.0;0.5231959361171055;0.0;0.39470575386677165
GO:1903800;0.3792170547461651;0.49071340559571863;0.31968093045037527;0.4583251349684725;1.0;0.3463553183511684;0.6810312160777063;0.46374077698529975;0.4290254066862661;0.382783634555719;0.0;0.360059725430544;0.36286011681113944;0.21498835234801905;0.3028512654654583;0.0;0.5505433348175275;0.49041516488609294;0.0;0.0;0.6588707301663173;0.0;0.24850021644467096;0.6054229472551602;0.0;0.0;0.5149453210461452;0.0;0.46374077698529975
GO:0045686;0.38638992905815545;0.39905378583147266;0.4610693559699618;0.7138154877032785;0.3463553183511684;1.0;0.3807038293442081;0.3549169968629616;0.4255093405197084;0.37174666184787847;0.0;0.3906564646622103;0.3376020600275664;0.24582928588180025;0.4442396909850449;0.0;0.43007395922005015;0.3094103251502608;0.0;0.0;0.448970233750139;0.0;0.3109248430710478;0.31449404128818637;0.0;0.0;0.47123497084548255;0.0;0.28273593724946766
GO:0045944;0.46599929773338067;0.5024006795993416;0.35402944144341486;0.4926736459615121;0.6810312160777063;0.3807038293442081;1.0;0.3931299823676934;0.4562014194831575;0.4099596473526103;0.0;0.40002702424023173;0.3972086278041791;0.2663180723330217;0.33719977645849797;0.0;0.61632176106527;0.4238830157049723;0.0;0.0;0.8030335174871553;0.0;0.3084799048702259;0.6594015146137122;0.0;0.0;0.43929002530252814;0.0;0.3972086278041791
GO:1900017;0.2199390760738622;0.41608974813134214;0.25690929733551365;0.5061406310882473;0.46374077698529975;0.3549169968629616;0.3931299823676934;1.0;0.480982220378285;0.6097938644576001;0.0;0.4048440409264146;0.5506729061177542;0.17552267843442942;0.24007963235059676;0.0;0.29494931162001636;0.4142769854342226;0.0;0.0;0.3716840551804777;0.0;0.21233821081761228;0.3269201943116717;0.0;0.0;0.43880714159427486;0.0;0.3876025975334294
GO:1901724;0.27991031780812825;0.39905378583147266;0.31688053906977975;0.5634180476154671;0.4290254066862661;0.4255093405197084;0.4562014194831575;0.480982220378285;1.0;0.49781188536320187;0.0;0.4621214574536344;0.4541796658166244;0.21902673132013956;0.30005087408486286;0.0;0.3877242289829459;0.4063641696968495;0.0;0.0;0.448970233750139;0.0;0.25584226370332236;0.4269366246280434;0.0;0.0;0.4217711792944054;0.0;0.3796897817960564
GO:0032747;0.23676874105877915;0.33859727224672836;0.2737389623204306;0.5229702960731641;0.382783634555719;0.37174666184787847;0.4099596473526103;0.6097938644576001;0.49781188536320187;1.0;0.0;0.4216737059113315;0.5675025711026711;0.19235234341934632;0.25690929733551365;0.0;0.3117789766049333;0.34049234120079;0.0;0.0;0.38851372016539465;0.0;0.22916787580252923;0.3437498592965886;0.0;0.0;0.3589995461795438;0.0;0.3138179532999968
