;GO:0007194;GO:0043408;GO:0007197;GO:0045666;GO:1903800;GO:0045686;GO:0045944;GO:1900017;GO:1901724;GO:0032747;GO:0048863;GO:0045672;GO:2000778;GO:0071333;GO:0097400;GO:0050832;GO:0017148;GO:0032008;GO:0007281;GO:0031054;GO:0006355;GO:0007268;GO:0007204;GO:2000767;GO:0031123;GO:0071347;GO:0010469;GO:0010587;GO:0051897
GO:0007194;1.0;0.4778205442013575;0.06530567954776725;0.08962012971150406;0.19882280116436699;0.20621988452849072;0.30643691660869865;0.06099327321622556;0.06530567954776725;0.05615028101693404;0.0;0.07145739224883689;0.07145739224883689;0.058903314882941496;0.06592070451414411;0.0;0.4248010797069846;0.07341224506711154;0.0;0.0;0.35110963482557167;0.0;0.06733061241560047;0.19600063438329635;0.0;0.0;0.3444543148644747;0.0;0.08309993094007202
GO:0043408;0.4778205442013575;1.0;0.08485380691523842;0.1310516594172653;0.2681692300578424;0.09512703698191753;0.3611429323194554;0.2864133769222582;0.08485380691523842;0.07245970701353993;0.0;0.09554087218400172;0.09554087218400172;0.0807657603592849;0.08589506769518163;0.0;0.47525569472887563;0.48223620607180595;0.0;0.0;0.45047630083951795;0.0;0.09749822992417147;0.357347298188535;0.0;0.0;0.5250292515224069;0.0;0.5722650050277518
GO:0007197;0.06530567954776725;0.08485380691523842;1.0;0.07934951134790379;0.060190181509098085;0.06458216184259112;0.08859973347944164;0.05544336754731076;0.059677021569251976;0.051412502663044216;0.021165830755994933;0.06477263703294663;0.06477263703294663;0.05302666692967224;0.15941064153650286;0.0;0.07285624337220238;0.06637474900666725;0.022803542374527638;0.019086148747820095;0.09965686663685677;0.02442903023425906;0.05976018953556855;0.060190181509098085;0.02248038167603477;0.021624428257780756;0.08270077696171421;0.017699386080986357;0.07419515536255698
GO:0045666;0.08962012971150406;0.1310516594172653;0.07934951134790379;1.0;0.214182956469665;0.596239404054671;0.37416102502608767;0.4453431334473681;0.4463303902960871;0.40258881452413664;0.0;0.5632317516596383;0.4624635061818553;0.07436907938620513;0.08025934039014344;0.0;0.1044794164035552;0.24456928978926853;0.0;0.0;0.1700670121809857;0.0;0.08832704534703749;0.214182956469665;0.0;0.0;0.12598602270143477;0.0;0.2862246070946674
GO:1903800;0.19882280116436699;0.2681692300578424;0.060190181509098085;0.214182956469665;1.0;0.0651835718999639;0.4649471419642937;0.28019398249846406;0.16062567874838413;0.1418853306310641;0.0;0.17446905387832537;0.17446905387832537;0.05355519090867833;0.06071224327234147;0.0;0.20896208736094268;0.29533573016387593;0.0;0.0;0.321298521496702;0.0;0.060432314440127324;0.2919248714374962;0.0;0.0;0.2612835097474647;0.0;0.33050557099849015
GO:0045686;0.20621988452849072;0.09512703698191753;0.06458216184259112;0.596239404054671;0.0651835718999639;1.0;0.09986020515672261;0.2711565825593579;0.31202429105709223;0.24985930273167267;0.0;0.35594986073635887;0.2794601745135832;0.058138010196064766;0.0651835718999639;0.0;0.23249957184294953;0.0724992100961394;0.0;0.0;0.11413290833506062;0.0;0.06633251370784755;0.0651835718999639;0.0;0.0;0.09242940152457516;0.0;0.08193193984420935
GO:0045944;0.30643691660869865;0.3611429323194554;0.08859973347944164;0.37416102502608767;0.4649471419642937;0.09986020515672261;1.0;0.2315226765347635;0.2364404288249254;0.20678475662409268;0.0;0.26770780000547983;0.26770780000547983;0.08523408743628896;0.08973557308771546;0.0;0.3752221390397849;0.2781040673421781;0.0;0.0;0.7256337160740953;0.0;0.10408527084755967;0.44692537258470194;0.0;0.0;0.15102017048905286;0.0;0.3332538907022259
GO:1900017;0.06099327321622556;0.2864133769222582;0.05544336754731076;0.4453431334473681;0.28019398249846406;0.2711565825593579;0.2315226765347635;1.0;0.32878043675317886;0.5023591604407114;0.0;0.358559875694048;0.5602860397850095;0.056477228688843306;0.05594692972714482;0.0;0.06853095254575689;0.31077956801151524;0.0;0.0;0.09617727961892106;0.0;0.06417923641896482;0.1531105193109761;0.0;0.0;0.27857258192357276;0.0;0.34996785106310263
GO:1901724;0.06530567954776725;0.08485380691523842;0.059677021569251976;0.4463303902960871;0.16062567874838413;0.31202429105709223;0.2364404288249254;0.32878043675317886;1.0;0.30487731586119243;0.0;0.3643374215710981;0.33801864203322435;0.05302666692967224;0.060190181509098085;0.0;0.07285624337220238;0.1771300375516897;0.0;0.0;0.09965686663685677;0.0;0.05976018953556855;0.16062567874838413;0.0;0.0;0.08270077696171421;0.0;0.19799985464657735
GO:0032747;0.05615028101693404;0.07245970701353993;0.051412502663044216;0.40258881452413664;0.1418853306310641;0.24985930273167267;0.20678475662409268;0.5023591604407114;0.30487731586119243;1.0;0.0;0.33031656701646106;0.5161530158688216;0.05174003102782304;0.0518452204188938;0.0;0.06247639228086218;0.1561238943443768;0.0;0.0;0.08466278375860663;0.0;0.05813106276529915;0.1418853306310641;0.0;0.0;0.07067431083977146;0.0;0.174040194839756
