;GO:0007194;GO:0043408;GO:0007197;GO:0045666;GO:1903800;GO:0045686;GO:0045944;GO:1900017;GO:1901724;GO:0032747;GO:0048863;GO:0045672;GO:2000778;GO:0071333;GO:0097400;GO:0050832;GO:0017148;GO:0032008;GO:0007281;GO:0031054;GO:0006355;GO:0007268;GO:0007204;GO:2000767;GO:0031123;GO:0071347;GO:0010469;GO:0010587;GO:0051897
GO:0007194;1.0;0.16393442622950816;0.06779661016949157;0.06060606060606055;0.125;0.09090909090909094;0.14864864864864868;0.0461538461538461;0.06451612903225812;0.0535714285714286;0.0;0.05714285714285716;0.051948051948051965;0.027027027027026973;0.07407407407407407;0.0;0.25757575757575757;0.06349206349206349;0.0;0.0;0.19298245614035092;0.0;0.02941176470588236;0.1351351351351351;0.0;0.0;0.09259259259259256;0.0;0.06349206349206349
GO:0043408;0.16393442622950816;1.0;0.1333333333333333;0.10810810810810811;0.23809523809523814;0.10256410256410253;0.19148936170212771;0.11428571428571432;0.12121212121212122;0.11111111111111116;0.0;0.09756097560975607;0.08333333333333337;0.0444444444444444;0.16000000000000003;0.0;0.2558139534883721;0.31034482758620685;0.0;0.0;0.30000000000000004;0.0;0.05128205128205132;0.25;0.0;0.0;0.36363636363636365;0.0;0.31034482758620685
GO:0007197;0.06779661016949157;0.1333333333333333;1.0;0.13793103448275867;0.09999999999999998;0.12903225806451613;0.09090909090909094;0.1071428571428571;0.16000000000000003;0.1578947368421053;0.125;0.12121212121212122;0.09999999999999998;0.08333333333333337;0.4;0.0;0.09523809523809523;0.15384615384615385;0.09999999999999998;0.06896551724137934;0.14814814814814814;0.10526315789473684;0.09999999999999998;0.09302325581395354;0.07407407407407407;0.09090909090909094;0.2222222222222222;0.04878048780487809;0.15384615384615385
GO:0045666;0.06060606060606055;0.10810810810810811;0.13793103448275867;1.0;0.1333333333333333;0.3548387096774194;0.12244897959183676;0.1875;0.43999999999999995;0.26086956521739135;0.0;0.4193548387096774;0.18604651162790697;0.045454545454545414;0.16666666666666663;0.0;0.08163265306122447;0.19354838709677424;0.0;0.0;0.11764705882352944;0.0;0.052631578947368474;0.125;0.0;0.0;0.16000000000000003;0.0;0.19354838709677424
GO:1903800;0.125;0.23809523809523814;0.09999999999999998;0.1333333333333333;1.0;0.08163265306122447;0.4666666666666667;0.13953488372093026;0.14634146341463417;0.11111111111111116;0.0;0.12244897959183676;0.1071428571428571;0.036363636363636376;0.11428571428571432;0.0;0.18518518518518523;0.19999999999999996;0.0;0.0;0.32432432432432434;0.0;0.04081632653061229;0.35416666666666663;0.0;0.0;0.1428571428571429;0.0;0.19999999999999996
GO:0045686;0.09090909090909094;0.10256410256410253;0.12903225806451613;0.3548387096774194;0.08163265306122447;1.0;0.07547169811320753;0.11111111111111116;0.22580645161290325;0.14814814814814814;0.0;0.21052631578947367;0.10416666666666663;0.04347826086956519;0.15384615384615385;0.0;0.12244897959183676;0.11428571428571432;0.0;0.0;0.11111111111111116;0.0;0.050000000000000044;0.07692307692307687;0.0;0.0;0.14814814814814814;0.0;0.11428571428571432
GO:0045944;0.14864864864864868;0.19148936170212771;0.09090909090909094;0.12244897959183676;0.4666666666666667;0.07547169811320753;1.0;0.08163265306122447;0.1333333333333333;0.09999999999999998;0.0;0.1132075471698113;0.09999999999999998;0.03389830508474578;0.10256410256410253;0.0;0.2592592592592593;0.13043478260869568;0.0;0.0;0.5142857142857142;0.0;0.037735849056603765;0.5333333333333333;0.0;0.0;0.09999999999999998;0.0;0.13043478260869568
GO:1900017;0.0461538461538461;0.11428571428571432;0.1071428571428571;0.1875;0.13953488372093026;0.11111111111111116;0.08163265306122447;1.0;0.2142857142857143;0.42105263157894735;0.0;0.16666666666666663;0.19512195121951215;0.04761904761904767;0.13043478260869568;0.0;0.0625;0.2068965517241379;0.0;0.0;0.09090909090909094;0.0;0.05555555555555558;0.08333333333333337;0.0;0.0;0.17391304347826086;0.0;0.2068965517241379
GO:1901724;0.06451612903225812;0.12121212121212122;0.16000000000000003;0.43999999999999995;0.14634146341463417;0.22580645161290325;0.1333333333333333;0.2142857142857143;1.0;0.3157894736842105;0.0;0.3793103448275862;0.20512820512820518;0.050000000000000044;0.19999999999999996;0.0;0.0888888888888889;0.2222222222222222;0.0;0.0;0.1333333333333333;0.0;0.05882352941176472;0.13636363636363635;0.0;0.0;0.19047619047619047;0.0;0.2222222222222222
GO:0032747;0.0535714285714286;0.11111111111111116;0.1578947368421053;0.26086956521739135;0.11111111111111116;0.14814814814814814;0.09999999999999998;0.42105263157894735;0.3157894736842105;1.0;0.0;0.2222222222222222;0.25;0.06060606060606055;0.2142857142857143;0.0;0.07692307692307687;0.18181818181818177;0.0;0.0;0.125;0.0;0.07407407407407407;0.10256410256410253;0.0;0.0;0.19999999999999996;0.0;0.18181818181818177
