;GO:0034394;GO:2000480;GO:0006284;GO:0006361;GO:0006363;GO:0008625;GO:0051290;GO:0022400;GO:0097201;GO:0007603;GO:0045892;GO:2000232;GO:0070207;GO:0016578;GO:0042307;GO:0046827;GO:0042308;GO:0045815;GO:0060271;GO:0046907;GO:1903215;GO:0021540;GO:0106064;GO:0048251;GO:0001558;GO:0016242;GO:0031146;GO:2000121;GO:0010664;GO:0010389;GO:1903146;GO:1900034;GO:0008284;GO:0046037;GO:0097192;GO:0043687;GO:0000122;GO:0034605;GO:0050776;GO:0060294;GO:0006351;GO:0007000;GO:0000209;GO:0051480;GO:0006355;GO:0007169;GO:0007288;GO:0006633;GO:1903955;GO:0006357;GO:0006511;GO:0006703;GO:0001188;GO:0008209;GO:0071260;GO:0050860;GO:0033227
GO:0034394;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19007840164609727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07925113165158179
GO:2000480;0.0;1.0;0.0;0.0;0.0;0.0055718127568780825;0.0;0.0055718127568780825;0.033856707518834135;0.0055718127568780825;0.050816111175404396;0.015937097983932783;0.0;0.0;0.003125082239637018;0.003125082239637018;0.0055718127568780825;0.007511970848689467;0.0;0.0;0.016748290373977258;0.0;0.015937097983932783;0.0;0.0055718127568780825;0.056228377840487634;0.0;0.015937097983932783;0.016748290373977258;0.0055718127568780825;0.015937097983932783;0.0055718127568780825;0.0055718127568780825;0.0;0.0055718127568780825;0.0;0.04374284022303413;0.0;0.003125082239637018;0.0;0.0;0.0;0.0;0.002356312784390948;0.015937097983932783;0.0055718127568780825;0.0;0.0;0.0055718127568780825;0.015937097983932783;0.0;0.002356312784390948;0.0;0.002356312784390948;0.0;0.016748290373977258;0.0
GO:0006284;0.0;0.0;1.0;0.23294441580449518;0.23294441580449518;0.01839543402203674;0.01839543402203674;0.0;0.010732366958350819;0.01839543402203674;0.0;0.0;0.01839543402203674;0.07765570976813317;0.0;0.0;0.0;0.0;0.01839543402203674;0.0;0.0;0.01839543402203674;0.0;0.01839543402203674;0.0;0.0;0.08684647098592325;0.0;0.0;0.0;0.0;0.0;0.0;0.07320865963678438;0.01839543402203674;0.16631774730178706;0.0;0.1391500753283148;0.0;0.01839543402203674;0.19117819692555485;0.01839543402203674;0.16631774730178706;0.011663977015596367;0.0;0.01839543402203674;0.01839543402203674;0.03836187678063377;0.0;0.0;0.16631774730178706;0.05068110299762088;0.01839543402203674;0.07541337394806208;0.07392780838624988;0.0;0.0
GO:0006361;0.0;0.0;0.23294441580449518;1.0;0.9920221114857338;0.007057077111086225;0.007057077111086225;0.0;0.001418803028433981;0.007057077111086225;0.0;0.0;0.007057077111086225;0.028930983336468746;0.0;0.0;0.0;0.0;0.007057077111086225;0.0;0.0;0.007057077111086225;0.0;0.007057077111086225;0.0;0.0;0.028930983336468746;0.0;0.0;0.0;0.0;0.0;0.0;0.07320865963678438;0.007057077111086225;0.028930983336468746;0.0;0.007057077111086225;0.0;0.007057077111086225;0.8141555912776021;0.007057077111086225;0.028930983336468746;0.007057077111086225;0.0;0.007057077111086225;0.007057077111086225;0.05632233769069016;0.0;0.0;0.028930983336468746;0.07946048371151415;0.007057077111086225;0.028930983336468746;0.007057077111086225;0.0;0.0
GO:0006363;0.0;0.0;0.23294441580449518;0.9920221114857338;1.0;0.007057077111086225;0.007057077111086225;0.0;0.001418803028433981;0.007057077111086225;0.0;0.0;0.007057077111086225;0.028930983336468746;0.0;0.0;0.0;0.0;0.007057077111086225;0.0;0.0;0.007057077111086225;0.0;0.007057077111086225;0.0;0.0;0.028930983336468746;0.0;0.0;0.0;0.0;0.0;0.0;0.07320865963678438;0.007057077111086225;0.028930983336468746;0.0;0.007057077111086225;0.0;0.007057077111086225;0.8141555912776021;0.007057077111086225;0.028930983336468746;0.007057077111086225;0.0;0.007057077111086225;0.007057077111086225;0.05632233769069016;0.0;0.0;0.028930983336468746;0.07946048371151415;0.007057077111086225;0.028930983336468746;0.007057077111086225;0.0;0.0
GO:0008625;0.0;0.0055718127568780825;0.01839543402203674;0.007057077111086225;0.007057077111086225;1.0;0.03940633811535304;0.13330888468278687;0.003354947129979201;0.1494810458333381;0.00503549750813152;0.07747435032007932;0.03940633811535304;0.008589044215961303;0.005734742482968549;0.008642684124218883;0.005732050395408536;0.055925757495598916;0.02445696203909456;0.0;0.012020952395626385;0.048240606390457866;0.08980529683809169;0.0642058232576707;0.1518231482096793;0.029880713386085216;0.009605580600905082;0.0854224838034964;0.06264048397532039;0.13512290508875408;0.11921145674560582;0.1518231482096793;0.1518231482096793;0.0025604690327645833;0.6691111909583346;0.022277141600228655;0.004334589126298501;0.0642058232576707;0.08515358371477114;0.0642058232576707;0.005791764842280598;0.0642058232576707;0.02166811745605119;0.011663977015596367;0.032453259350379245;0.4417985090863461;0.03629149989017136;0.009357536154869063;0.012017465670600821;0.03203300198081839;0.021522845044846663;0.01236254045600543;0.050042210967486365;0.04285732737028203;0.059997900517474737;0.02571710013782595;0.0
GO:0051290;0.0;0.0;0.01839543402203674;0.007057077111086225;0.007057077111086225;0.03940633811535304;1.0;0.0;0.001418803028433981;0.025902189392887073;0.0;0.0;0.473053615929472;0.029213679447595724;0.0;0.0;0.0;0.0;0.10858022921470956;0.0;0.0;0.13403169211379498;0.0;0.1749501519541871;0.0;0.0;0.009605580600905082;0.0;0.0;0.0;0.0;0.0;0.0;0.0025604690327645833;0.03940633811535304;0.022277141600228655;0.0;0.03940633811535304;0.0;0.03940633811535304;0.005791764842280598;0.13403169211379498;0.02166811745605119;0.011663977015596367;0.0;0.03940633811535304;0.16112137600415963;0.009357536154869063;0.0;0.0;0.021522845044846663;0.01236254045600543;0.4268135307655693;0.03940633811535304;0.03940633811535304;0.0;0.0
GO:0022400;0.0;0.0055718127568780825;0.0;0.0;0.0;0.13330888468278687;0.0;1.0;0.003354947129979201;0.06124914750130011;0.00503549750813152;0.07747435032007932;0.0;0.0;0.005734742482968549;0.008642684124218883;0.005732050395408536;0.055925757495598916;0.0;0.0;0.012020952395626385;0.0;0.08980529683809169;0.0;0.13330888468278687;0.029880713386085216;0.0;0.0854224838034964;0.06264048397532039;0.13330888468278687;0.11921145674560582;0.13330888468278687;0.13330888468278687;0.0;0.10434472527318328;0.0;0.004334589126298501;0.0;0.13330888468278687;0.0;0.0;0.0;0.0;0.011663977015596367;0.032453259350379245;0.13330888468278687;0.0;0.0;0.012017465670600821;0.03203300198081839;0.0;0.01236254045600543;0.0;0.04285732737028203;0.0;0.12140394980660675;0.0
GO:0097201;0.0;0.033856707518834135;0.010732366958350819;0.001418803028433981;0.001418803028433981;0.003354947129979201;0.001418803028433981;0.003354947129979201;1.0;0.003354947129979201;0.666259316892025;0.0297375510109179;0.001418803028433981;0.001418803028433981;0.0018817010097614449;0.0018817010097614449;0.003354947129979201;0.005785417071149861;0.001418803028433981;0.0;0.010084622576893026;0.001418803028433981;0.009596180538441334;0.001418803028433981;0.003354947129979201;0.033856707518834135;0.001418803028433981;0.009596180538441334;0.010084622576893026;0.003354947129979201;0.009596180538441334;0.003354947129979201;0.003354947129979201;0.001418803028433981;0.003354947129979201;0.001418803028433981;0.7739942661749213;0.010732366958350819;0.0018817010097614449;0.001418803028433981;0.001418803028433981;0.001418803028433981;0.001418803028433981;0.001418803028433981;0.10337781773342884;0.003354947129979201;0.001418803028433981;0.001418803028433981;0.003354947129979201;0.10473408430431122;0.001418803028433981;0.001418803028433981;0.001418803028433981;0.001418803028433981;0.005701903977815745;0.010084622576893026;0.0
GO:0007603;0.0;0.0055718127568780825;0.01839543402203674;0.007057077111086225;0.007057077111086225;0.1494810458333381;0.025902189392887073;0.06124914750130011;0.003354947129979201;1.0;0.00503549750813152;0.06124914750130011;0.025902189392887073;0.008589044215961303;0.005734742482968549;0.008642684124218883;0.005732050395408536;0.0343530250209751;0.02445696203909456;0.0;0.012020952395626385;0.025902189392887073;0.06124914750130011;0.025902189392887073;0.06124914750130011;0.029880713386085216;0.009605580600905082;0.06124914750130011;0.06124914750130011;0.06124914750130011;0.06124914750130011;0.06124914750130011;0.06124914750130011;0.0025604690327645833;0.1494810458333381;0.022277141600228655;0.004334589126298501;0.04722972395416663;0.0343530250209751;0.025902189392887073;0.005791764842280598;0.025902189392887073;0.02166811745605119;0.011663977015596367;0.032453259350379245;0.1494810458333381;0.025902189392887073;0.009357536154869063;0.012017465670600821;0.03203300198081839;0.021522845044846663;0.01236254045600543;0.025902189392887073;0.025902189392887073;0.04722972395416663;0.02571710013782595;0.0
