;GO:0043507;GO:1902311;GO:0015031;GO:1901224;GO:0051092;GO:0045766;GO:0000187;GO:0050796;GO:0032725;GO:0001666;GO:0045892;GO:0030949;GO:0070164;GO:0032729;GO:0035434;GO:0035556;GO:0060231;GO:0060355;GO:0051260;GO:1902600;GO:0045410;GO:0001315;GO:0033092;GO:0046627;GO:0003069;GO:0061844;GO:0010829;GO:0001954;GO:0001836;GO:0019752;GO:0031622;GO:0033129;GO:0071407;GO:0034976;GO:0051017;GO:2001076;GO:0045429;GO:1903140;GO:0060421;GO:0043407;GO:0008285;GO:1902176;GO:0043123;GO:0097191;GO:0045665;GO:0097192;GO:0045944;GO:0043525;GO:0043524;GO:0032308;GO:0000165;GO:0043491;GO:0051781;GO:2000778;GO:0071398;GO:0019221;GO:0051384;GO:0050691;GO:0033591;GO:2001240;GO:0033198;GO:0014050;GO:0060539;GO:0001660;GO:0071260;GO:0001933;GO:0072112;GO:0001934;GO:0030593;GO:2001238;GO:0050900;GO:2000660;GO:0071548;GO:0045727;GO:1905461;GO:0030073;GO:0048711;GO:0045840;GO:0006887;GO:0050870;GO:0006878;GO:0051289;GO:0002711;GO:0051044;GO:0071333;GO:0002439;GO:0006914;GO:0050999;GO:0050995;GO:0051601;GO:0010575;GO:0050996;GO:0035234;GO:0046827;GO:0007186;GO:0090023;GO:0050805;GO:2000173;GO:0010193;GO:0060559;GO:0043312;GO:0000303;GO:0043278;GO:1904706;GO:0043434;GO:1900745;GO:0032757;GO:0019430;GO:0010506;GO:0032355;GO:0031663;GO:0035505;GO:0010469;GO:0032755;GO:0030213;GO:0050766;GO:0030336;GO:0030335;GO:0046718;GO:0035066;GO:0071639;GO:0033280;GO:0010718;GO:0000122;GO:0045471;GO:0043171;GO:2000178;GO:0071874;GO:0071236;GO:0035176;GO:0035690;GO:0007565;GO:1905932;GO:0042246;GO:0006357;GO:0007204;GO:0045086;GO:0008406;GO:0071222;GO:2000866;GO:0043066;GO:0070098;GO:0006508;GO:0070374;GO:0034116;GO:0034115;GO:0034599;GO:0070498;GO:0030036;GO:0035722;GO:0045080
GO:0043507;1.0;0.22904027754991146;0.0;0.5912435709377992;0.44385906169189754;0.34509078548823724;0.7715599576006832;0.3904477277201968;0.3146736076411672;0.0;0.407620625198274;0.4909122715098154;0.34694367483448674;0.32451833055704343;0.0;0.37889866320935955;0.0;0.3502150025146677;0.0;0.0;0.4322399191091652;0.0;0.26794753533492705;0.4191509897047147;0.23598456296592396;0.0;0.2408071200308996;0.3315032726260841;0.0;0.0;0.40790546746510803;0.5887152599679406;0.0;0.0;0.0;0.283832674107386;0.3760120679271907;0.25727430887945557;0.3315032726260841;0.7088144758621455;0.366926479125505;0.4921621309879895;0.6010882938536755;0.2868952598771689;0.3393276977144876;0.24339120699145883;0.48083859234367743;0.3564885988420249;0.28394869678024875;0.3105070620081792;0.30746771480836277;0.24339120699145883;0.4311211753164885;0.30340005833713996;0.0;0.3423941187380687;0.0;0.3944021871057657;0.0;0.3751616649685263;0.0;0.2602208719763758;0.0;0.17637833277559978;0.0;0.616675154870129;0.0;0.7256916092379658;0.0;0.5019103644902327;0.0;0.3751616649685263;0.0;0.5668339375447751;0.2788419298433554;0.23880295940197666;0.3202297233220569;0.38890252381747087;0.0;0.3968819278398289;0.18323510818377303;0.0;0.4329047033259913;0.4630555562546781;0.17637833277559978;0.0;0.0;0.39505288303303115;0.3465089903214115;0.0;0.29784394265625025;0.4254084517317424;0.0;0.331079516939373;0.369697158682573;0.3548169269602231;0.44153923936586686;0.21413273213010642;0.0;0.43302750168594156;0.0;0.0;0.0;0.2305999209786624;0.0;0.7288862929698261;0.32451833055704343;0.0;0.4006871757788693;0.0;0.24339120699145883;0.6680519372756859;0.514196907013464;0.32451833055704343;0.0;0.37563240206589876;0.3344376917349995;0.4212490976423413;0.0;0.55217828879574;0.283832674107386;0.0;0.3801469085112595;0.383196654724168;0.0;0.0;0.29388020194620956;0.0;0.0;0.0;0.0;0.0;0.3174113268860042;0.0;0.43767377712292466;0.22073434114881246;0.4322399191091652;0.0;0.0;0.43750839743144504;0.3395843451534534;0.31070986693112645;0.0;0.6783972980150754;0.29784394265625025;0.2305999209786624;0.0;0.24339120699145883;0.0;0.24339120699145883;0.44906958409408215
GO:1902311;0.22904027754991146;1.0;0.0;0.23676874105877915;0.2662687484009117;0.28119718745471345;0.22159095726438927;0.4173229785997503;0.2507800096076434;0.0;0.33076178889923996;0.23395034462272646;0.35650398887864504;0.26062473252351964;0.0;0.3709352710850312;0.0;0.24943908341599474;0.0;0.0;0.2199390760738622;0.0;0.1844865530716493;0.26062473252351964;0.2618032965255468;0.0;0.511850921878378;0.2676096745925603;0.0;0.0;0.27302761657874713;0.1844865530716493;0.0;0.0;0.0;0.2199390760738622;0.2199390760738622;0.2466134639746554;0.2676096745925603;0.25439463289305275;0.3589630870011767;0.25359840604369605;0.2466134639746554;0.2929431363017048;0.34537557413902353;0.24943908341599474;0.3206044209490745;0.2590163480298829;0.2732878518754486;0.4545723309732708;0.3135155912328987;0.24943908341599474;0.3303452562178156;0.34101525008537675;0.0;0.3484419951626046;0.0;0.27611347131678793;0.0;0.2199390760738622;0.0;0.464357664422907;0.0;0.19043022385423447;0.0;0.305735647697073;0.0;0.31132046370242755;0.0;0.25359840604369605;0.0;0.2199390760738622;0.0;0.3040874009984468;0.1844865530716493;0.26131802467506854;0.2662687484009117;0.29143027300532887;0.0;0.31342094557655115;0.19356510295012747;0.0;0.2712242978779697;0.2199390760738622;0.19043022385423447;0.0;0.0;0.26062473252351964;0.292171419802621;0.0;0.23395034462272646;0.30274097487926627;0.0;0.42106576854602723;0.3617337665582447;0.31056141024936107;0.3285459091541066;0.23395034462272646;0.0;0.2199390760738622;0.0;0.0;0.0;0.2199390760738622;0.0;0.20714779006106576;0.26062473252351964;0.0;0.3274322141254154;0.0;0.24943908341599474;0.17434411443240228;0.35152933226002486;0.26062473252351964;0.0;0.4516700572594472;0.4438991883478307;0.4438991883478307;0.0;0.23173339590363629;0.2199390760738622;0.0;0.29668592624798173;0.3053133748933256;0.0;0.0;0.2844393395774772;0.0;0.0;0.0;0.0;0.0;0.2199390760738622;0.0;0.3608149408238906;0.2301003517927644;0.2199390760738622;0.0;0.0;0.39344898207955264;0.32892350024865324;0.31675774335566237;0.0;0.2239774550459827;0.23395034462272646;0.23395034462272646;0.0;0.24943908341599474;0.0;0.24943908341599474;0.23676874105877915
GO:0015031;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.49286144824981765;0.0;0.0;0.0;0.0;0.5270060500701297;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7251533395853249;0.0;0.0;0.5915449503961625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.584514373126115;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5089636255544316;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1901224;0.5912435709377992;0.23676874105877915;0.0;1.0;0.35027767465042614;0.3610647961319838;0.6048310837999523;0.4064217383639434;0.33064761828491374;0.0;0.3373842548319197;0.5336888367152226;0.3629176854782333;0.34049234120079;0.0;0.3948726738531061;0.0;0.37567663088467973;0.0;0.0;0.31607040069435555;0.0;0.27377910733942656;0.4446126180747268;0.2519585736096705;0.0;0.2507800096076434;0.3474772832698307;0.0;0.0;0.4238794781088546;0.286570393352223;0.0;0.0;0.0;0.2965030164646016;0.33338533752975075;0.2672471984561994;0.3474772832698307;0.5253449713520177;0.3829004897692516;0.5117574584898648;0.659353597852351;0.29956560223438455;0.3519980400717032;0.2560615493486744;0.414038292789096;0.3724626094857715;0.2939215863569925;0.3231774043653948;0.32013805716557836;0.2560615493486744;0.4565828036865006;0.31607040069435555;0.0;0.35506446109528433;0.0;0.3605908892704424;0.0;0.395276993184517;0.0;0.27289121433359137;0.0;0.18058550093835818;0.0;0.32514939964254913;0.0;0.4202430743357174;0.0;0.534544491056393;0.0;0.395276993184517;0.0;0.4175336624543353;0.286570393352223;0.25147330175919225;0.3329000656792725;0.4048765344612174;0.0;0.40955227019704454;0.18372038003425123;0.0;0.44887871396973783;0.33338533752975075;0.18058550093835818;0.0;0.0;0.2507800096076434;0.2823266968867448;0.0;0.3138179532999968;0.38260858355653665;0.0;0.3437498592965886;0.3856711693263196;0.3674872693174387;0.4616545675818576;0.22410562170685017;0.0;0.31607040069435555;0.0;0.0;0.0;0.24057281055540614;0.0;0.5575842409679653;0.34049234120079;0.0;0.3495434188513634;0.0;0.2560615493486744;0.2620122648584384;0.5468310335796243;0.34049234120079;0.0;0.39160641270964536;0.3444105813117433;0.4372231082860879;0.0;0.33381723618421;0.2965030164646016;0.0;0.40026223672725014;0.31193584082600534;0.0;0.0;0.3065505443034252;0.0;0.0;0.0;0.0;0.0;0.33338533752975075;0.0;0.36743740675657033;0.22025562887688815;0.31607040069435555;0.0;0.0;0.4629700258014571;0.3495572347301972;0.3233802092883421;0.0;0.6072175815815457;0.3138179532999968;0.24057281055540614;0.0;0.2560615493486744;0.0;0.2560615493486744;0.3329000656792725
GO:0051092;0.44385906169189754;0.2662687484009117;0.0;0.35027767465042614;1.0;0.40335608948691276;0.45744657455405063;0.28407686344111627;0.3729389116398427;0.0;0.5932149357605727;0.35610924665492577;0.293006542549582;0.382783634555719;0.0;0.4145027302186185;0.0;0.38291180121658636;0.0;0.0;0.39705559010343544;0.0;0.2810142776713333;0.30005087408486286;0.2942498669645995;0.0;0.2835836852363069;0.38976857662475967;0.0;0.0;0.3951865186109465;0.30677080194964;0.0;0.0;0.0;0.3334480096655092;0.3760914396067368;0.28273593724946766;0.38976857662475967;0.3893200558000567;0.402530546134764;0.2897208793185083;0.36012239756630243;0.33651059543529216;0.3889430332726108;0.293006542549582;0.569046299261543;0.3725252816215299;0.3094103251502608;0.36012239756630243;0.35708305036648597;0.293006542549582;0.46381797401840724;0.3334480096655092;0.0;0.39200945429619194;0.0;0.3032137416018193;0.0;0.2560615493486744;0.0;0.29020615116898657;0.0;0.20514362943214276;0.0;0.40535865958564726;0.0;0.44374715121966535;0.0;0.3671073396353431;0.0;0.2560615493486744;0.0;0.49350852819926316;0.2810142776713333;0.28841829496009985;0.35027767465042614;0.40493920659697585;0.0;0.4269298791681982;0.20335043639976375;0.0;0.3778944611169007;0.3592045339438159;0.20514362943214276;0.0;0.0;0.4015512764975264;0.3892855555268188;0.0;0.35610924665492577;0.44214640395839305;0.0;0.3806948524974962;0.405301225691832;0.3334480096655092;0.3721133682876939;0.25690929733551365;0.0;0.44714472492297125;0.0;0.0;0.0;0.2560615493486744;0.0;0.3222595407429083;0.382783634555719;0.0;0.4166611864226159;0.0;0.293006542549582;0.41019973172206364;0.5460609853573529;0.382783634555719;0.0;0.4143303218348204;0.3772142569404068;0.4599470174112629;0.0;0.354017644781627;0.3334480096655092;0.0;0.43015864404857335;0.5537552532057941;0.0;0.0;0.3238654811388204;0.0;0.0;0.0;0.0;0.0;0.3334480096655092;0.0;0.6232680876852232;0.23865549352879473;0.39705559010343544;0.0;0.0;0.35610924665492577;0.36504597352346546;0.3603252024892497;0.0;0.35640414256322045;0.35610924665492577;0.2733764861840696;0.0;0.293006542549582;0.0;0.293006542549582;0.4138852550883524
GO:0045766;0.34509078548823724;0.28119718745471345;0.0;0.3610647961319838;0.40335608948691276;1.0;0.3318757437887297;0.28401558389076614;0.5015546753094787;0.0;0.365345512379298;0.3638651875125793;0.4009510801641674;0.5113993982253551;0.0;0.4088226628516202;0.0;0.38652642450199587;0.0;0.0;0.45792245576290125;0.0;0.4120895892140868;0.29668592624798173;0.302005807822253;0.0;0.29668592624798173;0.39752451748241313;0.0;0.0;0.5238022822805826;0.29742018696953915;0.0;0.0;0.0;0.47169581940441097;0.3442351311470669;0.41242246548106837;0.5321577039359053;0.287758373837043;0.3968504787677657;0.2881821295237541;0.37090951904786007;0.3308305280682939;0.481684568303304;0.28732647518258375;0.4403768251996804;0.38331240310308756;0.30787157535550663;0.37090951904786007;0.35140298299948763;0.28732647518258375;0.4674325973038167;0.45792245576290125;0.0;0.3863293869291936;0.0;0.31400086308337694;0.0;0.25452279955392026;0.0;0.28684120333210544;0.0;0.22276952126641641;0.0;0.3390993886410632;0.0;0.4310928679530335;0.0;0.3778944611169007;0.0;0.25452279955392026;0.0;0.42838345607165146;0.29742018696953915;0.2992054164416575;0.4462341910343989;0.41572632807853355;0.0;0.4377170006497559;0.22362517560758677;0.0;0.39099670212857557;0.3442351311470669;0.22276952126641641;0.0;0.0;0.29668592624798173;0.3282326135270831;0.0;0.48472501032456183;0.43265581776911916;0.0;0.3914819739790539;0.3996211583248337;0.3442351311470669;0.3664333009206956;0.46551646189205714;0.0;0.3442351311470669;0.0;0.0;0.0;0.25452279955392026;0.0;0.3114314555184034;0.5113993982253551;0.0;0.36349340784987755;0.0;0.28732647518258375;0.27286205847575457;0.3894167240266139;0.5113993982253551;0.0;0.42208626269247385;0.37384930910352565;0.4677029582689164;0.0;0.34466702980152614;0.45792245576290125;0.0;0.578548892426722;0.3386771158373159;0.0;0.0;0.3205005333019393;0.0;0.0;0.0;0.0;0.0;0.6911917312235708;0.0;0.39539866430394865;0.2595850536495993;0.45792245576290125;0.0;0.0;0.3638651875125793;0.3635072237287113;0.35464513512225143;0.0;0.3437498592965886;0.3638651875125793;0.46551646189205714;0.0;0.28732647518258375;0.0;0.28732647518258375;0.47475212074781814
GO:0000187;0.7715599576006832;0.22159095726438927;0.0;0.6048310837999523;0.45744657455405063;0.3318757437887297;1.0;0.40403524058235;0.3014585659416596;0.0;0.4212081380604272;0.5044997843719685;0.3605311876966399;0.3113032888575359;0.0;0.37847490752264845;0.0;0.34648757854142564;0.0;0.0;0.44582743197131836;0.0;0.2713926095578332;0.43273850256686786;0.2495720758280771;0.0;0.23173339590363629;0.31828823092657654;0.0;0.0;0.4214929803272612;0.6023027728300937;0.0;0.0;0.0;0.27286205847575457;0.38959958078934387;0.2590949792606206;0.31828823092657654;0.7224019887242986;0.3665027234387939;0.49988334298200576;0.6146758067158287;0.3004827727393221;0.35291521057664077;0.256978719853612;0.4944261052058306;0.3560648431553138;0.28576936716141377;0.29953644637654775;0.32105522767051586;0.256978719853612;0.4273937513432465;0.30419628518649666;0.0;0.35598163160022184;0.0;0.35820439148884897;0.0;0.38874917783067947;0.0;0.26101709882573243;0.0;0.18996584563775293;0.0;0.6302626677322821;0.0;0.7392791221001189;0.0;0.5154978773523858;0.0;0.38874917783067947;0.0;0.5804214504069283;0.2815350481970802;0.25239047226412975;0.33381723618421;0.38847876813075977;0.0;0.39767815468918566;0.19682262104592618;0.0;0.4464922161881444;0.47664306911683124;0.18996584563775293;0.0;0.0;0.42265166444404856;0.3600965031835647;0.0;0.2846289009567427;0.42498469604503136;0.0;0.32010890130774156;0.3692734029958619;0.36840443982237625;0.45512675222802;0.2050590080028431;0.0;0.462103753341363;0.0;0.0;0.0;0.2324205913598274;0.0;0.6423514702636481;0.3113032888575359;0.0;0.40026342009215826;0.0;0.256978719853612;0.6816394501378391;0.5277844198756172;0.3113032888575359;0.0;0.37520864637918766;0.3362583621161645;0.4208253419556302;0.0;0.5657658016578933;0.27286205847575457;0.0;0.37824568258014435;0.3967841675863212;0.0;0.0;0.29467642879556627;0.0;0.0;0.0;0.0;0.0;0.3169875711992931;0.0;0.4512612899850778;0.2343218540109656;0.44582743197131836;0.0;0.0;0.4510959102935982;0.34140501553461844;0.32429737979327966;0.0;0.6919848108772285;0.2846289009567427;0.2324205913598274;0.0;0.256978719853612;0.0;0.256978719853612;0.46265709695623525
GO:0050796;0.3904477277201968;0.4173229785997503;0.0;0.4064217383639434;0.28407686344111627;0.28401558389076614;0.40403524058235;1.0;0.25359840604369605;0.0;0.39355865007484536;0.4092221297445389;0.6118964563108804;0.2634431289595723;0.0;0.4638383551088283;0.0;0.34234216743979184;0.0;0.0;0.28273593724946766;0.0;0.2532359299073351;0.43589651764533205;0.4184954979145669;0.0;0.4173229785997503;0.27042807102861294;0.0;0.0;0.41528147651565855;0.2532359299073351;0.0;0.0;0.0;0.2239774550459827;0.37620420455963793;0.326725261985656;0.27042807102861294;0.4195239793756183;0.45186617102497373;0.4232514033488603;0.41626646127981964;0.36318498333608534;0.39598736480789165;0.31968093045037527;0.3807038293442081;0.3391281460408835;0.35339964988644923;0.493780346343836;0.38375743826727915;0.31968093045037527;0.4232483402416126;0.5790927806822169;0.0;0.41868384219698507;0.0;0.27745439750843653;0.0;0.3895920733790265;0.0;0.5427223993797518;0.0;0.34340052893097445;0.0;0.38132379488547485;0.0;0.3869086108908294;0.0;0.4232514033488603;0.0;0.3895920733790265;0.0;0.38419919900944743;0.2532359299073351;0.45808320935825725;0.31688053906977975;0.3715420710163295;0.0;0.3762178067521566;0.3384904618581594;0.0;0.27628712038189845;0.30005087408486286;0.34340052893097445;0.0;0.0;0.2634431289595723;0.29498981623867365;0.0;0.23676874105877915;0.30555937131531896;0.0;0.5720448628162775;0.45463685058204173;0.327391075234278;0.5109901924720672;0.23676874105877915;0.0;0.44125354437334036;0.0;0.0;0.0;0.30005087408486286;0.0;0.3722771365436313;0.2634431289595723;0.0;0.4131627999530642;0.0;0.31968093045037527;0.22867780141355054;0.5339736155779856;0.2634431289595723;0.0;0.4488696658788517;0.4780437901681428;0.4780437901681428;0.0;0.3004827727393221;0.2239774550459827;0.0;0.36692777328236226;0.3654127832884592;0.0;0.0;0.37016992540512594;0.0;0.0;0.0;0.0;0.0;0.30005087408486286;0.0;0.423611801999496;0.37304356311800907;0.28273593724946766;0.0;0.0;0.5732249436109693;0.4090352982596539;0.3673695340245305;0.0;0.3891068015285482;0.23676874105877915;0.30005087408486286;0.0;0.30005087408486286;0.0;0.30005087408486286;0.29956560223438455
GO:0032725;0.3146736076411672;0.2507800096076434;0.0;0.33064761828491374;0.3729389116398427;0.5015546753094787;0.3014585659416596;0.25359840604369605;1.0;0.0;0.334928334532228;0.3334480096655092;0.3705339023170973;0.6364682523583933;0.0;0.3784054850045501;0.0;0.35610924665492577;0.0;0.0;0.5675025711026711;0.0;0.36789904772550697;0.2662687484009117;0.2715886299751829;0.0;0.2662687484009117;0.3671073396353431;0.0;0.0;0.49338510443351247;0.26700300912246905;0.0;0.0;0.0;0.42750527791583115;0.3138179532999968;0.3376020600275664;0.48796716244732563;0.2573411959899729;0.36643330092069565;0.25776495167668406;0.34049234120079;0.3004133502212238;0.4241790996851971;0.25690929733551365;0.4099596473526103;0.3528952252560175;0.27745439750843653;0.34049234120079;0.3209858051524176;0.25690929733551365;0.43701541945674666;0.5675025711026711;0.0;0.35591220908212357;0.0;0.2835836852363069;0.0;0.22410562170685017;0.0;0.2564240254850354;0.0;0.19235234341934632;0.0;0.30868221079399316;0.0;0.40067569010596343;0.0;0.3474772832698307;0.0;0.22410562170685017;0.0;0.39796627822458136;0.26700300912246905;0.26878823859458745;0.4020436495458191;0.38530915023146345;0.0;0.4072998228026858;0.19320799776051673;0.0;0.3605795242815055;0.3138179532999968;0.19235234341934632;0.0;0.0;0.2662687484009117;0.29781543568001306;0.0;0.6097938644576001;0.40223863992204906;0.0;0.3610647961319838;0.36920398047776365;0.3138179532999968;0.33601612307362555;0.34787266532768074;0.0;0.3138179532999968;0.0;0.0;0.0;0.22410562170685017;0.0;0.2810142776713333;0.6364682523583933;0.0;0.33307623000280745;0.0;0.25690929733551365;0.24244488062868447;0.3589995461795438;0.6364682523583933;0.0;0.3916690848454038;0.3434321312564556;0.43728578042184635;0.0;0.31424985195445604;0.5675025711026711;0.0;0.5343583509381422;0.3082599379902458;0.0;0.0;0.29008335545486924;0.0;0.0;0.0;0.0;0.0;0.42750527791583115;0.0;0.3649814864568786;0.22916787580252923;0.5675025711026711;0.0;0.0;0.3334480096655092;0.3330900458816412;0.32422795727518133;0.0;0.31333268144951854;0.3334480096655092;0.31092767212677314;0.0;0.25690929733551365;0.0;0.25690929733551365;0.584332236087588
GO:0001666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5469814818722968;0.0;0.0;0.0;0.38572062507567756;0.0;0.0;0.0;0.0;0.0;0.0;0.5029524409437396;0.6207310492473191;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4514722849324914;0.0;0.4243116438900597;0.0;0.42521152705001103;0.0;0.42521152705001103;0.0;0.0;0.45844041836519894;0.5130766494802798;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42521152705001103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33328689308150167;0.4811016553546155;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5247338749011929;0.0;0.0;0.4979313203395324;0.42521152705001103;0.0;0.4909631869068249;0.0;0.0;0.0;0.0;0.42521152705001103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42521152705001103;0.0;0.0;0.42521152705001103;0.0;0.0;0.36609056871016515;0.49913275778279126;0.0;0.5176375748076181;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4679880922554182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6094985158014794;0.0;0.0;0.0;0.0
