;GO:0043507;GO:1902311;GO:0015031;GO:1901224;GO:0051092;GO:0045766;GO:0000187;GO:0050796;GO:0032725;GO:0001666;GO:0045892;GO:0030949;GO:0070164;GO:0032729;GO:0035434;GO:0035556;GO:0060231;GO:0060355;GO:0051260;GO:1902600;GO:0045410;GO:0001315;GO:0033092;GO:0046627;GO:0003069;GO:0061844;GO:0010829;GO:0001954;GO:0001836;GO:0019752;GO:0031622;GO:0033129;GO:0071407;GO:0034976;GO:0051017;GO:2001076;GO:0045429;GO:1903140;GO:0060421;GO:0043407;GO:0008285;GO:1902176;GO:0043123;GO:0097191;GO:0045665;GO:0097192;GO:0045944;GO:0043525;GO:0043524;GO:0032308;GO:0000165;GO:0043491;GO:0051781;GO:2000778;GO:0071398;GO:0019221;GO:0051384;GO:0050691;GO:0033591;GO:2001240;GO:0033198;GO:0014050;GO:0060539;GO:0001660;GO:0071260;GO:0001933;GO:0072112;GO:0001934;GO:0030593;GO:2001238;GO:0050900;GO:2000660;GO:0071548;GO:0045727;GO:1905461;GO:0030073;GO:0048711;GO:0045840;GO:0006887;GO:0050870;GO:0006878;GO:0051289;GO:0002711;GO:0051044;GO:0071333;GO:0002439;GO:0006914;GO:0050999;GO:0050995;GO:0051601;GO:0010575;GO:0050996;GO:0035234;GO:0046827;GO:0007186;GO:0090023;GO:0050805;GO:2000173;GO:0010193;GO:0060559;GO:0043312;GO:0000303;GO:0043278;GO:1904706;GO:0043434;GO:1900745;GO:0032757;GO:0019430;GO:0010506;GO:0032355;GO:0031663;GO:0035505;GO:0010469;GO:0032755;GO:0030213;GO:0050766;GO:0030336;GO:0030335;GO:0046718;GO:0035066;GO:0071639;GO:0033280;GO:0010718;GO:0000122;GO:0045471;GO:0043171;GO:2000178;GO:0071874;GO:0071236;GO:0035176;GO:0035690;GO:0007565;GO:1905932;GO:0042246;GO:0006357;GO:0007204;GO:0045086;GO:0008406;GO:0071222;GO:2000866;GO:0043066;GO:0070098;GO:0006508;GO:0070374;GO:0034116;GO:0034115;GO:0034599;GO:0070498;GO:0030036;GO:0035722;GO:0045080
GO:0043507;1.0;0.053984164015493524;0.0;0.5178409701703229;0.4514728656562125;0.22139093446895067;0.8221878059609148;0.32686630937480793;0.17764364918679748;0.0;0.26176143959683945;0.39099202486842227;0.2378297775928858;0.20291556436281794;0.0;0.11891387605779175;0.0;0.1800908039034332;0.0;0.0;0.3598326250621659;0.0;0.1764263022764012;0.29683135263697913;0.047089581623179076;0.0;0.06691535745992984;0.19769432978659737;0.0;0.0;0.38418434066937784;0.44141700498074826;0.0;0.0;0.0;0.15478027408550077;0.30559579955332505;0.07329824071132221;0.19270514688370996;0.7228062256274099;0.1069258596434191;0.5458611582707769;0.5662316392431725;0.08705356502706132;0.09478196297772008;0.07897292413200045;0.4344363781094097;0.21986414810070048;0.09053473831156897;0.174040194839756;0.09808239988159029;0.07981701015540076;0.23057544548994663;0.2068500679211187;0.0;0.10658971866002312;0.0;0.43920620097521723;0.0;0.2991084684584521;0.0;0.07032568474214707;0.0;0.05265107920726094;0.0;0.5503808760502994;0.0;0.6944249232315421;0.0;0.4325601387557177;0.0;0.2563970312076661;0.0;0.464961098292028;0.18552189963877905;0.06171545454001906;0.19909020542619701;0.2224828226854598;0.0;0.2505987342278561;0.0569543247214031;0.0;0.3596992516021427;0.39204433350273943;0.06429609101380394;0.0;0.0;0.35403807164645035;0.17143077536768736;0.0;0.18851706486651196;0.2764981027499034;0.0;0.18463119485636148;0.11589345999864437;0.34902645204920196;0.2969326114965553;0.053984164015493524;0.0;0.3572952714814849;0.0;0.0;0.0;0.07570543229612542;0.0;0.7797145360476984;0.19732163972577152;0.0;0.2167427574036439;0.0;0.07919232429866183;0.5174707728148034;0.39124623572791406;0.2073813891025214;0.0;0.22102184404976882;0.09568219798832267;0.27334475611550674;0.0;0.45611194790495874;0.174040194839756;0.0;0.21779785800703721;0.2503620716152303;0.0;0.0;0.07635704662816539;0.0;0.0;0.0;0.0;0.0;0.16370539660272357;0.0;0.2899746206308833;0.0744703826464592;0.37504218358199165;0.0;0.0;0.33327037653140734;0.11083410032418321;0.08559999850089568;0.0;0.713578626799013;0.17764364918679748;0.07168110081997063;0.0;0.08267976904746918;0.0;0.08193193984420935;0.3634845333148469
GO:1902311;0.053984164015493524;1.0;0.0;0.05358746129213542;0.0563174591406258;0.0567845705552097;0.05658291311861606;0.31979432964037985;0.04841537023134746;0.0;0.0660103759958608;0.04882663939968755;0.2533854060259757;0.05337341103410523;0.0;0.06754497299885331;0.0;0.04527438167562236;0.0;0.0;0.04671326840924201;0.0;0.044568651499123986;0.05112613595807175;0.036692364793703955;0.0;0.42240083758748975;0.05237763145067347;0.0;0.0;0.04671326840924201;0.04707022364997294;0.0;0.0;0.0;0.04361053511999991;0.05159170005518278;0.048188336269153004;0.05141250266304422;0.05393664751535349;0.06298688701626835;0.04967494214054717;0.05709433820639078;0.05463796075480087;0.05801156037177137;0.05092186334953819;0.06582734634276656;0.0525169924242748;0.05617858380794982;0.3884384658836116;0.05940175553211055;0.05131951903144695;0.05434566509379558;0.28110909377178356;0.0;0.06285420405097152;0.0;0.05159170005518278;0.0;0.05141250266304422;0.0;0.38057020132048447;0.0;0.03998325582277077;0.0;0.06085539284246412;0.0;0.0648639209470663;0.0;0.05258482115457967;0.0;0.04583737136342332;0.0;0.055273214569837636;0.046307867842103195;0.04500267097087679;0.04882663939968755;0.0529685836056823;0.0;0.05763727567318554;0.04241703162520308;0.0;0.05215856160843516;0.04882663939968755;0.04635950076046049;0.0;0.0;0.052005150896063286;0.04996252627028004;0.0;0.05059186880199425;0.050097794513653704;0.0;0.27883545707892166;0.06642753415705416;0.23864140411907792;0.05337341103410523;0.042064647228987374;0.0;0.044568651499123986;0.0;0.0;0.0;0.04936086100569289;0.0;0.04982174430043363;0.05230599979054912;0.0;0.059344420729346724;0.0;0.051025442896625695;0.042064647228987374;0.062088334497919256;0.05421379955540991;0.0;0.2950392387786072;0.27310193370025165;0.28617341581026956;0.0;0.050705289685758395;0.04767906224485228;0.0;0.05215856160843516;0.06410296433700415;0.0;0.0;0.04967494214054717;0.0;0.0;0.0;0.0;0.0;0.042064647228987374;0.0;0.07049255725306815;0.05142534705206728;0.048188336269153004;0.0;0.0;0.24943567285020246;0.06450956009159448;0.053984164015493524;0.0;0.0583054092098877;0.04841537023134746;0.04738963936284801;0.0;0.052651476907797014;0.0;0.05230599979054912;0.04707022364997294
GO:0015031;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27206877626646475;0.0;0.0;0.0;0.0;0.3876538407598618;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5897945235961225;0.0;0.0;0.5008555736349677;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4405103381730106;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.46491548921239084;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1901224;0.5178409701703229;0.05358746129213542;0.0;1.0;0.21643253865174567;0.21896189139254638;0.5529140145142296;0.32324829150651746;0.17607632978293355;0.0;0.11321164752017362;0.38750331925195775;0.23590857016147176;0.2008731488743468;0.0;0.11723156834451996;0.0;0.17863601638989962;0.0;0.0;0.18609430737877;0.0;0.17502988714103412;0.29401394843461737;0.04674354375054762;0.0;0.06630691398678795;0.1957551668829914;0.0;0.0;0.3073399513846452;0.1879669077934957;0.0;0.0;0.0;0.15358907926698723;0.21249014136118202;0.07265556665158078;0.19086216945003723;0.4119161451517092;0.10556370721292793;0.368291770583818;0.5599712366780989;0.08614853542328735;0.0937100971809419;0.0782273936490206;0.30085811640695365;0.21769967989560873;0.08955628602834452;0.1725355465627545;0.09693503858275253;0.07905553443534903;0.22819608498514912;0.20493313526909532;0.0;0.10523606290669221;0.0;0.24859373608880586;0.0;0.29624787980005995;0.0;0.06973386961672676;0.0;0.052218852331852854;0.0;0.10037830858371054;0.0;0.2942706174256961;0.0;0.4282942479355932;0.0;0.2542921989928021;0.0;0.23362468387349428;0.1839784194168699;0.06112243129058685;0.19731378270226246;0.22026674781886582;0.0;0.2477906969238067;0.05644889668120696;0.0;0.3561911214537219;0.19731378270226246;0.06365269475441498;0.0;0.0;0.07083650833248913;0.06709990608140798;0.0;0.18675295753440194;0.184301298687423;0.0;0.18293873800061086;0.11429495384975691;0.3457224598764182;0.2939438818411584;0.05358746129213542;0.0;0.17502988714103412;0.0;0.0;0.0;0.07502005025565787;0.0;0.4642694616129331;0.19538974556207092;0.0;0.09680073385774225;0.0;0.07844266530264267;0.16250240721046255;0.3863662249719393;0.20524855665925368;0.0;0.2188346351713582;0.09458999174064713;0.2700072264298058;0.0;0.20756190489527243;0.1725355465627545;0.0;0.2156736855809542;0.10834589096997933;0.0;0.0;0.0756598696516044;0.0;0.0;0.0;0.0;0.0;0.16250240721046255;0.0;0.1252294246504656;0.07360861654245406;0.19389125295285226;0.0;0.0;0.33063253970122286;0.10937123334934776;0.08472478789269494;0.0;0.5768925936577554;0.17607632978293355;0.07106635296718629;0.0;0.0818629702705181;0.0;0.08112977827376186;0.1879669077934957
GO:0051092;0.4514728656562125;0.0563174591406258;0.0;0.21643253865174567;1.0;0.23604600659497413;0.4844237867574766;0.09894645002366734;0.18695738195937356;0.0;0.41209605098935975;0.1892061001989861;0.0707068951991919;0.21515909099987232;0.0;0.12929819309392823;0.0;0.17028768667203606;0.0;0.0;0.22572378754296787;0.0;0.16666071322070966;0.0839057691190397;0.049124880182481546;0.0;0.0705378566944791;0.20929786941777434;0.0;0.0;0.17781530225420056;0.17971088165993143;0.0;0.0;0.0;0.16180347217199048;0.25276956755663116;0.07711583769781888;0.20371409600494908;0.3327748945490937;0.11524870349172699;0.08050893986872731;0.23800742873141398;0.09249159740240301;0.10126435429707631;0.08342245401443021;0.41020412355443236;0.21011197796958453;0.09643111740200874;0.1829704093233735;0.10504067395562847;0.0843649029034733;0.2209825195120503;0.19698810406711748;0.0;0.11485829270820155;0.0;0.07481382432559981;0.0;0.08458621711481278;0.0;0.07383251359515379;0.0;0.05520857917639869;0.0;0.248799058486661;0.0;0.2911256714931088;0.0;0.21050893730362535;0.0;0.07192094945161553;0.0;0.2914972691664038;0.17567614619713603;0.06525898384036143;0.1892061001989861;0.21276381638385972;0.0;0.24147226179692458;0.059958893178017954;0.0;0.20802214537381572;0.1892061001989861;0.06815141835248596;0.0;0.0;0.31543158486504375;0.18082943512665314;0.0;0.19903963183449572;0.19625716981644592;0.0;0.19471283348554322;0.12573512294327713;0.20150104151582326;0.08933841075533043;0.0563174591406258;0.0;0.34387981812015567;0.0;0.0;0.0;0.0797848722529315;0.0;0.19471283348554322;0.2088801920460363;0.0;0.23209608763368364;0.0;0.08366731208479679;0.31801329472225304;0.41305881888018986;0.22018676900020653;0.0;0.21128387623069492;0.10229260709992594;0.26501883238570667;0.0;0.1996817399773058;0.1829704093233735;0.0;0.20802214537381572;0.392712625543692;0.0;0.0;0.08050893986872731;0.0;0.0;0.0;0.0;0.0;0.15412455084397975;0.0;0.46068525772303276;0.07969193641274272;0.2357617005991113;0.0;0.0;0.16666071322070966;0.11980199274852306;0.0908524666511571;0.0;0.2457839058347041;0.18695738195937356;0.07532791434547129;0.0;0.08756973980181704;0.0;0.08673128478532274;0.22813008979944263
GO:0045766;0.22139093446895067;0.0567845705552097;0.0;0.21896189139254638;0.23604600659497413;1.0;0.23775427894024578;0.0881966273747978;0.4091905014888855;0.0;0.11127655376309391;0.19113627464635394;0.28248222453829136;0.4716321663943502;0.0;0.11570811327593267;0.0;0.171849575141975;0.0;0.0;0.3889896689512553;0.0;0.3927392829504053;0.07464383796284187;0.049532334507010015;0.0;0.07127218354008283;0.21166230033483077;0.0;0.0;0.3889896689512553;0.18145129643181185;0.0;0.0;0.0;0.41768550953652617;0.20700583608147766;0.37631006233788866;0.4810161279295607;0.08079009220712578;0.10294626066823072;0.07159036811400396;0.24106975564078578;0.08237382140833258;0.49570415646711674;0.07420921300216073;0.3031109330528307;0.2124949432855816;0.08592642781408179;0.18477484756562984;0.0937031058869548;0.07505676824434146;0.22361998536740962;0.4313778481213941;0.0;0.10259229916406047;0.0;0.0756404002577833;0.0;0.07525582878780797;0.0;0.06559665593473807;0.0;0.055723731175084695;0.0;0.09737209314194506;0.0;0.2957206175591093;0.0;0.21290096653358734;0.0;0.06388247547797929;0.0;0.22940824932209197;0.17733892769855703;0.06597999370568301;0.4464099241315216;0.21520766225363663;0.0;0.24462498889358053;0.06056699777200376;0.0;0.21035767969223637;0.19113627464635394;0.06893814364684428;0.0;0.0;0.07653246671408742;0.07218920704065353;0.0;0.43591866035190086;0.1983346768124035;0.0;0.19675760323146416;0.11246716456894365;0.20369167073479322;0.07953294243041228;0.39769844185434367;0.0;0.16815648441611383;0.0;0.0;0.0;0.07093983928030155;0.0;0.19675760323146416;0.45771354812584436;0.0;0.09356051697768561;0.0;0.07442939675136517;0.15540289930048715;0.10056749576154903;0.4827839722718671;0.0;0.21369365005987875;0.09121898870048349;0.26882123960689736;0.0;0.20183277936846172;0.4003782237986299;0.0;0.49130263737556573;0.10596152079101853;0.0;0.0;0.07159036811400396;0.0;0.0;0.0;0.0;0.0;0.6360389833629353;0.0;0.1246357469719947;0.08076977036049934;0.406461185027031;0.0;0.0;0.16815648441611383;0.10707711302497341;0.08089674771335831;0.0;0.24905098772511985;0.18884172026283708;0.4688110294966302;0.0;0.0779404692710408;0.0;0.07718579831188675;0.3931766077930244
GO:0000187;0.8221878059609148;0.05658291311861606;0.0;0.5529140145142296;0.4844237867574766;0.23775427894024578;1.0;0.3512577489780385;0.18802741181862007;0.0;0.28637075034446235;0.4141230765907681;0.25048559944809473;0.21657751206450299;0.0;0.13053549207622814;0.0;0.189674116619912;0.0;0.0;0.37983173135683024;0.0;0.18561363090712335;0.31559367367792396;0.04935643173082417;0.0;0.07095478833117141;0.2106398227063073;0.0;0.0;0.32717486230948906;0.4662134572858428;0.0;0.0;0.0;0.16260432375349562;0.3251687813871338;0.07755427034540745;0.20498518413882388;0.7722368506064202;0.11623070124852675;0.3942224248304853;0.608432989329043;0.09312300946147874;0.10202171506977219;0.08393576862071421;0.47509036842661834;0.23431773476366685;0.09711766240262013;0.18399516274271907;0.10585580184960743;0.0848899176629005;0.24652270391920086;0.21959364931426853;0.0;0.11583362044816504;0.0;0.26708220632824026;0.0;0.31816900314259533;0.0;0.07423430988184991;0.0;0.05550120416315479;0.0;0.5956982240187559;0.0;0.7578345799814754;0.0;0.4610501564116724;0.0;0.2702763968021568;0.0;0.49794717447752646;0.19570829353755265;0.06566824274045457;0.21086836340953585;0.237294353383647;0.0;0.26954981414119894;0.06030419875259485;0.0;0.38310872821647485;0.41523763970573985;0.0685978840005173;0.0;0.0;0.37697986017982466;0.18191196288212316;0.0;0.20025288224319668;0.29346896059027405;0.0;0.19587375520719727;0.12690486056004419;0.37102487206638046;0.31692456145825104;0.05658291311861606;0.0;0.37590127883383967;0.0;0.0;0.0;0.08025427140375978;0.0;0.6078723658989312;0.21021677754032944;0.0;0.23389445563210948;0.0;0.08418365375759061;0.5423813504123122;0.4245112637050872;0.2216724826553077;0.0;0.23563309998647122;0.1030654853566755;0.29604805757735997;0.0;0.4845986028487608;0.18399516274271907;0.0;0.23197229356940743;0.2727828519877218;0.0;0.0;0.08098692302880486;0.0;0.0;0.0;0.0;0.0;0.1715860271608915;0.0;0.3204838517464921;0.08030308815973969;0.396818840591311;0.0;0.0;0.3506252971558935;0.12086347492862959;0.09146162362270946;0.0;0.768512540215783;0.18802741181862007;0.07574619749374094;0.0;0.08813553426089435;0.0;0.08728626214344351;0.3839031551447292
GO:0050796;0.32686630937480793;0.31979432964037985;0.0;0.32324829150651746;0.09894645002366734;0.0881966273747978;0.3512577489780385;1.0;0.06952902716928104;0.0;0.12800890826654485;0.28185311941352675;0.6470588988990712;0.08023231932465802;0.0;0.13317231030016058;0.0;0.0718499167063563;0.0;0.0;0.07507971512795371;0.0;0.07029537494338661;0.3013927956319695;0.22687943492360932;0.0;0.4020267482982965;0.07800309593994022;0.0;0.0;0.26234256831429636;0.0758937605564527;0.0;0.0;0.0;0.06003077078707783;0.30284658941050124;0.07847745434770959;0.07588171032028403;0.3264315138702253;0.1183166535947838;0.288966158371645;0.3562037797100301;0.09445723695950256;0.10362531538269479;0.08501819053475428;0.12740437508313934;0.08898951241896169;0.09856970488832939;0.5272930065248423;0.1075832174667201;0.0859972508788826;0.09369060491916241;0.666700543552296;0.0;0.11790521758279739;0.0;0.07627272175341379;0.0;0.30388440975981007;0.0;0.5243466707039439;0.0;0.2554386594160985;0.0;0.11184112752326884;0.0;0.12426082893918915;0.0;0.31422374410211723;0.0;0.2576347806779016;0.0;0.09613821514126626;0.07416141918200261;0.6566481629828952;0.07997584360893462;0.09013543249199546;0.0;0.10257819239276852;0.2778105400704807;0.0;0.07751822429251308;0.07997584360893462;0.3165430650072346;0.0;0.0;0.07717985457310494;0.0727649242828912;0.0;0.07410752338604917;0.07305219290583273;0.0;0.5836685672228251;0.12939564160181208;0.3509625823603432;0.3213073466415648;0.0571401911614203;0.0;0.5325776635656324;0.0;0.0;0.0;0.08124326429030926;0.0;0.2902082728121125;0.07784433396214231;0.0;0.1074178109253085;0.0;0.08527251995387085;0.06493053510876767;0.407232517448289;0.08214650356834649;0.0;0.4407828108483487;0.4309313228498229;0.46440269896294817;0.0;0.08448798093782363;0.06802049529257032;0.0;0.08808685588354685;0.12182282610244051;0.0;0.0;0.08199416894264892;0.0;0.0;0.0;0.0;0.0;0.06493053510876767;0.0;0.14358972452058943;0.3714273066051883;0.07847745434770959;0.0;0.0;0.6330591598937955;0.12312064141116866;0.09274833961030376;0.0;0.36811562888762406;0.06952902716928104;0.07662659337288799;0.0;0.08932975561944884;0.0;0.08845742649107864;0.0758937605564527
GO:0032725;0.17764364918679748;0.04841537023134746;0.0;0.17607632978293355;0.18695738195937356;0.4091905014888855;0.18802741181862007;0.06952902716928104;1.0;0.0;0.08311999690668995;0.15762379994397405;0.23714946111874247;0.593322146665024;0.0;0.08556796544010549;0.0;0.1442711455739045;0.0;0.0;0.5066614362740758;0.0;0.30695350537592414;0.06082305747289283;0.04223200580953978;0.0;0.05856549841260175;0.17132507424704566;0.0;0.0;0.3242423489243271;0.15097823960022572;0.0;0.0;0.0;0.29931613737798335;0.1682614484082626;0.2551120976777673;0.3630880957154759;0.0648427035668068;0.07838227647717164;0.05878017127718541;0.19009501314835944;0.06585897492919264;0.3186021884130012;0.06053416800930507;0.22668168029290026;0.17187018930924078;0.06811041084621475;0.15327215318010234;0.07290656950257489;0.06109695031990374;0.17907595747518298;0.5518625929781366;0.0;0.07817691117302042;0.0;0.06148311345456868;0.0;0.06122878520877092;0.0;0.05467809430313081;0.0;0.04665143701862533;0.0;0.07510855148554375;0.0;0.22252285365574287;0.0;0.17213570867101213;0.0;0.05348186882875756;0.0;0.18276886279843577;0.14812027553824456;0.05363080344515776;0.3415461459252093;0.17364050232918546;0.0;0.19229881161743012;0.0499986673238072;0.0;0.17046931910451102;0.15762379994397405;0.05556898796092361;0.0;0.0;0.06207120332118121;0.059183271437901926;0.0;0.5566094225778796;0.1624871456186773;0.0;0.16142711775250584;0.08378251742119282;0.16606519946045317;0.06403037998324589;0.21779840271873513;0.0;0.1416592706452938;0.0;0.0;0.0;0.05834090710762114;0.0;0.16142711775250584;0.5791437296969003;0.0;0.07282022040552029;0.0;0.06068059912636079;0.1324988254924403;0.07699562527179787;0.6045649430769705;0.0;0.17265352650963683;0.07139384351840618;0.2069410301574973;0.0;0.16482755051735593;0.5189660732778248;0.0;0.36938037884719993;0.08011813664554113;0.0;0.0;0.05878017127718541;0.0;0.0;0.0;0.0;0.0;0.2871042520396358;0.0;0.09035414765915366;0.06300895071252056;0.5254895704128937;0.0;0.0;0.1416592706452938;0.08075428301328803;0.06491139081921234;0.0;0.19502330221656308;0.1560600374584209;0.25015054350396176;0.0;0.06299416831012751;0.0;0.06250026783231279;0.5111990830040705
GO:0001666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25191682320409836;0.0;0.0;0.0;0.2339571347611714;0.0;0.0;0.0;0.0;0.0;0.0;0.2852630127824237;0.41447869449966773;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2310527632441035;0.0;0.25692969716943287;0.0;0.18969713383737946;0.0;0.21860329097554507;0.0;0.0;0.28473644421793365;0.5904123052961725;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22631727742439686;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23355937072423236;0.2796845416384519;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.28900165515091103;0.0;0.0;0.2927088095453337;0.220593910091249;0.0;0.27699226204478805;0.0;0.0;0.0;0.0;0.2529758537961181;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21860329097554507;0.0;0.0;0.2511706242611495;0.0;0.0;0.17947617359680862;0.24902141564577113;0.0;0.2771116323563803;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2573219569208564;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4040535694395425;0.0;0.0;0.0;0.0
