;GO:1905342;GO:0051491;GO:0006486;GO:0007179;GO:0006887;GO:0000462;GO:0010812;GO:0032728;GO:0010259;GO:0051607;GO:0018279;GO:0035556;GO:0090305;GO:0046826;GO:0060271;GO:0007186;GO:0007224;GO:0007265;GO:0000028;GO:0042542;GO:0048496;GO:0051131;GO:0051897;GO:0030335;GO:0090630;GO:0006383;GO:0008284;GO:0006024;GO:0006266;GO:1904117;GO:0045944;GO:0006620;GO:0001893;GO:0006302;GO:0010718;GO:0006614;GO:0048026;GO:0016311;GO:0031532;GO:2001224;GO:0035176;GO:0006351;GO:0034080;GO:0006357;GO:0007517;GO:0000012;GO:0051310;GO:0097711;GO:0045087;GO:0070374;GO:0034116;GO:0017157;GO:0031204;GO:0035722
GO:1905342;1.0;0.5356143810225276;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.0;0.5356143810225276;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.5356143810225276;0.3356143810225276;0.0;0.6000000000000001;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.6000000000000001;0.0;0.43852901558847923;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.5356143810225276;0.48300749985576874;0.0;0.48300749985576874
GO:0051491;0.5356143810225276;1.0;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.48300749985576874;0.3081136762725405;0.0;0.5356143810225276;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.5356143810225276;0.0;0.4;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.4;0.48300749985576874;0.43852901558847923;0.0;0.43852901558847923
GO:0006486;0.0;0.0;1.0;0.8;0.6830074998557688;0.8;0.0;0.0;0.0;0.0;0.8;0.8;0.6830074998557688;0.8;0.8;0.8;0.8;0.8;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.0;0.6000000000000001;0.6830074998557688;0.43852901558847923;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.6000000000000001;0.6000000000000001;0.0;0.0;0.8;0.8;0.0;0.0;0.6000000000000001;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.8
GO:0007179;0.48300749985576874;0.43852901558847923;0.8;1.0;0.6830074998557688;0.8;0.48300749985576874;0.4;0.0;0.0;0.8;0.8;0.48300749985576874;0.8;0.8;0.8;0.8;0.8;0.8;0.0;0.8;0.8;0.4;0.43852901558847923;0.4;0.8;0.48300749985576874;0.0;0.5356143810225276;0.43852901558847923;0.3660149997115376;0.0;0.0;0.48300749985576874;0.48300749985576874;0.0;0.3660149997115376;0.5356143810225276;0.6000000000000001;0.8;0.0;0.8;0.8;0.4;0.0;0.48300749985576874;0.0;0.8;0.0;0.3660149997115376;0.43852901558847923;0.48300749985576874;0.0;0.8
GO:0006887;0.0;0.0;0.6830074998557688;0.6830074998557688;1.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.6830074998557688;0.6830074998557688;0.43852901558847923;0.5356143810225276;0.48300749985576874;0.6830074998557688;0.6830074998557688;0.6830074998557688;0.6830074998557688;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.4;0.0;0.5356143810225276;0.0;0.43852901558847923;0.0;0.5356143810225276;0.0;0.48300749985576874;0.5356143810225276;0.0;0.0;0.48300749985576874;0.6830074998557688;0.0;0.0;0.43852901558847923;0.5356143810225276;0.6830074998557688;0.0;0.0;0.0;0.0;0.6830074998557688;0.6830074998557688
GO:0000462;0.0;0.0;0.8;0.8;0.48300749985576874;1.0;0.0;0.0;0.0;0.0;0.8;0.8;0.6830074998557688;0.8;0.8;0.8;0.8;0.8;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.0;0.6000000000000001;0.6000000000000001;0.43852901558847923;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0;0.0;0.8;0.8;0.0;0.0;0.5356143810225276;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.8
GO:0010812;0.48300749985576874;0.43852901558847923;0.0;0.48300749985576874;0.0;0.0;1.0;0.4;0.0;0.0;0.0;0.5356143810225276;0.0;0.48300749985576874;0.0;0.5356143810225276;0.48300749985576874;0.48300749985576874;0.0;0.0;0.6000000000000001;0.0;0.4;0.43852901558847923;0.3356143810225276;0.0;0.5356143810225276;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.48300749985576874;0.0;0.3660149997115376;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.5356143810225276;0.5356143810225276;0.0;0.48300749985576874
GO:0032728;0.48300749985576874;0.43852901558847923;0.0;0.4;0.0;0.0;0.4;1.0;0.0;0.0;0.0;0.4;0.0;0.4;0.0;0.4;0.4;0.4;0.0;0.0;0.4;0.0;0.4;0.43852901558847923;0.2830074998557688;0.0;0.48300749985576874;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.6000000000000001;0.0;0.3660149997115376;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.43852901558847923;0.4;0.0;0.4
GO:0010259;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051607;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0
GO:0018279;0.0;0.0;0.8;0.8;0.6830074998557688;0.8;0.0;0.0;0.0;0.0;1.0;0.8;0.6830074998557688;0.8;0.8;0.8;0.8;0.8;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.0;0.6000000000000001;0.6830074998557688;0.43852901558847923;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.6000000000000001;0.6000000000000001;0.0;0.0;0.8;0.8;0.0;0.0;0.6000000000000001;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.8
GO:0035556;0.48300749985576874;0.43852901558847923;0.8;0.8;0.6830074998557688;0.8;0.5356143810225276;0.4;0.0;0.0;0.8;1.0;0.48300749985576874;0.8;0.8;0.8;0.8;0.8;0.8;0.0;0.8;0.8;0.43852901558847923;0.48300749985576874;0.4;0.8;0.6000000000000001;0.0;0.5356143810225276;0.43852901558847923;0.4;0.0;0.0;0.48300749985576874;0.5356143810225276;0.0;0.4;0.5356143810225276;0.6000000000000001;0.8;0.0;0.8;0.8;0.43852901558847923;0.0;0.48300749985576874;0.0;0.8;0.0;0.4;0.43852901558847923;0.6000000000000001;0.0;0.8
GO:0090305;0.0;0.0;0.6830074998557688;0.48300749985576874;0.43852901558847923;0.6830074998557688;0.0;0.0;0.0;0.0;0.6830074998557688;0.48300749985576874;1.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.6830074998557688;0.0;0.5356143810225276;0.6830074998557688;0.3081136762725405;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.43852901558847923;0.4;0.0;0.0;0.6830074998557688;0.48300749985576874;0.0;0.0;0.6000000000000001;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.48300749985576874
