;GO:1905342;GO:0051491;GO:0006486;GO:0007179;GO:0006887;GO:0000462;GO:0010812;GO:0032728;GO:0010259;GO:0051607;GO:0018279;GO:0035556;GO:0090305;GO:0046826;GO:0060271;GO:0007186;GO:0007224;GO:0007265;GO:0000028;GO:0042542;GO:0048496;GO:0051131;GO:0051897;GO:0030335;GO:0090630;GO:0006383;GO:0008284;GO:0006024;GO:0006266;GO:1904117;GO:0045944;GO:0006620;GO:0001893;GO:0006302;GO:0010718;GO:0006614;GO:0048026;GO:0016311;GO:0031532;GO:2001224;GO:0035176;GO:0006351;GO:0034080;GO:0006357;GO:0007517;GO:0000012;GO:0051310;GO:0097711;GO:0045087;GO:0070374;GO:0034116;GO:0017157;GO:0031204;GO:0035722
GO:1905342;1.0;0.15209216502849787;0.0;0.06027659602367211;0.0;0.0;0.05808673149454753;0.15278059505425015;0.0;0.0;0.0;0.07622203940754695;0.0;0.4403215024118847;0.0;0.07480207708321457;0.05909312244957768;0.06500005820379313;0.0;0.0;0.04967494214054717;0.0;0.1710885109558068;0.31907884927032315;0.052578376273632293;0.0;0.1978268985860042;0.0;0.0;0.0;0.2026311612120879;0.0;0.0;0.0;0.15650038010412864;0.0;0.14930537041351233;0.0;0.0;0.24772929833196428;0.0;0.0;0.0;0.07999674250156372;0.0;0.0;0.0;0.0;0.0;0.1769537241868154;0.1442711455739045;0.2961072602486702;0.0;0.05736286868279919
GO:0051491;0.15209216502849787;1.0;0.0;0.0801265313188331;0.0;0.0;0.07674203570482166;0.17651319174582492;0.0;0.0;0.0;0.10608905827239154;0.0;0.0571401911614203;0.0;0.10367840793834032;0.07829227150702867;0.08757088065791187;0.0;0.0;0.06411844068378712;0.0;0.22318137895814313;0.24756607851908904;0.06150741866140115;0.0;0.26541341366488125;0.0;0.0;0.0;0.2732578703079515;0.0;0.0;0.0;0.20111193626445364;0.0;0.19046729629631304;0.0;0.0;0.1841128755044852;0.0;0.0;0.0;0.11259662458766755;0.0;0.0;0.0;0.0;0.0;0.23224365358128757;0.165252162018751;0.08488841580947074;0.0;0.07563239510154253
GO:0006486;0.0;0.0;1.0;0.03001981028871678;0.038442973674182986;0.15870851902962682;0.0;0.0;0.0;0.0;0.826865523089472;0.04279231649981357;0.19874560055441526;0.023353731568030816;0.03316703266687621;0.04152452415138668;0.029185844601131685;0.03349234453345486;0.02576983442218247;0.0;0.0;0.025645384729111736;0.0;0.0;0.0;0.19863480626743132;0.0;0.2554264361410947;0.18299170207503107;0.022107332756147905;0.0;0.0;0.0;0.23006928361871723;0.0;0.0;0.0;0.16058797105511466;0.02843572316799119;0.0;0.0;0.3288126530284318;0.026954162096071464;0.0;0.0;0.1756927883953669;0.0;0.030120866087196167;0.0;0.0;0.0;0.0;0.0;0.027991220770900674
GO:0007179;0.06027659602367211;0.0801265313188331;0.03001981028871678;1.0;0.034120016534274225;0.025016830359105246;0.08477812810856689;0.07091843092080602;0.0;0.0;0.025254952376925786;0.32334163871630756;0.030689456367049697;0.06212243820476939;0.029898785532724986;0.31491529748078423;0.37219507375683464;0.2600560442078891;0.023752509511706592;0.0;0.06963320725460452;0.023646741634018104;0.093265498140234;0.1047743984489858;0.06826346215390366;0.025254952376925786;0.11338555753676399;0.0;0.023419560779645108;0.02060597484708763;0.11722195269614653;0.0;0.0;0.028871321176468494;0.08309628171158856;0.0;0.07827286423412146;0.030767363869318238;0.02599915670752367;0.07541824388469345;0.0;0.03964360639820183;0.024755063956920023;0.13078583584622902;0.0;0.0225548730860266;0.0;0.027400766015055443;0.0;0.09750865319543775;0.06597507830153818;0.09483169733903314;0.0;0.3582472447386099
GO:0006887;0.0;0.0;0.038442973674182986;0.034120016534274225;1.0;0.030605084896016595;0.0;0.0;0.0;0.0;0.030962231528031944;0.05163781174581038;0.03954804467233467;0.23390151906422135;0.03824472911008461;0.049802961341152;0.03304675389286397;0.038677923149449324;0.028733952682755182;0.0;0.0;0.02857931328682852;0.0;0.0;0.0;0.030962231528031944;0.0;0.0;0.028248133951995043;0.024253693733463998;0.0;0.2676274350860065;0.0;0.03657956631046793;0.0;0.34021702170446394;0.0;0.03967751471026564;0.03208830145466643;0.0;0.0;0.05578499333256894;0.03021422366456823;0.0;0.0;0.026999636045706096;0.3096667519666514;0.3109710265721354;0.0;0.0;0.0;0.0;0.24279084860002953;0.031523406288358695
GO:0000462;0.0;0.0;0.15870851902962682;0.025016830359105246;0.030605084896016595;1.0;0.0;0.0;0.0;0.0;0.13549135092685782;0.0332995517527151;0.28575883497021337;0.020209588569859743;0.027164926348105904;0.03252676976986615;0.024434978772287282;0.02738276430600496;0.02199406350893194;0.0;0.0;0.0219033464565488;0.0;0.0;0.0;0.2622426822924349;0.0;0.14681703926865017;0.2230129084926245;0.019269451414091393;0.0;0.0;0.0;0.2703291015507783;0.0;0.0;0.0;0.13076199073335792;0.02390698142386259;0.0;0.0;0.39406177553921695;0.022850992746507454;0.0;0.0;0.21535992675707577;0.0;0.0250869704527156;0.0;0.0;0.0;0.0;0.0;0.023592005330650003
GO:0010812;0.05808673149454753;0.07674203570482166;0.0;0.08477812810856689;0.0;0.0;1.0;0.06790638678188883;0.0;0.0;0.0;0.11439975810961216;0.0;0.1820294143409804;0.0;0.11160160890676254;0.08272744271737055;0.09315709438768736;0.0;0.0;0.19416751082511502;0.0;0.08871157594428103;0.09906165086850093;0.06507811748588574;0.0;0.1067250344021816;0.0;0.0;0.0;0.11011720854870444;0.0;0.0;0.0;0.07946194565008555;0.0;0.075039993700115;0.0;0.0;0.07241235192470329;0.0;0.0;0.0;0.12200336306787424;0.0;0.0;0.0;0.0;0.0;0.09254197285400997;0.5134766760784284;0.09012740102558343;0.0;0.07976337690902237
GO:0032728;0.15278059505425015;0.17651319174582492;0.0;0.07091843092080602;0.0;0.0;0.06790638678188883;1.0;0.0;0.0;0.0;0.09407262700508316;0.0;0.05740614951915584;0.0;0.09191909363979822;0.06928584317415049;0.07754870775269969;0.0;0.0;0.05668486366928407;0.0;0.20262331799176328;0.22490936952958765;0.061861090235177774;0.0;0.2412392391254678;0.0;0.0;0.0;0.24842168935674638;0.0;0.0;0.0;0.39540229024258305;0.0;0.17277062323539188;0.0;0.0;0.3618154283133954;0.0;0.0;0.0;0.09988983365136554;0.0;0.0;0.0;0.0;0.0;0.21090224150075806;0.16606519946045317;0.07515876559298164;0.0;0.06691917648978839
GO:0010259;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23188606786575605;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27609537865599837;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051607;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36383446211150205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17423498625166656;0.0;0.0;0.0;0.3797612070534705;0.0;0.0;0.0;0.0;0.0;0.0;0.4922051744355128;0.0;0.0;0.0;0.0;0.29197250724800644;0.0;0.0;0.6725217637905795;0.0;0.0;0.0;0.0;0.0
GO:0018279;0.0;0.0;0.826865523089472;0.025254952376925786;0.030962231528031944;0.13549135092685782;0.0;0.0;0.0;0.0;1.0;0.03372278772505731;0.16363280999084703;0.02036470446401519;0.027445926885533465;0.032930470550061736;0.024662102644389408;0.027668313336631816;0.022177906355851287;0.0;0.0;0.02208566958313619;0.0;0.0;0.0;0.1693197243597681;0.0;0.21454859954415484;0.15781954707015092;0.019410420868698968;0.0;0.0;0.0;0.19163920972831835;0.0;0.0;0.0;0.13215060962622327;0.024124352182258564;0.0;0.0;0.2555670460218729;0.023049505033517152;0.0;0.0;0.15236063059452587;0.0;0.025326435986149483;0.0;0.0;0.0;0.0;0.0;0.023803660717265387
GO:0035556;0.07622203940754695;0.10608905827239154;0.04279231649981357;0.32334163871630756;0.05163781174581038;0.0332995517527151;0.11439975810961216;0.09407262700508316;0.0;0.0;0.03372278772505731;1.0;0.04416605019143011;0.07919775051348336;0.042546819818563376;0.494499403273472;0.3121970415128082;0.7204350893617858;0.03109630712757744;0.0;0.08844277323034869;0.03091527530724027;0.1304144723763119;0.15408086946456345;0.09371759538036116;0.03372278772505731;0.17345309270218953;0.0;0.03052811151583636;0.025915491655330004;0.18259479521804664;0.0;0.0;0.040496007708398986;0.11135839015845951;0.0;0.10286370761393195;0.04432758362228414;0.03506295291950151;0.0979895170275093;0.0;0.06543606213029636;0.03283735790357287;0.21777620083515525;0.0;0.02907512471150142;0.0;0.03766098924503309;0.0;0.13886416075369035;0.08556796544010549;0.13349745614482625;0.0;0.2964972973458249
GO:0090305;0.0;0.0;0.19874560055441526;0.030689456367049697;0.03954804467233467;0.28575883497021337;0.0;0.0;0.0;0.0;0.16363280999084703;0.04416605019143011;1.0;0.023757001743890862;0.033986363904135085;0.042816836308827606;0.029818409265288986;0.034328029551928235;0.026261741811460113;0.0;0.0;0.026132507570839302;0.0;0.0;0.0;0.28878639489671054;0.0;0.18044361366268047;0.2656161667948271;0.022468373465070406;0.0;0.0;0.0;0.33557266749886444;0.0;0.0;0.0;0.16468652762039693;0.029035855598893472;0.0;0.0;0.4845344728697571;0.02749279505132547;0.0;0.0;0.25483062646482324;0.0;0.030795078845738455;0.0;0.0;0.0;0.0;0.0;0.028572545726413604
GO:0046826;0.4403215024118847;0.0571401911614203;0.023353731568030816;0.06212243820476939;0.23390151906422135;0.020209588569859743;0.1820294143409804;0.05740614951915584;0.0;0.0;0.02036470446401519;0.07919775051348336;0.023757001743890862;1.0;0.023280422135229694;0.07766586735191061;0.06086612746677066;0.0671516904805149;0.019376394895878803;0.0;0.1550072620052508;0.019305952003115197;0.06450394223649639;0.33018315134731824;0.05418847689546172;0.02036470446401519;0.07495736085524467;0.0;0.019154254597201287;0.017230094564966995;0.07684667111213271;0.16747841584485726;0.0;0.02265271414862603;0.058844373015996446;0.19638976162797372;0.05606427273734381;0.023803660717265387;0.020845858660619693;0.2543710619976151;0.0;0.028790962553483092;0.020038414336241286;0.08328082986509781;0.0;0.018571933505860526;0.18708743532991515;0.19735978547400196;0.0;0.06678805247624074;0.05412348337655617;0.365754148510303;0.1564368697221421;0.05903209970663586
GO:0060271;0.0;0.0;0.03316703266687621;0.029898785532724986;0.03824472911008461;0.027164926348105904;0.0;0.0;0.0;0.0;0.027445926885533465;0.042546819818563376;0.033986363904135085;0.023280422135229694;1.0;0.04129331917271068;0.029071437889518947;0.033341771587835994;0.35711770799408965;0.0;0.0;0.35539903046762517;0.0;0.0;0.0;0.027445926885533465;0.0;0.0;0.025291846625367116;0.02204162861343359;0.0;0.0;0.0;0.03177070990199843;0.0;0.0;0.0;0.034081935480877776;0.39926726486176956;0.0;0.0;0.045323040445433276;0.3734706567292123;0.0;0.0;0.02428634485075042;0.0;0.029999026801094068;0.0;0.0;0.0;0.0;0.0;0.02788597119889628
GO:0007186;0.07480207708321457;0.10367840793834032;0.04152452415138668;0.31491529748078423;0.049802961341152;0.03252676976986615;0.11160160890676254;0.09191909363979822;0.0;0.0;0.032930470550061736;0.494499403273472;0.042816836308827606;0.07766586735191061;0.04129331917271068;1.0;0.3043344881890598;0.36037749786662154;0.03042136706369352;0.0;0.08676101985983517;0.030248086593785195;0.12679047622240378;0.14904761308923586;0.09127529799613687;0.032930470550061736;0.1671007241631835;0.0;0.029877353201374416;0.025445013138970653;0.17556875035788871;0.0;0.0;0.03935882053923219;0.10870531812478916;0.0;0.1005958410079318;0.042968634264411346;0.034207209052540426;0.09592933145575824;0.0;0.06251732355434028;0.03208563715201645;0.2078553933661064;0.0;0.02848423848811043;0.0;0.036675514269199724;0.0;0.13476273094528224;0.08378251742119282;0.12970258589773473;0.0;0.28939665088757294
GO:0007224;0.05909312244957768;0.07829227150702867;0.029185844601131685;0.37219507375683464;0.03304675389286397;0.024434978772287282;0.08272744271737055;0.06928584317415049;0.0;0.0;0.024662102644389408;0.3121970415128082;0.029818409265288986;0.06086612746677066;0.029071437889518947;0.3043344881890598;1.0;0.2527980822855086;0.02322736667005061;0.0;0.06824375092038179;0.023126213965686353;0.09078965572809133;0.10166002280931895;0.06653347462754729;0.024662102644389408;0.10974710732183554;0.0;0.022908878776287125;0.020209588569859743;0.11333734123778776;0.0;0.0;0.028099125379268917;0.08112520727613752;0.0;0.0765215637114544;0.029891951791216165;0.025371286713930425;0.07379102647498217;0.0;0.03820206228374989;0.02418518651379283;0.1259686991376132;0.0;0.022080823654154244;0.0;0.026704281328477596;0.0;0.09480567158014491;0.06455988561845538;0.092273144104019;0.0;0.34971657525177036
