;GO:0036498;GO:0030073;GO:0006241;GO:0015031;GO:0007179;GO:0023019;GO:0007212;GO:0006366;GO:0006641;GO:0051492;GO:0042177;GO:1901303;GO:0006165;GO:1902511;GO:0006446;GO:0009749;GO:0045892;GO:0097720;GO:0001701;GO:0030308;GO:0045893;GO:0015949;GO:0051923;GO:0034504;GO:0035556;GO:0070723;GO:0010894;GO:0007182;GO:0007183;GO:0035278;GO:0035194;GO:0060395;GO:0006695;GO:1901796;GO:0007223;GO:0042420;GO:0045652;GO:1900224;GO:0098989;GO:0036315;GO:0010389;GO:0016567;GO:0036316;GO:0035265;GO:0032076;GO:0090630;GO:0007352;GO:0008285;GO:0006183;GO:0006068;GO:0008202;GO:0042795;GO:0045944;GO:0038092;GO:0000398;GO:0000122;GO:0010718;GO:0048340;GO:0000086;GO:0019221;GO:0016197;GO:0070862;GO:0016236;GO:0016579;GO:0045717;GO:1903351;GO:0045839;GO:0031053;GO:0006351;GO:0045599;GO:0048701;GO:0006355;GO:1901215;GO:0060213;GO:0070371;GO:0030513;GO:0032933;GO:0001731;GO:0006228;GO:0001657;GO:0006309;GO:0097711;GO:0043065;GO:0050427;GO:0030512
GO:0036498;1.0;0.014227470916215146;3.7689098368979125E-4;0.0;0.35036435753821055;0.35036435753821055;0.35036435753821055;0.00576711589335461;0.03934039153380478;0.0745831452731597;0.01926428071412473;0.02435144523429363;0.009031615601763575;0.008809139108212844;0.03689424031796977;0.060711402538554685;0.00503549750813152;0.35036435753821055;0.0;0.09843484775068445;0.006590760104905454;0.03074441627096579;0.060711402538554685;0.0;0.35036435753821055;0.04161429727811774;0.01906722475841548;0.018629235703855225;0.060711402538554685;0.005967596071345529;0.02473670285058585;0.35036435753821055;0.0;0.14356012894091008;0.35036435753821055;0.006001283837229688;0.11546831538534785;0.012324853492493928;0.35036435753821055;0.05879299501880063;0.13512290508875408;0.02189487228911387;0.015321282509387925;0.0;0.009768781737183074;0.060711402538554685;0.0;0.14356012894091008;3.4898780290454134E-4;0.011498790716892238;0.0;0.00238705476236372;0.005439344724655555;0.35036435753821055;0.00944096172201289;0.004334589126298501;0.04664495137312971;0.0;0.060711402538554685;0.35036435753821055;0.0;0.011547497947297444;0.060711402538554685;0.016620707704463857;0.011881746979434999;0.02480184838954502;0.02879310168856566;0.014191253620471914;0.005791764842280598;0.06946559382316327;0.0;0.032453259350379245;0.13600598990232915;0.008224428385358511;0.0832600489573124;0.015471810412937612;0.016637233804209617;0.05056306262365817;3.7689098368979125E-4;0.0;0.004936539817947098;0.060711402538554685;0.09840791439978333;0.003154066988716891;0.021247509946288514
GO:0030073;0.014227470916215146;1.0;3.7689098368979125E-4;0.2300951931553487;0.014227470916215146;0.014227470916215146;0.014227470916215146;0.00576711589335461;0.014227470916215146;0.014227470916215146;0.014227470916215146;0.010298196337113135;0.009031615601763575;0.003725374129727667;0.014227470916215146;0.0;0.002129505723165616;0.014227470916215146;0.0;0.014227470916215146;0.002787224368742792;0.014227470916215146;0.014227470916215146;0.031526862214492024;0.014227470916215146;0.0;0.014227470916215146;0.014227470916215146;0.014227470916215146;0.002523689062887931;0.014227470916215146;0.014227470916215146;0.0;0.014227470916215146;0.014227470916215146;0.006001283837229688;0.014227470916215146;0.00521216543292112;0.014227470916215146;0.014227470916215146;0.014227470916215146;0.014227470916215146;0.0085933016681948;0.0;0.0041312058210919815;0.014227470916215146;0.0;0.014227470916215146;3.4898780290454134E-4;0.011498790716892238;0.0;0.00238705476236372;0.0023002922159567813;0.014227470916215146;0.00944096172201289;0.0018330924277329649;0.014227470916215146;0.0;0.014227470916215146;0.014227470916215146;0.031526862214492024;0.008706816318570105;0.014227470916215146;0.014227470916215146;0.0050247762317533725;0.006171436373315938;0.012176567406592124;0.014191253620471914;0.005791764842280598;0.014227470916215146;0.0;0.013724443594780863;0.014227470916215146;0.0034781006818302364;0.014227470916215146;0.00654300965671801;0.002199417686497373;0.014227470916215146;3.7689098368979125E-4;0.0;0.004936539817947098;0.014227470916215146;0.014227470916215146;0.003154066988716891;0.008985545908934238
GO:0006241;3.7689098368979125E-4;3.7689098368979125E-4;1.0;0.0;3.7689098368979125E-4;3.7689098368979125E-4;3.7689098368979125E-4;0.03548315170547472;0.0015450910620865169;0.0;0.0;0.0;0.019077064263064828;0.0;0.0;0.0;0.0;3.7689098368979125E-4;0.0;0.0;0.0;0.012041043683271538;0.0015450910620865169;0.0;3.7689098368979125E-4;0.0;0.0;0.002333702992547266;3.7689098368979125E-4;0.0;3.7689098368979125E-4;3.7689098368979125E-4;0.004243674739426166;0.0;3.7689098368979125E-4;0.0021717050769427928;0.0;0.0;3.7689098368979125E-4;3.7689098368979125E-4;0.0;0.0021717050769427928;3.7689098368979125E-4;0.0;0.0;0.0;0.0;0.0;0.11958993684900385;0.0015450910620865169;0.0011437228740656146;0.03548315170547472;0.0;3.7689098368979125E-4;0.01077602712317421;0.0;0.0;0.0;3.7689098368979125E-4;3.7689098368979125E-4;0.0;0.0;0.0015450910620865169;0.0021717050769427928;0.0;3.7689098368979125E-4;0.0;0.01077602712317421;0.03548315170547472;0.0;0.0;0.0;0.0;0.0;0.002333702992547266;0.0;3.7689098368979125E-4;3.7689098368979125E-4;0.33341061812338985;0.0;0.01077602712317421;3.7689098368979125E-4;0.0;0.02773200182500168;0.0
GO:0015031;0.0;0.2300951931553487;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1370166050935565;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006479351590839208;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1370166050935565;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06183297756511355;0.0;0.0;0.0
GO:0007179;0.35036435753821055;0.014227470916215146;3.7689098368979125E-4;0.0;1.0;0.6498399442085283;0.6498399442085283;0.00576711589335461;0.03934039153380478;0.0745831452731597;0.01926428071412473;0.02435144523429363;0.009031615601763575;0.008809139108212844;0.03689424031796977;0.0;0.00503549750813152;0.6452316549828876;0.0;0.09843484775068445;0.006590760104905454;0.03074441627096579;0.11260476012938384;0.0;0.6498399442085283;0.0;0.01906722475841548;0.018629235703855225;0.07564055891886355;0.005967596071345529;0.02473670285058585;0.6498399442085283;0.0;0.176667307943996;0.6977549198781727;0.006001283837229688;0.11546831538534785;0.012324853492493928;0.7748302664313851;0.01462944302603509;0.13512290508875408;0.02189487228911387;0.015321282509387925;0.0;0.009768781737183074;0.06825029425055543;0.0;0.18256445760049927;3.4898780290454134E-4;0.011498790716892238;0.0;0.00238705476236372;0.005439344724655555;0.9187854586274646;0.00944096172201289;0.004334589126298501;0.04664495137312971;0.0;0.07750509165065662;0.7748302664313851;0.0;0.011547497947297444;0.0845381647604181;0.016620707704463857;0.011881746979434999;0.006171436373315938;0.02879310168856566;0.014191253620471914;0.005791764842280598;0.06946559382316327;0.0;0.032453259350379245;0.13600598990232915;0.008224428385358511;0.0832600489573124;0.015471810412937612;0.012692797933608314;0.05056306262365817;3.7689098368979125E-4;0.0;0.004936539817947098;0.11260476012938384;0.09840791439978333;0.003154066988716891;0.021247509946288514
GO:0023019;0.35036435753821055;0.014227470916215146;3.7689098368979125E-4;0.0;0.6498399442085283;1.0;0.7203413680427009;0.00576711589335461;0.03934039153380478;0.0745831452731597;0.01926428071412473;0.02435144523429363;0.009031615601763575;0.008809139108212844;0.03689424031796977;0.0;0.00503549750813152;0.6452316549828876;0.0;0.09843484775068445;0.006590760104905454;0.03074441627096579;0.14532829318607357;0.0;0.8386868355071861;0.0;0.01906722475841548;0.018629235703855225;0.07564055891886355;0.005967596071345529;0.02473670285058585;0.8386868355071861;0.0;0.176667307943996;0.5851978657121949;0.006001283837229688;0.11546831538534785;0.012324853492493928;0.6868042611878117;0.01462944302603509;0.13512290508875408;0.02189487228911387;0.015321282509387925;0.0;0.009768781737183074;0.06825029425055543;0.0;0.18256445760049927;3.4898780290454134E-4;0.011498790716892238;0.0;0.00238705476236372;0.005439344724655555;0.6351183249380612;0.00944096172201289;0.004334589126298501;0.04664495137312971;0.0;0.07750509165065662;0.7332372093942711;0.0;0.011547497947297444;0.0845381647604181;0.016620707704463857;0.011881746979434999;0.006171436373315938;0.02879310168856566;0.014191253620471914;0.005791764842280598;0.06946559382316327;0.0;0.032453259350379245;0.13600598990232915;0.008224428385358511;0.0832600489573124;0.015471810412937612;0.012692797933608314;0.05056306262365817;3.7689098368979125E-4;0.0;0.004936539817947098;0.14532829318607357;0.09840791439978333;0.003154066988716891;0.021247509946288514
GO:0007212;0.35036435753821055;0.014227470916215146;3.7689098368979125E-4;0.0;0.6498399442085283;0.7203413680427009;1.0;0.00576711589335461;0.03934039153380478;0.0745831452731597;0.01926428071412473;0.02435144523429363;0.009031615601763575;0.008809139108212844;0.03689424031796977;0.0;0.00503549750813152;0.6452316549828876;0.0;0.09843484775068445;0.006590760104905454;0.03074441627096579;0.12482130051040963;0.0;0.7203413680427009;0.0;0.01906722475841548;0.018629235703855225;0.07564055891886355;0.005967596071345529;0.02473670285058585;0.7203413680427009;0.0;0.176667307943996;0.5851978657121949;0.006001283837229688;0.11546831538534785;0.012324853492493928;0.6868042611878117;0.01462944302603509;0.13512290508875408;0.02189487228911387;0.015321282509387925;0.0;0.009768781737183074;0.06825029425055543;0.0;0.18256445760049927;3.4898780290454134E-4;0.011498790716892238;0.0;0.00238705476236372;0.005439344724655555;0.6351183249380612;0.00944096172201289;0.004334589126298501;0.04664495137312971;0.0;0.07750509165065662;0.7203413680427009;0.0;0.011547497947297444;0.0845381647604181;0.016620707704463857;0.011881746979434999;0.006171436373315938;0.02879310168856566;0.014191253620471914;0.005791764842280598;0.06946559382316327;0.0;0.032453259350379245;0.13600598990232915;0.008224428385358511;0.0832600489573124;0.015471810412937612;0.012692797933608314;0.05056306262365817;3.7689098368979125E-4;0.0;0.004936539817947098;0.12482130051040963;0.09840791439978333;0.003154066988716891;0.021247509946288514
GO:0006366;0.00576711589335461;0.00576711589335461;0.03548315170547472;0.0;0.00576711589335461;0.00576711589335461;0.00576711589335461;1.0;0.02364269671193163;0.0;0.0;0.0;0.16489276734842115;0.0;0.0;0.0;0.0;0.00576711589335461;0.0;0.0;0.0;0.16489276734842115;0.02364269671193163;0.0;0.00576711589335461;0.0;0.0;0.05214194580361808;0.00576711589335461;0.0;0.00576711589335461;0.00576711589335461;0.06493592337065782;0.0;0.00576711589335461;0.030002874601941048;0.0;0.0;0.00576711589335461;0.00576711589335461;0.0;0.05214194580361808;0.00576711589335461;0.0;0.0;0.0;0.0;0.0;0.032856151220678746;0.02364269671193163;0.01750103518009864;0.4139078885365039;0.0;0.00576711589335461;0.1922461454078232;0.0;0.0;0.0;0.00576711589335461;0.00576711589335461;0.0;0.0;0.02364269671193163;0.05214194580361808;0.0;0.00576711589335461;0.0;0.1922461454078232;0.995744138514387;0.0;0.0;0.0;0.0;0.0;0.05214194580361808;0.0;0.002199417686497373;0.00576711589335461;0.03548315170547472;0.0;0.16294839434031877;0.00576711589335461;0.0;0.09018074957902542;0.0
GO:0006641;0.03934039153380478;0.014227470916215146;0.0015450910620865169;0.0;0.03934039153380478;0.03934039153380478;0.03934039153380478;0.02364269671193163;1.0;0.0;0.0;0.0;0.037025742579110746;0.0;0.0;0.0;0.0;0.03934039153380478;0.0;0.0;0.0;0.12603889412338634;0.16127869853181712;0.0;0.03934039153380478;0.0;0.0;0.07637186036591671;0.03934039153380478;0.0;0.018651480089460177;0.03934039153380478;0.042806347788457044;0.0;0.03934039153380478;0.024602684646815094;0.0;0.0;0.03934039153380478;0.01462944302603509;0.0;0.08975956693960024;0.006479351590839208;0.0;0.0;0.0;0.0;0.0;0.0014307000124174725;0.04714010026861475;0.21522641033644047;0.009785898675344564;0.0;0.03934039153380478;0.038703885753311976;0.0;0.0;0.0;0.03934039153380478;0.03934039153380478;0.0;0.0;0.16127869853181712;0.06813775874473171;0.0;0.006171436373315938;0.0;0.058178041072060815;0.023743746809502336;0.0;0.0;0.0;0.0;0.0;0.05914599483547739;0.0;0.002199417686497373;0.03934039153380478;0.0015450910620865169;0.0;0.020237691747548334;0.03934039153380478;0.0;0.012930319175530346;0.0
GO:0051492;0.0745831452731597;0.014227470916215146;0.0;0.0;0.0745831452731597;0.0745831452731597;0.0745831452731597;0.0;0.0;1.0;0.01926428071412473;0.04859667381548774;0.0;0.013320281957989193;0.03689424031796977;0.0;0.00503549750813152;0.0745831452731597;0.0;0.1127770276014754;0.006590760104905454;0.0;0.0;0.0;0.0745831452731597;0.0;0.01906722475841548;0.0;0.0;0.005967596071345529;0.02473670285058585;0.0745831452731597;0.0;0.0745831452731597;0.0745831452731597;0.0;0.0745831452731597;0.012324853492493928;0.0745831452731597;0.0;0.0745831452731597;0.0;0.015321282509387925;0.0;0.009768781737183074;0.031541120704440595;0.0;0.0745831452731597;0.0;0.0;0.0;0.0;0.005439344724655555;0.0745831452731597;0.0;0.004334589126298501;0.04664495137312971;0.0;0.0;0.0745831452731597;0.0;0.011547497947297444;0.0;0.0;0.011881746979434999;0.0;0.05746061301219451;0.0;0.0;0.06946559382316327;0.0;0.032453259350379245;0.0745831452731597;0.008224428385358511;0.034115409021406196;0.015471810412937612;0.005200813578107758;0.0;0.0;0.0;0.0;0.0;0.0745831452731597;0.0;0.021247509946288514
