;GO:0036498;GO:0030073;GO:0006241;GO:0015031;GO:0007179;GO:0023019;GO:0007212;GO:0006366;GO:0006641;GO:0051492;GO:0042177;GO:1901303;GO:0006165;GO:1902511;GO:0006446;GO:0009749;GO:0045892;GO:0097720;GO:0001701;GO:0030308;GO:0045893;GO:0015949;GO:0051923;GO:0034504;GO:0035556;GO:0070723;GO:0010894;GO:0007182;GO:0007183;GO:0035278;GO:0035194;GO:0060395;GO:0006695;GO:1901796;GO:0007223;GO:0042420;GO:0045652;GO:1900224;GO:0098989;GO:0036315;GO:0010389;GO:0016567;GO:0036316;GO:0035265;GO:0032076;GO:0090630;GO:0007352;GO:0008285;GO:0006183;GO:0006068;GO:0008202;GO:0042795;GO:0045944;GO:0038092;GO:0000398;GO:0000122;GO:0010718;GO:0048340;GO:0000086;GO:0019221;GO:0016197;GO:0070862;GO:0016236;GO:0016579;GO:0045717;GO:1903351;GO:0045839;GO:0031053;GO:0006351;GO:0045599;GO:0048701;GO:0006355;GO:1901215;GO:0060213;GO:0070371;GO:0030513;GO:0032933;GO:0001731;GO:0006228;GO:0001657;GO:0006309;GO:0097711;GO:0043065;GO:0050427;GO:0030512
GO:0036498;1.0;0.20422132422477868;0.07578622377119441;0.0;0.5681041375728735;0.642450547182496;0.6155778762439387;0.134588675161899;0.2218141465786222;0.3387239550623202;0.25446486618096276;0.2685161170691853;0.15858338943973144;0.19774937339041224;0.2912147050232362;0.24961203761797038;0.2059455170938568;0.5681014599144467;0.0;0.3888286167746201;0.21001245347331812;0.19922297939731237;0.28357505805730077;0.0;0.642450547182496;0.23969725505965997;0.2546249158961445;0.17190998329823828;0.2492202068801268;0.19810721205647633;0.3222345143910106;0.642450547182496;0.0;0.4040662209099215;0.5470802565329604;0.14065287149054181;0.37481373119345723;0.17133113527633756;0.5680707688682186;0.32827680704238893;0.38949957114022704;0.1822038377885004;0.21064152492068414;0.0;0.23195093302581984;0.2299177204664099;0.0;0.4384692298346258;0.07400475299561564;0.16287865781222055;0.0;0.12156603656840427;0.20203014163135774;0.5470327237137593;0.16310965361297733;0.198263972210836;0.3384152440945205;0.0;0.26026318975583734;0.6155694911036339;0.0;0.2209340096561202;0.24844697333978827;0.17703420397709388;0.24976445671975903;0.23799305504011165;0.2916376780047938;0.17691722614459043;0.13753174483479577;0.37535343239189456;0.0;0.29975242686763137;0.40439740447899947;0.21876138638336337;0.3407490527131881;0.2051920277015628;0.3726246839115112;0.23065718544135266;0.07578622377119441;0.0;0.13457650844921276;0.25821047959451865;0.37534692417564847;0.12386196504597305;0.27620922794467806
GO:0030073;0.20422132422477868;1.0;0.06592141246510295;0.6670612287040955;0.22129857098162523;0.24019347962928173;0.23354187044093666;0.10633079445914587;0.1542532316350987;0.1435498102145601;0.13713316208922477;0.12089893709755152;0.12076713775420084;0.09501413017699913;0.12852528760143514;0.0;0.0981886806718523;0.2212978619431954;0.0;0.15815288302831537;0.0997457805017642;0.14297828841696703;0.18178609342255805;0.281150232273123;0.24019347962928173;0.0;0.13719604823153436;0.12834391324347152;0.16702623667512426;0.0951537594655188;0.1867933441881161;0.24019347962928173;0.0;0.16236366139044858;0.21566473409519402;0.11008039649263598;0.15418796737910176;0.08443708448923909;0.2212897348645776;0.1401564695629105;0.15834046336720217;0.1339956969808404;0.17748326930342795;0.0;0.10794459989142645;0.1581290264673748;0.0;0.1715061362037211;0.06456939579089796;0.12324214484623977;0.0;0.0980339354799349;0.09667830196385614;0.2156518434646078;0.12337434877421653;0.09521489770976783;0.14345603928934925;0.0;0.17191488243854355;0.23353976429498177;0.2807290745638199;0.1234685370210788;0.1666785738992596;0.13117861826509183;0.11436258137609209;0.10998109106254904;0.12866453710404635;0.1311143806149599;0.10815936731874176;0.1543423233833093;0.0;0.13131631287695864;0.16245405084605177;0.10305553466368711;0.15224607232433662;0.09789888359997778;0.113534516369623;0.15847845631950339;0.06592141246510295;0.0;0.10632320024959516;0.23336205614942207;0.1543404628216546;0.09952158926493125;0.12351794311090268
GO:0006241;0.07578622377119441;0.06592141246510295;1.0;0.0;0.07886814398916205;0.08200532813634542;0.08093145855205736;0.4362971068807625;0.18303000099507752;0.0;0.0;0.0;0.44782220663820127;0.0;0.0;0.0;0.0;0.07886802110161972;0.0;0.0;0.0;0.37110573819131404;0.14098122081217285;0.0;0.08200532813634542;0.0;0.0;0.25859532562414955;0.07999780462163503;0.0;0.0723671561545172;0.08200532813634542;0.24621673576506484;0.0;0.07787877430078963;0.2157155153048684;0.0;0.0;0.07886661252182982;0.07327004332610518;0.0;0.2180160764873685;0.054808346153628215;0.0;0.0;0.0;0.0;0.0;0.7542070824787794;0.16261828164429226;0.165765050824168;0.4155199983294507;0.0;0.07787648048454371;0.2976330651944484;0.0;0.0;0.0;0.08110239729646514;0.08093111341856798;0.0;0.0;0.13536352243839705;0.2155443914070376;0.0;0.06407902010425773;0.0;0.3077045507745428;0.44069906767411315;0.0;0.0;0.0;0.0;0.0;0.23902423302685064;0.0;0.05396035548880287;0.07798325552505032;0.9706870872685294;0.0;0.27332902134569853;0.08090198061564109;0.0;0.47836487257501875;0.0
GO:0015031;0.0;0.6670612287040955;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4398756198477143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10449343837550315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43884556459913765;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27135426897472026;0.0;0.0;0.0
GO:0007179;0.5681041375728735;0.22129857098162523;0.07886814398916205;0.0;1.0;0.7462651347143983;0.7102494097407946;0.14462516598675898;0.25045965404319687;0.37774347017386484;0.28178832287185906;0.29246487918979314;0.17270527904022637;0.21043997928091396;0.31959753624134385;0.0;0.2197466112977023;0.6477878662750307;0.0;0.441136917978399;0.22438302490883424;0.2220307045697619;0.33213945520821037;0.0;0.7462651347143983;0.0;0.2819846022012866;0.18863019682892412;0.28596789619535096;0.21084526749255222;0.35674153014627435;0.7462651347143983;0.0;0.46085400205424776;0.7051879085984534;0.1516511254576414;0.4231846566669062;0.18077646614745774;0.7360397057201391;0.2152993623838856;0.44200073981760535;0.20109642202512243;0.22239347421597386;0.0;0.2496069084619555;0.2608403746536987;0.0;0.5061485719177713;0.07694067918135661;0.17781191499076404;0.0;0.1296955955979004;0.21529456013328682;0.8737450541282321;0.178087245230479;0.21102284375957303;0.3773595786053859;0.0;0.3006031835669244;0.8070477736626505;0.0;0.24124370378449567;0.28495028915305626;0.194817607876505;0.2703568592287794;0.15146271874431358;0.3201070481664283;0.19467595780682778;0.14802909124885474;0.42387277469166684;0.0;0.32991006029088726;0.46128486629001286;0.23439880456138115;0.3678935874785509;0.21888896076353917;0.24990294258540324;0.2617925353475866;0.07886814398916205;0.0;0.14461111712855;0.29786817494427026;0.4238644752043875;0.13231217038882853;0.30161485395494525
GO:0023019;0.642450547182496;0.24019347962928173;0.08200532813634542;0.0;0.7462651347143983;1.0;0.8303885688799914;0.15553635577636976;0.28509537832350634;0.42365421103820566;0.3134507289236948;0.3192511327609332;0.18849608383802724;0.22396089986605605;0.35185849510584893;0.0;0.23453190389329304;0.7462605142573947;0.0;0.5050540147260838;0.23982072189214948;0.24882921998304344;0.39592630356554376;0.0;0.8800448626754314;0.0;0.3136936141733676;0.20762752212419153;0.3320234930632193;0.22441999809999758;0.3967056803486377;0.8800448626754314;0.0;0.5310671806746815;0.710403338211722;0.16369234061906274;0.4816605397326661;0.1906646823730723;0.7462075560286646;0.24040572968568474;0.5061866139576081;0.22283238981928957;0.23471227819676635;0.0;0.268859433092366;0.29862322489570153;0.0;0.5921291278727606;0.079923497607348;0.19459572161954747;0.0;0.13840253652242035;0.22946750361879942;0.7103231906689442;0.19492553042760216;0.22462118693014754;0.42317139236558965;0.0;0.3519164227215028;0.8303733106208108;0.0;0.264081005534925;0.33065250286408016;0.2151488315685165;0.2930891352026786;0.16347284847715135;0.3524761608047312;0.21497608659845277;0.15948027459181627;0.4825521659611356;0.0;0.36439888600060993;0.5316394157996855;0.2512973410426568;0.3976970655247446;0.23355521597283285;0.26330666960424826;0.2998718655694019;0.08200532813634542;0.0;0.15552010725132587;0.3481737949560652;0.48254140954539615;0.14138626572750676;0.33018524579851466
GO:0007212;0.6155778762439387;0.23354187044093666;0.08093145855205736;0.0;0.7102494097407946;0.8303885688799914;1.0;0.15171813086675942;0.2725238854660935;0.40714734138091785;0.3021265782971444;0.3097866531336695;0.18291717928685372;0.21926156593836008;0.3403966404443901;0.0;0.22938358017154845;0.7102452244993053;0.0;0.48176891032821234;0.2344402487165595;0.23919864542475522;0.37208919791943607;0.0;0.8303885688799914;0.0;0.3023522246298508;0.2008789566043442;0.3150955870574067;0.21970158101525705;0.3824151678324782;0.8303885688799914;0.0;0.5053826641569139;0.6776900477916634;0.15946861512418264;0.46043723095789985;0.1872481203258443;0.7101972543956477;0.2314043628561469;0.48279937533628947;0.21507767631633087;0.23045407212214566;0.0;0.2621154043182963;0.2848591853153142;0.0;0.5603752367152579;0.07890312036605393;0.18865560323997654;0.0;0.13537100692542872;0.22453678430290855;0.677617111328969;0.18896556821586968;0.2198943951799644;0.40670139412683;0.0;0.33295721981204235;0.7860229905240506;0.0;0.25599712883826237;0.3138605704374334;0.20791099854351092;0.2850928614529524;0.15926029667642724;0.340974687374114;0.2077496763620503;0.1554684553038043;0.4612519467670912;0.0;0.35211971702029404;0.5059008596537602;0.24539591706167652;0.3872327085094387;0.2284492157034422;0.25867848894430917;0.2859951558853554;0.08093145855205736;0.0;0.1517026702723609;0.3296050706110064;0.4612421189765343;0.138224110881296;0.3200716303520802
GO:0006366;0.134588675161899;0.10633079445914587;0.4362971068807625;0.0;0.14462516598675898;0.15553635577636976;0.15171813086675942;1.0;0.3289490772756115;0.0;0.0;0.0;0.48190807523783896;0.0;0.0;0.0;0.0;0.14462475275680586;0.0;0.0;0.0;0.5619730941073514;0.27103677586335095;0.0;0.15553635577636976;0.0;0.0;0.3954773226722705;0.14846975724085654;0.0;0.12417025193201103;0.15553635577636976;0.3280978917049965;0.0;0.14133267702408459;0.3090466688585044;0.0;0.0;0.14462001624791304;0.12685239387416192;0.0;0.41130558484154117;0.08012543309241064;0.0;0.0;0.0;0.0;0.0;0.4277612865686686;0.22976039493970854;0.3148536094039215;0.9273040985832467;0.0;0.1413251227079218;0.6011656421970512;0.0;0.0;0.0;0.152319974669754;0.15171691796475154;0.0;0.0;0.2510098414679303;0.40343137486419983;0.0;0.10161809374110008;0.0;0.6355107822000309;0.98409060801846;0.0;0.0;0.0;0.0;0.0;0.34777850152962275;0.0;0.07832595865828511;0.1416771539944321;0.4362971068807624;0.0;0.5245782410759086;0.15161456921315497;0.0;0.4030059917851727;0.0
GO:0006641;0.2218141465786222;0.1542532316350987;0.18303000099507752;0.0;0.25045965404319687;0.28509537832350634;0.2725238854660935;0.3289490772756115;1.0;0.0;0.0;0.0;0.3895048223167033;0.0;0.0;0.0;0.0;0.25045841473678154;0.0;0.0;0.0;0.49344039122862887;0.5090252111847788;0.0;0.28509537832350634;0.0;0.0;0.4233958107632443;0.262218633481748;0.0;0.1948675085452554;0.28509537832350634;0.3219379394928762;0.0;0.24074702982089977;0.2946445782024006;0.0;0.0;0.250444209975335;0.20155556219192763;0.0;0.44970182718120005;0.10461712131211799;0.0;0.0;0.0;0.0;0.0;0.17866332482251546;0.34276283576373906;0.576609421161226;0.29633167077334255;0.0;0.24072511108347006;0.4009947837269578;0.0;0.0;0.0;0.2744718987292802;0.27251997204008;0.0;0.0;0.4426912763386501;0.4364768356649363;0.0;0.14452955107227747;0.0;0.4361779083486049;0.3363445616991062;0.0;0.0;0.0;0.0;0.0;0.3503536842086463;0.0;0.10157035389113123;0.24174827885968242;0.18303000099507752;0.0;0.3289185226509694;0.2721899233748257;0.0;0.3020696337513257;0.0
GO:0051492;0.3387239550623202;0.1435498102145601;0.0;0.0;0.37774347017386484;0.42365421103820566;0.40714734138091785;0.0;0.0;1.0;0.24154320724753417;0.4082894474171127;0.0;0.22883770292715666;0.2776127153096876;0.0;0.1990485040407006;0.37774180290056236;0.0;0.4363793633749374;0.2028450914929047;0.0;0.0;0.0;0.42365421103820566;0.0;0.24168741049348205;0.0;0.0;0.19171706510919248;0.24098478336744403;0.42365421103820566;0.0;0.3783450691845243;0.3646218630269014;0.0;0.35257948939673506;0.16653070248488422;0.37772269271365055;0.0;0.365544522787182;0.0;0.16837146773840325;0.0;0.22323897198200002;0.21580306281867598;0.0;0.4083449871828211;0.0;0.0;0.0;0.0;0.19538865506079778;0.3645921263332161;0.0;0.19186387170534108;0.3201846741938917;0.0;0.0;0.4071421752976372;0.0;0.21112774735969184;0.0;0.0;0.23969203224007235;0.0;0.3862869887087113;0.0;0.0;0.35305701800111444;0.0;0.28536089721693747;0.37863541608142104;0.21099545490594923;0.23248377256522895;0.198344551292039;0.1636974592604451;0.0;0.0;0.0;0.0;0.0;0.35305126000541404;0.0;0.2639433484697825
