;GO:0060760;GO:0016925;GO:0032570;GO:0051091;GO:0060368;GO:1990001;GO:0032727;GO:0030307;GO:0032725;GO:0001666;GO:0045892;GO:0045650;GO:0045893;GO:0006958;GO:0032728;GO:2000110;GO:2000373;GO:0045655;GO:1904469;GO:0006974;GO:0045779;GO:0071360;GO:0030890;GO:0050727;GO:0035549;GO:0033003;GO:0035666;GO:0038095;GO:0007597;GO:0043123;GO:0097190;GO:0043367;GO:0038096;GO:0045944;GO:0060546;GO:0006659;GO:0002576;GO:2000778;GO:0032024;GO:0050853;GO:0016579;GO:0033194;GO:0034165;GO:1902741;GO:0002230;GO:0007249;GO:2000427;GO:0016064;GO:0010803;GO:0050900;GO:0034157;GO:0006366;GO:0051291;GO:0009597;GO:0042730;GO:0032526;GO:0050871;GO:0010977;GO:0001869;GO:0031398;GO:0051607;GO:0060292;GO:2000553;GO:0032480;GO:0038061;GO:0006898;GO:0042742;GO:0032757;GO:0033209;GO:0019674;GO:0032355;GO:0014824;GO:0030334;GO:0030853;GO:0016567;GO:0090307;GO:0060340;GO:0045907;GO:0000122;GO:0030449;GO:0045351;GO:0017121;GO:0034127;GO:0010951;GO:0070424;GO:0034124;GO:0002819;GO:0045071;GO:0039535;GO:0060333;GO:0050709;GO:0034121;GO:0039530;GO:1900245;GO:0007565;GO:1900246;GO:0060337;GO:0007204;GO:0045089;GO:0045087;GO:0043066;GO:0006508;GO:0039529
GO:0060760;1.0;0.0;0.0;0.15384615384615385;0.3076923076923077;0.05660377358490565;0.2857142857142857;0.3076923076923077;0.33333333333333337;0.0;0.07894736842105265;0.1071428571428571;0.11111111111111116;0.23076923076923073;0.2857142857142857;0.1428571428571429;0.11111111111111116;0.17647058823529416;0.10810810810810811;0.0;0.1875;0.0;0.1428571428571429;0.4;0.10810810810810811;0.2727272727272727;0.2142857142857143;0.25;0.0;0.33333333333333337;0.30000000000000004;0.0;0.23076923076923073;0.10526315789473684;0.17647058823529416;0.0;0.0;0.11764705882352944;0.10810810810810811;0.2727272727272727;0.0;0.0;0.2222222222222222;0.10810810810810811;0.25;0.2727272727272727;0.19999999999999996;0.0;0.41666666666666663;0.0;0.2222222222222222;0.0;0.0;0.0;0.15384615384615385;0.0;0.2222222222222222;0.09677419354838712;0.07547169811320753;0.14814814814814814;0.0;0.1578947368421053;0.16666666666666663;0.23076923076923073;0.2727272727272727;0.0;0.0;0.33333333333333337;0.25;0.0;0.0;0.08333333333333337;0.25;0.1071428571428571;0.0;0.0;0.25;0.17391304347826086;0.07499999999999996;0.15384615384615385;0.0;0.1428571428571429;0.23529411764705888;0.08823529411764708;0.23529411764705888;0.23529411764705888;0.4444444444444444;0.1875;0.16000000000000003;0.25;0.11538461538461542;0.25;0.13953488372093026;0.14634146341463417;0.0;0.14634146341463417;0.25;0.07999999999999996;0.4;0.0;0.19999999999999996;0.0;0.13953488372093026
GO:0016925;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.08695652173913049;0.0;0.0625;0.0;0.0;0.0;0.0;0.045454545454545414;0.06666666666666665;0.38095238095238093;0.0;0.08695652173913049;0.06060606060606055;0.04761904761904767;0.0;0.0;0.20512820512820518;0.07407407407407407;0.0;0.0;0.052631578947368474;0.7619047619047619;0.0;0.0;0.0;0.0;0.08333333333333337;0.0;0.0;0.0;0.08333333333333337;0.0;0.23076923076923073;0.07999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333337;0.0;0.0;0.0;0.07999999999999996;0.21621621621621623;0.0;0.0;0.0;0.0;0.8947368421052632;0.06060606060606055;0.0;0.0;0.0;0.0;0.33333333333333337;0.07692307692307687;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07999999999999996;0.0;0.0;0.03389830508474578;0.0;0.0;0.0;0.07999999999999996;0.05405405405405406;0.0;0.0;0.0;0.42105263157894735;0.03389830508474578
GO:0032570;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.05714285714285716;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.2272727272727273;0.0;0.0;0.0;0.0;0.0;0.0;0.09999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.09999999999999998;0.0;0.0;0.0;0.0;0.0;0.11111111111111116;0.0;0.46153846153846156;0.0;0.0;0.0;0.0;0.08695652173913049;0.0;0.0;0.0;0.0;0.0;0.09523809523809523;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.038461538461538436;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.038461538461538436
GO:0051091;0.15384615384615385;0.0;0.0;1.0;0.13793103448275867;0.180327868852459;0.1333333333333333;0.1785714285714286;0.1428571428571429;0.0;0.5;0.09302325581395354;0.5555555555555556;0.09090909090909094;0.1333333333333333;0.11111111111111116;0.125;0.125;0.09615384615384615;0.0;0.09375;0.0;0.11627906976744184;0.11111111111111116;0.09615384615384615;0.15384615384615385;0.11111111111111116;0.125;0.0;0.1428571428571429;0.16000000000000003;0.0;0.11627906976744184;0.5263157894736843;0.125;0.0;0.0;0.10204081632653061;0.09615384615384615;0.1282051282051282;0.0;0.0;0.11363636363636365;0.09615384615384615;0.09090909090909094;0.15384615384615385;0.1428571428571429;0.0;0.13793103448275867;0.0;0.11363636363636365;0.0;0.0;0.0;0.06976744186046513;0.0;0.1515151515151515;0.08695652173913049;0.15873015873015872;0.2702702702702703;0.0;0.11764705882352944;0.07407407407407407;0.10344827586206895;0.15384615384615385;0.0;0.0;0.1428571428571429;0.14814814814814814;0.0;0.0;0.050000000000000044;0.14814814814814814;0.09302325581395354;0.0;0.0;0.10869565217391308;0.10256410256410253;0.475;0.21052631578947367;0.0;0.06666666666666665;0.12121212121212122;0.2325581395348837;0.12121212121212122;0.12121212121212122;0.11538461538461542;0.09375;0.09756097560975607;0.14814814814814814;0.09756097560975607;0.125;0.08333333333333337;0.08620689655172409;0.0;0.08620689655172409;0.14814814814814814;0.04878048780487809;0.12121212121212122;0.0;0.1333333333333333;0.0;0.08333333333333337
GO:0060368;0.3076923076923077;0.0;0.0;0.13793103448275867;1.0;0.07272727272727275;0.16666666666666663;0.25;0.1875;0.0;0.09999999999999998;0.1724137931034483;0.10256410256410253;0.2068965517241379;0.16666666666666663;0.17391304347826086;0.09523809523809523;0.2777777777777778;0.09999999999999998;0.0;0.1578947368421053;0.0;0.16666666666666663;0.3076923076923077;0.09999999999999998;0.41666666666666663;0.23333333333333328;0.4375;0.0;0.42105263157894735;0.33333333333333337;0.0;0.25;0.09756097560975607;0.21052631578947367;0.0;0.0;0.10810810810810811;0.1578947368421053;0.29166666666666663;0.0;0.0;0.3846153846153846;0.09999999999999998;0.2777777777777778;0.3076923076923077;0.17391304347826086;0.0;0.6666666666666667;0.0;0.3846153846153846;0.0;0.0;0.0;0.13793103448275867;0.0;0.25;0.12121212121212122;0.13207547169811318;0.1333333333333333;0.0;0.3157894736842105;0.15384615384615385;0.1875;0.3076923076923077;0.0;0.0;0.1875;0.2857142857142857;0.0;0.0;0.07407407407407407;0.2857142857142857;0.1724137931034483;0.0;0.0;0.3571428571428571;0.11111111111111116;0.09523809523809523;0.2222222222222222;0.0;0.11764705882352944;0.7142857142857143;0.11111111111111116;0.7142857142857143;0.7142857142857143;0.6;0.1578947368421053;0.4545454545454546;0.2857142857142857;0.1428571428571429;0.7692307692307692;0.15555555555555556;0.25;0.0;0.25;0.2857142857142857;0.0714285714285714;0.33333333333333337;0.0;0.23529411764705888;0.0;0.15555555555555556
GO:1990001;0.05660377358490565;0.0;0.0;0.180327868852459;0.07272727272727275;1.0;0.052631578947368474;0.07272727272727275;0.054545454545454564;0.0;0.25757575757575757;0.08955223880597019;0.13888888888888884;0.04225352112676062;0.052631578947368474;0.2222222222222222;0.08771929824561409;0.06896551724137934;0.05063291139240511;0.0;0.07017543859649122;0.0;0.05714285714285716;0.05660377358490565;0.05063291139240511;0.07692307692307687;0.05555555555555558;0.06896551724137934;0.0;0.06451612903225812;0.07843137254901966;0.0;0.05714285714285716;0.1351351351351351;0.1923076923076923;0.0;0.0;0.052631578947368474;0.05063291139240511;0.06060606060606055;0.0;0.0;0.05633802816901412;0.05063291139240511;0.05084745762711862;0.07692307692307687;0.06451612903225812;0.0;0.07272727272727275;0.0;0.05633802816901412;0.0;0.0;0.0;0.05882352941176472;0.0;0.06666666666666665;0.08571428571428574;0.375;0.17741935483870963;0.0;0.10344827586206895;0.03703703703703709;0.07407407407407407;0.07692307692307687;0.0;0.0;0.054545454545454564;0.07547169811320753;0.0;0.0;0.030303030303030276;0.07547169811320753;0.08955223880597019;0.0;0.0;0.0547945205479452;0.045454545454545414;0.25;0.19999999999999996;0.0;0.0357142857142857;0.06779661016949157;0.6122448979591837;0.06779661016949157;0.06779661016949157;0.05769230769230771;0.07017543859649122;0.05970149253731338;0.07547169811320753;0.09230769230769231;0.06896551724137934;0.04597701149425293;0.04705882352941182;0.0;0.04705882352941182;0.07547169811320753;0.02985074626865669;0.050000000000000044;0.0;0.22448979591836737;0.0;0.04597701149425293
GO:0032727;0.2857142857142857;0.0;0.0;0.1333333333333333;0.16666666666666663;0.052631578947368474;1.0;0.23529411764705888;0.6666666666666667;0.0;0.0714285714285714;0.12903225806451613;0.09999999999999998;0.125;0.8333333333333334;0.12;0.09090909090909094;0.19999999999999996;0.21621621621621623;0.0;0.21052631578947367;0.0;0.125;0.19999999999999996;0.2857142857142857;0.19999999999999996;0.11764705882352944;0.1428571428571429;0.0;0.16666666666666663;0.2142857142857143;0.0;0.125;0.09523809523809523;0.1428571428571429;0.0;0.0;0.23529411764705888;0.09756097560975607;0.1428571428571429;0.0;0.0;0.12121212121212122;0.32352941176470584;0.1428571428571429;0.19999999999999996;0.16666666666666663;0.0;0.16666666666666663;0.0;0.12121212121212122;0.0;0.0;0.0;0.1333333333333333;0.0;0.18181818181818177;0.11764705882352944;0.051724137931034475;0.12903225806451613;0.0;0.13043478260869568;0.21052631578947367;0.4285714285714286;0.19999999999999996;0.0;0.0;0.6666666666666667;0.1875;0.0;0.0;0.0714285714285714;0.1875;0.12903225806451613;0.0;0.0;0.11428571428571432;0.24;0.06818181818181823;0.09677419354838712;0.0;0.11111111111111116;0.13636363636363635;0.07894736842105265;0.13636363636363635;0.13636363636363635;0.2142857142857143;0.15000000000000002;0.1785714285714286;0.1875;0.09999999999999998;0.1428571428571429;0.1777777777777778;0.18604651162790697;0.0;0.18604651162790697;0.1875;0.06896551724137934;0.19047619047619047;0.0;0.1578947368421053;0.0;0.1777777777777778
GO:0030307;0.3076923076923077;0.0;0.0;0.1785714285714286;0.25;0.07272727272727275;0.23529411764705888;1.0;0.2666666666666667;0.0;0.09999999999999998;0.1333333333333333;0.16216216216216217;0.12903225806451613;0.23529411764705888;0.17391304347826086;0.09523809523809523;0.21052631578947367;0.1578947368421053;0.0;0.1578947368421053;0.0;0.2068965517241379;0.2142857142857143;0.1578947368421053;0.3076923076923077;0.15625;0.21052631578947367;0.0;0.2857142857142857;0.33333333333333337;0.0;0.16666666666666663;0.15384615384615385;0.21052631578947367;0.0;0.0;0.17142857142857137;0.1578947368421053;0.1923076923076923;0.0;0.0;0.19999999999999996;0.1578947368421053;0.15000000000000002;0.3076923076923077;0.35;0.0;0.25;0.0;0.19999999999999996;0.0;0.0;0.0;0.09999999999999998;0.0;0.3157894736842105;0.15625;0.0714285714285714;0.2142857142857143;0.0;0.19047619047619047;0.09756097560975607;0.1875;0.3076923076923077;0.0;0.0;0.2666666666666667;0.2857142857142857;0.0;0.0;0.07407407407407407;0.2857142857142857;0.1333333333333333;0.0;0.0;0.1875;0.15384615384615385;0.09523809523809523;0.09999999999999998;0.0;0.11764705882352944;0.19999999999999996;0.11111111111111116;0.19999999999999996;0.19999999999999996;0.23076923076923073;0.1578947368421053;0.1428571428571429;0.2857142857142857;0.1428571428571429;0.21052631578947367;0.1063829787234043;0.13636363636363635;0.0;0.13636363636363635;0.2857142857142857;0.0714285714285714;0.19999999999999996;0.0;0.23529411764705888;0.0;0.1063829787234043
GO:0032725;0.33333333333333337;0.0;0.0;0.1428571428571429;0.1875;0.054545454545454564;0.6666666666666667;0.2666666666666667;1.0;0.0;0.07499999999999996;0.13793103448275867;0.10526315789473684;0.1333333333333333;0.6666666666666667;0.13043478260869568;0.09999999999999998;0.2222222222222222;0.22857142857142854;0.0;0.23529411764705888;0.0;0.1333333333333333;0.23076923076923073;0.22857142857142854;0.23076923076923073;0.125;0.1578947368421053;0.0;0.18181818181818177;0.25;0.0;0.1333333333333333;0.09999999999999998;0.1578947368421053;0.0;0.0;0.25;0.10256410256410253;0.15384615384615385;0.0;0.0;0.12903225806451613;0.22857142857142854;0.1578947368421053;0.23076923076923073;0.18181818181818177;0.0;0.1875;0.0;0.12903225806451613;0.0;0.0;0.0;0.1428571428571429;0.0;0.19999999999999996;0.125;0.0535714285714286;0.13793103448275867;0.0;0.1428571428571429;0.2222222222222222;0.3846153846153846;0.23076923076923073;0.0;0.0;0.8;0.2142857142857143;0.0;0.0;0.07692307692307687;0.2142857142857143;0.13793103448275867;0.0;0.0;0.12121212121212122;0.26086956521739135;0.0714285714285714;0.10344827586206895;0.0;0.125;0.15000000000000002;0.08333333333333337;0.15000000000000002;0.15000000000000002;0.25;0.16666666666666663;0.1923076923076923;0.2142857142857143;0.1071428571428571;0.1578947368421053;0.18604651162790697;0.19512195121951215;0.0;0.19512195121951215;0.2142857142857143;0.07407407407407407;0.21052631578947367;0.0;0.17647058823529416;0.0;0.18604651162790697
GO:0001666;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.06896551724137934;0.0;0.0;0.0;0.0;0.0;0.33333333333333337;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33333333333333337;0.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.18181818181818177;0.0;0.0;0.0;0.0;0.1875;0.0;0.0;0.0;0.0;0.0;0.2142857142857143;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04347826086956519;0.0;0.0;0.0;0.0;0.0;0.0;0.33333333333333337;0.0;0.0;0.04347826086956519
