;GO:0018108;GO:0035562;GO:0008380;GO:0090335;GO:0045727;GO:0007098;GO:0043508;GO:1901386;GO:0051491;GO:1900453;GO:0046777;GO:0044830;GO:0006367;GO:0048715;GO:0051090;GO:0006368;GO:0007215;GO:0000188;GO:0045892;GO:0097368;GO:0000381;GO:0048488;GO:2000637;GO:0016575;GO:0007062;GO:0045814;GO:0045737;GO:0098908;GO:0036124;GO:2001022;GO:0002092;GO:1901673;GO:0006376;GO:0060999;GO:0006974;GO:0046822;GO:1990264;GO:0098586;GO:0030856;GO:0035508;GO:0001558;GO:0043484;GO:0050680;GO:0018345;GO:2000766;GO:0034773;GO:0018105;GO:0032876;GO:0033129;GO:0018107;GO:1902373;GO:0060266;GO:0045947;GO:0008089;GO:0043123;GO:0043488;GO:0042795;GO:0009615;GO:0045944;GO:0006468;GO:1901800;GO:0048814;GO:1902416;GO:0042953;GO:0045591;GO:0034644;GO:0010633;GO:0033119;GO:0002819;GO:1905042;GO:0051028;GO:0048709;GO:0035970;GO:0006351;GO:0035690;GO:0006470;GO:1901254;GO:0044387;GO:1903830;GO:1903753;GO:0006397;GO:0048666;GO:0006359;GO:0006357;GO:0006349;GO:1901409;GO:0010923;GO:0099578;GO:0070373;GO:0031047;GO:0072711;GO:0032496;GO:0070898;GO:2000301
GO:0018108;1.0;0.0;0.19943659653702936;0.0;0.0;0.027040105214781947;0.0;0.0;0.0;0.0;0.6586742746668603;0.0;0.18246569297965537;0.0;0.0;0.16730521062001505;0.027285017650832112;0.0;0.0;0.022611871495328794;0.0;0.0;0.0;0.34526717915522875;0.026975784997407486;0.0;0.0;0.0;0.4740597106063614;0.0;0.0;0.0;0.02640622063337995;0.0;0.03733146047043671;0.0;0.32288960401547606;0.0;0.0;0.0;0.0;0.0;0.0;0.32524779113616237;0.0;0.4809657267978485;0.65800353486308;0.0;0.0;0.6064889117601352;0.0;0.0;0.0;0.026975784997407486;0.0;0.0;0.2058209468811241;0.0;0.0;0.792034108918727;0.0;0.0;0.0;0.0;0.0;0.028854921749346812;0.0;0.0;0.0;0.0;0.0;0.025985857112216904;0.38110002059005293;0.317660801451963;0.03309374823549476;0.4890209990996344;0.0;0.0;0.0;0.0;0.20370587388295622;0.030726655461308452;0.0;0.0;0.1292830434243843;0.0;0.0;0.0;0.0;0.02756697820489949;0.02322736667005061;0.0;0.02222136300885264;0.0
GO:0035562;0.0;1.0;0.0;0.04897905319701719;0.05656595679380235;0.0;0.3757281736067649;0.3836893614100841;0.051287136684715885;0.04413053307145662;0.0;0.043056743319223614;0.0;0.04824415889286643;0.3014178785538573;0.0;0.05286244870446749;0.3922253251324163;0.06990662467561921;0.0;0.0542327578064301;0.0;0.05013050866920169;0.0;0.0;0.05590030448290897;0.24888702150356934;0.04492546505287154;0.0;0.05535115678585054;0.05060261943540509;0.04978239138479277;0.0;0.052396771154452855;0.0;0.056849978754708146;0.0;0.0;0.05762192362886741;0.1975016825446546;0.06308702738723718;0.05748307096392207;0.05708197196993121;0.0;0.04732864068651359;0.0;0.0;0.04609575207782078;0.046963756519824214;0.0;0.053120593203753556;0.04413053307145662;0.04978239138479277;0.0;0.05876507011625068;0.05708197196993121;0.0;0.0;0.06967143538505964;0.0;0.05656595679380235;0.05555775319443151;0.5119437603419983;0.0;0.04824415889286643;0.0;0.054427155483387946;0.05060261943540509;0.058082188673590135;0.04133727606172416;0.0;0.0;0.0;0.0;0.0;0.0;0.04133727606172416;0.3619652099319302;0.0;0.04556206372025016;0.0;0.0;0.05102649353794215;0.07575456064394753;0.049596334902827874;0.04732864068651359;0.43466691370875127;0.04413053307145662;0.05429842729047495;0.053284994356506785;0.0;0.0;0.0;0.04413053307145662
GO:0008380;0.19943659653702936;0.0;1.0;0.0;0.0;0.028889973209107845;0.0;0.0;0.0;0.0;0.20042297385547475;0.0;0.3814775965807024;0.0;0.0;0.3474670799880792;0.029169715127478683;0.0;0.0;0.023891130340616955;0.0;0.0;0.0;0.17532147511184404;0.028816563355201524;0.0;0.0;0.0;0.13907040552055144;0.0;0.0;0.0;0.028167549859953615;0.0;0.040951652740043386;0.0;0.12921821794412552;0.0;0.0;0.0;0.0;0.0;0.0;0.16447575778845105;0.0;0.1412127412698687;0.1973648146632989;0.0;0.0;0.18077694116923798;0.0;0.0;0.0;0.028816563355201524;0.0;0.0;0.34491100236859007;0.0;0.0;0.24504721010886715;0.0;0.0;0.0;0.0;0.0;0.030971149722753936;0.0;0.0;0.0;0.0;0.0;0.027689745873119547;0.15397278519067575;0.5541597302614385;0.035907714906212855;0.20114305410040675;0.0;0.0;0.0;0.0;0.8061529369705821;0.033137805628105706;0.0;0.0;0.253937237898083;0.0;0.0;0.0;0.0;0.029492203727140273;0.024579298133241622;0.0;0.023455611713107248;0.0
GO:0090335;0.0;0.04897905319701719;0.0;1.0;0.07678143673302747;0.0;0.06578999156532306;0.05916835975373168;0.0693445216752181;0.05935430562821362;0.0;0.05092186334953819;0.0;0.3281754027209439;0.0860492716998494;0.0;0.07155777434136341;0.06878723786738072;0.095838254975791;0.0;0.07348720551833265;0.0;0.06772278161164935;0.0;0.0;0.06674113259023666;0.07047506265307596;0.06045879382841809;0.0;0.07506484532730472;0.0683844064831006;0.06723521889285847;0.0;0.3575176776413623;0.0;0.0679228070301195;0.0;0.0;0.39469555242296483;0.05548353548255347;0.0860492716998494;0.07807942967123395;0.07751153632691903;0.0;0.06380566320889053;0.0;0.0;0.06208715716471687;0.06329673112888025;0.0;0.07192094945161555;0.2992852201284586;0.06723521889285847;0.0;0.07989680968003428;0.07751153632691903;0.0;0.0;0.09549899446991962;0.0;0.07678143673302747;0.3799742040544316;0.04858838236676683;0.0;0.3281754027209439;0.0;0.07376123976623118;0.0683844064831006;0.06945852350997873;0.2367630150078733;0.0;0.0;0.0;0.0;0.0;0.0;0.04882663939968755;0.06329673112888025;0.0;0.06134422349101479;0.0;0.0;0.06897882480977754;0.10431251878312732;0.058939129904972895;0.06380566320889053;0.07654187627451019;0.05935430562821362;0.07357976820902962;0.06349550203719807;0.0;0.0;0.0;0.05935430562821362
GO:0045727;0.0;0.05656595679380235;0.0;0.07678143673302747;1.0;0.0;0.3176318650057023;0.06890731452683929;0.2166335273374884;0.18097486108913893;0.0;0.057973525426718166;0.0;0.07539932045744979;0.3254118618101037;0.0;0.08422728451607031;0.3345485667824598;0.37177012531005404;0.0;0.24668495092031734;0.0;0.2241227579526942;0.0;0.0;0.256082602305316;0.43475458645862874;0.06926116022558619;0.0;0.23785204758354223;0.2978257353504673;0.07830195724225546;0.0;0.22235491264377077;0.0;0.08107723796166882;0.0;0.0;0.09369255560132689;0.3300628346870119;0.10505123967062173;0.26512724912784075;0.09259927413642388;0.0;0.6291622082784856;0.0;0.0;0.22119260841196586;0.38367578349820514;0.0;0.4074146423641534;0.13897182577554976;0.6685459572229042;0.0;0.2562531788165846;0.7390064378101588;0.0;0.0;0.5950930494472332;0.0;0.4811456288702787;0.0895402649525369;0.056045524503378054;0.0;0.20121333283924628;0.0;0.08729681833854983;0.2266799439204826;0.08327501450665917;0.055273214569837636;0.0;0.0;0.0;0.0;0.0;0.0;0.1512667563358484;0.3037470410782747;0.0;0.29299029778267416;0.0;0.0;0.24990879090900378;0.4138756210797252;0.2212415279319015;0.38723855266765544;0.20185841600543417;0.5790120181090875;0.36212196894155985;0.24140277667198518;0.0;0.0;0.0;0.06781549390121201
GO:0007098;0.027040105214781947;0.0;0.028889973209107845;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.02714554284897731;0.0;0.026788999817354567;0.0;0.0;0.024863517957157896;0.02376596059175926;0.0;0.0;0.02014042183934945;0.0;0.0;0.0;0.20613297421736468;0.477518504247162;0.0;0.0;0.0;0.17020232673010283;0.0;0.0;0.0;0.19518306240923644;0.0;0.031042505991864994;0.0;0.018924080213231;0.0;0.0;0.0;0.0;0.0;0.0;0.023155586031973697;0.0;0.17240728887936202;0.026817927215267892;0.0;0.0;0.025003256786636063;0.0;0.0;0.0;0.5366927444637112;0.0;0.0;0.024715851684930373;0.0;0.0;0.03169623876183269;0.0;0.0;0.0;0.0;0.0;0.0249482518415595;0.0;0.0;0.0;0.0;0.0;0.022774214900071033;0.02192969260898353;0.035554703739050245;0.028055194058514824;0.02722237640674539;0.0;0.0;0.0;0.0;0.02940970805886655;0.026335285571629723;0.0;0.0;0.02212876516863006;0.0;0.0;0.0;0.0;0.023979595480373463;0.02062727568362247;0.0;0.16757924355465892;0.0
GO:0043508;0.0;0.3757281736067649;0.0;0.06578999156532306;0.3176318650057023;0.0;1.0;0.3958238372638032;0.06899138096179672;0.20826566135391364;0.0;0.050705289685758395;0.0;0.18753647020420267;0.3136010657262161;0.0;0.07118179278493512;0.8014953773640688;0.4089150734991077;0.0;0.16668731904140566;0.0;0.1489806479140023;0.0;0.0;0.31052998087569156;0.5344404695672793;0.21212393206328653;0.0;0.533666498447853;0.15056816462975003;0.06690318348275413;0.0;0.07053382854642229;0.0;0.06753802738862447;0.0;0.0;0.0778264288157733;0.27302619206061624;0.08550616467412231;0.1770439401302946;0.2231427521876807;0.0;0.38788637735608256;0.0;0.0;0.2655655232709286;0.34126160105072206;0.0;0.30740550296158536;0.32283405673203586;0.40863231743736295;0.0;0.38663585113031135;0.17576357601412315;0.0;0.0;0.21626605862539636;0.0;0.3176318650057023;0.07493971695819983;0.23106650575442353;0.0;0.06477263703294663;0.0;0.21240474007375443;0.29236548105379284;0.24499131178439612;0.3018664199365279;0.0;0.0;0.0;0.0;0.0;0.0;0.048627486449745794;0.5720928440863908;0.0;0.7891730458976242;0.0;0.0;0.1565129905252346;0.23607257138678042;0.1473431484732153;0.34399262395201907;0.5515852470212779;0.24585323682913876;0.7372668243775738;0.2955088653490708;0.0;0.0;0.0;0.3298450881758283
GO:1901386;0.0;0.3836893614100841;0.0;0.05916835975373168;0.06890731452683929;0.0;0.3958238372638032;1.0;0.062113931997033064;0.16142150981746353;0.0;0.05167814210734427;0.0;0.17726440338455288;0.3226138707057482;0.0;0.06413294690860531;0.4141759643098244;0.26310893654012474;0.0;0.06589492786769231;0.0;0.060635977711982265;0.0;0.0;0.2071344445981979;0.2631637959365428;0.054031133275955365;0.0;0.06733695110169212;0.342732818268042;0.060191884132083394;0.0;0.06353537694762763;0.0;0.38770918195133414;0.0;0.0;0.07027578962434393;0.20638661291965565;0.07740974552326248;0.07009566137484485;0.2117897710766585;0.0;0.17372609645542614;0.0;0.0;0.1689724108139025;0.056608617115513946;0.0;0.19623124942201656;0.16142150981746353;0.18322540733058554;0.0;0.071760858814625;0.06957564208333833;0.0;0.0;0.08612109743107554;0.0;0.06890731452683929;0.06760371919259962;0.2359228151376298;0.0;0.058233618277702646;0.0;0.30935571564390474;0.18641222072269462;0.07087327038663876;0.1507446423257573;0.0;0.0;0.0;0.0;0.0;0.0;0.27715530614257006;0.38057915713361395;0.0;0.16691862696549623;0.0;0.0;0.06178055058657658;0.09428450643674958;0.059954670917457195;0.057071239305241266;0.46178924687626605;0.05302902559702377;0.2008430402489931;0.1968742402468736;0.0;0.0;0.0;0.4755342569215532
GO:0051491;0.0;0.051287136684715885;0.0;0.0693445216752181;0.2166335273374884;0.0;0.06899138096179672;0.062113931997033064;1.0;0.1653157340040281;0.0;0.053088550882576656;0.0;0.06821520878684885;0.09160921270027401;0.0;0.0753613248001631;0.07229474390970289;0.10278622003961259;0.0;0.07750439090127903;0.0;0.18979309755954685;0.0;0.0;0.0705129768142234;0.19790982506427574;0.06315174622108581;0.0;0.21151952506827282;0.4175234860765771;0.4512926774975876;0.0;0.6268115195115566;0.0;0.07183331010153171;0.0;0.0;0.08285021259917193;0.15409564603792064;0.39092089595182067;0.08262991559058748;0.08199416894264892;0.0;0.06681243422754862;0.0;0.0;0.06493053510876767;0.3850089113677612;0.0;0.1824676023438545;0.06194765440710911;0.07058238273798444;0.0;0.22594824493269527;0.08199416894264892;0.0;0.0;0.2732578703079515;0.0;0.2166335273374884;0.5730923028520409;0.05085893939700316;0.0;0.18204155457969678;0.0;0.07780926640486166;0.0718499167063563;0.07355318652676077;0.0508152131964973;0.0;0.0;0.0;0.0;0.0;0.0;0.13906649961595177;0.06625461593292258;0.0;0.06411844068378712;0.0;0.0;0.07250639733186158;0.11259662458766755;0.06186135930191103;0.17829806004172954;0.08090989588606846;0.06194765440710911;0.0776073571816444;0.06690005886495701;0.0;0.0;0.0;0.06194765440710911
GO:1900453;0.0;0.04413053307145662;0.0;0.05935430562821362;0.18097486108913893;0.0;0.20826566135391364;0.16142150981746353;0.1653157340040281;1.0;0.0;0.046307867842103195;0.0;0.15677683329339176;0.07494476427479244;0.0;0.06370792878581515;0.2167489732454425;0.22036576400060157;0.0;0.06523275353214734;0.0;0.16185330607084514;0.0;0.0;0.17969499825912355;0.16771924687124284;0.19298041731861687;0.0;0.17739194263223926;0.16326796972957533;0.06025886400317226;0.0;0.16862681358716422;0.0;0.059954670917457195;0.0;0.0;0.06897882480977754;0.1351531306036093;0.07494476427479244;0.06882605191340332;0.1831882217675414;0.0;0.15400275140947128;0.0;0.0;0.15025553684463894;0.15231491803185873;0.0;0.1714315732038144;0.1442550951961177;0.16142150981746353;0.0;0.3540560461739968;0.23894790755200862;0.0;0.0;0.21886217203189642;0.0;0.18097486108913893;0.0667015471606305;0.04381312964590267;0.0;0.1561819158406364;0.0;0.17532376153435053;0.16388987889329162;0.061148041833947175;0.13566794664846213;0.0;0.0;0.0;0.0;0.0;0.0;0.12197147205934863;0.1528951055815147;0.0;0.19553663764169094;0.0;0.0;0.061655648908341625;0.08842914798015818;0.05284482373404034;0.15341836070160195;0.1811634239806124;0.4512651783801449;0.23015211425543544;0.1719221084873026;0.0;0.0;0.0;0.4512651783801449
