;GO:0018108;GO:0035562;GO:0008380;GO:0090335;GO:0045727;GO:0007098;GO:0043508;GO:1901386;GO:0051491;GO:1900453;GO:0046777;GO:0044830;GO:0006367;GO:0048715;GO:0051090;GO:0006368;GO:0007215;GO:0000188;GO:0045892;GO:0097368;GO:0000381;GO:0048488;GO:2000637;GO:0016575;GO:0007062;GO:0045814;GO:0045737;GO:0098908;GO:0036124;GO:2001022;GO:0002092;GO:1901673;GO:0006376;GO:0060999;GO:0006974;GO:0046822;GO:1990264;GO:0098586;GO:0030856;GO:0035508;GO:0001558;GO:0043484;GO:0050680;GO:0018345;GO:2000766;GO:0034773;GO:0018105;GO:0032876;GO:0033129;GO:0018107;GO:1902373;GO:0060266;GO:0045947;GO:0008089;GO:0043123;GO:0043488;GO:0042795;GO:0009615;GO:0045944;GO:0006468;GO:1901800;GO:0048814;GO:1902416;GO:0042953;GO:0045591;GO:0034644;GO:0010633;GO:0033119;GO:0002819;GO:1905042;GO:0051028;GO:0048709;GO:0035970;GO:0006351;GO:0035690;GO:0006470;GO:1901254;GO:0044387;GO:1903830;GO:1903753;GO:0006397;GO:0048666;GO:0006359;GO:0006357;GO:0006349;GO:1901409;GO:0010923;GO:0099578;GO:0070373;GO:0031047;GO:0072711;GO:0032496;GO:0070898;GO:2000301
GO:0018108;1.0;0.0;0.04080162196369799;0.0;0.0;0.00995265833540629;0.0;0.0;0.0;0.0;0.525394983826213;0.0;0.028930983336468746;0.0;0.0;0.028930983336468746;0.00995265833540629;0.0;0.0;0.00995265833540629;0.0;0.0;0.0;0.41114378407609153;0.00995265833540629;0.0;0.0;0.0;0.11398648435746166;0.0;0.0;0.0;0.00995265833540629;0.0;0.00995265833540629;0.0;0.4345670012619151;0.0;0.0;0.0;0.0;0.0;0.0;0.4345670012619151;0.0;0.1327389180714181;0.5247660903724881;0.0;0.0;0.525394983826213;0.0;0.0;0.0;0.00995265833540629;0.0;0.0;0.02158196269176038;0.0;0.0;0.525394983826213;0.0;0.0;0.0;0.0;0.0;0.00995265833540629;0.0;0.0;0.0;0.0;0.0;0.00995265833540629;0.4345670012619151;0.052364803152556746;0.00995265833540629;0.4345670012619151;0.0;0.0;0.0;0.0;0.04080162196369799;0.00995265833540629;0.0;0.0;0.04080162196369799;0.0;0.0;0.0;0.0;0.00995265833540629;0.00995265833540629;0.0;0.00995265833540629;0.0
GO:0035562;0.0;1.0;0.0;0.10747907271348822;0.003260715601826616;0.0;0.001370799156315836;0.004684981261997095;0.01681070343392721;0.02126393800540934;0.0;0.06789765987141409;0.0;0.007126234351035028;0.017490207388598456;0.0;0.10747907271348822;0.0025924264844790347;0.002129505723165616;0.0;0.0181225517826311;0.0;0.026912947108747545;0.0;0.0;0.042036745833402986;0.0015283326934359795;0.05119196704020204;0.0;0.03874311635198512;0.008556128874440627;0.01539132553257144;0.0;0.005011989434217718;0.0;0.10747907271348822;0.0;0.0;0.06187120345428348;0.0035699451703203864;0.10747907271348822;0.03743086091852689;0.05164936016643144;0.0;0.0025229223867422237;0.0;0.0;0.0027557310709699313;0.002285139536682702;0.0;0.00318164329189742;0.005996391696337043;0.002521461686312516;0.0;0.014082572908039288;0.011930884427234577;0.0;0.0;0.0023002922159567813;0.0;0.0020259271718293063;0.02193472848594975;0.15404526707262675;0.0;0.003374697836625962;0.0;0.01383150688464085;0.0073583435419619665;0.10747907271348822;0.014440485360572639;0.0;0.0;0.0;0.0;0.0;0.0;0.026237506011672657;0.0061579941557777275;0.0;0.0019088471348002558;0.0;0.0;0.013546717268387652;0.013546717268387652;0.025717942535589688;0.003265054227153735;0.0254689313968687;0.012093330338223338;0.002851459595027815;0.047696789385069556;0.0;0.0;0.0;0.003170602574004428
GO:0008380;0.04080162196369799;0.0;1.0;0.0;0.0;0.02866283075571471;0.0;0.0;0.0;0.0;0.07637186036591671;0.0;0.2352468543272055;0.0;0.0;0.2352468543272055;0.02866283075571471;0.0;0.0;0.02866283075571471;0.0;0.0;0.0;0.03860240929910462;0.02866283075571471;0.0;0.0;0.0;0.010410010239811165;0.0;0.0;0.0;0.02866283075571471;0.0;0.02866283075571471;0.0;0.0767160386120588;0.0;0.0;0.0;0.0;0.0;0.0;0.04496691160030699;0.0;0.012122608256006476;0.04075278275939601;0.0;0.0;0.04084223978351292;0.0;0.0;0.0;0.02866283075571471;0.0;0.0;0.07957219612503381;0.0;0.0;0.0776589484478103;0.0;0.0;0.0;0.0;0.0;0.02866283075571471;0.0;0.0;0.0;0.0;0.0;0.02866283075571471;0.07701269544043905;0.19306781528701464;0.02866283075571471;0.07791659336916183;0.0;0.0;0.0;0.0;0.4910612277917394;0.02866283075571471;0.0;0.0;0.7353246915130618;0.0;0.0;0.0;0.0;0.02866283075571471;0.018007471624839955;0.0;0.02866283075571471;0.0
GO:0090335;0.0;0.10747907271348822;0.0;1.0;0.007710392655491601;0.0;0.0016126000802902012;0.003091189604457932;0.03975112831612477;0.05028138956120311;0.0;0.0900499171343741;0.0;0.04938313896820127;0.031183870751367925;0.0;0.2828892682261995;0.003049715297646511;0.00503549750813152;0.0;0.04285316698128741;0.0;0.06363921760262581;0.0;0.0;0.055751633945345984;0.0027249150406453066;0.12105016655418516;0.0;0.09161321508808082;0.02023209665877342;0.036394821823203416;0.0;0.03473191569979474;0.0;0.14524771572672668;0.0;0.0;0.4287529833858136;0.006364973628232197;0.2828892682261995;0.08851021381725631;0.12213173300517399;0.0;0.0059657831643506075;0.0;0.0;0.0065162900432695825;0.005403514213426538;0.0;0.007523415736256665;0.041553593365193105;0.0059623291452822825;0.0;0.0333001034066708;0.028212151838613534;0.0;0.0;0.005439344724655555;0.0;0.004790572344758623;0.15200254323576837;0.0766368479989451;0.0;0.02338586749081344;0.0;0.03270642463819115;0.01739977505880761;0.15866509994010422;0.034146434667138965;0.0;0.0;0.0;0.0;0.0;0.0;0.03479774187561493;0.00724422817469678;0.0;0.004513721135438872;0.0;0.0;0.03203300198081839;0.03203300198081839;0.03410866587423396;0.007720651908042915;0.02996150138133961;0.028596276647996095;0.006742652780456316;0.06325832053468908;0.0;0.0;0.0;0.007497308500744991
GO:0045727;0.0;0.003260715601826616;0.0;0.007710392655491601;1.0;0.0;0.014330675424007096;0.003091189604457932;0.023097546611374684;0.023097546611374684;0.0;0.004324555077440436;0.0;0.007710392655491601;0.07245514181338727;0.0;0.007710392655491601;0.027101871443747132;0.04731895019545739;0.0;0.022054094171322515;0.0;0.023097546611374684;0.0;0.0;0.013296137186706178;0.0987284464270577;0.007710392655491601;0.0;0.023097546611374684;0.07745312535552497;0.007710392655491601;0.0;0.023097546611374684;0.0;0.004324555077440436;0.0;0.0;0.007710392655491601;0.2306141470435499;0.007710392655491601;0.022054094171322515;0.007710392655491601;0.0;0.1594550489720906;0.0;0.0;0.061234069427837504;0.1957787878082942;0.0;0.05555530841763054;0.007710392655491601;0.1593627290260722;0.0;0.023097546611374684;0.022054094171322515;0.0;0.0;0.11622408017155371;0.0;0.1735708299303304;0.007710392655491601;0.003260715601826616;0.0;0.023097546611374684;0.0;0.007710392655491601;0.022054094171322515;0.004324555077440436;0.004324555077440436;0.0;0.0;0.0;0.0;0.0;0.0;0.007710392655491601;0.06437720296426165;0.0;0.040112036044804546;0.0;0.0;0.07245514181338727;0.07245514181338727;0.013296137186706178;0.27936103579912286;0.022054094171322515;0.20608543834148743;0.0599198584165453;0.013296137186706178;0.0;0.0;0.0;0.007497308500744991
GO:0007098;0.00995265833540629;0.0;0.02866283075571471;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.018629235703855225;0.0;0.007057077111086225;0.0;0.0;0.007057077111086225;0.08933698226451502;0.0;0.0;0.06239268244724829;0.0;0.0;0.0;0.03202709146471953;0.30385941637616604;0.0;0.0;0.0;0.008636827497366394;0.0;0.0;0.0;0.17197875179536895;0.0;0.08933698226451502;0.0;0.01871319041755213;0.0;0.0;0.0;0.0;0.0;0.0;0.010968689135800987;0.0;0.010057711175428861;0.009940745085628543;0.0;0.0;0.00996256615924983;0.0;0.0;0.0;0.10397239213839976;0.0;0.0;0.00238705476236372;0.0;0.0;0.018943192534739486;0.0;0.0;0.0;0.0;0.0;0.05087039718458007;0.0;0.0;0.0;0.0;0.0;0.08933698226451502;0.018785553326515915;0.005791764842280598;0.08035136607671284;0.01900603934696538;0.0;0.0;0.0;0.0;0.014368482481458262;0.08933698226451502;0.0;0.0;0.025717942535589688;0.0;0.0;0.0;0.0;0.047696789385069556;0.018007471624839955;0.0;0.17020719340766427;0.0
GO:0043508;0.0;0.001370799156315836;0.0;0.0016126000802902012;0.014330675424007096;0.0;1.0;0.0016126000802902012;0.0016126000802902012;0.002438409416751657;0.0;9.044646850939408E-4;0.0;0.00484730833218671;0.00461253215244131;0.0;0.0016126000802902012;0.528630315254769;0.016273677988950085;0.0;0.00461253215244131;0.0;0.0021741227356896534;0.0;0.0;0.007937660269002684;0.032735361586456756;0.002438409416751657;0.0;0.00530136471169172;0.00461253215244131;0.0016126000802902012;0.0;0.0016126000802902012;0.0;9.044646850939408E-4;0.0;0.0;0.0016126000802902012;0.014775671600063987;0.0016126000802902012;0.00461253215244131;0.00484730833218671;0.0;0.058609504581623124;0.0;0.0;0.016273677988950085;0.02208071940127385;0.0;0.016273677988950085;0.00476859479464705;0.058609504581623124;0.0;0.008475984234954938;0.00461253215244131;0.0;0.0;0.00461253215244131;0.0;0.014330675424007096;0.0016126000802902012;9.044646850939408E-4;0.0;0.0016126000802902012;0.0;0.00484730833218671;0.016273677988950085;0.0016126000802902012;0.00476859479464705;0.0;0.0;0.0;0.0;0.0;0.0;9.044646850939408E-4;0.22218367406364029;0.0;0.309066743709701;0.0;0.0;0.00461253215244131;0.00461253215244131;0.0021741227356896534;0.02208071940127385;0.02966463797246179;0.014330675424007096;0.2064305246537793;0.007937660269002684;0.0;0.0;0.0;0.008798636004564564
GO:1901386;0.0;0.004684981261997095;0.0;0.003091189604457932;0.003091189604457932;0.0;0.0016126000802902012;1.0;0.003091189604457932;0.005511384453693018;0.0;0.003091189604457932;0.0;0.005511384453693018;0.003091189604457932;0.0;0.003091189604457932;0.003049715297646511;0.00503549750813152;0.0;0.003091189604457932;0.0;0.003091189604457932;0.0;0.0;0.005511384453693018;0.0015283326934359795;0.003091189604457932;0.0;0.003091189604457932;0.007231374520616839;0.003091189604457932;0.0;0.003091189604457932;0.0;0.007231374520616839;0.0;0.0;0.003091189604457932;0.003091189604457932;0.003091189604457932;0.003091189604457932;0.005511384453693018;0.0;0.005511384453693018;0.0;0.0;0.005511384453693018;0.003030688042982087;0.0;0.005511384453693018;0.005511384453693018;0.005511384453693018;0.0;0.003091189604457932;0.003091189604457932;0.0;0.0;0.0030507844279764845;0.0;0.0026869051788972415;0.003091189604457932;0.003091189604457932;0.0;0.003091189604457932;0.0;0.005511384453693018;0.005511384453693018;0.003091189604457932;0.005511384453693018;0.0;0.0;0.0;0.0;0.0;0.0;0.007231374520616839;0.005511384453693018;0.0;0.004513721135438872;0.0;0.0;0.003091189604457932;0.003091189604457932;0.003091189604457932;0.003091189604457932;0.005511384453693018;0.003091189604457932;0.005511384453693018;0.005511384453693018;0.0;0.0;0.0;0.017982115992642746
GO:0051491;0.0;0.01681070343392721;0.0;0.03975112831612477;0.023097546611374684;0.0;0.0016126000802902012;0.003091189604457932;1.0;0.11907999762923722;0.0;0.022295355304771215;0.0;0.016850922224174433;0.031183870751367925;0.0;0.03975112831612477;0.003049715297646511;0.00503549750813152;0.0;0.03975112831612477;0.0;0.11907999762923722;0.0;0.0;0.022295355304771215;0.008162859529405904;0.03975112831612477;0.0;0.11907999762923722;0.11138750874694393;0.05503253865566434;0.0;0.09678582842102018;0.0;0.022295355304771215;0.0;0.0;0.03975112831612477;0.019067158006999107;0.060107603117010126;0.03975112831612477;0.03975112831612477;0.0;0.0059657831643506075;0.0;0.0;0.0065162900432695825;0.02974896753724653;0.0;0.007523415736256665;0.014179260058432541;0.0059623291452822825;0.0;0.09975506111888617;0.028212151838613534;0.0;0.0;0.016294308724158792;0.0;0.014350821413668969;0.08624972941970876;0.01681070343392721;0.0;0.023904949127457883;0.0;0.03270642463819115;0.01739977505880761;0.022295355304771215;0.019151831043402148;0.0;0.0;0.0;0.0;0.0;0.0;0.03975112831612477;0.00724422817469678;0.0;0.004513721135438872;0.0;0.0;0.03203300198081839;0.03203300198081839;0.022295355304771215;0.023128279620002083;0.02996150138133961;0.028596276647996095;0.006742652780456316;0.022295355304771215;0.0;0.0;0.0;0.007497308500744991
GO:1900453;0.0;0.02126393800540934;0.0;0.05028138956120311;0.023097546611374684;0.0;0.002438409416751657;0.005511384453693018;0.11907999762923722;1.0;0.0;0.02820150000697955;0.0;0.016850922224174433;0.031183870751367925;0.0;0.05028138956120311;0.004611468516642131;0.00503549750813152;0.0;0.04285316698128741;0.0;0.15062485024642755;0.0;0.0;0.05028138956120311;0.008162859529405904;0.07603039048052883;0.0;0.15062485024642755;0.06060804118568746;0.036394821823203416;0.0;0.035502838551056445;0.0;0.02820150000697955;0.0;0.0;0.05028138956120311;0.019067158006999107;0.05028138956120311;0.05028138956120311;0.05028138956120311;0.0;0.0059657831643506075;0.0;0.0;0.0065162900432695825;0.016186973476759667;0.0;0.007523415736256665;0.014179260058432541;0.0059623291452822825;0.0;0.18101500983156218;0.028212151838613534;0.0;0.0;0.016294308724158792;0.0;0.014350821413668969;0.05028138956120311;0.02126393800540934;0.0;0.023904949127457883;0.0;0.03270642463819115;0.01739977505880761;0.02820150000697955;0.034146434667138965;0.0;0.0;0.0;0.0;0.0;0.0;0.05028138956120311;0.00724422817469678;0.0;0.006825188870922324;0.0;0.0;0.03203300198081839;0.03203300198081839;0.02820150000697955;0.023128279620002083;0.02996150138133961;0.09813001941737194;0.010195552037175058;0.05028138956120311;0.0;0.0;0.0;0.025727511235547135
