;GO:0018108;GO:0035562;GO:0008380;GO:0090335;GO:0045727;GO:0007098;GO:0043508;GO:1901386;GO:0051491;GO:1900453;GO:0046777;GO:0044830;GO:0006367;GO:0048715;GO:0051090;GO:0006368;GO:0007215;GO:0000188;GO:0045892;GO:0097368;GO:0000381;GO:0048488;GO:2000637;GO:0016575;GO:0007062;GO:0045814;GO:0045737;GO:0098908;GO:0036124;GO:2001022;GO:0002092;GO:1901673;GO:0006376;GO:0060999;GO:0006974;GO:0046822;GO:1990264;GO:0098586;GO:0030856;GO:0035508;GO:0001558;GO:0043484;GO:0050680;GO:0018345;GO:2000766;GO:0034773;GO:0018105;GO:0032876;GO:0033129;GO:0018107;GO:1902373;GO:0060266;GO:0045947;GO:0008089;GO:0043123;GO:0043488;GO:0042795;GO:0009615;GO:0045944;GO:0006468;GO:1901800;GO:0048814;GO:1902416;GO:0042953;GO:0045591;GO:0034644;GO:0010633;GO:0033119;GO:0002819;GO:1905042;GO:0051028;GO:0048709;GO:0035970;GO:0006351;GO:0035690;GO:0006470;GO:1901254;GO:0044387;GO:1903830;GO:1903753;GO:0006397;GO:0048666;GO:0006359;GO:0006357;GO:0006349;GO:1901409;GO:0010923;GO:0099578;GO:0070373;GO:0031047;GO:0072711;GO:0032496;GO:0070898;GO:2000301
GO:0018108;1.0;0.0;0.48300749985576874;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.8;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.6000000000000001;0.43852901558847923;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.43852901558847923;0.0;0.3660149997115376;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.48300749985576874;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.4;0.0;0.0;0.48300749985576874;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2830074998557688;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.6000000000000001;0.48300749985576874;0.3660149997115376;0.6830074998557688;0.0;0.0;0.0;0.0;0.48300749985576874;0.43852901558847923;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.4;0.3356143810225276;0.0;0.43852901558847923;0.0
GO:0035562;0.0;1.0;0.0;0.3660149997115376;0.3356143810225276;0.0;0.3660149997115376;0.48300749985576874;0.3660149997115376;0.43852901558847923;0.0;0.48300749985576874;0.0;0.48300749985576874;0.6000000000000001;0.0;0.48300749985576874;0.3660149997115376;0.3356143810225276;0.0;0.3081136762725405;0.0;0.3660149997115376;0.0;0.0;0.3356143810225276;0.3660149997115376;0.43852901558847923;0.0;0.4;0.3660149997115376;0.3356143810225276;0.0;0.48300749985576874;0.0;0.3660149997115376;0.0;0.0;0.4;0.3660149997115376;0.43852901558847923;0.3660149997115376;0.3660149997115376;0.0;0.3081136762725405;0.0;0.0;0.3356143810225276;0.2599120563717816;0.0;0.3356143810225276;0.4;0.3081136762725405;0.0;0.3356143810225276;0.43852901558847923;0.0;0.0;0.3081136762725405;0.0;0.2830074998557688;0.48300749985576874;0.5356143810225276;0.0;0.2830074998557688;0.0;0.4;0.3356143810225276;0.4;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.43852901558847923;0.0;0.3081136762725405;0.0;0.0;0.3356143810225276;0.3356143810225276;0.3660149997115376;0.2830074998557688;0.5356143810225276;0.3356143810225276;0.3081136762725405;0.4;0.0;0.0;0.0;0.3356143810225276
GO:0008380;0.48300749985576874;0.0;1.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.8;0.0;0.0;0.8;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.0;0.5356143810225276;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.8;0.48300749985576874;0.8;0.5356143810225276;0.5356143810225276;0.0;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.6000000000000001;0.48300749985576874;0.0;0.8;0.0
GO:0090335;0.0;0.3660149997115376;0.0;1.0;0.43852901558847923;0.0;0.3356143810225276;0.3356143810225276;0.4;0.48300749985576874;0.0;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.0;0.48300749985576874;0.3356143810225276;0.4;0.0;0.3660149997115376;0.0;0.48300749985576874;0.0;0.0;0.3660149997115376;0.48300749985576874;0.48300749985576874;0.0;0.5356143810225276;0.48300749985576874;0.43852901558847923;0.0;0.43852901558847923;0.0;0.4;0.0;0.0;0.6830074998557688;0.3356143810225276;0.5356143810225276;0.43852901558847923;0.48300749985576874;0.0;0.4;0.0;0.0;0.43852901558847923;0.3356143810225276;0.0;0.4;0.6000000000000001;0.4;0.0;0.4;0.43852901558847923;0.0;0.0;0.3660149997115376;0.0;0.3660149997115376;0.5356143810225276;0.3356143810225276;0.0;0.43852901558847923;0.0;0.43852901558847923;0.4;0.43852901558847923;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.3081136762725405;0.0;0.4;0.0;0.0;0.4;0.4;0.4;0.3660149997115376;0.3660149997115376;0.4;0.3660149997115376;0.3660149997115376;0.0;0.0;0.0;0.43852901558847923
GO:0045727;0.0;0.3356143810225276;0.0;0.43852901558847923;1.0;0.0;0.4;0.3081136762725405;0.43852901558847923;0.48300749985576874;0.0;0.4;0.0;0.4;0.6000000000000001;0.0;0.43852901558847923;0.4;0.6000000000000001;0.0;0.5356143810225276;0.0;0.5356143810225276;0.0;0.0;0.6000000000000001;0.5356143810225276;0.43852901558847923;0.0;0.6000000000000001;0.6830074998557688;0.4;0.0;0.4;0.0;0.3660149997115376;0.0;0.0;0.48300749985576874;0.5356143810225276;0.48300749985576874;0.6830074998557688;0.43852901558847923;0.0;0.6830074998557688;0.0;0.0;0.48300749985576874;0.6000000000000001;0.0;0.8;0.43852901558847923;0.6830074998557688;0.0;0.43852901558847923;0.6000000000000001;0.0;0.0;0.6830074998557688;0.0;0.6000000000000001;0.4;0.3081136762725405;0.0;0.4;0.0;0.4;0.6000000000000001;0.4;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.43852901558847923;0.0;0.4;0.0;0.0;0.6000000000000001;0.6000000000000001;0.6000000000000001;0.6000000000000001;0.4;0.6830074998557688;0.43852901558847923;0.5356143810225276;0.0;0.0;0.0;0.4
GO:0007098;0.43852901558847923;0.0;0.8;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.8;0.0;0.0;0.8;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.0;0.6000000000000001;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.8;0.43852901558847923;0.8;0.6000000000000001;0.48300749985576874;0.0;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.6830074998557688;0.5356143810225276;0.0;0.8;0.0
GO:0043508;0.0;0.3660149997115376;0.0;0.3356143810225276;0.4;0.0;1.0;0.3081136762725405;0.3081136762725405;0.43852901558847923;0.0;0.3356143810225276;0.0;0.3356143810225276;0.3660149997115376;0.0;0.3356143810225276;0.8;0.3660149997115376;0.0;0.2830074998557688;0.0;0.3356143810225276;0.0;0.0;0.3660149997115376;0.5356143810225276;0.4;0.0;0.43852901558847923;0.3660149997115376;0.3081136762725405;0.0;0.3356143810225276;0.0;0.3081136762725405;0.0;0.0;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.3356143810225276;0.4;0.0;0.43852901558847923;0.0;0.0;0.3660149997115376;0.48300749985576874;0.0;0.3356143810225276;0.4;0.43852901558847923;0.0;0.48300749985576874;0.3356143810225276;0.0;0.0;0.2830074998557688;0.0;0.3356143810225276;0.3356143810225276;0.2830074998557688;0.0;0.2599120563717816;0.0;0.4;0.3660149997115376;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.6000000000000001;0.0;0.6830074998557688;0.0;0.0;0.3081136762725405;0.3081136762725405;0.3356143810225276;0.48300749985576874;0.43852901558847923;0.3660149997115376;0.6830074998557688;0.3356143810225276;0.0;0.0;0.0;0.4
GO:1901386;0.0;0.48300749985576874;0.0;0.3356143810225276;0.3081136762725405;0.0;0.3081136762725405;1.0;0.3356143810225276;0.48300749985576874;0.0;0.4;0.0;0.4;0.48300749985576874;0.0;0.4;0.3081136762725405;0.3660149997115376;0.0;0.2830074998557688;0.0;0.3356143810225276;0.0;0.0;0.3660149997115376;0.3356143810225276;0.4;0.0;0.3660149997115376;0.3660149997115376;0.3081136762725405;0.0;0.4;0.0;0.43852901558847923;0.0;0.0;0.3660149997115376;0.3081136762725405;0.4;0.3356143810225276;0.4;0.0;0.3356143810225276;0.0;0.0;0.3660149997115376;0.23852901558847928;0.0;0.3356143810225276;0.43852901558847923;0.3356143810225276;0.0;0.3081136762725405;0.3660149997115376;0.0;0.0;0.2830074998557688;0.0;0.2599120563717816;0.4;0.3660149997115376;0.0;0.2599120563717816;0.0;0.43852901558847923;0.3660149997115376;0.3660149997115376;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.3660149997115376;0.0;0.3081136762725405;0.0;0.0;0.3081136762725405;0.3081136762725405;0.3356143810225276;0.2599120563717816;0.43852901558847923;0.3081136762725405;0.3356143810225276;0.3356143810225276;0.0;0.0;0.0;0.43852901558847923
GO:0051491;0.0;0.3660149997115376;0.0;0.4;0.43852901558847923;0.0;0.3081136762725405;0.3356143810225276;1.0;0.48300749985576874;0.0;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.3081136762725405;0.3660149997115376;0.0;0.3356143810225276;0.0;0.48300749985576874;0.0;0.0;0.3660149997115376;0.48300749985576874;0.48300749985576874;0.0;0.5356143810225276;0.48300749985576874;0.48300749985576874;0.0;0.5356143810225276;0.0;0.4;0.0;0.0;0.43852901558847923;0.3356143810225276;0.5356143810225276;0.4;0.4;0.0;0.3356143810225276;0.0;0.0;0.3660149997115376;0.4;0.0;0.43852901558847923;0.43852901558847923;0.3356143810225276;0.0;0.43852901558847923;0.4;0.0;0.0;0.4;0.0;0.3660149997115376;0.48300749985576874;0.3356143810225276;0.0;0.3660149997115376;0.0;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.2830074998557688;0.0;0.3356143810225276;0.0;0.0;0.3660149997115376;0.3660149997115376;0.4;0.3660149997115376;0.3356143810225276;0.3660149997115376;0.3356143810225276;0.3660149997115376;0.0;0.0;0.0;0.3660149997115376
GO:1900453;0.0;0.43852901558847923;0.0;0.48300749985576874;0.48300749985576874;0.0;0.43852901558847923;0.48300749985576874;0.48300749985576874;1.0;0.0;0.5356143810225276;0.0;0.5356143810225276;0.5356143810225276;0.0;0.5356143810225276;0.43852901558847923;0.5356143810225276;0.0;0.4;0.0;0.5356143810225276;0.0;0.0;0.5356143810225276;0.5356143810225276;0.6000000000000001;0.0;0.6000000000000001;0.5356143810225276;0.43852901558847923;0.0;0.5356143810225276;0.0;0.48300749985576874;0.0;0.0;0.5356143810225276;0.3660149997115376;0.6000000000000001;0.48300749985576874;0.6000000000000001;0.0;0.48300749985576874;0.0;0.0;0.5356143810225276;0.3660149997115376;0.0;0.48300749985576874;0.6830074998557688;0.48300749985576874;0.0;0.5356143810225276;0.5356143810225276;0.0;0.0;0.4;0.0;0.4;0.5356143810225276;0.4;0.0;0.4;0.0;0.6830074998557688;0.5356143810225276;0.5356143810225276;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.3660149997115376;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.4;0.43852901558847923;0.6000000000000001;0.48300749985576874;0.48300749985576874;0.0;0.0;0.0;0.5356143810225276
