;GO:0018108;GO:0035562;GO:0008380;GO:0090335;GO:0045727;GO:0007098;GO:0043508;GO:1901386;GO:0051491;GO:1900453;GO:0046777;GO:0044830;GO:0006367;GO:0048715;GO:0051090;GO:0006368;GO:0007215;GO:0000188;GO:0045892;GO:0097368;GO:0000381;GO:0048488;GO:2000637;GO:0016575;GO:0007062;GO:0045814;GO:0045737;GO:0098908;GO:0036124;GO:2001022;GO:0002092;GO:1901673;GO:0006376;GO:0060999;GO:0006974;GO:0046822;GO:1990264;GO:0098586;GO:0030856;GO:0035508;GO:0001558;GO:0043484;GO:0050680;GO:0018345;GO:2000766;GO:0034773;GO:0018105;GO:0032876;GO:0033129;GO:0018107;GO:1902373;GO:0060266;GO:0045947;GO:0008089;GO:0043123;GO:0043488;GO:0042795;GO:0009615;GO:0045944;GO:0006468;GO:1901800;GO:0048814;GO:1902416;GO:0042953;GO:0045591;GO:0034644;GO:0010633;GO:0033119;GO:0002819;GO:1905042;GO:0051028;GO:0048709;GO:0035970;GO:0006351;GO:0035690;GO:0006470;GO:1901254;GO:0044387;GO:1903830;GO:1903753;GO:0006397;GO:0048666;GO:0006359;GO:0006357;GO:0006349;GO:1901409;GO:0010923;GO:0099578;GO:0070373;GO:0031047;GO:0072711;GO:0032496;GO:0070898;GO:2000301
GO:0018108;1.0;0.0;0.45254938390321703;0.0;0.0;0.28863536137074036;0.0;0.0;0.0;0.0;0.7270704702469395;0.0;0.38375875364667716;0.0;0.0;0.38375875364667716;0.3391243563254911;0.0;0.0;0.28863536137074036;0.0;0.0;0.0;0.5334025645661277;0.3509125221239353;0.0;0.0;0.0;0.4549506646052372;0.0;0.0;0.0;0.3222946913405742;0.0;0.3634122464446909;0.0;0.46147572836570255;0.0;0.0;0.0;0.0;0.0;0.0;0.5273006315965283;0.0;0.4549506646052372;0.7369151931628157;0.0;0.0;0.7293846084858964;0.0;0.0;0.0;0.3148244774210553;0.0;0.0;0.39937913441755;0.0;0.0;0.8380595413915299;0.0;0.0;0.0;0.0;0.0;0.2677512836541788;0.0;0.0;0.0;0.0;0.0;0.31530974927153355;0.48827828292736314;0.506668912312754;0.36508739848460087;0.5814156764266536;0.0;0.0;0.0;0.0;0.4552499505781438;0.3712166862124711;0.0;0.0;0.34957000808785776;0.0;0.0;0.0;0.0;0.3295414997152397;0.24182041719321262;0.0;0.28863536137074036;0.0
GO:0035562;0.0;1.0;0.0;0.24582928588180025;0.28929195435672733;0.0;0.3941495976770595;0.4634129946561523;0.219154897981007;0.2519585736096705;0.0;0.2715886299751829;0.0;0.2715886299751829;0.5141491772998261;0.0;0.3220776249299337;0.4332268696330802;0.31596634225752057;0.0;0.19235234341934632;0.0;0.25823216993702774;0.0;0.0;0.26336470461203737;0.36874760086886293;0.27863296151046374;0.0;0.30856486750705553;0.23598456296592396;0.20514362943214276;0.0;0.28841829496009985;0.0;0.30547901276901473;0.0;0.0;0.3452121056617627;0.3420732129680697;0.35613124725103235;0.2773759731609016;0.2864735579206747;0.0;0.2428413383740971;0.0;0.0;0.20514362943214276;0.16969110642992985;0.0;0.25563262438689355;0.2346436367742753;0.2546295041725413;0.0;0.231818017332936;0.31603508142657444;0.0;0.0;0.30580897430735504;0.0;0.2364924378792958;0.31509268286089304;0.538557178493858;0.0;0.20725988883915142;0.0;0.2851326317290261;0.23880295940197666;0.3558117103390425;0.219154897981007;0.0;0.0;0.0;0.0;0.0;0.0;0.2346436367742753;0.42695327330572297;0.0;0.19235234341934632;0.0;0.0;0.2442209013881635;0.3460194941821712;0.24582928588180025;0.19741516592327513;0.5225933424622383;0.20514362943214276;0.19235234341934632;0.2928647119541699;0.0;0.0;0.0;0.23880295940197666
GO:0008380;0.45254938390321703;0.0;1.0;0.0;0.0;0.4543679656954753;0.0;0.0;0.0;0.0;0.4612094780121676;0.0;0.6018573548332254;0.0;0.0;0.6018573548332254;0.504856960650226;0.0;0.0;0.4543679656954753;0.0;0.0;0.0;0.583210077407486;0.5166451264486702;0.0;0.0;0.0;0.5298613016058997;0.0;0.0;0.0;0.48802729566530906;0.0;0.46005100285283623;0.0;0.5298613016058997;0.0;0.0;0.0;0.0;0.0;0.0;0.5771081444378867;0.0;0.5298613016058997;0.4710542009280439;0.0;0.0;0.46352361625112454;0.0;0.0;0.0;0.49787201858118535;0.0;0.0;0.6018573548332254;0.0;0.0;0.5352535559558506;0.0;0.0;0.0;0.0;0.0;0.3606681437500439;0.0;0.0;0.0;0.0;0.0;0.4810423535962684;0.40530254107123004;0.7091471327284293;0.46172615489274615;0.48829749593127364;0.0;0.0;0.0;0.0;0.725015039334364;0.536949290537206;0.0;0.0;0.47844516318223046;0.0;0.0;0.0;0.0;0.4374940718917773;0.32980920516080564;0.0;0.4543679656954753;0.0
GO:0090335;0.0;0.24582928588180025;0.0;1.0;0.3673695340245305;0.0;0.2504175334712824;0.23676874105877915;0.2659062722645507;0.3028512654654583;0.0;0.26675402025138994;0.0;0.38980081032103997;0.35339964988644923;0.0;0.35334026042020905;0.27548353687843885;0.37672898508992847;0.0;0.2504175334712824;0.0;0.341928537421479;0.0;0.0;0.292171419802621;0.3295256533662515;0.3295256533662515;0.0;0.39943373318765507;0.31968093045037527;0.2832212090999459;0.0;0.4066304753059569;0.0;0.3357631982040024;0.0;0.0;0.6022668027537803;0.23640626492241817;0.4296851760962367;0.34144228427984047;0.37016992540512594;0.0;0.31639526721930145;0.0;0.0;0.2832212090999459;0.23640626492241817;0.0;0.31639526721930145;0.45889465823762954;0.32818343301774566;0.0;0.2925806601653439;0.34729771691684985;0.0;0.0;0.36387416435929115;0.0;0.30632447041222;0.47559615656167903;0.2486476823178529;0.0;0.41647519822183315;0.0;0.33371020405469665;0.29956560223438455;0.3879220938161571;0.3708118559317698;0.0;0.0;0.0;0.0;0.0;0.0;0.26675402025138994;0.22361497890962173;0.0;0.2659062722645507;0.0;0.0;0.3049835442205714;0.4067821370145791;0.27611347131678793;0.2672471984561994;0.3037663092728688;0.2659062722645507;0.2504175334712824;0.292171419802621;0.0;0.0;0.0;0.31688053906977975
GO:0045727;0.0;0.28929195435672733;0.0;0.3673695340245305;1.0;0.0;0.4292247757077144;0.28145139206977404;0.4007039974694184;0.42033405383493083;0.0;0.30691302043978613;0.0;0.3233802092883421;0.5963210955519267;0.0;0.39118414107848803;0.48379078645700335;0.6369653675908011;0.0;0.49354136238157525;0.0;0.5326186343375959;0.0;0.0;0.5785649921231304;0.582510232465151;0.3673695340245305;0.0;0.5437190761187882;0.5834130891181171;0.3233802092883421;0.0;0.4002187256189401;0.0;0.3777483964345255;0.0;0.0;0.47089367137673704;0.5558358445643579;0.4644978761306115;0.6113686677517939;0.408013806063405;0.0;0.6919272687719937;0.0;0.0;0.47667886321434627;0.5826383991260184;0.0;0.7084303297566443;0.38391702728665816;0.703715434570438;0.0;0.4273783853702116;0.6616630142004538;0.0;0.0;0.7291066723349733;0.0;0.638545336066956;0.36688426217405223;0.29333033332884784;0.0;0.4100634485348164;0.0;0.37386920424309283;0.5540032469130697;0.42808109400455335;0.29142428164651785;0.0;0.0;0.0;0.0;0.0;0.0;0.4007666696051769;0.4620284513363779;0.0;0.4447135145009827;0.0;0.0;0.5652199267214442;0.6670185195154519;0.547018304844029;0.5994680641109353;0.42653181582578575;0.641438273817243;0.4620284513363779;0.5517624375614698;0.0;0.0;0.0;0.35703953925817594
GO:0007098;0.28863536137074036;0.0;0.4543679656954753;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.297295455479691;0.0;0.3855773354389354;0.0;0.0;0.3855773354389354;0.43606633039368614;0.0;0.0;0.3855773354389354;0.0;0.0;0.0;0.5305503949334511;0.6006708810341475;0.0;0.0;0.0;0.4772016191318648;0.0;0.0;0.0;0.5108609491016987;0.0;0.41806292715795695;0.0;0.3855773354389354;0.0;0.0;0.0;0.0;0.0;0.0;0.4328241782709224;0.0;0.4772016191318648;0.30714017839556723;0.0;0.0;0.2996095937186479;0.0;0.0;0.0;0.6290268783391035;0.0;0.0;0.3855773354389354;0.0;0.0;0.3683083527994698;0.0;0.0;0.0;0.0;0.0;0.2918775134935041;0.0;0.0;0.0;0.0;0.0;0.4122517233397286;0.24138851853875337;0.4928671133341394;0.41973807919786693;0.3213522927748928;0.0;0.0;0.0;0.0;0.45706853237040207;0.46815866028066616;0.0;0.0;0.28769296280505896;0.0;0.0;0.0;0.0;0.401507117263901;0.28367981189368235;0.0;0.4772016191318648;0.0
GO:0043508;0.0;0.3941495976770595;0.0;0.2504175334712824;0.4292247757077144;0.0;1.0;0.3673470431153988;0.19694059100882855;0.3287730836579212;0.0;0.19326468817306902;0.0;0.26939654409412445;0.39542198876965606;0.0;0.27423214052524;0.7830798325564694;0.45901401167440975;0.0;0.2513717399220743;0.0;0.3290184089207438;0.0;0.0;0.40641237402892655;0.5695674532453698;0.3399587327654461;0.0;0.49876470178110205;0.30677080194964;0.209731877021625;0.0;0.22656154200654188;0.0;0.26679751694828024;0.0;0.0;0.34980035325124487;0.3548755390957965;0.3434045580051193;0.3341509435957534;0.3507264725826564;0.0;0.481789784891736;0.0;0.0;0.33418003030016774;0.44213667390935896;0.0;0.3846690252549185;0.3400968062955858;0.49357795069018023;0.0;0.4456515580809781;0.34000637623276275;0.0;0.0;0.364828370810083;0.0;0.37418083316240675;0.2532359299073351;0.3203334809103378;0.0;0.2118481364286336;0.0;0.33389680759773943;0.38185062881886583;0.405451234320836;0.3400968062955858;0.0;0.0;0.0;0.0;0.0;0.0;0.19326468817306902;0.6051876258046066;0.0;0.7180504089974524;0.0;0.0;0.3022158543590831;0.4040144471530908;0.30260425631665205;0.45896633889427585;0.4910730980411018;0.33106518223426556;0.6258200167677506;0.3924011054800623;0.0;0.0;0.0;0.4031361831295243
GO:1901386;0.0;0.4634129946561523;0.0;0.23676874105877915;0.28145139206977404;0.0;0.3673470431153988;1.0;0.2100943531579859;0.33471367158055215;0.0;0.23959436050011845;0.0;0.29776867837964455;0.4646853857487489;0.0;0.29008335545486924;0.4064243150714195;0.39310265241175407;0.0;0.18553622466420133;0.0;0.24917162511400665;0.0;0.0;0.34050101476627087;0.3547363323199987;0.2662687484009117;0.0;0.2980268524396304;0.3480001921544174;0.19730306714518947;0.0;0.2564240254850354;0.0;0.45029831758617167;0.0;0.0;0.33467409059433756;0.315270658406409;0.3437670341414803;0.2683154283378805;0.3650873383193122;0.0;0.3187576659922628;0.0;0.0;0.28227993958637626;0.16449939151652598;0.0;0.3187576659922628;0.31508361521503975;0.330545831790707;0.0;0.2239774550459827;0.2881821295237541;0.0;0.0;0.29899285555221006;0.0;0.23054876709671063;0.2830984133858286;0.3757325429379036;0.0;0.20131621805656624;0.0;0.3980206264657633;0.31593926955621016;0.3452736952716174;0.29776867837964455;0.0;0.0;0.0;0.0;0.0;0.0;0.36397420279816395;0.3941495976770595;0.0;0.25547738502471556;0.0;0.0;0.2363803391012102;0.3381789318952179;0.23676874105877915;0.19147149514068995;0.48030204910730934;0.19730306714518947;0.268268671037512;0.3264897462174066;0.0;0.0;0.0;0.4545839371109032
GO:0051491;0.0;0.219154897981007;0.0;0.2659062722645507;0.4007039974694184;0.0;0.19694059100882855;0.2100943531579859;1.0;0.33618572891034626;0.0;0.24007963235059676;0.0;0.25654682119915273;0.326725261985656;0.0;0.30703581615390346;0.23601786296484922;0.334565858395867;0.0;0.209731877021625;0.0;0.37526300086636694;0.0;0.0;0.26549703190182783;0.36286011681113944;0.3028512654654583;0.0;0.43276819663254307;0.4386216660788101;0.41959223806198775;0.0;0.561555406258029;0.0;0.3090888103032092;0.0;0.0;0.36711529008664007;0.2697407283673061;0.49022006947653984;0.2974529595436521;0.3065505443034252;0.0;0.2602208719763757;0.0;0.0;0.22374314557048924;0.3848470078929856;0.0;0.34747728326983063;0.25654682119915273;0.27200903777481994;0.0;0.34323006044562704;0.3033083921806614;0.0;0.0;0.4126973665974474;0.0;0.339658933857108;0.5125320663567768;0.2219732944170597;0.0;0.31042638481696355;0.0;0.30703581615390346;0.2574024755403231;0.361247705915364;0.22276469551520156;0.0;0.0;0.0;0.0;0.0;0.0;0.3392795816700089;0.1851737485278404;0.0;0.209731877021625;0.0;0.0;0.2628204175265099;0.36461901032051763;0.24943908341599474;0.30058166190108726;0.26308065282321136;0.22374314557048924;0.209731877021625;0.26549703190182783;0.0;0.0;0.0;0.2574024755403231
GO:1900453;0.0;0.2519585736096705;0.0;0.3028512654654583;0.42033405383493083;0.0;0.3287730836579212;0.33471367158055215;0.33618572891034626;1.0;0.0;0.28237092570552574;0.0;0.34054524358505184;0.369016555340585;0.0;0.34932710950883245;0.38516529244933706;0.4513679564104296;0.0;0.23923188436375753;0.0;0.3979242378557835;0.0;0.0;0.3987663187649464;0.385521353800556;0.44185625631069914;0.0;0.45957075119420365;0.37567663088467973;0.25654682119915273;0.0;0.37567663088467973;0.0;0.34603380350411683;0.0;0.0;0.40940658344156905;0.28375199691617037;0.4298133427571041;0.3343979527445597;0.4346664580863801;0.0;0.368373001550386;0.0;0.0;0.34054524358505184;0.28375199691617037;0.0;0.368373001550386;0.4001514737753759;0.3801611673488302;0.0;0.47281474871733337;0.43906795284576067;0.0;0.0;0.4126973665974474;0.0;0.3551476726503763;0.34234216743979184;0.25147330175919225;0.0;0.32591512361023184;0.0;0.45064046873012664;0.3742045735548857;0.40353899927029296;0.3673477981467124;0.0;0.0;0.0;0.0;0.0;0.0;0.3392795816700089;0.26545027460145937;0.0;0.3460880204933164;0.0;0.0;0.2956240931551734;0.3974226859491811;0.28638407661690235;0.31607040069435555;0.3516027260317092;0.5241331069915002;0.3657180768588288;0.3761050817755298;0.0;0.0;0.0;0.5309898823996735
