;GO:0007095;GO:0033260;GO:0008584;GO:0006283;GO:0000733;GO:0045003;GO:0000578;GO:0000732;GO:0000731;GO:0007019;GO:0006713;GO:0001701;GO:0045893;GO:0000183;GO:0007409;GO:0032201;GO:0001947;GO:0071139;GO:0071539;GO:0035556;GO:0072229;GO:0031115;GO:0036123;GO:0036124;GO:0006296;GO:0051260;GO:0006297;GO:0006298;GO:0006974;GO:0009725;GO:0048012;GO:0006206;GO:0051497;GO:0010705;GO:2000649;GO:0070317;GO:0035264;GO:0035024;GO:0006260;GO:1905168;GO:0000712;GO:0051272;GO:0046356;GO:0046599;GO:0046632;GO:0042795;GO:0006303;GO:0045944;GO:0051782;GO:0046641;GO:0000281;GO:0031297;GO:0051307;GO:0070345;GO:0019985;GO:1902860;GO:0032781;GO:0009263;GO:0006550;GO:0045950;GO:0015937;GO:0072757;GO:0021915;GO:0090656;GO:0007052;GO:0006085;GO:0006366;GO:0006364;GO:0006886;GO:0051290;GO:0006367;GO:0006635;GO:0070244;GO:0048167;GO:0016573;GO:0071456;GO:0044806;GO:1900740;GO:1901796;GO:0007224;GO:0046952;GO:0046951;GO:0009615;GO:0042754;GO:0061436;GO:0000079;GO:0000122;GO:0050774;GO:0006977;GO:0032508;GO:0000083;GO:0071479;GO:0035176;GO:0042921;GO:0042769;GO:1905098;GO:0006351;GO:0006355;GO:0061820;GO:0048478;GO:0043066;GO:0070495;GO:0072711;GO:1901291
GO:0007095;1.0;0.12464662656069025;0.0;0.25600116733336586;0.10087820154401002;0.2460110393064566;0.0;0.11119158828638057;0.09292443580529695;0.11979529130229466;0.10878260718401828;0.0;0.16109187424120347;0.23195297182697028;0.12334045628507491;0.16192300850893387;0.0;0.11118762484123985;0.0;0.3253643490995851;0.0;0.2629228707283637;0.08898457427350256;0.08897289126360201;0.11178235798888858;0.13538286560121127;0.11116043442285255;0.25958001956462723;0.36366310903226545;0.12489409508210732;0.30748505876339133;0.1104738541056199;0.270505169857115;0.13332589588554564;0.16801416772708944;0.46838874661656216;0.0;0.27135688165045024;0.1017891262363955;0.1676452556926206;0.18460853811716962;0.24945264034690548;0.11235751927402823;0.2916738921591815;0.1220471721739804;0.08469049376306662;0.2525798024569613;0.15698424546545622;0.34858103760609344;0.16621660970793298;0.2257396872727179;0.10950859692039613;0.1847306048510074;0.33541667028483935;0.21539935063189494;0.10233497173554008;0.13012412165424397;0.08701110799393372;0.09805985028893029;0.262870334349406;0.06861521274629473;0.16814773582452047;0.0;0.1038156395465948;0.19907997829462487;0.10831237442324601;0.0899419632684273;0.10632182629604199;0.0;0.13062016825813638;0.09434157265833183;0.09599037886608942;0.2831705084336044;0.2458056797556218;0.09465217056638069;0.2780058923862761;0.1360790014488965;0.16528727047139177;0.24473741794392184;0.3191996201563182;0.11410760411692074;0.1152001026122681;0.1200810391496515;0.25533655654822174;0.12576072042887432;0.21671058065820387;0.2121480459502661;0.22503789394029253;0.6082311418455395;0.13602525580408112;0.29621627442729115;0.2190452463245818;0.0;0.29816024000723407;0.34987268982622205;0.215611092644826;0.09112143673634876;0.20177511085929348;0.13706157813553557;0.21707429001239062;0.321530146931273;0.2891361103592604;0.19659924438849272;0.23792258210644573
GO:0033260;0.12464662656069025;1.0;0.0;0.6931127864596234;0.7053258912515926;0.6624836950964573;0.0;0.7888036617481137;0.8154982113826182;0.1403935321639353;0.2712608285300224;0.0;0.0;0.08349361497429779;0.14528756289049327;0.6640858492488618;0.0;0.788771112239425;0.0;0.16431585725160214;0.0;0.0;0.37932404752063714;0.3792681545312758;0.7091357389092505;0.1622923246317275;0.788547822743183;0.7041660377170367;0.17061170881431464;0.0;0.15358795937119044;0.6080654853481859;0.0;0.7579991892026645;0.0;0.0;0.0;0.0;0.9364946344438253;0.0;0.22374424263511375;0.0;0.292737486386216;0.0;0.1434964202383681;0.7074454008045971;0.6825858854701938;0.0;0.0;0.0;0.22396045810717632;0.7750150403632302;0.22392357487652562;0.0;0.724217643550133;0.3809387742081309;0.0;0.5617885421230414;0.34009937963069464;0.0;0.43211823255171605;0.1150388589467207;0.0;0.728855791617639;0.19268217869788481;0.40659255592429316;0.7567429039440938;0.6693085340179122;0.0;0.15549566817392502;0.725979084489501;0.2887084588680431;0.0;0.0;0.40665186960463673;0.14278104786446316;0.16329372247726792;0.07595336442516389;0.0;0.16059020870686222;0.29803792248587285;0.4366955486649933;0.0;0.0;0.0;0.0;0.0;0.0;0.10759347989629302;0.1632163358844303;0.14754162120689335;0.156536453103534;0.0;0.14808548530229387;0.1628515715809305;0.0;0.7679132229456952;0.0;0.6444253686206787;0.4757099830962516;0.0;0.0;0.13778891409287214;0.0
GO:0008584;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.40458844750278516;0.0;0.0;0.22508442873542725;0.0;0.2829591116871806;0.0;0.0;0.0;0.3089584387171214;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14967365818444198;0.0;0.0;0.3457239436713691;0.0;0.0;0.0;0.302184205537563;0.0;0.0;0.0;0.2200416131547571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.30271410044610486;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.45287480298166183;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006283;0.25600116733336586;0.6931127864596234;0.0;1.0;0.7309270634583472;0.8931313176510688;0.0;0.820961565081661;0.6637523666277352;0.14665927487759758;0.2824140549313368;0.0;0.0;0.0856703199882663;0.1520082151096864;0.6544169052852856;0.0;0.8209263075810994;0.0;0.17296459262175168;0.0;0.0;0.39121340249819186;0.39115395110591394;0.7382310119570551;0.1707238898190249;0.820684444469762;0.9513618202024656;0.46372845085906;0.1609546839865945;0.16111836081208342;0.632662526211754;0.0;0.7504115690415354;0.0;0.0;0.0;0.0;0.7387439133780137;0.0;0.1827168104185299;0.0;0.3048228912129878;0.0;0.1500486494489625;0.5679468218145522;0.9211830570182347;0.0;0.0;0.0;0.18290320666242263;0.8060363954633594;0.18287140874348246;0.0;0.7657115104034826;0.2725880416317034;0.0;0.4776758114537493;0.3520382297607821;0.0;0.36484812991163723;0.19879789688500787;0.0;0.756226725317095;0.15614520319997807;0.29167025117936374;0.6087794782857456;0.6951678368149908;0.0;0.16321900442465082;0.603632714302267;0.2985926015648751;0.0;0.0;0.4203469591573722;0.3414568048985502;0.17183239704389758;0.07775043768650258;0.0;0.16884134556901947;0.3105743079983065;0.31418359810924934;0.15304901330806847;0.0;0.0;0.0;0.0;0.0;0.22006695245416863;0.17174670784510385;0.11824800733416871;0.27409650962729254;0.0;0.1550737055022301;0.4415363517300072;0.0;0.6180552205894325;0.0;0.6657296307993675;0.48721965781702137;0.0;0.0;0.23983272950629309;0.0
GO:0000733;0.10087820154401002;0.7053258912515926;0.0;0.7309270634583472;1.0;0.6969466554387476;0.0;0.8381516400556318;0.6749443326772571;0.3010983243867263;0.2883790979144454;0.0;0.0;0.14725005167483365;0.2639881929655553;0.8052215720939272;0.0;0.8381148906195904;0.0;0.17766918061447023;0.0;0.0;0.4703434236979247;0.47027080223963186;0.7537899433997514;0.2973634654691207;0.8378627947541334;0.7432299869360237;0.1850528819738076;0.0;0.16519299812840713;0.6458047886378062;0.0;0.7647483084846182;0.0;0.0;0.0;0.0;0.7526341675359696;0.0;0.18797493331961998;0.0;0.3112880877115895;0.0;0.15357649140044705;0.5765338102939769;0.7192298856597834;0.0;0.0;0.0;0.1881722177328009;0.8226008115948183;0.18813856154747632;0.0;0.5960352446374925;0.27774658609931213;0.0;0.48512978683234464;0.3583670253207646;0.0;0.36918072300832655;0.12142829071410552;0.0;0.8583645390983534;0.3210503210966297;0.29758414570874564;0.6186563151379025;0.7089475739831604;0.0;0.28395660163777187;0.613995465598675;0.30382547275948335;0.0;0.0;0.5059734345227883;0.15275737154898042;0.5005168222399339;0.15792103693396853;0.0;0.1733213998990407;0.3172884644780463;0.32105644309205517;0.0;0.0;0.0;0.0;0.0;0.0;0.08653061240453674;0.5002604851584428;0.12042809488565814;0.1686088541906931;0.0;0.15884476477350754;0.175958469579041;0.0;0.6282378467725142;0.0;0.8193766358116684;0.4932231031473113;0.0;0.0;0.14705717579697794;0.0
GO:0045003;0.2460110393064566;0.6624836950964573;0.0;0.8931313176510688;0.6969466554387476;1.0;0.0;0.7783383446368876;0.6356105463122254;0.13836441786837905;0.2676327841607817;0.0;0.0;0.08277172623513161;0.143115609835808;0.6270448068130802;0.0;0.778306653071452;0.0;0.16154315630480126;0.0;0.0;0.3754078286112331;0.37535308368226844;0.6996702591380513;0.15958693203960697;0.7780892481268962;0.9072053856845442;0.43195415669969517;0.1494212880040881;0.1511628175656897;0.6000575106286915;0.0;0.7146396971757104;0.0;0.0;0.0;0.0;0.704050065682909;0.0;0.17001839943234698;0.0;0.2888070525943436;0.0;0.14137729932278062;0.5462243223226017;0.9101874594790845;0.0;0.0;0.0;0.17017977627094005;0.7649100582154554;0.17015224810942728;0.0;0.7368456594236843;0.2597088710446786;0.0;0.4588512613784091;0.3361858273591601;0.0;0.35376292153205663;0.1895606257943001;0.0;0.7199117071236826;0.1467768924904992;0.27697339315417513;0.5838896517418866;0.660870091338316;0.0;0.15301039449976198;0.577603423680917;0.2854648264355921;0.0;0.0;0.4021543936482223;0.3218208567676654;0.16055512221982451;0.07535550785414526;0.0;0.15794080344091113;0.2939648579219955;0.2971964143022086;0.14258394048850723;0.0;0.0;0.0;0.0;0.0;0.21264390427446664;0.16048030896837348;0.11279592756819382;0.25684011250711286;0.0;0.14582972198227254;0.4126356912925489;0.0;0.5924171132011611;0.0;0.6374234714582371;0.4718835672408628;0.0;0.0;0.22651618749911137;0.0
GO:0000578;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.3431107735095449;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42068409283358293;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2859290899914589;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0000732;0.11119158828638057;0.7888036617481137;0.0;0.820961565081661;0.8381516400556318;0.7783383446368876;0.0;1.0;0.7509977412393941;0.1740348608305384;0.33027623490624525;0.0;0.0;0.09433869943544522;0.1816186790608545;0.7390688866926679;0.0;0.9586697363302592;0.0;0.21236021931506122;0.0;0.0;0.4397985376420316;0.43972340408573307;0.8630332280317473;0.20899249442651766;0.9583399156712554;0.8365143175674191;0.22299515230016695;0.0;0.19477735544174396;0.7378608143611297;0.0;0.8638726581273666;0.0;0.0;0.0;0.0;0.8484462704708311;0.0;0.22725207066321432;0.0;0.356729632670054;0.0;0.1788283365258674;0.6341150510674464;0.8062342561831498;0.0;0.0;0.0;0.22754047636597172;0.9384254667665325;0.22749126618539023;0.0;0.654573897108531;0.31336278316421556;0.0;0.5352981838348708;0.40174412647402735;0.0;0.39753305431288155;0.13668942592242922;0.0;0.8715882804105198;0.18755585195113517;0.33884760245261974;0.6854462519739841;0.8047538795088162;0.0;0.1978557462339552;0.684579403856525;0.33956636761569736;0.0;0.0;0.4769613749284013;0.17771867650405304;0.21065607507562778;0.08482401860741176;0.0;0.2061783534628423;0.36463197189992536;0.36961713764190646;0.0;0.0;0.0;0.0;0.0;0.0;0.09401018391067834;0.21052730497596517;0.13542333248616092;0.1995439091461881;0.0;0.1860120339827312;0.20992081909329527;0.0;0.6972279968745081;0.0;0.7535299521614637;0.532640671932067;0.0;0.0;0.17005015779311156;0.0
GO:0000731;0.09292443580529695;0.8154982113826182;0.0;0.6637523666277352;0.6749443326772571;0.6356105463122254;0.0;0.7509977412393941;1.0;0.133086303898563;0.2581582576194093;0.0;0.0;0.08085349141324821;0.13747617696393097;0.6091781246015895;0.0;0.7509682369796954;0.0;0.15439423331397706;0.0;0.0;0.36506561500950896;0.3650138446894411;0.6749490209111891;0.15260636114535828;0.7507658347327185;0.6738821721175781;0.159939903999647;0.0;0.144885267504607;0.5791292176545654;0.0;0.6915245956004286;0.0;0.0;0.0;0.0;0.8650339477540908;0.0;0.16211801576572513;0.0;0.278544788821996;0.0;0.13587139457597358;0.8284207781600529;0.6540922052825725;0.0;0.0;0.0;0.16226473692883223;0.7384886926708644;0.16223970969343968;0.0;0.8920008792721124;0.3642709703845316;0.0;0.6916822180613725;0.32589548939457275;0.0;0.5365743484849045;0.11008607740764811;0.0;0.6964598960094868;0.14085119856929323;0.38766000815421336;0.8839531465747488;0.6387713587355298;0.0;0.14658171587441154;0.8611750698857109;0.27692745589055623;0.0;0.0;0.39030923468176476;0.13522985838833615;0.15349146872712444;0.07376230721066629;0.0;0.1511004117581832;0.283339516238122;0.4149308276322243;0.0;0.0;0.0;0.0;0.0;0.0;0.08061206214374386;0.1534230921139121;0.1092633720270781;0.14750623819302502;0.0;0.1399787355183482;0.15310074425779052;0.0;0.8964980111570376;0.0;0.6189691495199487;0.46169321068755204;0.0;0.0;0.13074349891886175;0.0
GO:0007019;0.11979529130229466;0.1403935321639353;0.0;0.14665927487759758;0.3010983243867263;0.13836441786837905;0.0;0.1740348608305384;0.133086303898563;1.0;0.0;0.0;0.0;0.17040622140341022;0.3490146239027839;0.26249667253221115;0.0;0.17402515142289418;0.0;0.2461194760376809;0.0;0.0;0.21228696958931112;0.21224777217960844;0.17548648078349074;0.4832996065034438;0.1739585525303422;0.14970633275486545;0.26051912002299976;0.0;0.2228087302060182;0.17228295502276164;0.0;0.15509298465748209;0.0;0.0;0.0;0.0;0.15205144959471237;0.0;0.2663479448421158;0.0;0.17690817370380987;0.0;0.2021818502261711;0.11681983917096282;0.14378400006270367;0.0;0.0;0.0;0.26674420615737454;0.1699468585358217;0.2666765805092238;0.0;0.11473247073310983;0.15327268561488483;0.0;0.12128158744238568;0.14387779562312278;0.0;0.08828839670996616;0.14992633458479773;0.0;0.2656647764610909;0.6123033926290582;0.1670831327805945;0.1270523734012972;0.16239313692822827;0.0;0.45377209613340597;0.1360124139781219;0.13946612567667038;0.0;0.0;0.23180854966034378;0.200764589299235;0.48936157337827213;0.18010541524229734;0.0;0.2378541487160299;0.1812859588354339;0.1840591186670981;0.0;0.0;0.0;0.0;0.0;0.0;0.10008774802677368;0.48901535650247824;0.14840451774150634;0.22906800749459466;0.0;0.21141274914891267;0.24284880894666977;0.0;0.12941875763291677;0.0;0.2680759729530609;0.09208899571596457;0.0;0.0;0.19103272045976386;0.0
