;GO:0007095;GO:0033260;GO:0008584;GO:0006283;GO:0000733;GO:0045003;GO:0000578;GO:0000732;GO:0000731;GO:0007019;GO:0006713;GO:0001701;GO:0045893;GO:0000183;GO:0007409;GO:0032201;GO:0001947;GO:0071139;GO:0071539;GO:0035556;GO:0072229;GO:0031115;GO:0036123;GO:0036124;GO:0006296;GO:0051260;GO:0006297;GO:0006298;GO:0006974;GO:0009725;GO:0048012;GO:0006206;GO:0051497;GO:0010705;GO:2000649;GO:0070317;GO:0035264;GO:0035024;GO:0006260;GO:1905168;GO:0000712;GO:0051272;GO:0046356;GO:0046599;GO:0046632;GO:0042795;GO:0006303;GO:0045944;GO:0051782;GO:0046641;GO:0000281;GO:0031297;GO:0051307;GO:0070345;GO:0019985;GO:1902860;GO:0032781;GO:0009263;GO:0006550;GO:0045950;GO:0015937;GO:0072757;GO:0021915;GO:0090656;GO:0007052;GO:0006085;GO:0006366;GO:0006364;GO:0006886;GO:0051290;GO:0006367;GO:0006635;GO:0070244;GO:0048167;GO:0016573;GO:0071456;GO:0044806;GO:1900740;GO:1901796;GO:0007224;GO:0046952;GO:0046951;GO:0009615;GO:0042754;GO:0061436;GO:0000079;GO:0000122;GO:0050774;GO:0006977;GO:0032508;GO:0000083;GO:0071479;GO:0035176;GO:0042921;GO:0042769;GO:1905098;GO:0006351;GO:0006355;GO:0061820;GO:0048478;GO:0043066;GO:0070495;GO:0072711;GO:1901291
GO:0007095;1.0;0.8;0.0;0.48300749985576874;0.5356143810225276;0.43852901558847923;0.0;0.8;0.8;0.6000000000000001;0.5356143810225276;0.0;0.4;0.8;0.8;0.8;0.0;0.8;0.0;0.8;0.0;0.4;0.8;0.8;0.8;0.8;0.8;0.5356143810225276;0.6830074998557688;0.6000000000000001;0.8;0.5356143810225276;0.3660149997115376;0.8;0.43852901558847923;0.48300749985576874;0.0;0.3356143810225276;0.5356143810225276;0.3660149997115376;0.8;0.48300749985576874;0.5356143810225276;0.48300749985576874;0.8;0.8;0.48300749985576874;0.3660149997115376;0.48300749985576874;0.3356143810225276;0.8;0.8;0.8;0.43852901558847923;0.8;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.4;0.3660149997115376;0.48300749985576874;0.5356143810225276;0.0;0.8;0.8;0.43852901558847923;0.8;0.8;0.0;0.8;0.8;0.48300749985576874;0.2830074998557688;0.6000000000000001;0.8;0.6000000000000001;0.43852901558847923;0.8;0.43852901558847923;0.8;0.6000000000000001;0.6000000000000001;0.6000000000000001;0.5356143810225276;0.8;0.43852901558847923;0.3660149997115376;0.8;0.8;0.43852901558847923;0.8;0.48300749985576874;0.0;0.8;0.6000000000000001;0.5356143810225276;0.8;0.43852901558847923;0.4;0.8;0.4;0.4;0.5356143810225276;0.3660149997115376
GO:0033260;0.8;1.0;0.0;0.43852901558847923;0.5356143810225276;0.4;0.0;0.8;0.8;0.6000000000000001;0.5356143810225276;0.0;0.0;0.8;0.8;0.8;0.0;0.8;0.0;0.8;0.0;0.0;0.8;0.8;0.8;0.8;0.8;0.48300749985576874;0.6000000000000001;0.0;0.8;0.5356143810225276;0.0;0.8;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.8;0.0;0.5356143810225276;0.0;0.8;0.8;0.43852901558847923;0.0;0.0;0.0;0.8;0.8;0.8;0.0;0.8;0.43852901558847923;0.0;0.48300749985576874;0.4;0.0;0.48300749985576874;0.5356143810225276;0.0;0.8;0.8;0.43852901558847923;0.8;0.8;0.0;0.8;0.8;0.48300749985576874;0.0;0.0;0.8;0.6000000000000001;0.43852901558847923;0.8;0.0;0.8;0.6000000000000001;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.43852901558847923;0.8;0.48300749985576874;0.0;0.8;0.6000000000000001;0.0;0.8;0.0;0.43852901558847923;0.8;0.0;0.0;0.5356143810225276;0.0
GO:0008584;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006283;0.48300749985576874;0.43852901558847923;0.0;1.0;0.6000000000000001;0.5356143810225276;0.0;0.6000000000000001;0.6000000000000001;0.3660149997115376;0.3660149997115376;0.0;0.0;0.43852901558847923;0.43852901558847923;0.6000000000000001;0.0;0.6000000000000001;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.4;0.6000000000000001;0.6830074998557688;0.6830074998557688;0.4;0.43852901558847923;0.4;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.43852901558847923;0.0;0.4;0.0;0.4;0.48300749985576874;0.6000000000000001;0.0;0.0;0.0;0.43852901558847923;0.6000000000000001;0.43852901558847923;0.0;0.6830074998557688;0.3356143810225276;0.0;0.3660149997115376;0.3356143810225276;0.0;0.3660149997115376;0.4;0.0;0.6000000000000001;0.43852901558847923;0.3356143810225276;0.48300749985576874;0.48300749985576874;0.0;0.4;0.5356143810225276;0.3660149997115376;0.0;0.0;0.43852901558847923;0.5356143810225276;0.2830074998557688;0.4;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.2830074998557688;0.43852901558847923;0.3660149997115376;0.0;0.43852901558847923;0.6000000000000001;0.0;0.48300749985576874;0.0;0.48300749985576874;0.6000000000000001;0.0;0.0;0.4;0.0
GO:0000733;0.5356143810225276;0.5356143810225276;0.0;0.6000000000000001;1.0;0.5356143810225276;0.0;0.8;0.8;0.43852901558847923;0.43852901558847923;0.0;0.0;0.5356143810225276;0.5356143810225276;0.8;0.0;0.8;0.0;0.5356143810225276;0.0;0.0;0.5356143810225276;0.5356143810225276;0.6830074998557688;0.48300749985576874;0.8;0.6830074998557688;0.43852901558847923;0.0;0.5356143810225276;0.48300749985576874;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.5356143810225276;0.0;0.48300749985576874;0.0;0.48300749985576874;0.6000000000000001;0.6000000000000001;0.0;0.0;0.0;0.5356143810225276;0.8;0.5356143810225276;0.0;0.8;0.4;0.0;0.43852901558847923;0.4;0.0;0.43852901558847923;0.4;0.0;0.8;0.5356143810225276;0.4;0.6000000000000001;0.6000000000000001;0.0;0.48300749985576874;0.6830074998557688;0.43852901558847923;0.0;0.0;0.5356143810225276;0.43852901558847923;0.8;0.48300749985576874;0.0;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.8;0.5356143810225276;0.3660149997115376;0.0;0.5356143810225276;0.4;0.0;0.6000000000000001;0.0;0.6000000000000001;0.8;0.0;0.0;0.4;0.0
GO:0045003;0.43852901558847923;0.4;0.0;0.5356143810225276;0.5356143810225276;1.0;0.0;0.5356143810225276;0.5356143810225276;0.3356143810225276;0.3356143810225276;0.0;0.0;0.4;0.4;0.5356143810225276;0.0;0.5356143810225276;0.0;0.4;0.0;0.0;0.4;0.4;0.48300749985576874;0.3660149997115376;0.5356143810225276;0.6000000000000001;0.6000000000000001;0.3660149997115376;0.4;0.3660149997115376;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.4;0.0;0.3660149997115376;0.0;0.3660149997115376;0.43852901558847923;0.6830074998557688;0.0;0.0;0.0;0.4;0.5356143810225276;0.4;0.0;0.6000000000000001;0.3081136762725405;0.0;0.3356143810225276;0.3081136762725405;0.0;0.3356143810225276;0.3660149997115376;0.0;0.5356143810225276;0.4;0.3081136762725405;0.43852901558847923;0.43852901558847923;0.0;0.3660149997115376;0.48300749985576874;0.3356143810225276;0.0;0.0;0.4;0.48300749985576874;0.2599120563717816;0.3660149997115376;0.0;0.4;0.4;0.4;0.3081136762725405;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.2599120563717816;0.4;0.3356143810225276;0.0;0.4;0.5356143810225276;0.0;0.43852901558847923;0.0;0.43852901558847923;0.5356143810225276;0.0;0.0;0.3660149997115376;0.0
GO:0000578;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0000732;0.8;0.8;0.0;0.6000000000000001;0.8;0.5356143810225276;0.0;1.0;0.8;0.6000000000000001;0.6000000000000001;0.0;0.0;0.8;0.8;0.8;0.0;0.8;0.0;0.8;0.0;0.0;0.8;0.8;0.8;0.8;0.8;0.6830074998557688;0.6000000000000001;0.0;0.8;0.6830074998557688;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.6830074998557688;0.0;0.8;0.8;0.6000000000000001;0.0;0.0;0.0;0.8;0.8;0.8;0.0;0.8;0.5356143810225276;0.0;0.6000000000000001;0.5356143810225276;0.0;0.5356143810225276;0.5356143810225276;0.0;0.8;0.8;0.5356143810225276;0.8;0.8;0.0;0.8;0.8;0.5356143810225276;0.0;0.0;0.8;0.6000000000000001;0.43852901558847923;0.8;0.0;0.8;0.6830074998557688;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.43852901558847923;0.8;0.48300749985576874;0.0;0.8;0.6000000000000001;0.0;0.8;0.0;0.6000000000000001;0.8;0.0;0.0;0.5356143810225276;0.0
GO:0000731;0.8;0.8;0.0;0.6000000000000001;0.8;0.5356143810225276;0.0;0.8;1.0;0.6000000000000001;0.6000000000000001;0.0;0.0;0.8;0.8;0.8;0.0;0.8;0.0;0.8;0.0;0.0;0.8;0.8;0.8;0.8;0.8;0.6830074998557688;0.6000000000000001;0.0;0.8;0.6830074998557688;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.6830074998557688;0.0;0.8;0.8;0.6000000000000001;0.0;0.0;0.0;0.8;0.8;0.8;0.0;1.0;0.5356143810225276;0.0;0.6000000000000001;0.5356143810225276;0.0;0.5356143810225276;0.5356143810225276;0.0;0.8;0.8;0.5356143810225276;0.8;0.8;0.0;0.8;0.8;0.5356143810225276;0.0;0.0;0.8;0.6000000000000001;0.43852901558847923;0.8;0.0;0.8;0.6830074998557688;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.43852901558847923;0.8;0.48300749985576874;0.0;0.8;0.6000000000000001;0.0;0.8;0.0;0.6000000000000001;0.8;0.0;0.0;0.5356143810225276;0.0
GO:0007019;0.6000000000000001;0.6000000000000001;0.0;0.3660149997115376;0.43852901558847923;0.3356143810225276;0.0;0.6000000000000001;0.6000000000000001;1.0;0.0;0.0;0.0;0.6830074998557688;0.6830074998557688;0.6000000000000001;0.0;0.6000000000000001;0.0;0.6000000000000001;0.0;0.0;0.6830074998557688;0.6830074998557688;0.6000000000000001;0.6000000000000001;0.6000000000000001;0.4;0.48300749985576874;0.0;0.6000000000000001;0.43852901558847923;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.6000000000000001;0.0;0.43852901558847923;0.0;0.5356143810225276;0.5356143810225276;0.3660149997115376;0.0;0.0;0.0;0.6000000000000001;0.6000000000000001;0.6000000000000001;0.0;0.6000000000000001;0.3660149997115376;0.0;0.3660149997115376;0.3356143810225276;0.0;0.4;0.43852901558847923;0.0;0.6830074998557688;0.6000000000000001;0.3660149997115376;0.5356143810225276;0.5356143810225276;0.0;0.6000000000000001;0.6000000000000001;0.4;0.0;0.0;0.6830074998557688;0.48300749985576874;0.43852901558847923;0.5356143810225276;0.0;0.6000000000000001;0.48300749985576874;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.43852901558847923;0.6000000000000001;0.4;0.0;0.6000000000000001;0.43852901558847923;0.0;0.5356143810225276;0.0;0.4;0.6000000000000001;0.0;0.0;0.43852901558847923;0.0
