;GO:0045727;GO:0008285;GO:0043200;GO:0051290;GO:0043547;GO:0006686;GO:0000122;GO:0006913;GO:0071230;GO:0045471;GO:0001666;GO:0000184;GO:0000083;GO:0051603;GO:0010595;GO:0051028;GO:0050776;GO:0007186;GO:0006351;GO:0033273;GO:0006432;GO:0008277;GO:0046500;GO:0006656;GO:0014909;GO:0046498;GO:0043066;GO:0016540;GO:0050747;GO:0070317;GO:0016226
GO:0045727;1.0;0.007710392655491601;0.0;0.0;0.003260715601826616;0.0;0.04073246122232671;0.0;0.0;0.0;0.0;0.013296137186706178;0.07245514181338727;0.0;0.023097546611374684;0.0;0.004324555077440436;0.007710392655491601;0.0;0.0;0.0;0.007710392655491601;0.0;0.0;0.0;0.0;0.007710392655491601;0.0;0.16475022994663427;0.007710392655491601;0.0
GO:0008285;0.007710392655491601;1.0;0.0;0.0;0.06825029425055588;0.0;0.013029324657314607;0.0;0.0;0.0;0.0;0.011101235470132618;0.03015289901423038;0.0;0.026662963471087646;0.0;0.10239557015479397;0.18256445760049927;0.0;0.0;0.0;0.18256445760049927;0.0;0.0;0.0;0.0;0.29521392001785984;0.0;0.021033666095125466;0.2882512037057993;0.0
GO:0043200;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.19976369451360076;0.13301420867224042;0.059375156315710755;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10826390773347466;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051290;0.0;0.0;0.0;1.0;0.0;0.004198648868195642;0.0;0.0;0.011861000587948936;0.0;0.0;0.004694698871299511;0.012751624028638353;0.0;0.0;0.0;0.0;0.03940633811535304;0.005791764842280598;0.0;0.01639109160754358;0.0;0.03940633811535304;0.0044940017113647875;0.03940633811535304;0.0056793611919851135;0.0;0.0;0.0;0.0;0.1749501519541871
GO:0043547;0.003260715601826616;0.06825029425055588;0.0;0.0;1.0;0.0;0.0018330924277329649;0.0;0.0;0.0;0.0;0.004694698871299511;0.012751624028638353;0.0;0.011275734565759993;0.0;0.06825029425055588;0.06825029425055588;0.0;0.0;0.0;0.06825029425055588;0.0;0.0;0.0;0.0;0.041533572581776305;0.0;0.008895111606428852;0.0405539897650318;0.0
GO:0006686;0.0;0.0;0.0;0.004198648868195642;0.0;1.0;0.0;0.0;0.004198648868195642;0.0;0.0;0.033295022322794195;0.004198648868195642;0.02419327460182903;0.0;0.0;0.0;0.004198648868195642;0.07534435812764124;0.0;0.033295022322794195;0.0;0.017212655966395506;0.2997203815125599;0.004198648868195642;0.033295022322794195;0.0;0.02419327460182903;0.0;0.0;0.017212655966395506
GO:0000122;0.04073246122232671;0.013029324657314607;0.0;0.0;0.0018330924277329649;0.0;1.0;0.0;0.0;0.0;0.0;0.032143761766550885;0.13356406145528946;0.0;0.004334589126298501;0.0;0.0024311562656152597;0.004334589126298501;0.0;0.0;0.0;0.004334589126298501;0.0;0.0;0.0;0.0;0.013029324657314607;0.0;0.02196605681357721;0.013029324657314607;0.0
GO:0006913;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17561374910802904;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0071230;0.0;0.0;0.19976369451360076;0.011861000587948936;0.0;0.004198648868195642;0.0;0.0;1.0;0.03267169817479419;0.011861000587948936;0.004694698871299511;0.011861000587948936;0.0;0.0;0.0;0.0;0.011861000587948936;0.005791764842280598;0.021627198191318493;0.011861000587948936;0.0;0.011861000587948936;0.0044940017113647875;0.011861000587948936;0.0056793611919851135;0.0;0.0;0.0;0.0;0.011861000587948936
GO:0045471;0.0;0.0;0.13301420867224042;0.0;0.0;0.0;0.0;0.0;0.03267169817479419;1.0;0.0482889379923376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0880494377067702;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0001666;0.0;0.0;0.059375156315710755;0.0;0.0;0.0;0.0;0.0;0.011861000587948936;0.0482889379923376;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14758164614071997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
