;GO:0045727;GO:0008285;GO:0043200;GO:0051290;GO:0043547;GO:0006686;GO:0000122;GO:0006913;GO:0071230;GO:0045471;GO:0001666;GO:0000184;GO:0000083;GO:0051603;GO:0010595;GO:0051028;GO:0050776;GO:0007186;GO:0006351;GO:0033273;GO:0006432;GO:0008277;GO:0046500;GO:0006656;GO:0014909;GO:0046498;GO:0043066;GO:0016540;GO:0050747;GO:0070317;GO:0016226
GO:0045727;1.0;0.11428571428571432;0.0;0.0;0.05128205128205132;0.0;0.2592592592592593;0.0;0.0;0.0;0.0;0.09230769230769231;0.35;0.0;0.13043478260869568;0.0;0.08823529411764708;0.11764705882352944;0.0;0.0;0.0;0.11111111111111116;0.0;0.0;0.0;0.0;0.10256410256410253;0.0;0.6363636363636364;0.10256410256410253;0.0
GO:0008285;0.11428571428571432;1.0;0.0;0.0;0.1428571428571429;0.0;0.16216216216216217;0.0;0.0;0.0;0.0;0.09523809523809523;0.16000000000000003;0.0;0.17391304347826086;0.0;0.33333333333333337;0.4444444444444444;0.0;0.0;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.5;0.0;0.16000000000000003;0.5;0.0
GO:0043200;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.42105263157894735;0.41666666666666663;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051290;0.0;0.0;0.0;1.0;0.0;0.05128205128205132;0.0;0.0;0.07407407407407407;0.0;0.0;0.04255319148936165;0.06666666666666665;0.0;0.0;0.0;0.0;0.1428571428571429;0.05555555555555558;0.0;0.05882352941176472;0.0;0.11764705882352944;0.05714285714285716;0.1333333333333333;0.052631578947368474;0.0;0.0;0.0;0.0;0.33333333333333337
GO:0043547;0.05128205128205132;0.1428571428571429;0.0;0.0;1.0;0.0;0.046511627906976716;0.0;0.0;0.0;0.0;0.04347826086956519;0.06896551724137934;0.0;0.07407407407407407;0.0;0.16666666666666663;0.15384615384615385;0.0;0.0;0.0;0.1333333333333333;0.0;0.0;0.0;0.0;0.11111111111111116;0.0;0.06896551724137934;0.11111111111111116;0.0
GO:0006686;0.0;0.0;0.0;0.05128205128205132;0.0;1.0;0.0;0.0;0.04166666666666663;0.0;0.0;0.12903225806451613;0.039215686274509776;0.17647058823529416;0.0;0.0;0.0;0.05714285714285716;0.25531914893617025;0.0;0.1875;0.0;0.1428571428571429;0.6111111111111112;0.05555555555555558;0.17307692307692313;0.0;0.16666666666666663;0.0;0.0;0.10810810810810811
GO:0000122;0.2592592592592593;0.16216216216216217;0.0;0.0;0.046511627906976716;0.0;1.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.4871794871794872;0.0;0.07692307692307687;0.0;0.07894736842105265;0.10526315789473684;0.0;0.0;0.0;0.09999999999999998;0.0;0.0;0.0;0.0;0.14634146341463417;0.0;0.23404255319148937;0.14634146341463417;0.0
GO:0006913;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0071230;0.0;0.0;0.42105263157894735;0.07407407407407407;0.0;0.04166666666666663;0.0;0.0;1.0;0.21739130434782605;0.08695652173913049;0.0357142857142857;0.05128205128205132;0.0;0.0;0.0;0.0;0.08695652173913049;0.0444444444444444;0.13043478260869568;0.046511627906976716;0.0;0.07692307692307687;0.045454545454545414;0.08333333333333337;0.04255319148936165;0.0;0.0;0.0;0.0;0.07407407407407407
GO:0045471;0.0;0.0;0.41666666666666663;0.0;0.0;0.0;0.0;0.0;0.21739130434782605;1.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23076923076923073;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
