;GO:0045727;GO:0008285;GO:0043200;GO:0051290;GO:0043547;GO:0006686;GO:0000122;GO:0006913;GO:0071230;GO:0045471;GO:0001666;GO:0000184;GO:0000083;GO:0051603;GO:0010595;GO:0051028;GO:0050776;GO:0007186;GO:0006351;GO:0033273;GO:0006432;GO:0008277;GO:0046500;GO:0006656;GO:0014909;GO:0046498;GO:0043066;GO:0016540;GO:0050747;GO:0070317;GO:0016226
GO:0051603;0.0;0.0;0.0;0.0;0.0;0.3492010060862192;0.0;0.0;0.0;0.0;0.0;0.2881311626600948;0.0;1.0;0.0;0.0;0.0;0.0;0.3574138368328988;0.0;0.4408497480471971;0.0;0.35988330613033465;0.3814356648904568;0.0;0.3564624038504877;0.0;0.8635396065343918;0.0;0.0;0.23905128883060822
GO:0010595;0.2846606083069493;0.3733116274207801;0.0;0.0;0.18912045311304987;0.0;0.19294008499682247;0.0;0.0;0.0;0.0;0.1384902781464186;0.24574814040420243;0.0;1.0;0.0;0.3087325073565152;0.37817740653870496;0.0;0.0;0.0;0.36239462534336225;0.0;0.0;0.0;0.0;0.33378110098487257;0.0;0.34326483479107844;0.3365036733422282;0.0
GO:0051028;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.46542703543384045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0050776;0.21108780166147356;0.5195717223819352;0.0;0.0;0.3398448133598218;0.0;0.1918658482614071;0.0;0.0;0.0;0.0;0.17765119253486747;0.26667014628582;0.0;0.3087325073565152;0.0;1.0;0.5320793283825628;0.0;0.0;0.0;0.606915815185804;0.0;0.0;0.0;0.0;0.42714681535131965;0.0;0.27346114246983233;0.4330324389883483;0.0
GO:0007186;0.26415492468152485;0.6086503722197866;0.0;0.2967965613628667;0.3044644571590723;0.14813193012522918;0.2411260583641148;0.0;0.21434327618163768;0.0;0.0;0.23019170140207193;0.417344206922436;0.0;0.37817740653870496;0.0;0.5320793283825628;1.0;0.14952395173122773;0.0;0.1629068775377541;0.5801557676782864;0.29980808127223224;0.16266425219190517;0.3486423659047951;0.15139218126527487;0.5101448197560707;0.0;0.3375506789486202;0.5165321402677597;0.2870825468552808
GO:0006351;0.0;0.0;0.0;0.142145051690494;0.0;0.45402205846081045;0.0;0.0;0.12003116837511138;0.0;0.0;0.511241144164676;0.10677906245093953;0.3574138368328988;0.0;0.0;0.0;0.14952395173122773;1.0;0.0;0.5916278620001288;0.0;0.32092734276508195;0.41380059525539215;0.15304502827323896;0.46338060466404635;0.0;0.3443571194087235;0.0;0.0;0.25633671491607457
GO:0033273;0.0;0.0;0.4245662366766139;0.0;0.0;0.0;0.0;0.0;0.262206817158622;0.40484112968321645;0.34848594828459195;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006432;0.0;0.0;0.0;0.15418650765572386;0.0;0.37950620431998855;0.0;0.0;0.12850573352604627;0.0;0.0;0.5041614323822449;0.11343377617494249;0.4408497480471971;0.0;0.0;0.0;0.1629068775377541;0.5916278620001288;0.0;1.0;0.0;0.34825649711420353;0.366985943124064;0.16709528662161316;0.6758734705679154;0.0;0.42344239811022444;0.0;0.0;0.2776765072387214
GO:0008277;0.2563564586691334;0.5687827343211382;0.0;0.0;0.2851291811850067;0.0;0.23461128585438512;0.0;0.0;0.0;0.0;0.16632666185438533;0.31759943807754615;0.0;0.36239462534336225;0.0;0.606915815185804;0.5801557676782864;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.4818374054631363;0.0;0.32492014157947174;0.4875315848774929;0.0
GO:0046500;0.0;0.0;0.0;0.2715441303918824;0.0;0.31807213162629244;0.0;0.0;0.20085383668759876;0.0;0.0;0.258198745103969;0.16631443313737185;0.35988330613033465;0.0;0.0;0.0;0.29980808127223224;0.32092734276508195;0.0;0.34825649711420353;0.0;1.0;0.34776297506747583;0.31430725362873324;0.40668915618644874;0.0;0.3356890099123668;0.0;0.0;0.6319896436084517
GO:0006656;0.0;0.0;0.0;0.15396914511738058;0.0;0.7703445566521177;0.0;0.0;0.1283547119673322;0.0;0.0;0.26503975516266304;0.1133160864402558;0.3814356648904568;0.0;0.0;0.0;0.16266425219190517;0.41380059525539215;0.0;0.366985943124064;0.0;0.34776297506747583;1.0;0.1668400346543667;0.3493780278088076;0.0;0.3663946080698255;0.0;0.0;0.27729180903545475
GO:0014909;0.0;0.0;0.0;0.31099901403765107;0.0;0.15158699412590526;0.0;0.0;0.22165348707577273;0.0;0.0;0.12143363769294509;0.18032610216894607;0.0;0.0;0.0;0.0;0.3486423659047951;0.15304502827323896;0.0;0.16709528662161316;0.0;0.31430725362873324;0.1668400346543667;1.0;0.1550028581559378;0.0;0.0;0.0;0.0;0.3003497551088568
GO:0046498;0.0;0.0;0.0;0.14383239902838552;0.0;0.3623602545121602;0.0;0.0;0.12123212625579927;0.0;0.0;0.3975458891104132;0.10772842574755832;0.3564624038504877;0.0;0.0;0.0;0.15139218126527487;0.46338060466404635;0.0;0.6758734705679154;0.0;0.40668915618644874;0.3493780278088076;0.1550028581559378;1.0;0.0;0.34329240004221034;0.0;0.0;0.3395497953544864
GO:0043066;0.24169937224252067;0.6837278943013937;0.0;0.0;0.25222684496290226;0.0;0.3031453632913274;0.0;0.0;0.0;0.0;0.19628327233956736;0.2954058899978153;0.0;0.33378110098487257;0.0;0.42714681535131965;0.5101448197560707;0.0;0.0;0.0;0.4818374054631363;0.0;0.0;0.0;0.0;1.0;0.0;0.3017290286275836;0.5961561036391656;0.0
GO:0016540;0.0;0.0;0.0;0.0;0.0;0.3365525827116308;0.0;0.0;0.0;0.0;0.0;0.2795852573574365;0.0;0.8635396065343918;0.0;0.0;0.0;0.0;0.3443571194087235;0.0;0.42344239811022444;0.0;0.3356890099123668;0.3663946080698255;0.0;0.34329240004221034;0.0;1.0;0.0;0.0;0.22355460954814807
GO:0050747;0.7846666841673622;0.33366881863395914;0.0;0.0;0.1694008869708833;0.0;0.42268859642441237;0.0;0.0;0.0;0.0;0.19791765806999873;0.5299873078133225;0.0;0.34326483479107844;0.0;0.27346114246983233;0.3375506789486202;0.0;0.0;0.0;0.32492014157947174;0.0;0.0;0.0;0.0;0.3017290286275836;0.0;1.0;0.3039520830622196;0.0
GO:0070317;0.24312376848617592;0.692138843009184;0.0;0.0;0.25524500550931306;0.0;0.30478752750762894;0.0;0.0;0.0;0.0;0.1972760696746494;0.2975364175673147;0.0;0.3365036733422282;0.0;0.4330324389883483;0.5165321402677597;0.0;0.0;0.0;0.4875315848774929;0.0;0.0;0.0;0.0;0.5961561036391656;0.0;0.3039520830622196;1.0;0.0
GO:0016226;0.0;0.0;0.0;0.5241464424895887;0.0;0.2541029044386937;0.0;0.0;0.19506119174184236;0.0;0.0;0.20707008109913344;0.16232293679335122;0.23905128883060822;0.0;0.0;0.0;0.2870825468552808;0.25633671491607457;0.0;0.2776765072387214;0.0;0.6319896436084517;0.27729180903545475;0.3003497551088568;0.3395497953544864;0.0;0.22355460954814807;0.0;0.0;1.0
