;GO:0045727;GO:0008285;GO:0043200;GO:0051290;GO:0043547;GO:0006686;GO:0000122;GO:0006913;GO:0071230;GO:0045471;GO:0001666;GO:0000184;GO:0000083;GO:0051603;GO:0010595;GO:0051028;GO:0050776;GO:0007186;GO:0006351;GO:0033273;GO:0006432;GO:0008277;GO:0046500;GO:0006656;GO:0014909;GO:0046498;GO:0043066;GO:0016540;GO:0050747;GO:0070317;GO:0016226
GO:0045727;1.0;0.46984920607443165;0.0;0.0;0.2765006683439309;0.0;0.5975056850360227;0.0;0.0;0.0;0.0;0.49755451329295186;0.5528170426662167;0.0;0.44420805035512856;0.0;0.47938347491405164;0.47261988563149965;0.0;0.0;0.0;0.45611266874466144;0.0;0.0;0.0;0.0;0.43236463346313314;0.0;0.6709070557002863;0.3233802092883421;0.0
GO:0008285;0.46984920607443165;1.0;0.0;0.0;0.328678901566189;0.0;0.5435311330546064;0.0;0.0;0.0;0.0;0.4171374048807028;0.41237526905064026;0.0;0.40957487767004475;0.0;0.547050446929578;0.5474593558431742;0.0;0.0;0.0;0.5237796407601878;0.0;0.0;0.0;0.0;0.6038137639482147;0.0;0.41237526905064026;0.4948293397734237;0.0
GO:0043200;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.8806421247322255;0.5971914270818237;0.49733341071908227;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5975049547188889;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051290;0.0;0.0;0.0;1.0;0.0;0.24138851853875337;0.0;0.0;0.33250977183573244;0.0;0.0;0.22124796226201882;0.4122517233397286;0.0;0.0;0.0;0.0;0.49787201858118535;0.4928671133341394;0.0;0.4024070004238523;0.0;0.3495596384113636;0.3115075698590165;0.4122517233397286;0.31035419979447554;0.0;0.0;0.0;0.0;0.6178598996061844
GO:0043547;0.2765006683439309;0.328678901566189;0.0;0.0;1.0;0.0;0.2787510857706181;0.0;0.0;0.0;0.0;0.1963654943307231;0.27863296151046374;0.0;0.2486476823178529;0.0;0.38979915441314567;0.3642532567519205;0.0;0.0;0.0;0.3345724206019312;0.0;0.0;0.0;0.0;0.30133676759413736;0.0;0.21902673132013956;0.19235234341934632;0.0
GO:0006686;0.0;0.0;0.0;0.24138851853875337;0.0;1.0;0.0;0.0;0.28007603984155655;0.0;0.0;0.3170560353201394;0.28769296280505896;0.4646925929337908;0.0;0.0;0.0;0.3733132580465157;0.5228068065566407;0.0;0.40910883594951614;0.0;0.3558706677231763;0.6503627781997248;0.26806290643954656;0.39215100430373184;0.0;0.35088193260071;0.0;0.0;0.3767134836194698
GO:0000122;0.5975056850360227;0.5435311330546064;0.0;0.0;0.2787510857706181;0.0;1.0;0.0;0.0;0.0;0.0;0.5971540836268732;0.6232062063119945;0.0;0.35140151473959497;0.0;0.47608579798633177;0.4496921523382673;0.0;0.0;0.0;0.43732625302367323;0.0;0.0;0.0;0.0;0.506046560443308;0.0;0.48410174735487294;0.3970621362685169;0.0
GO:0006913;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6062283125552322;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0071230;0.0;0.0;0.8806421247322255;0.33250977183573244;0.0;0.28007603984155655;0.0;0.0;1.0;0.5469273997306388;0.4572118220071442;0.27994787318068903;0.3818453967259422;0.0;0.0;0.0;0.0;0.46746569196739896;0.43979954973093643;0.5532420484347069;0.3720006738100659;0.0;0.3519569874262407;0.3305650347963073;0.3591841597365256;0.3395541033710132;0.0;0.0;0.0;0.0;0.4150910966774632
GO:0045471;0.0;0.0;0.5971914270818237;0.0;0.0;0.0;0.0;0.0;0.5469273997306388;1.0;0.42521152705001103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5253830710498177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0001666;0.0;0.0;0.49733341071908227;0.0;0.0;0.0;0.0;0.0;0.4572118220071442;0.42521152705001103;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.49175932623841667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0000184;0.49755451329295186;0.4171374048807028;0.0;0.22124796226201882;0.1963654943307231;0.3170560353201394;0.5971540836268732;0.0;0.27994787318068903;0.0;0.0;1.0;0.4400805762691605;0.43056434812139116;0.25065184294677584;0.0;0.38910586226159677;0.3630426527464013;0.5228420734725007;0.0;0.4323819605622137;0.33535659869478635;0.3229388254336453;0.32331215286848897;0.247922350162812;0.37672269063615965;0.38709781812817934;0.34355624234997095;0.3587786515595778;0.2781133939533883;0.36644287831935546
GO:0000083;0.5528170426662167;0.41237526905064026;0.0;0.4122517233397286;0.27863296151046374;0.28769296280505896;0.6232062063119945;0.0;0.3818453967259422;0.0;0.0;0.4400805762691605;1.0;0.0;0.326725261985656;0.0;0.46420083124518924;0.5397047091423779;0.5195415012349325;0.0;0.42908138832464554;0.41826878808638246;0.3762340263121568;0.3381819577598097;0.4389261112405218;0.3638311422569293;0.37489069643934175;0.0;0.43527178741282285;0.2659062722645507;0.4948330481814594
