;GO:0045727;GO:0008285;GO:0043200;GO:0051290;GO:0043547;GO:0006686;GO:0000122;GO:0006913;GO:0071230;GO:0045471;GO:0001666;GO:0000184;GO:0000083;GO:0051603;GO:0010595;GO:0051028;GO:0050776;GO:0007186;GO:0006351;GO:0033273;GO:0006432;GO:0008277;GO:0046500;GO:0006656;GO:0014909;GO:0046498;GO:0043066;GO:0016540;GO:0050747;GO:0070317;GO:0016226
GO:0045727;1.0;0.5333333333333333;0.0;0.0;0.25;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.6;0.7;0.0;0.42105263157894735;0.0;0.42857142857142855;0.5333333333333333;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.47058823529411764;0.0;0.8235294117647058;0.47058823529411764;0.0
GO:0008285;0.5333333333333333;1.0;0.0;0.0;0.3076923076923077;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;0.47058823529411764;0.11764705882352941;0.0;0.375;0.0;0.5454545454545454;0.6666666666666666;0.0;0.0;0.0;0.6153846153846154;0.0;0.0;0.0;0.0;0.7142857142857143;0.0;0.5714285714285714;0.7142857142857143;0.0
GO:0043200;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.9230769230769231;0.6666666666666666;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.46153846153846156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051290;0.0;0.0;0.0;1.0;0.0;0.11764705882352941;0.0;0.0;0.13333333333333333;0.0;0.0;0.10526315789473684;0.10526315789473684;0.0;0.0;0.0;0.0;0.14285714285714285;0.1111111111111111;0.0;0.1;0.0;0.14285714285714285;0.11764705882352941;0.13333333333333333;0.1111111111111111;0.0;0.0;0.0;0.0;0.14285714285714285
GO:0043547;0.25;0.3076923076923077;0.0;0.0;1.0;0.0;0.21052631578947367;0.0;0.0;0.0;0.0;0.2222222222222222;0.1111111111111111;0.0;0.23529411764705882;0.0;0.3333333333333333;0.15384615384615385;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.26666666666666666;0.0;0.26666666666666666;0.26666666666666666;0.0
GO:0006686;0.0;0.0;0.0;0.11764705882352941;0.0;1.0;0.0;0.0;0.25;0.0;0.0;0.4;0.2;0.5;0.0;0.0;0.0;0.26666666666666666;0.42105263157894735;0.0;0.38095238095238093;0.0;0.4;0.5555555555555556;0.125;0.42105263157894735;0.0;0.35294117647058826;0.0;0.0;0.4
GO:0000122;0.6666666666666666;0.5555555555555556;0.0;0.0;0.21052631578947367;0.0;1.0;0.0;0.0;0.0;0.0;0.6086956521739131;0.8695652173913043;0.0;0.2727272727272727;0.0;0.35294117647058826;0.4444444444444444;0.0;0.0;0.0;0.42105263157894735;0.0;0.0;0.0;0.0;0.5;0.0;0.6;0.5;0.0
GO:0006913;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0071230;0.0;0.0;0.9230769230769231;0.13333333333333333;0.0;0.25;0.0;0.0;1.0;0.6153846153846154;0.3076923076923077;0.2222222222222222;0.2222222222222222;0.0;0.0;0.0;0.0;0.3076923076923077;0.11764705882352941;0.42857142857142855;0.21052631578947367;0.0;0.3076923076923077;0.25;0.14285714285714285;0.23529411764705882;0.0;0.0;0.0;0.0;0.15384615384615385
GO:0045471;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.6153846153846154;1.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.46153846153846156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
