;GO:0035860;GO:0036498;GO:0043649;GO:0015012;GO:0033141;GO:0015031;GO:0000038;GO:0046459;GO:0006104;GO:0000165;GO:0032801;GO:0006816;GO:0019722;GO:0032788;GO:0032789;GO:0006351;GO:0060394;GO:0007202;GO:0007200;GO:0006357;GO:0007218;GO:0001676;GO:0006625;GO:0048016;GO:0019276;GO:0030512
GO:0032801;0.2;0.2;0.42857142857142855;0.3333333333333333;0.0;0.0;0.2857142857142857;0.2857142857142857;0.2857142857142857;0.2;1.0;0.0;0.2;0.2222222222222222;0.2222222222222222;0.5;0.0;0.0;0.2;0.0;0.2;0.2857142857142857;0.0;0.2;0.3333333333333333;0.0
GO:0006816;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0
GO:0019722;0.0;0.0;0.14285714285714285;0.125;0.0;0.0;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.0;0.2;0.0;1.0;0.125;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.2;0.0
GO:0032788;0.125;0.125;0.5555555555555556;0.16666666666666666;0.0;0.0;0.6666666666666666;0.6666666666666666;0.2;0.125;0.2222222222222222;0.0;0.125;1.0;0.75;0.25;0.0;0.0;0.125;0.0;0.125;0.6666666666666666;0.0;0.125;0.2222222222222222;0.0
GO:0032789;0.125;0.125;0.5555555555555556;0.16666666666666666;0.0;0.0;0.6666666666666666;0.6666666666666666;0.2;0.125;0.2222222222222222;0.0;0.125;0.75;1.0;0.25;0.0;0.0;0.125;0.0;0.125;0.6666666666666666;0.0;0.125;0.2222222222222222;0.0
GO:0006351;0.0;0.0;0.2857142857142857;0.5;0.0;0.0;0.16666666666666666;0.16666666666666666;0.3333333333333333;0.0;0.5;0.0;0.0;0.25;0.25;1.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.2;0.0
GO:0060394;0.0;0.0;0.0;0.0;0.5833333333333334;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.06666666666666667;0.2727272727272727;0.3076923076923077;0.2727272727272727;0.0;0.0;0.0;0.0;0.75
GO:0007202;0.0;0.0;0.0;0.0;0.058823529411764705;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06666666666666667;1.0;0.0;0.06666666666666667;0.0;0.0;0.0;0.0;0.0;0.06666666666666667
GO:0007200;0.0;0.0;0.14285714285714285;0.125;0.23076923076923078;0.0;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.0;0.2;0.0;0.0;0.125;0.125;0.0;0.2727272727272727;0.0;1.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.2;0.3
GO:0006357;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.06666666666666667;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.25
GO:0007218;0.0;0.0;0.14285714285714285;0.125;0.23076923076923078;0.0;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.0;0.2;0.0;0.0;0.125;0.125;0.0;0.2727272727272727;0.0;0.0;0.0;1.0;0.16666666666666666;0.0;0.0;0.2;0.3
GO:0001676;0.16666666666666666;0.16666666666666666;0.5;0.2;0.0;0.0;0.6666666666666666;0.6666666666666666;0.25;0.16666666666666666;0.2857142857142857;0.0;0.16666666666666666;0.6666666666666666;0.6666666666666666;0.16666666666666666;0.0;0.0;0.16666666666666666;0.0;0.16666666666666666;1.0;0.0;0.16666666666666666;0.2857142857142857;0.0
GO:0006625;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
GO:0048016;0.0;0.0;0.14285714285714285;0.125;0.0;0.0;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.0;0.2;0.0;0.0;0.125;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;1.0;0.2;0.0
GO:0019276;0.2;0.2;0.25;0.3333333333333333;0.0;0.0;0.2857142857142857;0.2857142857142857;0.5;0.2;0.3333333333333333;0.0;0.2;0.2222222222222222;0.2222222222222222;0.2;0.0;0.0;0.2;0.0;0.2;0.2857142857142857;0.0;0.2;1.0;0.0
GO:0030512;0.0;0.3;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.06666666666666667;0.3;0.25;0.3;0.0;0.0;0.0;0.0;1.0
