;GO:0035860;GO:0036498;GO:0043649;GO:0015012;GO:0033141;GO:0015031;GO:0000038;GO:0046459;GO:0006104;GO:0000165;GO:0032801;GO:0006816;GO:0019722;GO:0032788;GO:0032789;GO:0006351;GO:0060394;GO:0007202;GO:0007200;GO:0006357;GO:0007218;GO:0001676;GO:0006625;GO:0048016;GO:0019276;GO:0030512
GO:0035860;1.0;0.1830489311200931;0.019760024566423645;0.019529053387198653;0.06455437103449081;0.0;0.02044898396350942;0.019257083802776378;0.018307684229438063;0.21036202969322984;0.020195985138444682;0.0;0.19751398407200593;0.016430515760039975;0.016430515760039975;0.029646180214144644;0.06199461267470701;0.050732744795216604;0.1906239061013231;0.0974742926502325;0.193082008343223;0.022523830502730362;0.02163663483905982;0.17314929981138097;0.017532779044369076;0.07059204865979604
GO:0036498;0.1830489311200931;1.0;0.02268193162953708;0.02237812803356361;0.07413883766130161;0.0;0.023594412171996895;0.022021739276101474;0.020788895273728073;0.2501522813984805;0.023258235439370098;0.0;0.23219159879275392;0.018401602429566784;0.018401602429566784;0.03674864229448366;0.07078231266253743;0.05847164067571953;0.2227277089924256;0.12111662886265383;0.2260907944312692;0.026400442523724803;0.025189780195476498;0.19923422188075318;0.01979541245547476;0.08221459324206887
GO:0043649;0.019760024566423645;0.02268193162953708;1.0;0.0973203618689025;0.0;0.0;0.4513708743359662;0.42344171050255236;0.09087853519787029;0.12351491642638157;0.35461361819430537;0.0;0.02460719979074136;0.3580518478261215;0.3580518478261215;0.1526823077745049;0.0;0.0;0.023687544290337936;0.0;0.0240150954509017;0.5005029751069725;0.023145349878960282;0.02137625180786892;0.29693179940814635;0.0
GO:0015012;0.019529053387198653;0.02237812803356361;0.0973203618689025;1.0;0.0;0.0;0.10149107434895868;0.09528709253764608;0.08983666001620148;0.2592749329677653;0.15308774690407156;0.0;0.024250039016390085;0.08024484016525271;0.08024484016525271;0.39676441352485076;0.0;0.0;0.023356401660607498;0.0;0.02367479721038503;0.11238096640471085;0.02282909188983642;0.02110621004689814;0.390757881745231;0.0
GO:0033141;0.06455437103449081;0.07413883766130161;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0861353586526052;0.0;0.0;0.08045961293375455;0.0;0.0;0.0;0.357531872008272;0.054247428306272105;0.07743978192917583;0.24578132160902527;0.07851523253888017;0.0;0.0;0.06985469323827521;0.0;0.28350305197950343
GO:0015031;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.4170248283470064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6327577704026586;0.0;0.0;0.0
GO:0000038;0.02044898396350942;0.023594412171996895;0.4513708743359662;0.10149107434895868;0.0;0.0;1.0;0.5956795223349396;0.09398351717908766;0.13009246876908342;0.10469808991911121;0.0;0.02568483918696678;0.4434866774537199;0.4434866774537199;0.16261848164889178;0.0;0.0;0.024684506991646992;0.0;0.025040417498808455;0.708744216636475;0.024096278998844044;0.02218483009939226;0.3066087273613804;0.0
GO:0046459;0.019257083802776378;0.022021739276101474;0.42344171050255236;0.09528709253764608;0.0;0.0;0.5956795223349396;1.0;0.08860924086217015;0.12007169223825091;0.09807177493780532;0.0;0.02383209010488365;0.42080127996325406;0.42080127996325406;0.14725631665044317;0.0;0.0;0.02296844241626585;0.0;0.023276278751782824;0.6585130073665112;0.02245831351122849;0.020788895273728073;0.2898406487733898;0.0
GO:0006104;0.018307684229438063;0.020788895273728073;0.09087853519787029;0.08983666001620148;0.0;0.0;0.09398351717908766;0.08860924086217015;1.0;0.3566929432935531;0.09284379768570108;0.0;0.022394831149800485;0.07581376436705532;0.07581376436705532;0.13503443328117667;0.0;0.0;0.021630541255725267;0.0;0.0219033464565488;0.10330905144456408;0.021177524947973595;0.01968676996160056;0.25804670868119156;0.0
GO:0000165;0.21036202969322984;0.2501522813984805;0.12351491642638157;0.2592749329677653;0.0861353586526052;0.0;0.13009246876908342;0.12007169223825091;0.3566929432935531;1.0;0.1955130767277247;0.0;0.5391261404586214;0.09725065969904775;0.09725065969904775;0.3417894599705496;0.08163764993826879;0.0682357903141505;0.26451691517919257;0.15679064451832067;0.26927386337157766;0.1485429240268062;0.02977682776894408;0.4500083026271872;0.33729911905644133;0.09723164283901846
