;GO:0035860;GO:0036498;GO:0043649;GO:0015012;GO:0033141;GO:0015031;GO:0000038;GO:0046459;GO:0006104;GO:0000165;GO:0032801;GO:0006816;GO:0019722;GO:0032788;GO:0032789;GO:0006351;GO:0060394;GO:0007202;GO:0007200;GO:0006357;GO:0007218;GO:0001676;GO:0006625;GO:0048016;GO:0019276;GO:0030512
GO:0035860;1.0;0.12659489728285286;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.12659489728285286;0.01468324974140624;0.0;0.12659489728285286;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.036692364793703955;0.12659489728285286;0.047799631016701725;0.12659489728285286;0.01468324974140624;0.01468324974140624;0.12659489728285286;0.01468324974140624;0.047799631016701725
GO:0036498;0.12659489728285286;1.0;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.12659489728285286;0.01468324974140624;0.0;0.12659489728285286;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.036692364793703955;0.12659489728285286;0.047799631016701725;0.12659489728285286;0.01468324974140624;0.01468324974140624;0.12659489728285286;0.01468324974140624;0.047799631016701725
GO:0043649;0.01468324974140624;0.01468324974140624;1.0;0.06886689890529227;0.0;0.0;0.304136849461119;0.304136849461119;0.06886689890529227;0.06886689890529227;0.242130903760124;0.0;0.01468324974140624;0.304136849461119;0.304136849461119;0.06886689890529227;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.304136849461119;0.01468324974140624;0.01468324974140624;0.2355376372194388;0.0
GO:0015012;0.01468324974140624;0.01468324974140624;0.06886689890529227;1.0;0.0;0.0;0.06927734236639929;0.06927734236639929;0.06886689890529227;0.1468397877411918;0.10587402764930422;0.0;0.01468324974140624;0.06886689890529227;0.06886689890529227;0.18244634003048496;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.06927734236639929;0.01468324974140624;0.01468324974140624;0.3133982154259727;0.0
GO:0033141;0.047799631016701725;0.047799631016701725;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.2589137257715929;0.036692364793703955;0.047799631016701725;0.10900961301269105;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.1786822519641151
GO:0015031;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26376911423447535;0.0;0.0;0.0
GO:0000038;0.01468324974140624;0.01468324974140624;0.304136849461119;0.06927734236639929;0.0;0.0;1.0;0.4129334470869733;0.06886689890529227;0.06927734236639929;0.06886689890529227;0.0;0.01468324974140624;0.365604090407221;0.365604090407221;0.06927734236639929;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.4129334470869733;0.01468324974140624;0.01468324974140624;0.2355376372194388;0.0
GO:0046459;0.01468324974140624;0.01468324974140624;0.304136849461119;0.06927734236639929;0.0;0.0;0.4129334470869733;1.0;0.06886689890529227;0.06927734236639929;0.06886689890529227;0.0;0.01468324974140624;0.365604090407221;0.365604090407221;0.06927734236639929;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.4129334470869733;0.01468324974140624;0.01468324974140624;0.2355376372194388;0.0
GO:0006104;0.01468324974140624;0.01468324974140624;0.06886689890529227;0.06886689890529227;0.0;0.0;0.06886689890529227;0.06886689890529227;1.0;0.21990385799841924;0.06886689890529227;0.0;0.01468324974140624;0.06886689890529227;0.06886689890529227;0.06886689890529227;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.06886689890529227;0.01468324974140624;0.01468324974140624;0.21990385799841924;0.0
GO:0000165;0.12659489728285286;0.12659489728285286;0.06886689890529227;0.1468397877411918;0.047799631016701725;0.0;0.06927734236639929;0.06927734236639929;0.21990385799841924;1.0;0.10587402764930422;0.0;0.24553006275393716;0.06886689890529227;0.06886689890529227;0.10587402764930422;0.047799631016701725;0.036692364793703955;0.12659489728285286;0.047799631016701725;0.12659489728285286;0.06927734236639929;0.01468324974140624;0.24553006275393716;0.21990385799841924;0.047799631016701725
