;GO:0035860;GO:0036498;GO:0043649;GO:0015012;GO:0033141;GO:0015031;GO:0000038;GO:0046459;GO:0006104;GO:0000165;GO:0032801;GO:0006816;GO:0019722;GO:0032788;GO:0032789;GO:0006351;GO:0060394;GO:0007202;GO:0007200;GO:0006357;GO:0007218;GO:0001676;GO:0006625;GO:0048016;GO:0019276;GO:0030512
GO:0032801;0.2402542163961873;0.21376786190771918;0.5720231148643797;0.4080821327862763;0.0;0.0;0.4095649698736145;0.4095649698736145;0.45487283881803914;0.39595345790129927;1.0;0.0;0.24994541388260597;0.4716399793951558;0.4716399793951558;0.3717875243821453;0.0;0.0;0.26047798327878163;0.0;0.26047798327878163;0.4095649698736145;0.13405579525686165;0.24994541388260597;0.36076690248846066;0.0
GO:0006816;0.0;0.0;0.0;0.0;0.0;0.4222014423065429;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24206972863085707;0.0;0.0;0.0
GO:0019722;0.6775734227954884;0.5908670681264915;0.21521140706422184;0.1680710308296025;0.2024949593606367;0.0;0.23127799823237288;0.23127799823237288;0.26119255544939335;0.43983047806406955;0.24994541388260597;0.0;1.0;0.27252033356296074;0.27252033356296074;0.15165415628019974;0.1985888989501494;0.23147852230768062;0.7461887425098366;0.33005804358940155;0.7461887425098366;0.23127799823237288;0.14680636572634748;0.9035388905115112;0.20014885307152674;0.31056073610171564
GO:0032788;0.2610396779428156;0.2300675749107266;0.6737502071781796;0.3249476563247258;0.0;0.0;0.7898339854282705;0.7898339854282705;0.49124269658603437;0.3147949972458669;0.4716399793951558;0.0;0.27252033356296074;1.0;0.9194974984497054;0.2946609116052274;0.0;0.0;0.2850892515260495;0.0;0.2850892515260495;0.7898339854282705;0.1402886988576794;0.27252033356296074;0.4477303194857423;0.0
GO:0032789;0.2610396779428156;0.2300675749107266;0.6737502071781796;0.3249476563247258;0.0;0.0;0.7898339854282705;0.7898339854282705;0.49124269658603437;0.3147949972458669;0.4716399793951558;0.0;0.27252033356296074;0.9194974984497054;1.0;0.2946609116052274;0.0;0.0;0.2850892515260495;0.0;0.2850892515260495;0.7898339854282705;0.1402886988576794;0.27252033356296074;0.4477303194857423;0.0
GO:0006351;0.14803115328655644;0.13753174483479577;0.25815711299981015;0.5451779092818092;0.0;0.0;0.31444168307134535;0.31444168307134535;0.2880278295698258;0.35955997715457744;0.3717875243821453;0.0;0.15165415628019974;0.2946609116052274;0.2946609116052274;1.0;0.0;0.0;0.1554684553038043;0.0;0.1554684553038043;0.31444168307134535;0.0994761836630119;0.15165415628019974;0.5282106026622034;0.0
GO:0060394;0.19489465444642803;0.18395913233477182;0.0;0.0;0.5128548507550245;0.0;0.0;0.0;0.0;0.1494555815540724;0.0;0.0;0.1985888989501494;0.0;0.0;0.0;1.0;0.10547293037994583;0.20243542885672725;0.3258209160656158;0.20243542885672725;0.0;0.0;0.19858889895014936;0.0;0.5290253244759978
GO:0007202;0.22314258547372026;0.20011393213764994;0.0;0.0;0.107332151877034;0.0;0.0;0.0;0.0;0.14046851029394322;0.0;0.0;0.23147852230768062;0.0;0.0;0.0;0.10547293037994583;1.0;0.24048417814812473;0.16420945220261393;0.24048417814812473;0.0;0.0;0.23147852230768062;0.0;0.15597235723622654
GO:0007200;0.7102693452063658;0.6155778762439387;0.22297457104889445;0.17276862924355912;0.20649581700517913;0.0;0.24026775510436746;0.24026775510436746;0.2727162003707385;0.3975242005044583;0.26047798327878163;0.0;0.7461887425098366;0.2850892515260495;0.2850892515260495;0.1554684553038043;0.20243542885672725;0.24048417814812473;1.0;0.3408213252498581;0.8931779455154509;0.24026775510436746;0.15037783443924177;0.7461887425098366;0.2068464548769064;0.3200716303520802
GO:0006357;0.31997757762128237;0.2915254789071959;0.0;0.0;0.3311087620266192;0.0;0.0;0.0;0.0;0.21343837410651675;0.0;0.0;0.33005804358940155;0.0;0.0;0.0;0.3258209160656158;0.16420945220261393;0.3408213252498581;1.0;0.3408213252498581;0.0;0.0;0.33005804358940155;0.0;0.234374970535754
GO:0007218;0.7102693452063658;0.6155778762439387;0.22297457104889445;0.17276862924355912;0.20649581700517913;0.0;0.24026775510436746;0.24026775510436746;0.2727162003707385;0.3975242005044583;0.26047798327878163;0.0;0.7461887425098366;0.2850892515260495;0.2850892515260495;0.1554684553038043;0.20243542885672725;0.24048417814812473;0.8931779455154509;0.3408213252498581;1.0;0.24026775510436746;0.15037783443924177;0.7461887425098366;0.2068464548769064;0.3200716303520802
GO:0001676;0.2229562379655353;0.19996404969902662;0.5952676820620818;0.3437057498993728;0.0;0.0;0.9396713693825729;0.9396713693825729;0.4242668002926359;0.33395355109914643;0.4095649698736145;0.0;0.23127799823237288;0.7898339854282705;0.7898339854282705;0.31444168307134535;0.0;0.0;0.24026775510436746;0.0;0.24026775510436746;1.0;0.12849328615234026;0.23127799823237288;0.45602177930522986;0.0
GO:0006625;0.1434086924322408;0.13353288816111095;0.12337605028845446;0.10628605156847695;0.0;0.5933273485139503;0.12849328615234026;0.12849328615234026;0.13722503533427297;0.1040509990172191;0.13405579525686165;0.24206972863085707;0.14680636572634748;0.1402886988576794;0.1402886988576794;0.0994761836630119;0.0;0.0;0.15037783443924177;0.0;0.15037783443924177;0.12849328615234026;1.0;0.14680636572634748;0.11827337337866897;0.0
GO:0048016;0.6775734227954884;0.5908670681264915;0.21521140706422184;0.1680710308296025;0.2024949593606367;0.0;0.23127799823237288;0.23127799823237288;0.26119255544939335;0.43983047806406955;0.24994541388260597;0.0;0.9035388905115112;0.27252033356296074;0.27252033356296074;0.15165415628019974;0.19858889895014936;0.23147852230768062;0.7461887425098366;0.33005804358940155;0.7461887425098366;0.23127799823237288;0.14680636572634748;1.0;0.20014885307152674;0.31056073610171564
GO:0019276;0.19388615943790335;0.17626178438801296;0.3781747947873201;0.4022543415594915;0.0;0.0;0.45602177930522986;0.45602177930522986;0.43184677867569693;0.39099577104431105;0.36076690248846066;0.0;0.20014885307152674;0.4477303194857423;0.4477303194857423;0.5282106026622034;0.0;0.0;0.2068464548769064;0.0;0.2068464548769064;0.45602177930522986;0.11827337337866897;0.20014885307152674;1.0;0.0
GO:0030512;0.3016199170797807;0.27620922794467806;0.0;0.0;0.2891393332388135;0.0;0.0;0.0;0.0;0.20511116302384286;0.0;0.0;0.31056073610171564;0.0;0.0;0.0;0.5290253244759978;0.15597235723622654;0.3200716303520802;0.234374970535754;0.3200716303520802;0.0;0.0;0.31056073610171564;0.0;1.0
