;GO:0016525;GO:0045606;GO:0033540;GO:0006361;GO:0007098;GO:0015031;GO:0060603;GO:0006363;GO:0021997;GO:0009437;GO:0060644;GO:0006367;GO:0007413;GO:0032526;GO:0015908;GO:0045892;GO:0045893;GO:0001701;GO:0006518;GO:0007409;GO:0035556;GO:0033138;GO:0010470;GO:0045815;GO:0007186;GO:0060271;GO:0007264;GO:0045333;GO:0043433;GO:0000226;GO:0061005;GO:0060831;GO:0006895;GO:1904938;GO:0045540;GO:0045662;GO:0050680;GO:0032355;GO:0050727;GO:0016485;GO:0050767;GO:0030850;GO:0072659;GO:2001014;GO:0016567;GO:0018406;GO:0040015;GO:0090630;GO:0045666;GO:1902775;GO:1904754;GO:0006468;GO:0045944;GO:0043687;GO:0043401;GO:0022027;GO:0038092;GO:0045668;GO:0000122;GO:0030326;GO:0097421;GO:0051782;GO:0071397;GO:0010875;GO:0010596;GO:0035335;GO:0010157;GO:0030522;GO:0016579;GO:0006351;GO:0021522;GO:0045879;GO:0006511;GO:0006357;GO:0007204;GO:0007517;GO:0006627;GO:0006625;GO:1990830;GO:0002943;GO:0045200;GO:0001932;GO:0097755;GO:0001658;GO:0051791;GO:0015936;GO:0001937
GO:0016525;1.0;0.42951027632482486;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20987014652182345;0.17138477871810515;0.0;0.0;0.0;0.3579381974968376;0.18575397378811623;0.6500668038601569;0.30692981368499356;0.35811445931487096;0.0;0.3457838907862664;0.0;0.2627760519810899;0.0;0.0;0.3349666265168792;0.0;0.4648416579509345;0.2877732771890112;0.5134677422712076;0.40933448536998907;0.0;0.3625382857809174;0.0;0.5278069879859133;0.0;0.0;0.5001944516074409;0.0;0.0;0.6214254908399538;0.2258056155846167;0.39499609741577296;0.0;0.2546118510777596;0.0;0.16534270828927214;0.0;0.34704079533076954;0.0;0.3142635569027584;0.5731207845847037;0.2026230140978781;0.0;0.0;0.43977925899109527;0.0;0.27586622597349925;0.40320700859705827;0.0;0.0;0.35903121063644616;0.0;0.0;0.0;0.3361620846767807;0.0;0.23246293097306292;0.1668533102277059;0.0;0.0;0.0;0.0;0.0;0.0;0.2649132451389994;0.21335872887737276;0.0;0.0;0.0;0.38513181921526357
GO:0045606;0.42951027632482486;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20886615965162136;0.29029320104534706;0.0;0.0;0.0;0.41472629566451613;0.31306093603277;0.5117690988289257;0.34375010644330106;0.4149065448020173;0.0;0.40224659043778876;0.0;0.25767979085861203;0.0;0.0;0.3910554372864335;0.0;0.45000657071399747;0.25998264516932656;0.4825653174764753;0.38571020812245527;0.0;0.31951105734261365;0.0;0.6214975965488982;0.0;0.0;0.5922718385649227;0.0;0.0;0.3853630103333067;0.20097032885183908;0.6756745249920808;0.0;0.4190835151967662;0.0;0.28065126253711103;0.0;0.40354177265799335;0.0;0.36941222266811097;0.48864574806246874;0.2020660916554688;0.0;0.0;0.4110610324385913;0.0;0.3121936596338432;0.34025948867115274;0.0;0.0;0.41584369864459203;0.0;0.0;0.0;0.32306398507231093;0.0;0.2808997451522396;0.15289212052459553;0.0;0.0;0.0;0.0;0.0;0.0;0.31659865273779864;0.1910506840113386;0.0;0.0;0.0;0.36526151772806253
GO:0033540;0.0;0.0;1.0;0.27783565689102724;0.16222451392194187;0.0;0.0;0.27791037346406283;0.0;0.32900230260007407;0.16635892845628178;0.27773193882889313;0.1521326140294341;0.0;0.0;0.0;0.0;0.0;0.33502157792748904;0.14155972691830943;0.1595635787397743;0.0;0.0;0.0;0.1596137037477184;0.14482560646929152;0.15606352480526287;0.34094662316269025;0.0;0.16158654880840612;0.17031968364137565;0.15287441457245676;0.0;0.12525652744520846;0.0;0.0;0.0;0.0;0.0;0.25738386036490546;0.0;0.0;0.0;0.0;0.3288735765377053;0.29483865534939613;0.0;0.0;0.0;0.14811100507447136;0.0;0.32224787070117;0.0;0.3412743785315904;0.1564295064168997;0.0;0.1465672648501043;0.0;0.0;0.0;0.0;0.0;0.12699991588552562;0.0;0.0;0.31751281347976235;0.0;0.15987411994673095;0.3232316286016492;0.2672561067452502;0.15917968472198943;0.0;0.4213222816549455;0.0;0.1235993808998687;0.0;0.338171779031205;0.10557300390184378;0.14803031769352315;0.2972570972604987;0.17261301610171892;0.0;0.0;0.0;0.6760268307720634;0.2955147706843284;0.0
GO:0006361;0.0;0.0;0.27783565689102724;1.0;0.1610588803141248;0.0;0.0;0.9431532620752036;0.0;0.4348874437968169;0.16513334806409788;0.9715173926107162;0.15110703785419144;0.0;0.0;0.0;0.0;0.0;0.4427913681321847;0.1406713316873868;0.15843573788438203;0.0;0.0;0.0;0.15848515669118704;0.14389588122656363;0.15498445274144243;0.291982627490723;0.0;0.16043003244960924;0.16903527537866753;0.15183884660887992;0.0;0.1245604756962994;0.0;0.0;0.0;0.0;0.0;0.37016905529356314;0.0;0.0;0.0;0.0;0.4234083916294482;0.3798062131057673;0.0;0.0;0.0;0.1471387609503042;0.0;0.4149240815617215;0.0;0.4392827444652047;0.15534538497459113;0.0;0.14561511708867805;0.0;0.0;0.0;0.0;0.0;0.1262844085814025;0.0;0.0;0.40885962206516807;0.0;0.15874190040700686;0.41618391629320595;0.9071572452011483;0.15805724519519104;0.0;0.40400551832771947;0.0;0.1229215750458988;0.0;0.43531170251815354;0.10507809419739583;0.1470591291190899;0.6464193756565891;0.1712939201327947;0.0;0.0;0.0;0.35731045925813426;0.47342666237614395;0.0
GO:0007098;0.0;0.0;0.16222451392194187;0.1610588803141248;1.0;0.0;0.0;0.16112552855694504;0.0;0.28689741557127735;0.37491393141851226;0.1609663943249088;0.5252555149450772;0.0;0.0;0.0;0.0;0.0;0.2973655782025235;0.4559416639368023;0.3420821863060461;0.0;0.0;0.0;0.3423126507434738;0.47633780459234737;0.32638919309903064;0.34627645605008334;0.0;0.6975058314041156;0.3956491621509411;0.3127446507567398;0.0;0.21552673344870527;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21157660608854167;0.17674043731932598;0.0;0.0;0.0;0.4977463466078853;0.0;0.2044006703148071;0.0;0.2255720098080106;0.3279940670849159;0.0;0.2874401019127898;0.0;0.0;0.0;0.0;0.0;0.22074076987626431;0.0;0.0;0.19939473324481388;0.0;0.34351266209196585;0.20545334779608868;0.15181275073332665;0.3403225975315396;0.0;0.19545960949314087;0.0;0.21066667775369494;0.0;0.2219989825216697;0.27679072328372134;0.293121662353463;0.17905817647026984;0.40824897183617725;0.0;0.0;0.0;0.24755355443128843;0.15004354540460413;0.0
GO:0015031;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.45470938293853264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.38983473218162695;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4084317029139783;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3915242311211479;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5876650942848886;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0060603;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.33491656388437446;0.0;0.0;0.0;0.0;0.0;0.0;0.3115761908074256;0.0;0.31985000897230526;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3545905793075976;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3125121414538702;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4530008882713432;0.3147728299876441;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3023783028124355;0.0;0.0;0.0;0.0;0.3718935418373762;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6690799736675335;0.0;0.0;0.0
GO:0006363;0.0;0.0;0.27791037346406283;0.9431532620752036;0.16112552855694504;0.0;0.0;1.0;0.0;0.4350499871936106;0.16520341182917944;0.9428027184155618;0.1511657026593351;0.0;0.0;0.0;0.0;0.0;0.44295987470123277;0.1407221719519071;0.15850023239138006;0.0;0.0;0.0;0.15854969144652575;0.14394907942537835;0.15504616747279681;0.2921021558064163;0.0;0.16049616115090287;0.16910869006440868;0.15189808112661013;0.0;0.12460033586608774;0.0;0.0;0.0;0.0;0.0;0.37030830071051885;0.0;0.0;0.0;0.0;0.4235424382640934;0.37991406976493153;0.0;0.0;0.0;0.1471943844114731;0.0;0.4150528091166956;0.0;0.43942703253899745;0.15540738754421768;0.0;0.14566959432253698;0.0;0.0;0.0;0.0;0.0;0.1263253799075079;0.0;0.0;0.40898461363256206;0.0;0.15880664446520099;0.4163134268683452;0.9073908596022909;0.15812143186146255;0.0;0.404127559195364;0.0;0.12296039303486726;0.0;0.43545339328252314;0.10510645909800025;0.14711469237809627;0.6466044433082885;0.17136931029374683;0.0;0.0;0.0;0.35743404428295855;0.4735476387425837;0.0
GO:0021997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3252796660513089;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2612873576378118;0.2951877422712239;0.0;0.0;0.0
GO:0009437;0.0;0.0;0.32900230260007407;0.4348874437968169;0.28689741557127735;0.0;0.0;0.4350499871936106;0.0;1.0;0.3000868134863935;0.43466186509565435;0.25677352856485314;0.0;0.0;0.0;0.0;0.0;0.828562782383975;0.22802801881183868;0.2786785068561235;0.0;0.0;0.0;0.27883143792512066;0.2366233148566933;0.2681743716412864;0.5157874843375234;0.0;0.2849080863805719;0.3132261036452692;0.25889385143564453;0.0;0.18850547111554672;0.0;0.0;0.0;0.0;0.0;0.5076871675935509;0.0;0.0;0.0;0.0;0.5550471845638429;0.47327109658005845;0.0;0.0;0.0;0.2455215214415654;0.0;0.5384748556639161;0.0;0.5869728628611668;0.26925685998187454;0.0;0.24130832432245466;0.0;0.0;0.0;0.0;0.0;0.192482002824401;0.0;0.0;0.5268312897283433;0.0;0.2796271220345787;0.5409146521363973;0.41221089222855467;0.2775096227372165;0.0;0.5176302163088506;0.0;0.1847771233554043;0.0;0.5788714654740902;0.14720194674718967;0.24529987818743615;0.4783167374581353;0.3210710084059776;0.0;0.0;0.0;0.4775909363232703;0.45531977424904974;0.0
