;GO:0016525;GO:0045606;GO:0033540;GO:0006361;GO:0007098;GO:0015031;GO:0060603;GO:0006363;GO:0021997;GO:0009437;GO:0060644;GO:0006367;GO:0007413;GO:0032526;GO:0015908;GO:0045892;GO:0045893;GO:0001701;GO:0006518;GO:0007409;GO:0035556;GO:0033138;GO:0010470;GO:0045815;GO:0007186;GO:0060271;GO:0007264;GO:0045333;GO:0043433;GO:0000226;GO:0061005;GO:0060831;GO:0006895;GO:1904938;GO:0045540;GO:0045662;GO:0050680;GO:0032355;GO:0050727;GO:0016485;GO:0050767;GO:0030850;GO:0072659;GO:2001014;GO:0016567;GO:0018406;GO:0040015;GO:0090630;GO:0045666;GO:1902775;GO:1904754;GO:0006468;GO:0045944;GO:0043687;GO:0043401;GO:0022027;GO:0038092;GO:0045668;GO:0000122;GO:0030326;GO:0097421;GO:0051782;GO:0071397;GO:0010875;GO:0010596;GO:0035335;GO:0010157;GO:0030522;GO:0016579;GO:0006351;GO:0021522;GO:0045879;GO:0006511;GO:0006357;GO:0007204;GO:0007517;GO:0006627;GO:0006625;GO:1990830;GO:0002943;GO:0045200;GO:0001932;GO:0097755;GO:0001658;GO:0051791;GO:0015936;GO:0001937
GO:0016525;1.0;0.43903746391562143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4390085690520924;0.375525138180199;0.0;0.0;0.0;0.4088226628516202;0.24454990997717646;0.6286208758456029;0.3104297364948579;0.3996211583248337;0.0;0.3530781350393976;0.0;0.4350389292490258;0.0;0.0;0.28732647518258375;0.0;0.44285522490264057;0.29668592624798173;0.48751620436619303;0.4128194530017775;0.0;0.40551057287671627;0.0;0.5598642857372979;0.0;0.0;0.4862604461150987;0.0;0.0;0.4974890939429367;0.22276952126641641;0.4812130957376082;0.0;0.240511531005056;0.0;0.35396816189306474;0.0;0.3496036359357787;0.0;0.31400086308337694;0.48751620436619303;0.41086270226570626;0.0;0.0;0.4460370222294431;0.0;0.240511531005056;0.4977138604189567;0.0;0.0;0.3736505899705914;0.0;0.0;0.0;0.3791601230319437;0.0;0.39539866430394865;0.2595850536495993;0.0;0.0;0.0;0.0;0.0;0.0;0.38060817728136115;0.34465291220993555;0.0;0.0;0.0;0.35486024412750783
GO:0045606;0.43903746391562143;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36822518836570084;0.4712173411409464;0.0;0.0;0.0;0.43133239520353545;0.34972973066418944;0.5179500418362726;0.3865545552258513;0.4221308906767489;0.0;0.35595781102580043;0.0;0.35708305036648597;0.0;0.0;0.29020615116898657;0.0;0.37216056471812203;0.2830984133858286;0.45590671072992656;0.3575248111086542;0.0;0.3919230600145631;0.0;0.5709019605471033;0.0;0.0;0.5241006754865647;0.0;0.0;0.37779679800081045;0.20918200840426326;0.5903928116622807;0.0;0.3329000656792725;0.0;0.4463566965672812;0.0;0.3524833119221815;0.0;0.31688053906977975;0.45590671072992656;0.3415567918237187;0.0;0.0;0.3907423803363198;0.0;0.31333268144951854;0.38414954590310596;0.0;0.0;0.39616032232250664;0.0;0.0;0.0;0.3065505443034252;0.0;0.3982783402903515;0.24599754078744612;0.0;0.0;0.0;0.0;0.0;0.0;0.39897659206103225;0.3310653993477824;0.0;0.0;0.0;0.29956560223438455
GO:0033540;0.0;0.0;1.0;0.30935442110565486;0.24138851853875337;0.0;0.0;0.30935442110565486;0.0;0.2908464955466653;0.2675776345890683;0.30935442110565486;0.26806290643954656;0.0;0.0;0.0;0.0;0.0;0.36826148764049166;0.3195430624507947;0.36288470620778984;0.0;0.0;0.0;0.3536832016810033;0.257732911673192;0.30714017839556723;0.5460151793587158;0.0;0.32922410860465867;0.31703327894723005;0.24138851853875337;0.0;0.24138851853875337;0.0;0.0;0.0;0.0;0.0;0.37673247051156267;0.0;0.0;0.0;0.0;0.3072815174053622;0.30935442110565486;0.0;0.0;0.0;0.24138851853875337;0.0;0.36421046700668297;0.0;0.3452415510278625;0.3036656792919483;0.0;0.26806290643954656;0.0;0.0;0.0;0.0;0.0;0.1817822883484292;0.0;0.0;0.2695838084634079;0.0;0.32771263332676104;0.3102280805022824;0.39701414263534646;0.2750478485085872;0.0;0.45957603897850197;0.0;0.22808543845787754;0.0;0.28972436474014246;0.25074796960415136;0.1817822883484292;0.28972436474014246;0.24138851853875337;0.0;0.0;0.0;0.5674979531014124;0.32750537051054707;0.0
GO:0006361;0.0;0.0;0.30935442110565486;1.0;0.3855773354389354;0.0;0.0;0.602880936475586;0.0;0.45874217656309657;0.42908138832464554;0.7514881404930025;0.4122517233397286;0.0;0.0;0.0;0.0;0.0;0.5361571686569229;0.46373187935097676;0.5070735231079719;0.0;0.0;0.0;0.49787201858118535;0.41923666540876925;0.45132899529574927;0.4236191140311958;0.0;0.4484365689853069;0.4785370326828073;0.3855773354389354;0.0;0.3855773354389354;0.0;0.0;0.0;0.0;0.0;0.54807877712078;0.0;0.0;0.0;0.0;0.3940452373047217;0.4610706713493598;0.0;0.0;0.0;0.3855773354389354;0.0;0.46646292569931075;0.0;0.4474940097204903;0.44785449619213036;0.0;0.4122517233397286;0.0;0.0;0.0;0.0;0.0;0.2610185749042658;0.0;0.0;0.36318629871548336;0.0;0.4719014502269431;0.42649180774377443;0.71017071437079;0.41923666540876925;0.0;0.5268223312061737;0.0;0.2876916686482017;0.0;0.4610706713493598;0.4122517233397286;0.2610185749042658;0.5330667245766856;0.3855773354389354;0.0;0.0;0.0;0.39247754262656587;0.43645708748735124;0.0
GO:0007098;0.0;0.0;0.24138851853875337;0.3855773354389354;1.0;0.0;0.0;0.3855773354389354;0.0;0.3173391418635162;0.42908138832464554;0.3855773354389354;0.503876007032658;0.0;0.0;0.0;0.0;0.0;0.39475413395734255;0.5553561630439061;0.5070735231079719;0.0;0.0;0.0;0.49787201858118535;0.5108609491016987;0.45132899529574927;0.3637029755960619;0.0;0.690673352354694;0.4785370326828073;0.3855773354389354;0.0;0.3855773354389354;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3012369645589021;0.3855773354389354;0.0;0.0;0.0;0.4772016191318648;0.0;0.3683083527994698;0.0;0.34933943682064933;0.44785449619213036;0.0;0.4122517233397286;0.0;0.0;0.0;0.0;0.0;0.2610185749042658;0.0;0.0;0.26806290643954656;0.0;0.4719014502269431;0.30870717847842105;0.4928671133341394;0.41923666540876925;0.0;0.45132899529574927;0.0;0.2876916686482017;0.0;0.3855773354389354;0.503876007032658;0.2610185749042658;0.3855773354389354;0.3855773354389354;0.0;0.0;0.0;0.3173391418635162;0.31035419979447554;0.0
GO:0015031;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6311871489597602;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5357661801160922;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6210334839427845;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5357661801160922;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6927067691462723;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0060603;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.48987902556832014;0.0;0.0;0.0;0.0;0.0;0.0;0.30218615578242797;0.0;0.5983216865173646;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5393346699264818;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44637497268261;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5468415305061164;0.44637497268261;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48003430265244385;0.0;0.0;0.0;0.0;0.5022819096235476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6199848207793748;0.0;0.0;0.0
GO:0006363;0.0;0.0;0.30935442110565486;0.602880936475586;0.3855773354389354;0.0;0.0;1.0;0.0;0.45874217656309657;0.42908138832464554;0.602880936475586;0.4122517233397286;0.0;0.0;0.0;0.0;0.0;0.5361571686569229;0.46373187935097676;0.5070735231079719;0.0;0.0;0.0;0.49787201858118535;0.41923666540876925;0.45132899529574927;0.4236191140311958;0.0;0.4484365689853069;0.4785370326828073;0.3855773354389354;0.0;0.3855773354389354;0.0;0.0;0.0;0.0;0.0;0.54807877712078;0.0;0.0;0.0;0.0;0.3940452373047217;0.4610706713493598;0.0;0.0;0.0;0.3855773354389354;0.0;0.46646292569931075;0.0;0.4474940097204903;0.44785449619213036;0.0;0.4122517233397286;0.0;0.0;0.0;0.0;0.0;0.2610185749042658;0.0;0.0;0.36318629871548336;0.0;0.4719014502269431;0.42649180774377443;0.71017071437079;0.41923666540876925;0.0;0.5268223312061737;0.0;0.2876916686482017;0.0;0.4610706713493598;0.4122517233397286;0.2610185749042658;0.5330667245766856;0.3855773354389354;0.0;0.0;0.0;0.39247754262656587;0.43645708748735124;0.0
GO:0021997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3787392738590761;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5655751951469407;0.5032980343937457;0.0;0.0;0.0
GO:0009437;0.0;0.0;0.2908464955466653;0.45874217656309657;0.3173391418635162;0.0;0.0;0.45874217656309657;0.0;1.0;0.36084319474922627;0.45874217656309657;0.3440135297643094;0.0;0.0;0.0;0.0;0.0;0.5698164986267567;0.39549368577555755;0.43883532953255266;0.0;0.0;0.0;0.42963382500576613;0.35099847183335003;0.38309080172033005;0.40781465244995246;0.0;0.3998284317754001;0.41029883910738807;0.3173391418635162;0.0;0.3173391418635162;0.0;0.0;0.0;0.0;0.0;0.4983519229036246;0.0;0.0;0.0;0.0;0.40209841523576356;0.4441474927608679;0.0;0.0;0.0;0.3173391418635162;0.0;0.4691698034763312;0.0;0.45020088749751086;0.37961630261671114;0.0;0.3440135297643094;0.0;0.0;0.0;0.0;0.0;0.24224417287992372;0.0;0.0;0.36892435711640803;0.0;0.40366325665152386;0.4291986855207949;0.533228278829637;0.35099847183335003;0.0;0.5098991526176817;0.0;0.28278160157538673;0.0;0.4113438171322044;0.3440135297643094;0.24224417287992372;0.4259385009344331;0.3173391418635162;0.0;0.0;0.0;0.36145081871740675;0.4258103342735657;0.0
