;GO:0016525;GO:0045606;GO:0033540;GO:0006361;GO:0007098;GO:0015031;GO:0060603;GO:0006363;GO:0021997;GO:0009437;GO:0060644;GO:0006367;GO:0007413;GO:0032526;GO:0015908;GO:0045892;GO:0045893;GO:0001701;GO:0006518;GO:0007409;GO:0035556;GO:0033138;GO:0010470;GO:0045815;GO:0007186;GO:0060271;GO:0007264;GO:0045333;GO:0043433;GO:0000226;GO:0061005;GO:0060831;GO:0006895;GO:1904938;GO:0045540;GO:0045662;GO:0050680;GO:0032355;GO:0050727;GO:0016485;GO:0050767;GO:0030850;GO:0072659;GO:2001014;GO:0016567;GO:0018406;GO:0040015;GO:0090630;GO:0045666;GO:1902775;GO:1904754;GO:0006468;GO:0045944;GO:0043687;GO:0043401;GO:0022027;GO:0038092;GO:0045668;GO:0000122;GO:0030326;GO:0097421;GO:0051782;GO:0071397;GO:0010875;GO:0010596;GO:0035335;GO:0010157;GO:0030522;GO:0016579;GO:0006351;GO:0021522;GO:0045879;GO:0006511;GO:0006357;GO:0007204;GO:0007517;GO:0006627;GO:0006625;GO:1990830;GO:0002943;GO:0045200;GO:0001932;GO:0097755;GO:0001658;GO:0051791;GO:0015936;GO:0001937
GO:0016525;1.0;0.38160954309916645;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.31791467954350006;0.10728737164324553;0.0;0.0;0.0;0.10833318547641663;0.0795168067566958;0.5083802673166253;0.07438967568029999;0.10548712854339526;0.0;0.0893371169565177;0.0;0.25175959705373413;0.0;0.0;0.06315912437342337;0.0;0.4312028368997393;0.07323488066693722;0.5101110343582654;0.2459144814584343;0.0;0.09146602457241393;0.0;0.5408779133519607;0.0;0.0;0.37554633534813264;0.0;0.0;0.47520623548720337;0.06867627435528027;0.4940625438501622;0.0;0.06631111148059168;0.0;0.10398160113830308;0.0;0.0814261716380233;0.0;0.06588595890199977;0.5330088887582638;0.3036208522043045;0.0;0.0;0.2052888812990458;0.0;0.06708503495453623;0.505401467342055;0.0;0.0;0.08389486619033037;0.0;0.0;0.0;0.21516111153340206;0.0;0.11612074264718093;0.07659690779298597;0.0;0.0;0.0;0.0;0.0;0.0;0.1064977891754193;0.06500542566315574;0.0;0.0;0.0;0.21991033887308514
GO:0045606;0.38160954309916645;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10023121982392076;0.27361567301464823;0.0;0.0;0.0;0.10336939217793213;0.21149660495142164;0.35332319144592256;0.17998843504685466;0.10107942100897474;0.0;0.08770910781572629;0.0;0.08202717712249073;0.0;0.0;0.06458216184259112;0.0;0.3049349544385207;0.0648639209470663;0.3581147532807055;0.0803600775377202;0.0;0.07876982449940718;0.0;0.480986992493971;0.0;0.0;0.3497784303752203;0.0;0.0;0.28447340693478457;0.060308992053508474;0.5609681455726881;0.0;0.18004739995696054;0.0;0.2664905277088574;0.0;0.08091692734801591;0.0;0.06708038150796272;0.3723489609588382;0.0963983893268135;0.0;0.0;0.06849454919210259;0.0;0.1641830628509812;0.2948981320847721;0.0;0.0;0.08305420867438416;0.0;0.0;0.0;0.07142358154413656;0.0;0.10953788329533488;0.06633251370784755;0.0;0.0;0.0;0.0;0.0;0.0;0.10189482506396946;0.05745958368401092;0.0;0.0;0.0;0.07282206919688144
GO:0033540;0.0;0.0;1.0;0.10124236100644517;0.02182212351854227;0.0;0.0;0.10100270347215322;0.0;0.0947863529851525;0.020489603251445852;0.115796681280924;0.020803309448960187;0.0;0.0;0.0;0.0;0.0;0.12320644281054433;0.02387517319732646;0.0303200518856508;0.0;0.0;0.0;0.02967804035794548;0.025148872646410057;0.025903757178618512;0.46680389340058953;0.0;0.026364699827277977;0.021246167726588917;0.019269451414091393;0.0;0.018843922736484796;0.0;0.0;0.0;0.0;0.0;0.11490046188817012;0.0;0.0;0.0;0.0;0.13064355906725714;0.09091559473120132;0.0;0.0;0.0;0.018232653144588034;0.0;0.13493607257033796;0.0;0.1237251240601762;0.023969355683756167;0.0;0.019992662136233234;0.0;0.0;0.0;0.0;0.0;0.020104716632479723;0.0;0.0;0.11057561625668501;0.0;0.024579298133241622;0.1204786531933303;0.1495831686236742;0.02073002640556365;0.0;0.4444987234823053;0.0;0.02553530624760143;0.0;0.08998465368809294;0.022712541878556033;0.023276278751782824;0.08890789913217174;0.018232653144588034;0.0;0.0;0.0;0.5622487554018369;0.32726293499184383;0.0
GO:0006361;0.0;0.0;0.10124236100644517;1.0;0.023155586031973697;0.0;0.0;0.30289846771623874;0.0;0.18649181059088613;0.02166081769932617;0.8133134561607401;0.022011719779681096;0.0;0.0;0.0;0.0;0.0;0.24657321841521082;0.02548057513173678;0.03295702674543843;0.0;0.0;0.0;0.03219988019983916;0.02693654726181236;0.0278044178656292;0.11331751553959031;0.0;0.028336178754745037;0.022508135151639904;0.02030181390824431;0.0;0.01983002654283323;0.0;0.0;0.0;0.0;0.0;0.15149500723087672;0.0;0.0;0.0;0.0;0.17388842619125497;0.11817697416443787;0.0;0.0;0.0;0.019154254597201287;0.0;0.18006822551989046;0.0;0.16399526769091682;0.025587877857996946;0.0;0.02110621004689814;0.0;0.0;0.0;0.0;0.0;0.021231133546627146;0.0;0.0;0.14541682850333837;0.0;0.02628417010639969;0.15938121068984207;0.46188900625816903;0.02192969260898353;0.0;0.16892227535116688;0.0;0.02738035647615656;0.0;0.1169027554833064;0.024160654932810142;0.024799580381822794;0.22341540956689457;0.019154254597201287;0.0;0.0;0.0;0.09958164338462468;0.20475534814576873;0.0
GO:0007098;0.0;0.0;0.02182212351854227;0.023155586031973697;1.0;0.0;0.0;0.023096448141110067;0.0;0.021708291142540363;0.022031708705166797;0.026788999817354567;0.18925384973698972;0.0;0.0;0.0;0.0;0.0;0.028858833097825973;0.21968116254546616;0.0338233662662122;0.0;0.0;0.0;0.03302637170463176;0.23250225293808158;0.028418517008692225;0.024623007283333415;0.0;0.6608419332080581;0.022908878776287125;0.02062727568362247;0.0;0.02014042183934945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.030582593988002515;0.02062727568362247;0.0;0.0;0.0;0.1643144864101153;0.0;0.03169623876183269;0.0;0.02880368638871578;0.026107054833261287;0.0;0.021458197157809184;0.0;0.0;0.0;0.0;0.0;0.02158733483293802;0.0;0.0;0.025476012282727677;0.0;0.026832289635551385;0.027975665965673482;0.035554703739050245;0.022309929290988698;0.0;0.029689020012277516;0.0;0.027975665965673482;0.0;0.020401339940053793;0.20808368186845208;0.025286956411806717;0.02014042183934945;0.019443700530977902;0.0;0.0;0.0;0.021458197157809184;0.02192969260898353;0.0
GO:0015031;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.525158918834424;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3036461042860922;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6167267943508787;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27206877626646475;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6327577704026586;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0060603;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.16855694015885875;0.0;0.0;0.0;0.0;0.0;0.0;0.19894856031002867;0.0;0.38597433047004465;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17431286120661788;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16383726693474385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.37350222910337205;0.17666014041480965;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17038941962196275;0.0;0.0;0.0;0.0;0.19218879182809068;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5918625263253002;0.0;0.0;0.0
GO:0006363;0.0;0.0;0.10100270347215322;0.30289846771623874;0.023096448141110067;0.0;0.0;1.0;0.0;0.18605261267399376;0.021609059926712387;0.34932311191040344;0.02195827355615107;0.0;0.0;0.0;0.0;0.0;0.24580602800410564;0.02540898364570496;0.03283735790357287;0.0;0.0;0.0;0.03208563715201645;0.026856553326935134;0.027719194384884363;0.11301558163432716;0.0;0.028247669483751733;0.022452254132169763;0.020256340167518972;0.0;0.01978663948571285;0.0;0.0;0.0;0.0;0.0;0.15106028140292824;0.0;0.0;0.0;0.0;0.1733159255449779;0.11791227126118267;0.0;0.0;0.0;0.01911377124220526;0.0;0.179454381562442;0.0;0.1634859618971402;0.02551568299046367;0.0;0.021057065768047428;0.0;0.0;0.0;0.0;0.0;0.021181406480844545;0.0;0.0;0.1450162403112279;0.0;0.026207998523275683;0.15890011864384654;0.4601286387213416;0.021876643500360515;0.0;0.1683819575070766;0.0;0.027297708893921566;0.0;0.11664372375852783;0.024096278998844044;0.024731759379785487;0.22292658837870735;0.01911377124220526;0.0;0.0;0.0;0.09934977475259497;0.20426831454118854;0.0
GO:0021997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23412785834546937;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21515448757146233;0.2127232735300321;0.0;0.0;0.0
GO:0009437;0.0;0.0;0.0947863529851525;0.18649181059088613;0.021708291142540363;0.0;0.0;0.18605261267399376;0.0;1.0;0.020389216306868893;0.21314417154309964;0.020699832784681325;0.0;0.0;0.0;0.0;0.0;0.22804072686503066;0.02373898114639985;0.030100745967096772;0.0;0.0;0.0;0.02946789130650132;0.024997807735534387;0.025743516130121387;0.10594739485766307;0.0;0.026198723512959626;0.02113824999963302;0.019180638613064935;0.0;0.018758980498249034;0.0;0.0;0.0;0.0;0.0;0.20399418528660315;0.0;0.0;0.0;0.0;0.23175972393621713;0.1616077354183629;0.0;0.0;0.0;0.01815312070227472;0.0;0.2393226044323566;0.0;0.21956337666353212;0.02383209010488365;0.0;0.01989707421866705;0.0;0.0;0.0;0.0;0.0;0.02000805680365743;0.0;0.0;0.196358857199683;0.0;0.024434978772287282;0.2138373043082164;0.27486394929250263;0.02062727568362247;0.0;0.2256511920451069;0.0;0.025379577563598786;0.0;0.1599604830256634;0.02258925670932015;0.02314681507251041;0.16387373637108638;0.01815312070227472;0.0;0.0;0.0;0.09332060837077404;0.17735154106935713;0.0
