;GO:1905004;GO:0008284;GO:0008203;GO:0006487;GO:0006520;GO:0009313;GO:0009235;GO:0006682;GO:0006468;GO:0046415;GO:0042359;GO:0042953;GO:0002003;GO:0006855;GO:0043171;GO:0001886;GO:0007409;GO:1990822;GO:0034765;GO:0015747;GO:0015889;GO:1905012;GO:0003081;GO:0015760;GO:1902204;GO:1904985;GO:0006898;GO:0048704;GO:0006569;GO:0001558;GO:0015739;GO:0035725;GO:0010107;GO:0016266;GO:0015812;GO:0015811;GO:0051259
GO:1905004;1.0;0.0;0.13157894736842102;0.16666666666666663;0.34375;0.08108108108108103;0.3055555555555556;0.23636363636363633;0.16666666666666663;0.40625;0.1351351351351351;0.0;0.18181818181818177;0.0;0.21621621621621623;0.050000000000000044;0.04761904761904767;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2542372881355932;0.0;0.0;0.0;0.04347826086956519;0.16279069767441856;0.0;0.0;0.05555555555555558
GO:0008284;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07692307692307687;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.15384615384615385;0.1333333333333333;0.0;0.375;0.18181818181818177;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0008203;0.13157894736842102;0.0;1.0;0.15384615384615385;0.26315789473684215;0.23529411764705888;0.21739130434782605;0.11363636363636365;0.15384615384615385;0.23809523809523814;0.6428571428571428;0.0;0.13793103448275867;0.0;0.13043478260869568;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12244897959183676;0.0;0.0;0.0;0.0;0.14814814814814814;0.0;0.0;0.0
GO:0006487;0.16666666666666663;0.0;0.15384615384615385;1.0;0.36363636363636365;0.17391304347826086;0.2592592592592593;0.17021276595744683;0.7142857142857143;0.28;0.16000000000000003;0.0;0.3448275862068966;0.0;0.28;0.07407407407407407;0.06896551724137934;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15094339622641506;0.0;0.0;0.0;0.06060606060606055;0.9473684210526316;0.0;0.0;0.08695652173913049
GO:0006520;0.34375;0.0;0.26315789473684215;0.36363636363636365;1.0;0.23529411764705888;0.4;0.19512195121951215;0.36363636363636365;0.5294117647058824;0.2777777777777778;0.0;0.31999999999999995;0.0;0.368421052631579;0.09523809523809523;0.08695652173913049;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2790697674418605;0.0;0.0;0.0;0.07407407407407407;0.34782608695652173;0.0;0.0;0.11764705882352944
GO:0009313;0.08108108108108103;0.0;0.23529411764705888;0.17391304347826086;0.23529411764705888;1.0;0.13636363636363635;0.09523809523809523;0.17391304347826086;0.15000000000000002;0.25;0.0;0.15384615384615385;0.0;0.2777777777777778;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13043478260869568;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.0
GO:0009235;0.3055555555555556;0.0;0.21739130434782605;0.2592592592592593;0.4;0.13636363636363635;1.0;0.15217391304347827;0.2592592592592593;0.5789473684210527;0.2857142857142857;0.0;0.23333333333333328;0.0;0.30434782608695654;0.07999999999999996;0.07407407407407407;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22916666666666663;0.0;0.0;0.0;0.06451612903225812;0.25;0.0;0.0;0.09523809523809523
GO:0006682;0.23636363636363633;0.0;0.11363636363636365;0.17021276595744683;0.19512195121951215;0.09523809523809523;0.15217391304347827;1.0;0.17021276595744683;0.18604651162790697;0.11627906976744184;0.0;0.20833333333333337;0.0;0.2142857142857143;0.04347826086956519;0.04166666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12676056338028174;0.0;0.0;0.0;0.038461538461538436;0.16666666666666663;0.0;0.0;0.04761904761904767
GO:0006468;0.16666666666666663;0.0;0.15384615384615385;0.7142857142857143;0.36363636363636365;0.17391304347826086;0.2592592592592593;0.17021276595744683;1.0;0.28;0.16000000000000003;0.0;0.3448275862068966;0.0;0.28;0.07407407407407407;0.06896551724137934;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15094339622641506;0.0;0.0;0.0;0.06060606060606055;0.6818181818181819;0.0;0.0;0.08695652173913049
GO:0046415;0.40625;0.0;0.23809523809523814;0.28;0.5294117647058824;0.15000000000000002;0.5789473684210527;0.18604651162790697;0.28;1.0;0.25;0.0;0.2962962962962963;0.0;0.4;0.08695652173913049;0.07999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2954545454545454;0.0;0.0;0.0;0.06896551724137934;0.2692307692307693;0.0;0.0;0.10526315789473684
