;GO:1905004;GO:0008284;GO:0008203;GO:0006487;GO:0006520;GO:0009313;GO:0009235;GO:0006682;GO:0006468;GO:0046415;GO:0042359;GO:0042953;GO:0002003;GO:0006855;GO:0043171;GO:0001886;GO:0007409;GO:1990822;GO:0034765;GO:0015747;GO:0015889;GO:1905012;GO:0003081;GO:0015760;GO:1902204;GO:1904985;GO:0006898;GO:0048704;GO:0006569;GO:0001558;GO:0015739;GO:0035725;GO:0010107;GO:0016266;GO:0015812;GO:0015811;GO:0051259
GO:1905004;1.0;0.0;0.5;0.4444444444444444;0.5;0.4;0.5333333333333333;0.5;0.47058823529411764;0.5333333333333333;0.5333333333333333;0.0;0.2222222222222222;0.0;0.5;0.23529411764705882;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42105263157894735;0.0;0.0;0.0;0.2;0.42105263157894735;0.0;0.0;0.13333333333333333
GO:0008284;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26666666666666666;0.0;0.0;0.0;0.0;0.0;0.46153846153846156;0.0;0.0;0.5;0.14285714285714285;0.0;0.7142857142857143;0.5714285714285714;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0008203;0.5;0.0;1.0;0.375;0.42857142857142855;0.46153846153846156;0.6153846153846154;0.4444444444444444;0.4;0.6153846153846154;0.7692307692307693;0.0;0.375;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47058823529411764;0.0;0.0;0.0;0.0;0.35294117647058826;0.0;0.0;0.0
GO:0006487;0.4444444444444444;0.0;0.375;1.0;0.5;0.4;0.5333333333333333;0.4;0.8235294117647058;0.5333333333333333;0.4;0.0;0.1111111111111111;0.0;0.5;0.11764705882352941;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42105263157894735;0.0;0.0;0.0;0.2;0.5263157894736842;0.0;0.0;0.13333333333333333
GO:0006520;0.5;0.0;0.42857142857142855;0.5;1.0;0.46153846153846156;0.6153846153846154;0.4444444444444444;0.5333333333333333;0.6153846153846154;0.46153846153846156;0.0;0.25;0.0;0.5714285714285714;0.13333333333333333;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8235294117647058;0.0;0.0;0.0;0.2222222222222222;0.47058823529411764;0.0;0.0;0.15384615384615385
GO:0009313;0.4;0.0;0.46153846153846156;0.4;0.46153846153846156;1.0;0.5;0.35294117647058826;0.42857142857142855;0.5;0.5;0.0;0.4;0.0;0.6153846153846154;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0
GO:0009235;0.5333333333333333;0.0;0.6153846153846154;0.5333333333333333;0.6153846153846154;0.5;1.0;0.47058823529411764;0.5714285714285714;0.6666666666666666;0.6666666666666666;0.0;0.26666666666666666;0.0;0.6153846153846154;0.2857142857142857;0.26666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.23529411764705882;0.5;0.0;0.0;0.16666666666666666
GO:0006682;0.5;0.0;0.4444444444444444;0.4;0.4444444444444444;0.35294117647058826;0.47058823529411764;1.0;0.42105263157894735;0.47058823529411764;0.47058823529411764;0.0;0.3;0.0;0.5555555555555556;0.21052631578947367;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.38095238095238093;0.0;0.0;0.0;0.18181818181818182;0.38095238095238093;0.0;0.0;0.11764705882352941
GO:0006468;0.47058823529411764;0.0;0.4;0.8235294117647058;0.5333333333333333;0.42857142857142855;0.5714285714285714;0.42105263157894735;1.0;0.5714285714285714;0.42857142857142855;0.0;0.47058823529411764;0.0;0.5333333333333333;0.25;0.23529411764705882;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.21052631578947367;0.5555555555555556;0.0;0.0;0.14285714285714285
GO:0046415;0.5333333333333333;0.0;0.6153846153846154;0.5333333333333333;0.6153846153846154;0.5;0.6666666666666666;0.47058823529411764;0.5714285714285714;1.0;0.6666666666666666;0.0;0.4;0.0;0.6153846153846154;0.2857142857142857;0.26666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.23529411764705882;0.5;0.0;0.0;0.16666666666666666
