;GO:1902230;GO:0008584;GO:0090179;GO:0014066;GO:0043508;GO:2000041;GO:0045600;GO:0046854;GO:0045766;GO:0030307;GO:0045892;GO:0030308;GO:0001701;GO:0043154;GO:0010975;GO:0055007;GO:0033138;GO:1902042;GO:0007186;GO:0000902;GO:0090263;GO:0043312;GO:0042662;GO:0006897;GO:0071560;GO:0043161;GO:0031668;GO:0071481;GO:0050680;GO:2000726;GO:0010469;GO:0010667;GO:0030336;GO:0016567;GO:0008284;GO:0002063;GO:0006661;GO:0045669;GO:0045944;GO:1904956;GO:0000122;GO:0010719;GO:0001569;GO:0060070;GO:0033630;GO:0010950;GO:0050732;GO:0016458;GO:0048708;GO:0006351;GO:0061185;GO:0090244;GO:0048821;GO:0006357;GO:0030514;GO:0090090;GO:0007517;GO:0045087;GO:0043065;GO:2000741;GO:0030199;GO:0032332
GO:1902230;1.0;0.0;0.06861604341248287;0.3918118544097559;0.5212607804991938;0.34674262050658405;0.07707814149732789;0.0;0.07398292955082676;0.08387734595985998;0.2975973462691753;0.24526858760485803;0.0;0.5088658759670678;0.0928906196407783;0.0;0.08084162228403892;0.7014791298407318;0.10367840793834032;0.0;0.2998029463534935;0.0;0.18284349867537353;0.0;0.0;0.0;0.0;0.0;0.23739803912892993;0.1975037617137814;0.35362098503926453;0.4508439861468095;0.25247115688799115;0.0;0.09945658544710893;0.0;0.0;0.07696775404132235;0.10239608598566399;0.06411844068378712;0.28593853162168753;0.20992805674909168;0.0;0.08027452884905574;0.06159657024935859;0.0841170034306524;0.21936050947269925;0.22149801561047244;0.0;0.0;0.15468261661468774;0.06315174622108581;0.0;0.11259662458766755;0.4362195605106141;0.473638948546586;0.0;0.0;0.49592658569800013;0.06315174622108581;0.0;0.07058238273798444
GO:0008584;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3358017883342646;0.0;0.0;0.21835694842896833;0.0;0.0;0.0;0.26325004563297383;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2722578523961143;0.0;0.0;0.0;0.0;0.0;0.0;0.21899339729096123;0.0;0.0;0.0;0.0;0.0;0.20776470814045717;0.0;0.0;0.0;0.2747630024384862;0.0;0.0;0.0;0.5141175134688678;0.0;0.0;0.0;0.0;0.0
GO:0090179;0.06861604341248287;0.0;1.0;0.07528954114021306;0.06513392807581843;0.6876127786990031;0.3085009163243682;0.02341566422709864;0.48327320946829155;0.07824366332671971;0.09445235949848266;0.07896995799838982;0.0;0.0748380150109582;0.5616155647552606;0.02107770458187479;0.07559560079632746;0.06972276648428098;0.25214615801474455;0.02468219836871326;0.07503501303344391;0.02654715632649773;0.6385071945541081;0.0;0.022085669583136187;0.025573588733704078;0.024865670167044683;0.01967736774486301;0.07660248589583527;0.31134560543310236;0.08749300708163268;0.06679410581653009;0.08112749308146543;0.02731281084813907;0.09163336277625937;0.020282476753109246;0.023671308639969305;0.30808647883061785;0.0941228231194174;0.3967344390556069;0.09104123347463873;0.32978370536662377;0.0;0.6529603813271552;0.05810534075053931;0.07845216839979591;0.07113763952357993;0.06794245850191279;0.020195985138444682;0.031210799945853004;0.5864059165147084;0.5208441893642299;0.020443101180450892;0.10267279541001152;0.07125181014331403;0.07696008164702643;0.0;0.0;0.08810202509150936;0.25562759650982214;0.021743146379836906;0.3215325635812826
GO:0014066;0.3918118544097559;0.0;0.07528954114021306;1.0;0.36868999741469266;0.24456869403064943;0.08560139207488268;0.0;0.08299638202730204;0.09407004567598601;0.11852362062677098;0.0951218462445881;0.0;0.08919029835188333;0.1055569856877847;0.0;0.09026841679829047;0.30659919364735655;0.11971150429498856;0.0;0.3344533028673296;0.0;0.06876122013927939;0.0;0.0;0.0;0.0;0.0;0.09170782087044457;0.07480721976339993;0.4028495574901412;0.07799600385613986;0.09826979927142908;0.0;0.11411819436954362;0.0;0.0;0.08546526323655852;0.11800517695326974;0.06990883605039312;0.11320127529812983;0.07999940692799275;0.0;0.08956193475694565;0.06771967801933994;0.09437159276363419;0.08398389609029674;0.08146658354647365;0.0;0.0;0.05491116561116577;0.06876122013927939;0.0;0.13176155660880157;0.31453952704224675;0.3447353884634263;0.0;0.0;0.10869251336992056;0.06876122013927939;0.0;0.07766358400693782
GO:0043508;0.5212607804991938;0.0;0.06513392807581843;0.36868999741469266;1.0;0.33117658566483005;0.07271152835379259;0.0;0.0694348649731992;0.07873209349354102;0.4089150734991077;0.2300826421061158;0.0;0.4949802516743189;0.08662148368864668;0.0;0.41194376537213534;0.4029778348195418;0.09592933145575824;0.0;0.2821709482309938;0.0;0.17426886874198055;0.0;0.0;0.0;0.0;0.0;0.2231427521876807;0.18753647020420267;0.32934679186946364;0.19441885923138957;0.23640941684375036;0.0;0.09230398132666705;0.0;0.0;0.07261328593649387;0.21626605862539636;0.061067703802464346;0.39403982107443253;0.198702940910345;0.0;0.07554934533048843;0.0584111287575101;0.34384365892447905;0.5724024821570481;0.3198470340625951;0.0;0.0;0.14802312871060497;0.06019018150909809;0.0;0.23607257138678042;0.4118654832371194;0.44506427420786554;0.0;0.0;0.08872177664660963;0.06019018150909809;0.0;0.06690318348275413
GO:2000041;0.34674262050658405;0.0;0.6876127786990031;0.24456869403064943;0.33117658566483005;1.0;0.26948531142212323;0.0;0.41768550953652617;0.4772225337374621;0.22996929557247622;0.625653209314374;0.0;0.1884374177735551;0.35456462430204605;0.0;0.06565602934599338;0.35165008964863265;0.07996009728690158;0.0;0.5680973727304259;0.0;0.5131724535361525;0.0;0.0;0.0;0.0;0.0;0.1922893405204386;0.3647971850971771;0.2782999329627941;0.17057295659138613;0.2020606117384486;0.0;0.07742535040194483;0.0;0.0;0.2691690180361805;0.07919520967349855;0.2617645461622197;0.22294472598548556;0.3838027718820799;0.0;0.06528148223165983;0.05131951903144696;0.06780014531257046;0.18028194206984843;0.1791235541208449;0.0;0.0;0.3167357383299392;0.05348765461158716;0.0;0.08516227131948849;0.35839890770394944;0.6708942776588588;0.0;0.0;0.0748890469291215;0.22824606005003514;0.0;0.2837200393280843
GO:0045600;0.07707814149732789;0.0;0.3085009163243682;0.08560139207488268;0.07271152835379259;0.26948531142212323;1.0;0.0;0.5043219770239782;0.23868485206818404;0.1112675816401186;0.09039107579752856;0.0;0.08501819053475428;0.5030397005218814;0.0;0.22949535034759155;0.07847745434770959;0.11231383050959699;0.0;0.22756130738873517;0.0;0.33407900411163494;0.0;0.0;0.0;0.0;0.0;0.08730267809228177;0.3622924724681082;0.10173477563080437;0.07478661544463625;0.09322902488723671;0.0;0.2865479585031159;0.0;0.0;0.5187903734851764;0.29571301350593465;0.33944821654334456;0.10656402804297997;0.3863781510468475;0.0;0.08535580581251749;0.1778010651542334;0.2394122035321734;0.08027452884905574;0.07751822429251308;0.0;0.0;0.2574292542738089;0.06625461593292258;0.0;0.12285504265208017;0.0804199409405828;0.0877674555338056;0.0;0.0;0.2736929790783246;0.421089950852184;0.0;0.4733734134091398
GO:0046854;0.0;0.0;0.02341566422709864;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02505513673988873;0.0;0.0;0.03750680325435487;0.030318181380621295;0.0;0.033181476076450556;0.0;0.0;0.02649237664524657;0.14944324141961937;0.030595478725091167;0.023100938576977263;0.0;0.0;0.0;0.0;0.0;0.1622387902980123;0.0;0.023939410864317435;0.8795965438821685;0.0;0.0;0.0;0.0;0.0;0.0;0.02792039816157154;0.0;0.0;0.0;0.028873657919864407;0.0238190112313155;0.19250822240344617;0.0;0.021362239030958803;0.02416349808592335;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.026001051635617133;0.0
GO:0045766;0.07398292955082676;0.0;0.48327320946829155;0.08299638202730204;0.0694348649731992;0.41768550953652617;0.5043219770239782;0.0;1.0;0.23841264285500063;0.11127655376309391;0.08814215438279238;0.0;0.08237382140833258;0.5401369671953126;0.0;0.22829483500678183;0.07545029552274876;0.11246716456894365;0.0;0.22617596560778921;0.0;0.4397878583664247;0.0;0.0;0.0;0.0;0.0;0.08481742620908772;0.37631006233788866;0.10056749576154903;0.07159036811400396;0.09121898870048349;0.0;0.2924856306146595;0.0;0.0;0.5034820156204073;0.3031109330528307;0.35072349190378227;0.10596152079101853;0.40358239431980075;0.0;0.0827341164679378;0.1931894119507161;0.23921702493562272;0.07734188281777768;0.08565929173397031;0.0;0.0;0.3117550270612933;0.06279422307085425;0.0;0.1246357469719947;0.07749529377098613;0.08531620488491977;0.0;0.0;0.2777316836954716;0.4013647118690805;0.0;0.4555536801302192
GO:0030307;0.08387734595985998;0.0;0.07824366332671971;0.09407004567598601;0.07873209349354102;0.4772225337374621;0.23868485206818404;0.0;0.23841264285500063;1.0;0.1260133494444787;0.8107219880885316;0.0;0.09336621677892189;0.47561582407999287;0.0;0.2523150492361078;0.0855370771959047;0.12735695670352126;0.0;0.24997922118052013;0.0;0.07121689718675389;0.0;0.0;0.0;0.0;0.0;0.09612865124225957;0.0777228807921069;0.11392370997958726;0.08117080732329579;0.10336348123272845;0.0;0.32302563537703;0.0;0.0;0.23828828385471007;0.33472026064870447;0.07244868086607129;0.12001411673325173;0.08334289660097134;0.0;0.09377354760190577;0.1927678931496593;0.26435382897439325;0.08767642123152045;0.08543260514413778;0.0;0.0;0.05668486366928407;0.07121689718675389;0.0;0.14108357145628722;0.08784991471408066;0.09669245687582262;0.0;0.0;0.3067822116390873;0.19005196798164037;0.0;0.2156547002493764
