;GO:1902230;GO:0008584;GO:0090179;GO:0014066;GO:0043508;GO:2000041;GO:0045600;GO:0046854;GO:0045766;GO:0030307;GO:0045892;GO:0030308;GO:0001701;GO:0043154;GO:0010975;GO:0055007;GO:0033138;GO:1902042;GO:0007186;GO:0000902;GO:0090263;GO:0043312;GO:0042662;GO:0006897;GO:0071560;GO:0043161;GO:0031668;GO:0071481;GO:0050680;GO:2000726;GO:0010469;GO:0010667;GO:0030336;GO:0016567;GO:0008284;GO:0002063;GO:0006661;GO:0045669;GO:0045944;GO:1904956;GO:0000122;GO:0010719;GO:0001569;GO:0060070;GO:0033630;GO:0010950;GO:0050732;GO:0016458;GO:0048708;GO:0006351;GO:0061185;GO:0090244;GO:0048821;GO:0006357;GO:0030514;GO:0090090;GO:0007517;GO:0045087;GO:0043065;GO:2000741;GO:0030199;GO:0032332
GO:1902230;1.0;0.0;0.08163265306122447;0.29032258064516125;0.23376623376623373;0.2857142857142857;0.10526315789473684;0.0;0.07317073170731703;0.10810810810810811;0.10169491525423724;0.17142857142857137;0.0;0.2033898305084746;0.09523809523809523;0.0;0.07017543859649122;0.6470588235294117;0.12121212121212122;0.0;0.19999999999999996;0.0;0.10909090909090913;0.0;0.0;0.0;0.0;0.0;0.17647058823529416;0.1132075471698113;0.25;0.33333333333333337;0.15384615384615385;0.0;0.11764705882352944;0.0;0.0;0.09523809523809523;0.06451612903225812;0.09999999999999998;0.09836065573770492;0.15384615384615385;0.0;0.11111111111111116;0.08571428571428574;0.07017543859649122;0.10909090909090913;0.10526315789473684;0.0;0.0;0.10256410256410253;0.11111111111111116;0.0;0.08695652173913049;0.2692307692307693;0.4117647058823529;0.0;0.0;0.19999999999999996;0.09999999999999998;0.0;0.09302325581395354
GO:0008584;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23076923076923073;0.0;0.0;0.1428571428571429;0.0;0.0;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0
GO:0090179;0.08163265306122447;0.0;1.0;0.14814814814814814;0.04878048780487809;0.2558139534883721;0.1785714285714286;0.052631578947368474;0.25;0.1428571428571429;0.07692307692307687;0.1428571428571429;0.0;0.06896551724137934;0.27586206896551724;0.0714285714285714;0.08333333333333337;0.09302325581395354;0.2727272727272727;0.0714285714285714;0.11428571428571432;0.04761904761904767;0.23809523809523814;0.0;0.06060606060606055;0.045454545454545414;0.0714285714285714;0.0625;0.14814814814814814;0.16279069767441856;0.14814814814814814;0.11428571428571432;0.125;0.05405405405405406;0.16000000000000003;0.07692307692307687;0.046511627906976716;0.19354838709677424;0.07547169811320753;0.2962962962962963;0.07407407407407407;0.24137931034482762;0.0;0.40909090909090906;0.11538461538461542;0.08333333333333337;0.08333333333333337;0.13793103448275867;0.07692307692307687;0.04166666666666663;0.2592592592592593;0.40909090909090906;0.07407407407407407;0.10810810810810811;0.07547169811320753;0.11428571428571432;0.0;0.0;0.13793103448275867;0.16666666666666663;0.0714285714285714;0.22580645161290325
GO:0014066;0.29032258064516125;0.0;0.14814814814814814;1.0;0.140625;0.24242424242424243;0.25;0.0;0.1578947368421053;0.2666666666666667;0.10256410256410253;0.2666666666666667;0.0;0.0888888888888889;0.19999999999999996;0.0;0.11428571428571432;0.3076923076923077;0.36363636363636365;0.0;0.4444444444444444;0.0;0.11428571428571432;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.12121212121212122;0.8;0.18181818181818177;0.21052631578947367;0.0;0.33333333333333337;0.0;0.0;0.19999999999999996;0.09999999999999998;0.2222222222222222;0.09756097560975607;0.21052631578947367;0.0;0.2857142857142857;0.23076923076923073;0.11428571428571432;0.11428571428571432;0.17647058823529416;0.0;0.0;0.16666666666666663;0.2857142857142857;0.0;0.16666666666666663;0.2222222222222222;0.4444444444444444;0.0;0.0;0.25;0.2222222222222222;0.0;0.19047619047619047
GO:0043508;0.23376623376623373;0.0;0.04878048780487809;0.140625;1.0;0.1707317073170732;0.05633802816901412;0.0;0.04054054054054057;0.05714285714285716;0.1807228915662651;0.08823529411764708;0.0;0.28395061728395066;0.053333333333333344;0.0;0.20512820512820518;0.18666666666666665;0.06060606060606055;0.0;0.1095890410958904;0.0;0.06818181818181823;0.0;0.0;0.0;0.0;0.0;0.08955223880597019;0.06976744186046513;0.140625;0.07999999999999996;0.08333333333333337;0.0;0.05970149253731338;0.0;0.0;0.053333333333333344;0.09999999999999998;0.0547945205479452;0.17647058823529416;0.08333333333333337;0.0;0.05797101449275366;0.044117647058823484;0.16049382716049387;0.4461538461538461;0.11940298507462688;0.0;0.0;0.05555555555555558;0.05797101449275366;0.0;0.1216216216216216;0.23750000000000004;0.20895522388059706;0.0;0.0;0.05633802816901412;0.0547945205479452;0.0;0.052631578947368474
GO:2000041;0.2857142857142857;0.0;0.2558139534883721;0.24242424242424243;0.1707317073170732;1.0;0.13157894736842102;0.0;0.1842105263157895;0.1351351351351351;0.09999999999999998;0.23529411764705888;0.0;0.09090909090909094;0.17500000000000004;0.0;0.06896551724137934;0.32558139534883723;0.11764705882352944;0.0;0.22499999999999998;0.0;0.24;0.0;0.0;0.0;0.0;0.0;0.17142857142857137;0.19999999999999996;0.24242424242424243;0.13953488372093026;0.15000000000000002;0.0;0.11428571428571432;0.0;0.0;0.14634146341463417;0.06349206349206349;0.1842105263157895;0.09677419354838712;0.2777777777777778;0.0;0.10810810810810811;0.08333333333333337;0.06896551724137934;0.1071428571428571;0.10256410256410253;0.0;0.0;0.2222222222222222;0.10810810810810811;0.0;0.08510638297872342;0.26415094339622647;0.48484848484848486;0.0;0.0;0.10256410256410253;0.125;0.0;0.1707317073170732
GO:0045600;0.10526315789473684;0.0;0.1785714285714286;0.25;0.05633802816901412;0.13157894736842102;1.0;0.0;0.33333333333333337;0.4;0.09756097560975607;0.23529411764705888;0.0;0.08510638297872342;0.30000000000000004;0.0;0.17142857142857137;0.125;0.3076923076923077;0.0;0.2727272727272727;0.0;0.17142857142857137;0.0;0.0;0.0;0.0;0.0;0.25;0.18181818181818177;0.25;0.16666666666666663;0.19047619047619047;0.0;0.5;0.0;0.0;0.625;0.15000000000000002;0.33333333333333337;0.09302325581395354;0.3157894736842105;0.0;0.25;0.2857142857142857;0.17142857142857137;0.10810810810810811;0.1578947368421053;0.0;0.0;0.21052631578947367;0.25;0.0;0.15384615384615385;0.09523809523809523;0.16666666666666663;0.0;0.0;0.375;0.7142857142857143;0.0;0.5882352941176471
GO:0046854;0.0;0.0;0.052631578947368474;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333337;0.0;0.0;0.09090909090909094;0.08333333333333337;0.0;0.052631578947368474;0.0;0.0;0.06896551724137934;0.16666666666666663;0.08333333333333337;0.0714285714285714;0.0;0.0;0.0;0.0;0.0;0.2068965517241379;0.0;0.09090909090909094;0.5769230769230769;0.0;0.0;0.0;0.0;0.0;0.0;0.07999999999999996;0.0;0.0;0.0;0.07407407407407407;0.09090909090909094;0.15000000000000002;0.0;0.07999999999999996;0.08695652173913049;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333337;0.0
GO:0045766;0.07317073170731703;0.0;0.25;0.1578947368421053;0.04054054054054057;0.1842105263157895;0.33333333333333337;0.0;1.0;0.21052631578947367;0.06818181818181823;0.15000000000000002;0.0;0.06000000000000005;0.2727272727272727;0.0;0.10256410256410253;0.08571428571428574;0.1875;0.0;0.15384615384615385;0.0;0.19444444444444442;0.0;0.0;0.0;0.0;0.0;0.1578947368421053;0.17142857142857137;0.1578947368421053;0.11111111111111116;0.125;0.0;0.25;0.0;0.0;0.4;0.09090909090909094;0.30000000000000004;0.06521739130434778;0.2857142857142857;0.0;0.1578947368421053;0.25;0.10256410256410253;0.07499999999999996;0.1428571428571429;0.0;0.0;0.3157894736842105;0.1578947368421053;0.0;0.10344827586206895;0.06666666666666665;0.11111111111111116;0.0;0.0;0.19999999999999996;0.30000000000000004;0.0;0.44999999999999996
GO:0030307;0.10810810810810811;0.0;0.1428571428571429;0.2666666666666667;0.05714285714285716;0.1351351351351351;0.4;0.0;0.21052631578947367;1.0;0.09999999999999998;0.5384615384615384;0.0;0.08695652173913049;0.25;0.0;0.17647058823529416;0.12903225806451613;0.33333333333333337;0.0;0.2857142857142857;0.0;0.11111111111111116;0.0;0.0;0.0;0.0;0.0;0.2666666666666667;0.11764705882352944;0.2666666666666667;0.17391304347826086;0.19999999999999996;0.0;0.5454545454545454;0.0;0.0;0.3157894736842105;0.15384615384615385;0.21052631578947367;0.09523809523809523;0.19999999999999996;0.0;0.2666666666666667;0.3076923076923077;0.17647058823529416;0.11111111111111116;0.16666666666666663;0.0;0.0;0.1578947368421053;0.2666666666666667;0.0;0.16000000000000003;0.09756097560975607;0.17391304347826086;0.0;0.0;0.4;0.3529411764705882;0.0;0.30000000000000004
