;GO:1902230;GO:0008584;GO:0090179;GO:0014066;GO:0043508;GO:2000041;GO:0045600;GO:0046854;GO:0045766;GO:0030307;GO:0045892;GO:0030308;GO:0001701;GO:0043154;GO:0010975;GO:0055007;GO:0033138;GO:1902042;GO:0007186;GO:0000902;GO:0090263;GO:0043312;GO:0042662;GO:0006897;GO:0071560;GO:0043161;GO:0031668;GO:0071481;GO:0050680;GO:2000726;GO:0010469;GO:0010667;GO:0030336;GO:0016567;GO:0008284;GO:0002063;GO:0006661;GO:0045669;GO:0045944;GO:1904956;GO:0000122;GO:0010719;GO:0001569;GO:0060070;GO:0033630;GO:0010950;GO:0050732;GO:0016458;GO:0048708;GO:0006351;GO:0061185;GO:0090244;GO:0048821;GO:0006357;GO:0030514;GO:0090090;GO:0007517;GO:0045087;GO:0043065;GO:2000741;GO:0030199;GO:0032332
GO:1902230;1.0;0.0;0.047799631016701725;0.2326756683755529;0.361147619079207;0.274741083875601;0.047799631016701725;0.0;0.042064647228987374;0.047799631016701725;0.13839445927415203;0.13839445927415203;0.0;0.304136849461119;0.047799631016701725;0.0;0.047799631016701725;0.45212785761307406;0.047799631016701725;0.0;0.1786822519641151;0.0;0.13839445927415203;0.0;0.0;0.0;0.0;0.0;0.13839445927415203;0.13839445927415203;0.1786822519641151;0.304136849461119;0.13839445927415203;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.13839445927415203;0.13839445927415203;0.0;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.13839445927415203;0.12804570306913615;0.0;0.0;0.12804570306913615;0.047799631016701725;0.0;0.047799631016701725;0.274741083875601;0.274741083875601;0.0;0.0;0.24871540093336741;0.047799631016701725;0.0;0.047799631016701725
GO:0008584;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16985210689062205;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16985210689062205;0.0;0.0;0.0;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.16985210689062205;0.0;0.0;0.0;0.27188578912737915;0.0;0.0;0.0;0.0;0.0
GO:0090179;0.047799631016701725;0.0;1.0;0.047799631016701725;0.047799631016701725;0.5730432817773536;0.20397374928165476;0.01468324974140624;0.2946054623034586;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.3120402220030647;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.12659489728285286;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.5094860969422297;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.23094064297706635;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.20397374928165476;0.047799631016701725;0.3120402220030647;0.047799631016701725;0.23094064297706635;0.0;0.4155988772210049;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.01468324974140624;0.5094860969422297;0.4155988772210049;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.047799631016701725;0.20397374928165476;0.01468324974140624;0.23094064297706635
GO:0014066;0.2326756683755529;0.0;0.047799631016701725;1.0;0.2326756683755529;0.1786822519641151;0.047799631016701725;0.0;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.1786822519641151;0.047799631016701725;0.0;0.1786822519641151;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.1786822519641151;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.0;0.0;0.042064647228987374;0.047799631016701725;0.0;0.047799631016701725;0.1786822519641151;0.1786822519641151;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725
GO:0043508;0.361147619079207;0.0;0.047799631016701725;0.2326756683755529;1.0;0.274741083875601;0.047799631016701725;0.0;0.042064647228987374;0.047799631016701725;0.20539045317781315;0.13839445927415203;0.0;0.3142718761999674;0.047799631016701725;0.0;0.2589137257715929;0.274741083875601;0.047799631016701725;0.0;0.1786822519641151;0.0;0.13839445927415203;0.0;0.0;0.0;0.0;0.0;0.13839445927415203;0.13839445927415203;0.1786822519641151;0.13839445927415203;0.13839445927415203;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.10900961301269105;0.047799631016701725;0.20539045317781315;0.13839445927415203;0.0;0.047799631016701725;0.042064647228987374;0.20819522445199756;0.38244600073093926;0.19681204097214483;0.0;0.0;0.12804570306913615;0.047799631016701725;0.0;0.10900961301269105;0.274741083875601;0.274741083875601;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725
GO:2000041;0.274741083875601;0.0;0.5730432817773536;0.1786822519641151;0.274741083875601;1.0;0.20397374928165476;0.0;0.2946054623034586;0.337220439500363;0.13839445927415203;0.43859093884527783;0.0;0.13839445927415203;0.23094064297706635;0.0;0.047799631016701725;0.274741083875601;0.047799631016701725;0.0;0.41627623130594743;0.0;0.4586002901994832;0.0;0.0;0.0;0.0;0.0;0.13839445927415203;0.30550822320801124;0.1786822519641151;0.13839445927415203;0.13839445927415203;0.0;0.047799631016701725;0.0;0.0;0.20397374928165476;0.047799631016701725;0.23094064297706635;0.13839445927415203;0.30550822320801124;0.0;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.13839445927415203;0.12804570306913615;0.0;0.0;0.30550822320801124;0.047799631016701725;0.0;0.047799631016701725;0.274741083875601;0.4809107501384471;0.0;0.0;0.047799631016701725;0.20397374928165476;0.0;0.23094064297706635
GO:0045600;0.047799631016701725;0.0;0.20397374928165476;0.047799631016701725;0.047799631016701725;0.20397374928165476;1.0;0.0;0.2688665324497557;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.2410224993701646;0.0;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.0;0.12755981097713553;0.0;0.2410224993701646;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.2410224993701646;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.12755981097713553;0.0;0.0;0.30379685991921485;0.12755981097713553;0.2410224993701646;0.047799631016701725;0.2410224993701646;0.0;0.047799631016701725;0.11511873865597294;0.12755981097713553;0.047799631016701725;0.042064647228987374;0.0;0.0;0.20397374928165476;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.12755981097713553;0.30379685991921485;0.0;0.30379685991921485
GO:0046854;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.06927734236639929;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.06927734236639929;0.0;0.01468324974140624;0.4483392729004174;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.06927734236639929;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0
GO:0045766;0.042064647228987374;0.0;0.2946054623034586;0.042064647228987374;0.042064647228987374;0.2946054623034586;0.2688665324497557;0.0;1.0;0.11511873865597294;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.23094064297706635;0.0;0.11511873865597294;0.042064647228987374;0.042064647228987374;0.0;0.11511873865597294;0.0;0.2946054623034586;0.0;0.0;0.0;0.0;0.0;0.042064647228987374;0.23094064297706635;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.11511873865597294;0.0;0.0;0.2688665324497557;0.11511873865597294;0.23094064297706635;0.042064647228987374;0.23094064297706635;0.0;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.042064647228987374;0.042064647228987374;0.0;0.0;0.23094064297706635;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.0;0.11511873865597294;0.2688665324497557;0.0;0.2688665324497557
GO:0030307;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.337220439500363;0.12755981097713553;0.0;0.11511873865597294;1.0;0.047799631016701725;0.38796244064832414;0.0;0.047799631016701725;0.20397374928165476;0.0;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.0;0.12755981097713553;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.12755981097713553;0.0;0.0;0.12755981097713553;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.11511873865597294;0.12755981097713553;0.047799631016701725;0.042064647228987374;0.0;0.0;0.042064647228987374;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.12755981097713553;0.12755981097713553;0.0;0.12755981097713553
