;GO:1902230;GO:0008584;GO:0090179;GO:0014066;GO:0043508;GO:2000041;GO:0045600;GO:0046854;GO:0045766;GO:0030307;GO:0045892;GO:0030308;GO:0001701;GO:0043154;GO:0010975;GO:0055007;GO:0033138;GO:1902042;GO:0007186;GO:0000902;GO:0090263;GO:0043312;GO:0042662;GO:0006897;GO:0071560;GO:0043161;GO:0031668;GO:0071481;GO:0050680;GO:2000726;GO:0010469;GO:0010667;GO:0030336;GO:0016567;GO:0008284;GO:0002063;GO:0006661;GO:0045669;GO:0045944;GO:1904956;GO:0000122;GO:0010719;GO:0001569;GO:0060070;GO:0033630;GO:0010950;GO:0050732;GO:0016458;GO:0048708;GO:0006351;GO:0061185;GO:0090244;GO:0048821;GO:0006357;GO:0030514;GO:0090090;GO:0007517;GO:0045087;GO:0043065;GO:2000741;GO:0030199;GO:0032332
GO:1902230;1.0;0.0;0.2113905969529852;0.4986999414798123;0.4089554664660814;0.4902942766398878;0.25841420461382636;0.0;0.19165203434439945;0.26407799958821504;0.23116977695204766;0.3605571398723571;0.0;0.3705438389345465;0.24003693962249195;0.0;0.18195251196701143;0.7909912668302103;0.2839211194473777;0.0;0.3873542683813144;0.0;0.259711141358434;0.0;0.0;0.0;0.0;0.0;0.36814990399901754;0.2664853619327206;0.4542150562852547;0.537076049120782;0.3333923117987354;0.0;0.28075214071605015;0.0;0.0;0.23921307592933247;0.1666053924172021;0.250229130694153;0.22502433861557689;0.3322117138764368;0.0;0.26680338389446917;0.21839692435928487;0.18212301000657682;0.2493748030384711;0.24052965156383688;0.0;0.0;0.24366958887825546;0.26697276110069873;0.0;0.2140450955474171;0.45161658692505213;0.6172131823839377;0.0;0.0;0.3823941610548242;0.2494164839392066;0.0;0.234896031711493
GO:0008584;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.40458844750278516;0.0;0.0;0.28471639202824145;0.0;0.0;0.0;0.2768972970046256;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43093103435338487;0.0;0.0;0.0;0.0;0.0;0.0;0.26849456763140533;0.0;0.0;0.0;0.0;0.0;0.31350140437769847;0.0;0.0;0.0;0.4103806186023342;0.0;0.0;0.0;0.598567720894727;0.0;0.0;0.0;0.0;0.0
GO:0090179;0.2113905969529852;0.0;1.0;0.3319269491475189;0.13508345306379418;0.4374282545236766;0.36838894424169594;0.1432278284768395;0.43244887884607053;0.32450220816520564;0.192509017565335;0.3249455462700132;0.0;0.18069448861096582;0.4770269460949677;0.18844703965840492;0.2087324182720696;0.23408305481920486;0.5147879670452528;0.18552122983940234;0.2729712410513685;0.13515341547595244;0.4281702647524828;0.0;0.16480882163530225;0.12413440794391933;0.18749186427328227;0.1704857523452268;0.33339702775615115;0.339065274345897;0.33108830698082387;0.27781133976034966;0.2953649922477351;0.1408891843581049;0.35004889235551206;0.19797901141180857;0.12876480445555175;0.383876160555649;0.18878290367808595;0.5016214208508945;0.1867175587728805;0.4400352287086511;0.0;0.6292086070311799;0.2737319486322343;0.20895682867611495;0.20991338774340548;0.31864675912215357;0.19863277884434566;0.1116268464592127;0.44236526552933786;0.6297006855196727;0.19280248818017268;0.2520926304404763;0.1904101007153846;0.2737032565086607;0.0;0.0;0.3155758816439598;0.3528247797793955;0.18725118800050336;0.42121691243903436
GO:0014066;0.4986999414798123;0.0;0.3319269491475189;1.0;0.2901498335728532;0.4489502098771822;0.46470819663388185;0.0;0.3375258499067872;0.4833505827666862;0.23913087913139916;0.4843348539826765;0.0;0.22116790702123323;0.4084705091926225;0.0;0.2646853229497474;0.5191889532902297;0.5542509955935823;0.0;0.6383970678653914;0.0;0.28300904755807144;0.0;0.0;0.0;0.0;0.0;0.503353488733452;0.2941207550765839;0.8428807377078892;0.38657597271122585;0.4214270120154033;0.0;0.5423016005923084;0.0;0.0;0.4060905148742105;0.23340826740115636;0.43889120875914006;0.2302592283586526;0.418860856027618;0.0;0.4925598581075271;0.4303360294131307;0.26504627380697965;0.2665871794637882;0.34427752886147106;0.0;0.0;0.3523427640528139;0.4931374534495287;0.0;0.33851894687010176;0.399181730607688;0.6407655609065596;0.0;0.0;0.4638093026559468;0.43639731620530936;0.0;0.3938039956208531
GO:0043508;0.4089554664660814;0.0;0.13508345306379418;0.2901498335728532;1.0;0.32971739489581803;0.15285826327581523;0.0;0.11460442109890372;0.1548224454427732;0.34976214440164755;0.21128863108470292;0.0;0.48179183603352493;0.1462356616761656;0.0;0.3801695304392225;0.3516965698218989;0.16143726099714756;0.0;0.2403376958375962;0.0;0.17212271369701906;0.0;0.0;0.0;0.0;0.0;0.21387347408799282;0.17507223028825109;0.2912060423506425;0.19547661771415728;0.20165981748797868;0.0;0.16040775780363747;0.0;0.0;0.14592947331563252;0.22672320338084276;0.1499567582932008;0.34330919112025815;0.20122726612084418;0.0;0.1557552287244146;0.12365989334925903;0.32312460034150975;0.6398875468924335;0.2530270192651333;0.0;0.0;0.14429097893571796;0.15581293762878926;0.0;0.2677909808688811;0.4237886912181051;0.3826294395117752;0.0;0.0;0.15276087879523956;0.14966452902367197;0.0;0.1443115055164312
GO:2000041;0.4902942766398878;0.0;0.4374282545236766;0.4489502098771822;0.32971739489581803;1.0;0.29732098900765697;0.0;0.35120019013294046;0.30045203815232363;0.22917623617770025;0.43443312681298274;0.0;0.21680266095154405;0.35477262414067734;0.0;0.18026920431128232;0.5350090243065915;0.2798435913211398;0.0;0.41665802485682235;0.0;0.4373551709357354;0.0;0.0;0.0;0.0;0.0;0.36311954702081234;0.38985658823155567;0.4480430852232725;0.3130915761087878;0.32926163517012413;0.0;0.27676448787893343;0.0;0.0;0.3152563580426836;0.1651929702754935;0.3696456047606065;0.2231349487669916;0.48482422974224143;0.0;0.2631995859244752;0.21523026919652777;0.18043656081607762;0.24705648341323774;0.23742964584053047;0.0;0.0;0.40618683866344724;0.2633644169564068;0.0;0.21171941602050143;0.44775909383015555;0.6772917634284498;0.0;0.0;0.25476107073990956;0.2870994094786194;0.0;0.3472649084183789
GO:0045600;0.25841420461382636;0.0;0.36838894424169594;0.46470819663388185;0.15285826327581523;0.29732098900765697;1.0;0.0;0.5290401193430988;0.6179987820147639;0.23074764052633762;0.4511382062847114;0.0;0.21397789018905422;0.5102800265516637;0.0;0.3492275402823033;0.29315498430876297;0.5112042946192374;0.0;0.4897168672189569;0.0;0.36000905218011486;0.0;0.0;0.0;0.0;0.0;0.4675947947300491;0.37353938325452596;0.46306604367976023;0.36513114160312643;0.39606807174032505;0.0;0.6876345720629841;0.0;0.0;0.7698430653875563;0.3093736612546335;0.5459073253160943;0.2224763577770529;0.5224835301153149;0.0;0.458266058499513;0.4944708739935765;0.34968534624259107;0.25621011696490753;0.32215763645566986;0.0;0.0;0.40086822477705886;0.4587659843339972;0.0;0.32196032328272933;0.22773859964350388;0.35806758890685564;0.0;0.0;0.5946585274619719;0.8237245541094801;0.0;0.7478658829955072
GO:0046854;0.0;0.0;0.1432278284768395;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2116301366105597;0.0;0.0;0.212253086270185;0.20794720413071374;0.0;0.14667717485427736;0.0;0.0;0.1822711881148961;0.3550868385271981;0.21042624112750646;0.1892402877410627;0.0;0.0;0.0;0.0;0.0;0.4072892904671722;0.0;0.22372692376991957;0.7342666127085368;0.0;0.0;0.0;0.0;0.0;0.0;0.19470693428138544;0.0;0.0;0.0;0.18252139356463423;0.22456215752212644;0.3168262160908955;0.0;0.19487645650691177;0.2171387953364296;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21012313129149798;0.0
GO:0045766;0.19165203434439945;0.0;0.43244887884607053;0.3375258499067872;0.11460442109890372;0.35120019013294046;0.5290401193430988;0.0;1.0;0.4086337552580564;0.1716189733174015;0.3281158240331369;0.0;0.15942072392222734;0.4650300568387481;0.0;0.23554473924980962;0.21664742092088088;0.3695751449910131;0.0;0.3268765670516776;0.0;0.3730378572731998;0.0;0.0;0.0;0.0;0.0;0.3395242440835292;0.3439959270881416;0.336388470177919;0.2678737426440705;0.28966333929114707;0.0;0.45237545153236847;0.0;0.0;0.5893307022925077;0.20928634060833315;0.49615240865700166;0.16560772554231373;0.4757094615905615;0.0;0.33306178138078535;0.46883955085592405;0.23584546570281548;0.19006023651732576;0.30845031658024336;0.0;0.0;0.5200280425587155;0.3334084104931651;0.0;0.23723849709314618;0.16943330001434556;0.262879572965107;0.0;0.0;0.3938727590143758;0.5000603607093758;0.0;0.63111833463621
GO:0030307;0.26407799958821504;0.0;0.32450220816520564;0.4833505827666862;0.1548224454427732;0.30045203815232363;0.6179987820147639;0.0;0.4086337552580564;1.0;0.23525302021077343;0.6887582322095727;0.0;0.21784671293205757;0.46316125498615107;0.0;0.35676187397297326;0.3004655483342502;0.533854727501795;0.0;0.5046621354147343;0.0;0.277593642181434;0.0;0.0;0.0;0.0;0.0;0.4864742041193402;0.28827614536323487;0.48157428458099755;0.3765420786810773;0.4095302308765634;0.0;0.7174690759089434;0.0;0.0;0.5421679333388915;0.3152719578889969;0.4260030543207603;0.22666160135333027;0.40710649714582636;0.0;0.4763850810038976;0.5167852057052054;0.3572396602020662;0.2617766671484028;0.3338763520621673;0.0;0.0;0.3414562566156976;0.47692534401209297;0.0;0.33079979909426516;0.23212612446333253;0.3690346711986032;0.0;0.0;0.6168404098079886;0.5814486486551639;0.0;0.5261978276806323
