;GO:0007094;GO:0016525;GO:0008582;GO:0015031;GO:0048639;GO:0046339;GO:0050796;GO:0045892;GO:0001701;GO:0071377;GO:0045893;GO:0032685;GO:0035556;GO:0006171;GO:0000902;GO:0046622;GO:0048009;GO:0006452;GO:0060633;GO:0045657;GO:0090181;GO:0071880;GO:0002528;GO:0000070;GO:0034613;GO:0007193;GO:0040015;GO:0043647;GO:0040014;GO:0060024;GO:0008284;GO:0060548;GO:0045663;GO:0045944;GO:0045669;GO:0040019;GO:0090150;GO:0048662;GO:0070588;GO:0032701;GO:0051028;GO:0050731;GO:1903432;GO:0033198;GO:0046488;GO:0043534;GO:1990830;GO:0010801;GO:0001658;GO:0050900;GO:0070213;GO:0007171;GO:0070528;GO:0003091;GO:2000560;GO:0007213;GO:0045444;GO:0003376;GO:0032091;GO:0043305;GO:0043547;GO:0007215;GO:0032922;GO:0043392;GO:2000438;GO:0016055;GO:0001507;GO:0034260;GO:0007223;GO:0043433;GO:0008277;GO:1904428;GO:0006654;GO:0010629;GO:0042074;GO:0051056;GO:0010628;GO:0016042;GO:0030178;GO:0030334;GO:0018105;GO:0035589;GO:2000182;GO:0045905;GO:0006182;GO:2000064;GO:0051591;GO:0001570;GO:0060466;GO:0045901;GO:0043687;GO:0046834;GO:0000086;GO:0072201;GO:0030968;GO:0034765;GO:1900087;GO:0006111;GO:0007205;GO:0006513;GO:0048747;GO:0006357;GO:0071340;GO:0070493;GO:0032735;GO:0045087;GO:0046330;GO:0035723;GO:2000344;GO:0035329;GO:0034356;GO:0070498;GO:0030036;GO:0071902;GO:0019933;GO:0035722
GO:0007094;1.0;0.15707769559910403;0.18468628540375556;0.0;0.13589428702371448;0.09725906192709222;0.14364370599413123;0.16825602741183968;0.0;0.08173864672852563;0.12230448362662177;0.16986390146780328;0.216808033613494;0.061527483145130915;0.10188869851491894;0.12754920491763833;0.2062566418451734;0.09425762440576799;0.1907471838246195;0.13660841468793383;0.13814219308556924;0.18799607172001928;0.10190332808804094;0.16235463771134453;0.0;0.20625186626129086;0.1593767922108992;0.09565189498637515;0.14045929710824231;0.17267173935660474;0.17558136515726525;0.2443263269916895;0.16450438257324057;0.11955359819573308;0.15463173524413348;0.13372941200738372;0.0;0.23637290275270073;0.0;0.16986390146780328;0.0;0.12678316719893246;0.16709827316363102;0.0;0.09287331145394785;0.1004435090490339;0.09723352364943777;0.17642407676406083;0.0;0.10361735162230482;0.09006967128283808;0.12715854274363653;0.2131683097025763;0.09547535158255059;0.12826394036091848;0.20625549816918234;0.10752395215515623;0.2096701348827821;0.10377039805601358;0.14601240784324493;0.10037690868236697;0.21316849544047972;0.13525837268615484;0.10377025157736662;0.19011260886198955;0.20965379459564779;0.11102675917496559;0.16403513116257162;0.20297377134814099;0.16560776301260363;0.172576377358667;0.19262053791767214;0.08182667460121651;0.16983144813833478;0.10382171749806465;0.16979270288142584;0.13591613325272747;0.0;0.21521365643260543;0.17262239303082924;0.08396943756607397;0.1998176260853902;0.14375969639358135;0.13809073239830016;0.061527483145130915;0.13813736421269956;0.0;0.10752395215515623;0.26898073004955697;0.12085410080230011;0.09138147875479605;0.09569752135556771;0.17376803953427813;0.23637322261831692;0.1991534602640657;0.14052459915454055;0.28781269169081947;0.15936341617021052;0.21316966041656163;0.08755593520670502;0.10213873726695434;0.14609364613704823;0.0;0.21316966041656163;0.13594235784963882;0.0;0.10406397741461969;0.20965696188742597;0.1316480554334679;0.2131683097025763;0.06337637877204244;0.20965696188742597;0.10380234624799804;0.11284345769874558;0.20625120438986835;0.20965696188742597
GO:0016525;0.15707769559910403;1.0;0.43123839274487774;0.0;0.37849583532540526;0.0;0.2154506304910759;0.19907517278260414;0.0;0.0;0.1623595975764814;0.5271227601636918;0.33914822171593495;0.0;0.0;0.39628726835580397;0.302392274990272;0.0;0.16473295930976958;0.3416778735231142;0.31431172840066735;0.24861522544105408;0.2313199205085663;0.0;0.0;0.30237668375296634;0.5890482670589982;0.0;0.4895453719675484;0.3145573780598577;0.32688791607974077;0.4084500692608515;0.3531388185294159;0.1563905932116605;0.37259306537007203;0.5083996784918349;0.0;0.3787997637873409;0.0;0.5271227601636918;0.0;0.17246543405262318;0.2923602790365896;0.0;0.0;0.0;0.0;0.21550195458629223;0.0;0.0;0.0;0.12677659684110076;0.3259255468779214;0.20065403080926636;0.17591750175641435;0.3023885410575326;0.0;0.31376788319445453;0.2411698894568099;0.15915615037454525;0.2236013109322753;0.3259262064063246;0.2997696668908485;0.2411690982815265;0.24555452027790703;0.3137123053926923;0.14705603388938193;0.3509834410966781;0.2918794124862762;0.25018183489072393;0.3141622185930003;0.2514385635641605;0.0;0.3786339633918242;0.0;0.3028676223399459;0.303019725937688;0.0;0.3106829784567184;0.3143528280508833;0.0;0.28214521048291114;0.21577691531568519;0.1478818226068821;0.0;0.20047390570358256;0.0;0.0;0.19584676531764375;0.15919061297019052;0.0;0.0;0.0;0.3788009068936134;0.2801414497278264;0.32692252486708334;0.22277153296611754;0.2643139526969077;0.3259303431023839;0.0;0.0;0.2224417619753266;0.0;0.3259303431023839;0.3787944041209357;0.0;0.12578714120543066;0.3137230773598352;0.28259385931479064;0.3259255468779214;0.0;0.3137230773598352;0.0;0.14253658667219357;0.3023745229573649;0.3137230773598352
GO:0008582;0.18468628540375556;0.43123839274487774;1.0;0.0;0.5061540924970083;0.0;0.26160454202760497;0.19488466545234018;0.0;0.0;0.19852262328046216;0.363906295529004;0.4052266918725267;0.0;0.0;0.5076446006514437;0.36303141861386984;0.0;0.2258513736642154;0.3806132493668177;0.30152098474721994;0.3005663409598025;0.22194389902693118;0.0;0.0;0.363013434763908;0.5076480995146014;0.0;0.6220652754455508;0.37704123543484375;0.3911966107000305;0.39119167395760546;0.40809375233437584;0.19137498369613107;0.42050746907268793;0.48910062512258073;0.0;0.36391040457262464;0.0;0.363906295529004;0.0;0.21059829389970028;0.35144487539199865;0.0;0.0;0.0;0.0;0.21059986617290177;0.0;0.0;0.0;0.15574599291082794;0.39009344094072385;0.19356105912283586;0.21471586728602388;0.3630271116828939;0.0;0.37613336092998845;0.23099593543741334;0.15646637336071323;0.21482869757182582;0.39009419705619935;0.28811315943787996;0.23099520960680386;0.2392099955888103;0.37606944260370473;0.14320995312806817;0.2706331113056513;0.35088873613908134;0.24359914540627553;0.3765868475669271;0.2447904535235948;0.0;0.2911159378414933;0.0;0.3635796772974209;0.29111411121973074;0.0;0.300595743830259;0.37680603229150095;0.0;0.3396158340184186;0.26198951255556996;0.21662307041274564;0.0;0.24389856396915596;0.0;0.0;0.28507466280136123;0.19472929717289084;0.0;0.0;0.0;0.3639114595814744;0.3372917935436131;0.31310736870864025;0.2702342684885187;0.3188917837543705;0.390098939563048;0.0;0.0;0.26984589744662624;0.0;0.390098939563048;0.36390545796403617;0.0;0.15455073093103053;0.376081831184815;0.2722117118619668;0.39009344094072385;0.0;0.376081831184815;0.0;0.1747418292121222;0.36301094236945686;0.376081831184815
GO:0015031;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48036450585673146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5658802073647036;0.0;0.3396499937383594;0.0;0.5654009876158347;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.40507579540299044;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0048639;0.13589428702371448;0.37849583532540526;0.5061540924970083;0.0;1.0;0.0;0.24720300973585976;0.17604129259807647;0.0;0.0;0.22461432003033233;0.37002616397200927;0.42510013209724684;0.0;0.0;0.8489127190845941;0.36889663822090935;0.0;0.14308211221481518;0.38701161409878265;0.38679056390448474;0.2918767679029992;0.2843895567749942;0.0;0.0;0.36887343524615834;0.5458193578171168;0.0;0.7053145484482786;0.38716263420887304;0.5073242444767386;0.40600621318024277;0.591039036214256;0.21550748895787944;0.5074038028784309;0.6157171784024293;0.0;0.37003147249420354;0.0;0.37002616397200927;0.0;0.24019735580073467;0.35407493313851757;0.0;0.0;0.0;0.0;0.19223217962784186;0.0;0.0;0.0;0.17136264420113548;0.40452926689011925;0.23940691292850605;0.24556845483177545;0.3688910813114404;0.0;0.38596731222330544;0.2994244244635181;0.17223513715847302;0.2728116959695351;0.40453028289736354;0.36500104300862557;0.2994232049106121;0.22259723634418446;0.38588321769476197;0.16684977607377938;0.3373934025514573;0.3533698709306614;0.2273605147222242;0.38656417631466;0.2286582965877681;0.0;0.3698337994783013;0.0;0.3696043057288626;0.46211383130451716;0.0;0.29191141469231624;0.38685280565359176;0.0;0.33920176391450463;0.24763265080284275;0.20264865311671867;0.0;0.22768649540425545;0.0;0.0;0.2770659242156376;0.219770524918404;0.0;0.0;0.0;0.3700328354778836;0.33630979625366075;0.40606625024941745;0.32099023721503595;0.3137547071298208;0.4045366555237123;0.0;0.0;0.25645087101968644;0.0;0.4045366555237123;0.4623565275978772;0.0;0.1699167797378301;0.38589951617554125;0.4246524615244826;0.40452926689011925;0.0;0.38589951617554125;0.0;0.1946436082780779;0.36887021957844096;0.38589951617554125
GO:0046339;0.09725906192709222;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.15970177419527604;0.0;0.0;0.28509537832350634;0.23137858479081136;0.2602684048418794;0.0;0.2504655571711167;0.4391474590877928;0.0;0.0;0.0;0.201592851781836;0.0;0.23151665931650323;0.0;0.25045108355000806;0.0;0.4542992060490139;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6983547803724465;0.25104174947825264;0.2319069110279446;0.0;0.0;0.271853670586005;0.46367322219752855;0.09812358066969698;0.2725193481096338;0.0;0.0;0.25046209087895444;0.3004979581314158;0.261074003141707;0.0;0.0;0.0;0.27251997204008;0.0;0.0;0.0;0.2610219380492174;0.3222957392126216;0.0;0.24074702982089977;0.0;0.0;0.0;0.5358957373977437;0.0;0.2732649297787782;0.0;0.0;0.5502273644895281;0.0;0.0;0.40067661811177235;0.23182051965193265;0.0;0.0;0.23137858479081136;0.0;0.0;0.3004979581314158;0.0;0.0;0.4785403964977857;0.6760824129836058;0.2744718987292802;0.0;0.22999155939785412;0.0;0.0;0.0;0.2725238854660935;0.43654854719340036;0.2619061941952039;0.0;0.0;0.2725238854660935;0.0;0.0;0.0;0.2610320290093652;0.0;0.2725193481096338;0.2425660979300823;0.2610320290093652;0.27313077170961775;0.0;0.25044907765949026;0.2610320290093652
GO:0050796;0.14364370599413123;0.2154506304910759;0.26160454202760497;0.0;0.24720300973585976;0.0;1.0;0.17797960472608398;0.0;0.0;0.1810088896916493;0.2473626088198272;0.338393926277162;0.0;0.0;0.22091105572328998;0.3084550188592588;0.0;0.15001896602973674;0.2142029999158175;0.25474364125270005;0.2621621080985935;0.25388765623489845;0.0;0.0;0.3084420356767697;0.22091237347696782;0.0;0.2627363162300548;0.4444530596595157;0.32855390035100795;0.3285504180650341;0.29178841894538116;0.17504782152644155;0.26210580081354085;0.24013157215438155;0.0;0.3090893545400732;0.0;0.2473626088198272;0.0;0.19099431941862519;0.41869271331665525;0.0;0.0;0.0;0.0;0.19099561259843204;0.0;0.0;0.0;0.1447577668433033;0.32777539501562436;0.22588616374143153;0.19437483425852306;0.30845190954983714;0.0;0.3178626650769446;0.19405638419483853;0.25912008162508726;0.18251730442854192;0.3277759288461389;0.2451067634376641;0.19405587194398463;0.2570151465993667;0.3178170159832716;0.21637934096098713;0.2323400817027394;0.29964454601454793;0.2177469904209379;0.4440004953165306;0.2186983650401703;0.0;0.2472766277186294;0.0;0.43097332265578586;0.24727530981634305;0.0;0.3658547735093923;0.3819152154817062;0.0;0.29138507822498994;0.32702880634976633;0.16646791015760415;0.0;0.30684592369852154;0.0;0.0;0.2135947061987083;0.17785001292341407;0.0;0.0;0.0;0.3090901156284034;0.28967260137334266;0.3932794848729546;0.2387846324452188;0.2759959709547605;0.32777927712990307;0.0;0.0;0.2384813471257549;0.0;0.32777927712990307;0.24736212525639426;0.0;0.20055478066118698;0.3178258638291929;0.2335026015488459;0.32777539501562436;0.0;0.3178258638291929;0.0;0.1610277564579131;0.3084402363130932;0.3178258638291929
GO:0045892;0.16825602741183968;0.19907517278260414;0.19488466545234018;0.0;0.17604129259807647;0.0;0.17797960472608398;1.0;0.0;0.0;0.5690051754656396;0.22006955732563901;0.23453190389329298;0.0;0.0;0.16228665896788003;0.21974929884166955;0.0;0.8686811097554487;0.1673039512673562;0.26889546504411843;0.19519392641658032;0.13258369774398862;0.0;0.0;0.2197427092617053;0.20278253715806188;0.0;0.1837787801684958;0.22480561292082737;0.22976267179755847;0.31972055526003906;0.21115679608445148;0.5537590352754593;0.1951627101346187;0.17242535953000357;0.0;0.3062367027812975;0.0;0.22006955732563901;0.0;0.3028088054442097;0.21544972025936102;0.0;0.0;0.0;0.0;0.479032433924895;0.0;0.0;0.0;0.24117903345573324;0.22938167895525668;0.1219052713320049;0.4259996696326791;0.21974772073441665;0.0;0.22448255168010586;0.13576178944061099;0.16996461589696332;0.13001138827063272;0.2293819403927906;0.3042138873578789;0.1357615387244826;0.23283510959536619;0.22445978306463865;0.09980520827350191;0.21038427634314597;0.2152405851222265;0.6927214495988748;0.22464400051164746;0.533052376833743;0.0;0.4758899745874795;0.0;0.2199500662910475;0.3061304220577927;0.0;0.27163654227993395;0.224721977716224;0.0;0.21094548999181092;0.3519139747146258;0.40239923792075244;0.0;0.3350158629332936;0.0;0.0;0.16693263434506814;0.42471824009987336;0.0;0.0;0.0;0.30623723967317684;0.21004653953397107;0.18389058969662958;0.18193228178493615;0.3619389849825778;0.22938358017154842;0.0;0.0;0.7066978465141127;0.0;0.22938358017154842;0.17612197032813107;0.0;0.23973027168143002;0.22446419629691636;0.16898072294794542;0.22938167895525668;0.0;0.22446419629691636;0.0;0.263568125835451;0.21974179598683927;0.22446419629691636
GO:0001701;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2981697376557656;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2982950595339339;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3726649536615992;0.0;0.0;0.0;0.0;0.24918574226752957;0.0;0.0;0.35218502392339196;0.0;0.0;0.0;0.0;0.0;0.28222112990418924;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35218502392339196;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.40311242603499836;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0071377;0.08173864672852563;0.0;0.0;0.0;0.0;0.15970177419527604;0.0;0.0;0.0;1.0;0.0;0.0;0.18315371360527768;0.08174775104359523;0.17257791666158723;0.0;0.16821249434504698;0.1517663877833928;0.0;0.0;0.0;0.14465939168642905;0.0;0.1594479204754678;0.0;0.16820596595763854;0.0;0.1554139489952472;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.38557780773196115;0.14820943331686903;0.1684721871728968;0.48176291131255294;0.0;0.0;0.17759635531142964;0.14119568716395048;0.08234839917730893;0.17788020801052065;0.0;0.0;0.16821093088201722;0.1893901260169986;0.1729317456490499;0.0;0.0;0.0;0.17788047383587888;0.0;0.0;0.0;0.17290890028516323;0.12091625178040112;0.0;0.16377241714864707;0.0;0.0;0.0;0.12193922475386416;0.0;0.17819756156518826;0.0;0.0;0.0;0.0;0.0;0.12675961646877532;0.15959198924214474;0.0;0.0;0.08174775104359523;0.0;0.4385363442587729;0.1893901260169986;0.0;0.0;0.14444626897448776;0.15553443544163387;0.1787100274871693;0.0;0.2688787168910408;0.0;0.0;0.0;0.17788214114008447;0.13511462690806667;0.17329648121512695;0.0;0.0;0.17788214114008447;0.0;0.18330771158934805;0.0;0.17291332828402814;0.0;0.17788020801052065;0.08504412090192484;0.17291332828402814;0.1781405022312455;0.0;0.16820506117277095;0.17291332828402814
