;GO:2000480;GO:0014068;GO:0008584;GO:0014065;GO:0035162;GO:1902036;GO:0015031;GO:0046854;GO:0050796;GO:0001666;GO:0001701;GO:0071773;GO:0072107;GO:2000352;GO:0032689;GO:0060231;GO:1902043;GO:0042308;GO:0050728;GO:0051260;GO:0007265;GO:0042421;GO:0009967;GO:0072182;GO:0072178;GO:0061290;GO:0051897;GO:0010389;GO:0008284;GO:0045786;GO:0038095;GO:0097190;GO:0042035;GO:0038096;GO:0043523;GO:0045944;GO:0048538;GO:0050850;GO:0000165;GO:0043370;GO:0007229;GO:0032703;GO:0001920;GO:0001766;GO:0046641;GO:0019221;GO:0033632;GO:0001806;GO:0072643;GO:0010595;GO:0050852;GO:0070228;GO:0035898;GO:0050853;GO:0016579;GO:0060374;GO:0031295;GO:0038083;GO:0048304;GO:1901536;GO:0001662;GO:0050862;GO:0002863;GO:0050860;GO:2000703;GO:2000146;GO:2000664;GO:0050900;GO:2000667;GO:0050863;GO:0045727;GO:0051051;GO:0006882;GO:0006366;GO:0043542;GO:0045840;GO:0043303;GO:0043029;GO:2000679;GO:0002317;GO:0010975;GO:0006919;GO:0051209;GO:0051569;GO:0019722;GO:2001244;GO:2000553;GO:0061085;GO:0002572;GO:0042985;GO:0030217;GO:0045064;GO:2000607;GO:0010629;GO:0030218;GO:0071442;GO:0045860;GO:0045582;GO:0045066;GO:0010469;GO:2000683;GO:0032753;GO:0035589;GO:0033600;GO:0046718;GO:0060065;GO:0045589;GO:0009615;GO:0000122;GO:2000617;GO:0045471;GO:2000734;GO:0010716;GO:0071353;GO:0072602;GO:0071356;GO:2000611;GO:0071599;GO:0045070;GO:0035457;GO:0045638;GO:0006470;GO:0045599;GO:0007169;GO:0042089;GO:0031929;GO:0048469;GO:0048468;GO:0045086;GO:0045087;GO:0043066;GO:0006508;GO:0072676;GO:0032733
GO:2000480;1.0;0.17427935401941208;0.0;0.209731877021625;0.0;0.22361497890962173;0.0;0.0;0.24044464389453868;0.0;0.0;0.0;0.1844865530716493;0.24483841560033986;0.26532210794059186;0.0;0.18096658036508195;0.25547738502471556;0.32040591269088897;0.0;0.270065594892252;0.0;0.33661348159842264;0.2324205913598274;0.0;0.22656154200654188;0.17427935401941208;0.25092540838465427;0.3200434115092309;0.42166257483212677;0.22656154200654188;0.28586190928058;0.4629151268127701;0.209731877021625;0.2708618217416088;0.364828370810083;0.0;0.2301862909603497;0.2738083848385289;0.24130029823570898;0.209731877021625;0.26532210794059186;0.3809949744776955;0.0;0.1883086276237334;0.30873478876823485;0.19538094758007762;0.0;0.0;0.2177834069051222;0.209731877021625;0.2632309026734002;0.18831396444722587;0.22656154200654188;0.0;0.0;0.2020034135127573;0.0;0.24047734541364596;0.348191298849032;0.0;0.17427935401941208;0.21603324035075067;0.2734349230662449;0.26939654409412445;0.3888757306548703;0.17427935401941208;0.0;0.17427935401941208;0.30427418418624064;0.4447135145009827;0.4105565182055035;0.12431913815385937;0.0;0.0;0.25666494545930707;0.0;0.15286144144501296;0.3251153813222853;0.0;0.31788375994764057;0.3160963071451081;0.33389680759773943;0.42787959932363917;0.27991031780812825;0.23250042919930664;0.1476697265316091;0.42787959932363917;0.0;0.3846893677112774;0.0;0.0;0.28622620907904134;0.495822343554975;0.0;0.36888680764466075;0.6367822500671245;0.2482005847521923;0.0;0.44282253562045126;0.2504175334712824;0.174641830155773;0.209731877021625;0.26939654409412445;0.0;0.0;0.22762812982099845;0.0;0.43234561513242764;0.36888680764466075;0.0;0.26939654409412445;0.26939654409412445;0.0;0.0;0.0;0.2866832404264466;0.0;0.17434411443240228;0.0;0.3507264725826564;0.0;0.3002374776279056;0.3148824039229255;0.0;0.24339120699145883;0.0;0.0;0.3154185136287457;0.0;0.3783809682689155;0.0;0.0;0.1844865530716493
GO:0014068;0.17427935401941208;1.0;0.0;0.23923188436375753;0.0;0.2659062722645507;0.0;0.0;0.3895920733790265;0.0;0.0;0.0;0.3236626762158731;0.19694059100882855;0.23395034462272646;0.0;0.4740826065248985;0.22410562170685017;0.3988450290358226;0.0;0.29956560223438455;0.0;0.6988233556748287;0.27098998840247623;0.0;0.2560615493486744;0.6158495449666409;0.2894948054273031;0.4691585003873687;0.3793128445950225;0.316601564534254;0.3326768534581077;0.3572284902056494;0.3506576043325218;0.31315311509653776;0.3972086278041791;0.0;0.6717564819075785;0.3033083921806614;0.27410397386437246;0.23923188436375753;0.23395034462272646;0.3657180768588288;0.0;0.30340005833713996;0.3382347961103674;0.24943908341599474;0.0;0.0;0.360059725430544;0.3506576043325218;0.2986834256756131;0.2178139717893584;0.3674872693174387;0.0;0.0;0.30058166190108726;0.0;0.367972541167917;0.209731877021625;0.0;0.48405549610164217;0.46848490970274054;0.395276993184517;0.3784473281996001;0.34469980237563913;0.29924073570943865;0.0;0.29924073570943865;0.34284358122888947;0.4007039974694184;0.3851858759546409;0.14271900280576594;0.0;0.0;0.3880468694763005;0.0;0.17552267843442942;0.2021970663352226;0.0;0.3473837672897731;0.30058166190108726;0.28972087931850826;0.24044464389453868;0.3094103251502608;0.6740706201465354;0.3876025975334294;0.24044464389453868;0.0;0.209731877021625;0.0;0.0;0.24057281055540614;0.339418262634608;0.0;0.25694944235450967;0.362700425611178;0.3731619664422189;0.0;0.5300013685947074;0.38605251764045445;0.3138179532999968;0.23923188436375753;0.23923188436375753;0.0;0.0;0.26308065282321136;0.0;0.29510617584108845;0.2697407283673061;0.0;0.40110856518901666;0.22374314557048924;0.0;0.0;0.0;0.33618572891034626;0.0;0.3063477393804779;0.0;0.3065505443034252;0.0;0.2560615493486744;0.34438241126505803;0.0;0.27289121433359137;0.0;0.0;0.29924073570943865;0.0;0.3327275697452803;0.0;0.0;0.3236626762158731
GO:0008584;0.0;0.0;1.0;0.0;0.604523137761283;0.0;0.0;0.0;0.0;0.0;0.3767784303299453;0.0;0.0;0.0;0.0;0.48987902556832014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48003430265244385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5876934727763661;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44637497268261;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44637497268261;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44637497268261;0.0;0.5319952679240667;0.44637497268261;0.0;0.0;0.4854522446386307;0.0;0.0;0.0;0.48003430265244385;0.0;0.0;0.0;0.0;0.0;0.0;0.6438995519925923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5876934727763661;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5225050049415649;0.6250138237655508;0.0;0.0;0.0;0.0;0.0;0.0
GO:0014065;0.209731877021625;0.23923188436375753;0.0;1.0;0.0;0.2832212090999459;0.0;0.2610185749042658;0.30005087408486286;0.0;0.0;0.28367981189368235;0.26675402025138994;0.209731877021625;0.26675402025138994;0.42908138832464554;0.24057281055540614;0.25690929733551365;0.32183782500168706;0.4122517233397286;0.6558375887969768;0.24138851853875337;0.4158497681542592;0.2864787271957445;0.0;0.5353666635249013;0.23923188436375753;0.3049835442205714;0.386488412052271;0.3989429009605349;0.5353666635249013;0.5946670307989392;0.394173483406557;0.5185369985399844;0.33046805193193296;0.33719977645849797;0.0;0.29513882130469515;0.6595803787432537;0.2868952598771689;0.5185369985399844;0.26675402025138994;0.27617687756466514;0.27784823988918267;0.24339120699145883;0.6175399102865942;0.28638407661690235;0.0;0.3855773354389354;0.30005087408486286;0.5185369985399844;0.3126946942244774;0.3855773354389354;0.5353666635249013;0.30870717847842105;0.3855773354389354;0.3424703341006592;0.22407358170335817;0.25654682119915273;0.23923188436375753;0.0;0.23923188436375753;0.2983007075304913;0.2733764861840696;0.25654682119915273;0.38164479557654674;0.23923188436375753;0.4849883252655831;0.23923188436375753;0.37564725685755296;0.3233802092883421;0.42747716930956986;0.24138851853875337;0.48458024718554527;0.43606633039368614;0.3107230812952242;0.3855773354389354;0.2774202019796826;0.2618032965255468;0.3855773354389354;0.5088875210253503;0.22656154200654188;0.4512246330540855;0.2532359299073351;0.6656823117128531;0.2974529595436521;0.22276469551520156;0.2532359299073351;0.3855773354389354;0.22374314557048924;0.47119763068039217;0.3855773354389354;0.2560615493486744;0.3722219382632715;0.4246546073949561;0.19694059100882855;0.3321915816076294;0.2976643763032695;0.41923666540876925;0.42773091795977247;0.3255125024548749;0.25690929733551365;0.5185369985399844;0.27617687756466514;0.0;0.0;0.2770919213720756;0.0;0.32190873040274914;0.19694059100882855;0.0;0.25654682119915273;0.23923188436375753;0.2610185749042658;0.3855773354389354;0.2610185749042658;0.25654682119915273;0.0;0.24943908341599474;0.2610185749042658;0.3238654811388204;0.3213522927748928;0.2733764861840696;0.6236875254412848;0.0;0.6291632008961836;0.4617073676978904;0.5092539683398714;0.23923188436375753;0.0;0.34821630853854857;0.0;0.46648350824075624;0.26675402025138994
GO:0035162;0.0;0.0;0.604523137761283;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.3936080953148622;0.0;0.0;0.0;0.0;0.506708690553237;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4968639676373608;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7206885913700043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4632046376675269;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4632046376675269;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4632046376675269;0.0;0.5488249329089836;0.4632046376675269;0.0;0.0;0.5022819096235476;0.0;0.0;0.0;0.4968639676373608;0.0;0.0;0.0;0.0;0.0;0.0;0.604523137761283;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.604523137761283;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5393346699264818;0.6418434887504677;0.0;0.0;0.0;0.0;0.0;0.0
GO:1902036;0.22361497890962173;0.2659062722645507;0.0;0.2832212090999459;0.0;1.0;0.0;0.0;0.3463553183511684;0.0;0.0;0.0;0.41148006691538697;0.2504175334712824;0.3647617197788378;0.0;0.2672471984561994;0.2662687484009117;0.33119727606708504;0.0;0.34355492697057294;0.0;0.44252415605505235;0.47933894650795594;0.0;0.30005087408486286;0.2659062722645507;0.3489728689567598;0.4358240369424808;0.4482785258507447;0.39652097753348503;0.4016425347138299;0.47571399408544884;0.3796913125485681;0.3767724961982385;0.36387416435929115;0.0;0.3218132092054883;0.36692777328236226;0.5496146609405153;0.3028512654654583;0.3647617197788378;0.3028512654654583;0.0;0.38054696688973844;0.4018541772120682;0.29342840815218313;0.0;0.0;0.3815913847637547;0.3796913125485681;0.35485782091853885;0.2618032965255468;0.39652097753348503;0.0;0.0;0.37920604069808983;0.0;0.3993213689140805;0.2659062722645507;0.0;0.3796913125485681;0.45754244409397504;0.41615103389899744;0.3848056790145938;0.40831918347733986;0.3207723950426494;0.0;0.3207723950426494;0.5184218045724807;0.3673695340245305;0.4314903202209465;0.17953582934580614;0.0;0.0;0.3547124060314126;0.0;0.21498835234801905;0.24166274024881224;0.0;0.517582749612568;0.2672471984561994;0.35334026042020905;0.2939215863569925;0.35339964988644923;0.32412734744444527;0.3796913125485681;0.2939215863569925;0.0;0.2659062722645507;0.0;0.0;0.3820052876339983;0.38158138932866953;0.0;0.22361497890962173;0.32936596216629005;0.566002565183264;0.0;0.40494151430948844;0.37898944491732867;0.3549169968629616;0.2832212090999459;0.40746691600401036;0.0;0.0;0.5454301102520702;0.0;0.34858311830354227;0.23640626492241817;0.0;0.3848056790145938;0.2832212090999459;0.0;0.0;0.0;0.3028512654654583;0.0;0.26062473252351964;0.0;0.6088637859412286;0.0;0.4757243232225465;0.3883717360012464;0.0;0.33651059543529216;0.0;0.0;0.3207723950426494;0.0;0.39220563327473695;0.0;0.0;0.3647617197788378
GO:0015031;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4521788946571852;0.0;0.0;0.0;0.0;0.6660323812454789;0.0;0.0;0.0;0.5089636255544316;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5357661801160922;0.0;0.0;0.0;0.0;0.0;0.5862551750708431;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6660323812454789;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0046854;0.0;0.0;0.0;0.2610185749042658;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.19457357436122563;0.0;0.0;0.0;0.2848925714244635;0.0;0.0;0.0;0.26806290643954656;0.3213522927748928;0.24169842678356318;0.0;0.0;0.0;0.27784823988918267;0.0;0.0;0.0;0.0;0.27784823988918267;0.33714860716322076;0.0;0.2610185749042658;0.0;0.0;0.0;0.0;0.5662115987999495;0.0;0.2610185749042658;0.0;0.0;0.21140323934614252;0.0;0.36002148665087563;0.0;0.0;0.24138851853875337;0.0;0.2610185749042658;0.0;0.2610185749042658;0.27784823988918267;0.32423934905114665;0.24138851853875337;0.0;0.5021350909830457;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.34079950836540107;0.0;0.0;0.0;0.0;0.1817822883484292;0.4083573328522647;0.2918775134935041;0.0;0.24138851853875337;0.0;0.0;0.24138851853875337;0.0;0.0;0.2918775134935041;0.0;0.33119701569076904;0.0;0.0;0.0;0.2610185749042658;0.0;0.32700881378021013;0.24138851853875337;0.0;0.0;0.28046579049477405;0.0;0.0;0.0;0.2750478485085872;0.0;0.0;0.0;0.2610185749042658;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19457357436122563;0.24138851853875337;0.19457357436122563;0.0;0.0;0.0;0.19457357436122563;0.0;0.4745626034043426;0.0;0.3661691018055663;0.38160476988987085;0.2946779048740996;0.33714860716322076;0.38469520780520167;0.0;0.0;0.0;0.4017798333935821;0.3222946913405742;0.0
GO:0050796;0.24044464389453868;0.3895920733790265;0.0;0.30005087408486286;0.0;0.3463553183511684;0.0;0.0;1.0;0.0;0.0;0.0;0.2634431289595723;0.2672471984561994;0.2634431289595723;0.0;0.3891068015285482;0.5416276849692074;0.31852693370986945;0.0;0.3603845919554899;0.0;0.5715562573235495;0.34729771691684985;0.0;0.31688053906977975;0.3895920733790265;0.3658025339416767;0.45265370192739773;0.4651081908356616;0.31688053906977975;0.4184721996987468;0.4376775362922671;0.30005087408486286;0.39360216118315544;0.3807038293442081;0.0;0.4454990103199641;0.38375743826727915;0.3444105813117433;0.31968093045037527;0.2634431289595723;0.4318833667339555;0.0;0.2868952598771689;0.41868384219698507;0.27745439750843653;0.0;0.0;0.38490639666885235;0.30005087408486286;0.3716874859034558;0.44125354437334036;0.31688053906977975;0.0;0.0;0.28407686344111627;0.0;0.2532359299073351;0.28273593724946766;0.0;0.3895920733790265;0.29498981623867365;0.4064217383639434;0.3895920733790265;0.4993039937891997;0.5790927806822169;0.0;0.5790927806822169;0.4191513097432631;0.38419919900944743;0.5780461276579303;0.31659797436931375;0.0;0.0;0.3715420710163295;0.0;0.34340052893097445;0.25849240523372913;0.0;0.4082027570108784;0.28407686344111627;0.446323255879901;0.31075125134190945;0.3702293148713661;0.447813148558921;0.2239774550459827;0.31075125134190945;0.0;0.28273593724946766;0.0;0.0;0.31688053906977975;0.3689110469714539;0.0;0.24044464389453868;0.346195627151207;0.35665716798224784;0.0;0.5339736155779856;0.39581910990224556;0.25359840604369605;0.30005087408486286;0.30005087408486286;0.0;0.0;0.33608471305105403;0.0;0.3654127832884592;0.2532359299073351;0.0;0.4092221297445389;0.30005087408486286;0.0;0.0;0.0;0.46088360073885276;0.0;0.25065184294677584;0.0;0.3869995903900429;0.0;0.33651059543529216;0.4052014009861633;0.0;0.35334026042020905;0.0;0.0;0.28273593724946766;0.0;0.4090352982596539;0.0;0.0;0.2634431289595723
GO:0001666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.40838186206509414;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43881036199968654;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.507904209916276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44979713289258144;0.0;0.0;0.42521152705001103;0.0;0.0;0.36609056871016515;0.0;0.36609056871016515;0.0;0.0;0.0;0.36609056871016515;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6207310492473191;0.0;0.0;0.0;0.0
