;GO:2000480;GO:0014068;GO:0008584;GO:0014065;GO:0035162;GO:1902036;GO:0015031;GO:0046854;GO:0050796;GO:0001666;GO:0001701;GO:0071773;GO:0072107;GO:2000352;GO:0032689;GO:0060231;GO:1902043;GO:0042308;GO:0050728;GO:0051260;GO:0007265;GO:0042421;GO:0009967;GO:0072182;GO:0072178;GO:0061290;GO:0051897;GO:0010389;GO:0008284;GO:0045786;GO:0038095;GO:0097190;GO:0042035;GO:0038096;GO:0043523;GO:0045944;GO:0048538;GO:0050850;GO:0000165;GO:0043370;GO:0007229;GO:0032703;GO:0001920;GO:0001766;GO:0046641;GO:0019221;GO:0033632;GO:0001806;GO:0072643;GO:0010595;GO:0050852;GO:0070228;GO:0035898;GO:0050853;GO:0016579;GO:0060374;GO:0031295;GO:0038083;GO:0048304;GO:1901536;GO:0001662;GO:0050862;GO:0002863;GO:0050860;GO:2000703;GO:2000146;GO:2000664;GO:0050900;GO:2000667;GO:0050863;GO:0045727;GO:0051051;GO:0006882;GO:0006366;GO:0043542;GO:0045840;GO:0043303;GO:0043029;GO:2000679;GO:0002317;GO:0010975;GO:0006919;GO:0051209;GO:0051569;GO:0019722;GO:2001244;GO:2000553;GO:0061085;GO:0002572;GO:0042985;GO:0030217;GO:0045064;GO:2000607;GO:0010629;GO:0030218;GO:0071442;GO:0045860;GO:0045582;GO:0045066;GO:0010469;GO:2000683;GO:0032753;GO:0035589;GO:0033600;GO:0046718;GO:0060065;GO:0045589;GO:0009615;GO:0000122;GO:2000617;GO:0045471;GO:2000734;GO:0010716;GO:0071353;GO:0072602;GO:0071356;GO:2000611;GO:0071599;GO:0045070;GO:0035457;GO:0045638;GO:0006470;GO:0045599;GO:0007169;GO:0042089;GO:0031929;GO:0048469;GO:0048468;GO:0045086;GO:0045087;GO:0043066;GO:0006508;GO:0072676;GO:0032733
GO:2000480;1.0;0.07027508608932823;0.0;0.0665693157398131;0.0;0.06556482722805101;0.0;0.0;0.0758937605564527;0.0;0.0;0.0;0.05112613595807175;0.19135127492879145;0.1783259547287578;0.0;0.06383782472827598;0.16877081934075294;0.19586595057753467;0.0;0.07814224402552226;0.0;0.09211470544115867;0.06268922183041602;0.0;0.05569691407432494;0.07499003071932547;0.07514870373216907;0.08746998813711275;0.24109136899659392;0.0736711011413855;0.07891936526755448;0.28632937590978697;0.07427324689229522;0.07653781816410125;0.20464677002100626;0.0;0.06804095273256552;0.07942837835552166;0.0683844064831006;0.0718499167063563;0.17351300987297683;0.24179633458531063;0.0;0.06408801570823591;0.08491691017435055;0.05342800857268471;0.0;0.0;0.07215988597727828;0.07371932150830245;0.06949635068404353;0.04105865449635474;0.07390890820072006;0.0;0.0;0.06901641438639028;0.0;0.1395249652790637;0.24524989336894235;0.0;0.06268922183041602;0.05421379955540991;0.18555428339594493;0.15486301631129182;0.2265485949520932;0.0595985606966608;0.0;0.0595985606966608;0.07945077193266224;0.3037470410782747;0.21991033887308514;0.050981453053261495;0.0;0.0;0.06949635068404353;0.0;0.050732744795216604;0.2390662438617902;0.0;0.08235058901831313;0.3126703540931861;0.1976686357333945;0.32222315268566737;0.07457722042450261;0.06949635068404353;0.0524479452610096;0.29984789954563207;0.0;0.3568115721369979;0.0;0.0;0.15486301631129182;0.38305009655033617;0.0;0.2847341809389878;0.5517116527405681;0.07138959245943555;0.0;0.30693851344607387;0.05569691407432494;0.05718559252074501;0.06329673112888025;0.16820713845944812;0.0;0.0;0.06574570715869288;0.0;0.3735311391591187;0.29499523063567484;0.0;0.15486301631129182;0.16820713845944812;0.0;0.0;0.0;0.13016474502058353;0.0;0.05909312244957768;0.0;0.20547107114633464;0.0;0.1983125370853947;0.08299349636052453;0.0;0.06574570715869288;0.0;0.0;0.2466086834353786;0.0;0.25359711375609906;0.0;0.0;0.058445860602438025
GO:0014068;0.07027508608932823;1.0;0.0;0.07824366332671973;0.0;0.07685962725317257;0.0;0.0;0.3222898299572809;0.0;0.0;0.0;0.16086427965449812;0.07758262873904692;0.06885601469584791;0.0;0.39043302659476053;0.06455988561845538;0.2730177946061481;0.0;0.09473440542208955;0.0;0.6083704275122337;0.07293756035769872;0.0;0.0636417011920079;0.5509437312118295;0.09037014700516674;0.29034859867467117;0.10237711511742623;0.2754959214975442;0.09587899696727424;0.08642121460148655;0.39272412598325906;0.09238653507859311;0.2997623817166765;0.0;0.49070262012116683;0.09663133170744805;0.0807632549540165;0.08564171797996369;0.06668199967588022;0.23397344434383133;0.0;0.19971541297810994;0.10487820903057013;0.06184350469779602;0.0;0.0;0.22972277545136172;0.38921547670695456;0.08231877869728456;0.04665143701862533;0.3904151728685983;0.0;0.0;0.21788413969334997;0.0;0.31249259595767914;0.06544859303304613;0.0;0.3822597399771921;0.3150102942617914;0.27975582175539926;0.22718033767287726;0.09488828683376074;0.18356809191553047;0.0;0.18356809191553047;0.09666447796730399;0.23296342271512227;0.08853336868261755;0.05989766285444874;0.0;0.0;0.21967884745439256;0.0;0.05955464623467375;0.058597870858751296;0.0;0.10099117107261704;0.22830472391911688;0.08060673130475222;0.07710831336845987;0.08954497954483312;0.5031353548837079;0.3031678359202054;0.0709029784267545;0.0;0.06878723786738072;0.0;0.0;0.06077344669460559;0.10343764071661321;0.0;0.17824914818623386;0.2730915294939734;0.22680340104203542;0.0;0.3850757655872578;0.1986929688302627;0.18318012124934474;0.07376123976623118;0.06679410581653009;0.0;0.0;0.07710831336845987;0.0;0.10796661284663663;0.18567449823300156;0.0;0.22718033767287726;0.06679410581653009;0.0;0.0;0.0;0.17465846447847552;0.0;0.19037299968939214;0.0;0.08439028275377906;0.0;0.08091692734801591;0.10195978325413345;0.0;0.07710831336845987;0.0;0.0;0.19343557175727277;0.0;0.10898475538704784;0.0;0.0;0.1879231124789219
GO:0008584;0.0;0.0;1.0;0.0;0.43981883480022016;0.0;0.0;0.0;0.0;0.0;0.3358017883342646;0.0;0.0;0.0;0.0;0.20776470814045717;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19845118147996946;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4707074917229597;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18280421184396092;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18280421184396092;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16944430220836829;0.0;0.24520171615278702;0.18280421184396092;0.0;0.0;0.22863774082222144;0.0;0.0;0.0;0.18665803323112312;0.0;0.0;0.0;0.0;0.0;0.0;0.6755402018219864;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3960758504029737;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2511482082729679;0.3886304942580984;0.0;0.0;0.0;0.0;0.0;0.0
GO:0014065;0.0665693157398131;0.07824366332671973;0.0;1.0;0.0;0.0724486808660713;0.0;0.025201805300743303;0.08527251995387085;0.0;0.0;0.022744481272086482;0.05582637465823517;0.07309073140563148;0.06483738761248635;0.021510911652872108;0.07034580963380963;0.06101417095971205;0.0719705857461678;0.02760794389097917;0.45264944164053195;0.020038414336241286;0.10630580974451273;0.06895363301926502;0.0;0.1604623840049675;0.08413330399953597;0.08433308029276256;0.10016741628317817;0.09469741871870134;0.21843534072891177;0.2360060512977779;0.08088406379613647;0.22043605901257254;0.08608644882600995;0.1031497150371363;0.0;0.07548409011423858;0.4610686687683894;0.07590702958393168;0.21240790722930558;0.06290617180557714;0.06343759630592836;0.02044898396350942;0.07064973399071632;0.25645844929659056;0.05858235143890313;0.0;0.020256340167518972;0.08058726397595853;0.21859541602666896;0.07727952323186994;0.04450873329167275;0.21922502259622048;0.027297708893921566;0.01911377124220526;0.0766865259506279;0.023440230855033575;0.0671324682520333;0.062222684269862195;0.0;0.06895363301926502;0.059528412812498745;0.07064973399071632;0.05798211808707962;0.0882546282108164;0.06523275353214734;0.028039930148121697;0.06523275353214734;0.08978914450970879;0.08165056168832614;0.08199869025282691;0.05641088215945428;0.029802620887177462;0.023808056745488637;0.07727952323186994;0.021297844365349615;0.056106537283457034;0.05525655518931241;0.01911377124220526;0.0935104002988313;0.0801213805940919;0.0757687471727115;0.07266960101062991;0.42949621428946444;0.07727952323186994;0.05740614951915584;0.0671324682520333;0.01781114000881766;0.06523275353214734;0.02501953671552409;0.01911377124220526;0.05798211808707962;0.09462706491739166;0.023479755505302555;0.06343759630592836;0.09466031797044183;0.07962773896933067;0.01948697196488797;0.09524067646362086;0.060587297846298314;0.0631307761254034;0.18456866898446908;0.06343759630592836;0.0;0.0;0.07266960101062991;0.0;0.09946028352010024;0.0659421860152513;0.0;0.05798211808707962;0.06343759630592836;0.02218483009939226;0.020038414336241286;0.025372472667121417;0.062222684269862195;0.0;0.06546363820288245;0.020779219834586204;0.07910236224410672;0.02658001878485894;0.07604276167444347;0.24985534012316638;0.0;0.3732784399571859;0.02556752109258495;0.029802620887177462;0.06854885612745097;0.0;0.1003236724331503;0.0;0.02390803442994102;0.06467023510898345
GO:0035162;0.0;0.0;0.43981883480022016;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2896145935034144;0.0;0.0;0.0;0.0;0.18408076311406021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1767320317589846;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7267236098582828;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16421454221164108;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16421454221164108;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1533529357913596;0.0;0.21287755656839857;0.16421454221164108;0.0;0.0;0.20028070157418013;0.0;0.0;0.0;0.16731776072055818;0.0;0.0;0.0;0.0;0.0;0.0;0.38054739020865347;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3544265955419752;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2173452912084432;0.32807798985043435;0.0;0.0;0.0;0.0;0.0;0.0
GO:1902036;0.06556482722805101;0.07685962725317257;0.0;0.0724486808660713;0.0;1.0;0.0;0.0;0.08363125879756991;0.0;0.0;0.0;0.30208403685849955;0.07188158219750812;0.28681021988305155;0.0;0.06922507795988794;0.06005588844494857;0.07064099165122834;0.0;0.08636985871233493;0.0;0.10376707951770028;0.3422570234409838;0.0;0.0597540978909255;0.08253519251258881;0.08272744271737055;0.09791029553328676;0.09267759778270244;0.4259169287185286;0.08732023683822798;0.31435258649613845;0.42974471369997885;0.08441401361246338;0.10075779505127076;0.0;0.07419515536255698;0.0879438135229939;0.6129231809795238;0.078747359828499;0.27840569163167894;0.06252474796870607;0.0;0.3658186359049322;0.09472248663917367;0.05769838112377498;0.0;0.0;0.31322009025952463;0.426223233711113;0.07592909161168175;0.0439226190624655;0.4274279083357146;0.0;0.0;0.3965345548567519;0.0;0.34788361569263343;0.06134422349101479;0.0;0.357173552806037;0.35049560289570647;0.3658186359049322;0.2764476463850883;0.0864977476059147;0.2544241154055623;0.0;0.2544241154055623;0.46291453002695226;0.08014453369919357;0.08027719294917986;0.055472691869146926;0.0;0.0;0.07592909161168175;0.0;0.05517835974545515;0.05435606167139618;0.0;0.4615786501484047;0.07867073411897971;0.07447015634202964;0.07147423134874605;0.08203540970184152;0.07592909161168175;0.338184811977165;0.06611104301467376;0.0;0.06426790352577431;0.0;0.0;0.2764476463850883;0.09234188007210396;0.0;0.06252474796870607;0.09264206251821229;0.6424259668706995;0.0;0.09319786449954132;0.0597540978909255;0.2793835845048624;0.06858926026948392;0.30208403685849955;0.0;0.0;0.5872120628758323;0.0;0.09723456455375672;0.0649563941978621;0.0;0.2764476463850883;0.06252474796870607;0.0;0.0;0.0;0.06134422349101479;0.0;0.06436175573285753;0.0;0.6382630826799278;0.0;0.37683927898446096;0.09233546627731107;0.0;0.07147423134874605;0.0;0.0;0.26715687450989334;0.0;0.09805958378536898;0.0;0.0;0.2860831128432833
GO:0015031;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25366839500077015;0.0;0.0;0.0;0.0;0.4954614389530038;0.0;0.0;0.0;0.23261561673553485;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2957927151146472;0.0;0.0;0.0;0.0;0.0;0.33530866498723033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48823176825263;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0046854;0.0;0.0;0.0;0.025201805300743303;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.02534086892274696;0.0;0.0;0.0;0.0238190112313155;0.0;0.0;0.0;0.0315291360966763;0.03082875903075967;0.10330905144456408;0.0;0.0;0.0;0.020314582176754532;0.0;0.0;0.0;0.0;0.028599538968973978;0.0312236354383933;0.0;0.028895588921806038;0.0;0.0;0.0;0.0;0.5991828104461956;0.0;0.027711856759497208;0.0;0.0;0.022523830502730362;0.0;0.03434816872050259;0.0;0.0;0.02229033359681087;0.0;0.028623199887183627;0.0;0.019364880698138413;0.028716306140410392;0.14685226346671199;0.020914579697882626;0.0;0.4987730254136043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.032093802814788124;0.0;0.0;0.0;0.0;0.02512947951697407;0.16241752076938198;0.02666821373878623;0.0;0.02355804442127005;0.0;0.0;0.020914579697882626;0.0;0.0;0.026001051635617133;0.0;0.029045526443735495;0.0;0.0;0.0;0.019364880698138413;0.0;0.028197607125796317;0.020914579697882626;0.0;0.0;0.026256975369785773;0.0;0.0;0.0;0.021362239030958803;0.0;0.0;0.0;0.023692162428365488;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.024648097165010242;0.02202673021467717;0.028646704763071216;0.0;0.0;0.0;0.022925138196927788;0.0;0.4622965616700606;0.0;0.03333100959180249;0.11178247846059076;0.02481863549371562;0.028895588921806038;0.03442419900035813;0.0;0.0;0.0;0.1771210066085626;0.02679371907144916;0.0
GO:0050796;0.0758937605564527;0.3222898299572809;0.0;0.08527251995387085;0.0;0.08363125879756991;0.0;0.0;1.0;0.0;0.0;0.0;0.06322938766261532;0.08448798093782363;0.07504155144906956;0.0;0.284904320992507;0.563537864462368;0.0847650453159965;0.0;0.10523716127876663;0.0;0.4660936784409894;0.07900843255739029;0.0;0.06821520878684886;0.35100904548859874;0.09987893835751413;0.12288538669636588;0.11475354577288371;0.09728558671210565;0.1066515065314079;0.09507734572543444;0.09833838122441758;0.10234777744943951;0.12740437508313934;0.0;0.30908310386391646;0.1075832174667201;0.08827381120312643;0.09413472838756604;0.07246669912248689;0.25168347239769806;0.0;0.08124326429030926;0.11790521758279739;0.06678805247624074;0.0;0.0;0.3896302464795686;0.09736969219710985;0.09013543249199546;0.4919321180112305;0.09770070992253388;0.0;0.0;0.08932975561944884;0.0;0.07662659337288799;0.07029537494338661;0.0;0.2784437421524855;0.06802049529257032;0.286319799057463;0.22883001966297709;0.43391426971298364;0.593367303709466;0.0;0.593367303709466;0.10762430447716452;0.09613821514126626;0.5542310003183543;0.29706946037702053;0.0;0.0;0.09013543249199546;0.0;0.2952168088696644;0.06372233901045778;0.0;0.11301509668815264;0.09402525219499738;0.36254575834767083;0.08392577967046255;0.09887195360134145;0.3176578285535974;0.06526355684214348;0.07662659337288799;0.0;0.07416141918200261;0.0;0.0;0.06493053510876767;0.11805606699008253;0.0;0.0718499167063563;0.11469907010301564;0.09334614262908342;0.0;0.407232517448289;0.06821520878684886;0.0727649242828912;0.07997584360893462;0.0718499167063563;0.0;0.0;0.08392577967046255;0.0;0.12182282610244051;0.07507971512795371;0.0;0.22883001966297709;0.0718499167063563;0.0;0.0;0.0;0.5325776635656324;0.0;0.07588171032028403;0.0;0.0926249663535212;0.0;0.08845742649107864;0.11422947006564034;0.0;0.08392577967046255;0.0;0.0;0.07847745434770959;0.0;0.12312064141116866;0.0;0.0;0.07481773638883711
GO:0001666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.220593910091249;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25191682320409836;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3330398917230234;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2761473986612111;0.0;0.0;0.2511706242611495;0.0;0.0;0.214080394986686;0.0;0.2520848072732071;0.0;0.0;0.0;0.19800737198668455;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.46230147896406315;0.0;0.0;0.0;0.0
