;GO:0042738;GO:0006342;GO:0045944;GO:0000122;GO:1901837;GO:0097267;GO:0006999;GO:0006518;GO:0000281;GO:0050852;GO:0045618;GO:0060271;GO:0006351;GO:0051260;GO:0000921;GO:0006355;GO:0061408;GO:0006334;GO:0007517;GO:0030217;GO:0006406;GO:0006607;GO:0016485;GO:0071169;GO:0034613
GO:0060271;0.26404811036959197;0.1800440893068086;0.0;0.0;0.0;0.18296240637827624;0.5611416308567312;0.2436989314061193;0.2985362893875779;0.16952226695296183;0.0;1.0;0.1364699252949972;0.5368697847360541;0.5854238667786922;0.0;0.09694609403960233;0.4668000721070361;0.0;0.23385665914850443;0.0;0.0;0.0;0.0;0.0
GO:0006351;0.26897293579568565;0.08033829958498506;0.0;0.0;0.0;0.31255354322541;0.15145604909580174;0.4193053071009148;0.1568454627898825;0.11204537031983218;0.0;0.1364699252949972;1.0;0.14780347499091417;0.1337853321312875;0.0;0.07495669389173613;0.136479714769566;0.0;0.13694597534727454;0.0;0.0;0.35074938897077196;0.0;0.0
GO:0051260;0.31004794565758925;0.1914627758277831;0.0;0.0;0.0;0.20392670408645516;0.6635396289621756;0.28236281580651135;0.35870636681689133;0.1873694595408685;0.0;0.5368697847360541;0.14780347499091417;1.0;0.6721342253885337;0.0;0.10253119039772439;0.6986595816119615;0.0;0.26923388871484205;0.0;0.0;0.0;0.0;0.0
GO:0000921;0.2541794867160595;0.17727731562087956;0.0;0.0;0.0;0.1781691850608794;0.6206503959881389;0.23526848811373915;0.2859826446680144;0.16539945199852046;0.0;0.5854238667786922;0.1337853321312875;0.6721342253885337;1.0;0.0;0.09558356253070836;0.6527340577162194;0.0;0.22608256427344142;0.0;0.0;0.0;0.0;0.0
GO:0006355;0.0;0.6516735401458685;0.7256749646825421;0.7175189537733038;0.7009904760982797;0.0;0.0;0.0;0.0;0.2587170628232178;0.27030640377192916;0.0;0.0;0.0;0.0;1.0;0.6018043233546748;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0061408;0.10203453321494368;0.4877151632290057;0.860939027335277;0.5083212813592217;0.4788761529355585;0.08711546190250849;0.1042756735145012;0.09884510699341167;0.10680233278900828;0.22943058304155384;0.2222774474588577;0.09694609403960233;0.07495669389173613;0.10253119039772439;0.09558356253070836;0.6018043233546748;1.0;0.09695103415489353;0.0;0.09718608827386002;0.0;0.0;0.0;0.0;0.0
GO:0006334;0.26408476093908123;0.2106788143791925;0.0;0.0;0.0;0.18298000261579572;0.559378817241912;0.2437301502778706;0.29858314015770543;0.16953737285009476;0.0;0.4668000721070361;0.136479714769566;0.6986595816119615;0.6527340577162194;0.0;0.09695103415489353;1.0;0.0;0.23388540711891662;0.0;0.0;0.0;0.0;0.0
GO:0007517;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.2694232812999185;0.0;0.0;0.0;0.0;0.0
GO:0030217;0.26583609343013553;0.10642979466087209;0.0;0.0;0.0;0.18381908683161124;0.28160467641994497;0.24522115323423452;0.30082386685389934;0.22314925335378752;0.0;0.23385665914850443;0.13694597534727454;0.26923388871484205;0.22608256427344142;0.0;0.09718608827386002;0.23388540711891662;0.2694232812999185;1.0;0.0;0.0;0.0;0.0;0.0
GO:0006406;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5124302937624721;0.0;0.2847739876713893;0.28210625646394627
GO:0006607;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5124302937624721;1.0;0.0;0.5532289703450899;0.44453527963597594
GO:0016485;0.2521814079970682;0.0;0.0;0.0;0.0;0.3266748140763669;0.0;0.5233234085571257;0.0;0.0;0.0;0.0;0.35074938897077196;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
GO:0071169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2847739876713893;0.5532289703450899;0.0;1.0;0.6732823060659466
GO:0034613;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.28210625646394627;0.44453527963597594;0.0;0.6732823060659466;1.0
