;GO:0042738;GO:0006342;GO:0045944;GO:0000122;GO:1901837;GO:0097267;GO:0006999;GO:0006518;GO:0000281;GO:0050852;GO:0045618;GO:0060271;GO:0006351;GO:0051260;GO:0000921;GO:0006355;GO:0061408;GO:0006334;GO:0007517;GO:0030217;GO:0006406;GO:0006607;GO:0016485;GO:0071169;GO:0034613
GO:0042738;1.0;0.4583139373647899;0.0;0.0;0.0;0.29133176739714356;0.3271838647793925;0.44469738281573273;0.41923666540876925;0.4024070004238523;0.0;0.4360663303936862;0.5428103621925295;0.42908138832464554;0.4024070004238523;0.0;0.27784823988918267;0.4360663303936862;0.0;0.48802729566530906;0.0;0.0;0.5168642358690784;0.0;0.0
GO:0006342;0.4583139373647899;1.0;0.6349261257792242;0.7709233423868647;0.6304664641996759;0.297295455479691;0.5174916506186666;0.4506610708982801;0.4583139373647899;0.4566425750402724;0.34891347949051965;0.5667678860426362;0.548774050275077;0.5597829439735955;0.5331085560728024;0.7454838235400842;0.494666940329555;0.6740391023023253;0.0;0.5271045676213297;0.0;0.0;0.0;0.0;0.0
GO:0045944;0.0;0.6349261257792242;1.0;0.7683667324846346;0.5522166342766262;0.0;0.0;0.0;0.0;0.37764124357442513;0.44684196841775947;0.0;0.0;0.0;0.0;0.8030335174871553;0.725039615376414;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0000122;0.0;0.7709233423868647;0.7683667324846346;1.0;0.6727251120909982;0.0;0.0;0.0;0.0;0.32190873040274914;0.33873839538766604;0.0;0.0;0.0;0.0;0.7877424714314065;0.5798151326130334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1901837;0.0;0.6304664641996759;0.5522166342766262;0.6727251120909982;1.0;0.0;0.0;0.0;0.0;0.209731877021625;0.22656154200654188;0.0;0.0;0.0;0.0;0.6472855932442176;0.3964687100336884;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0097267;0.29133176739714356;0.297295455479691;0.0;0.0;0.0;1.0;0.22124796226201882;0.40520648084139926;0.25821818352367026;0.24138851853875337;0.0;0.2750478485085872;0.43930543599027544;0.26806290643954656;0.24138851853875337;0.0;0.1817822883484292;0.2750478485085872;0.0;0.32700881378021013;0.0;0.0;0.41902376386649165;0.0;0.0
GO:0006999;0.3271838647793925;0.5174916506186666;0.0;0.0;0.0;0.22124796226201882;1.0;0.3791372285032067;0.35398641934105307;0.3371567543561361;0.0;0.5171481649224596;0.4176439776896795;0.5293276889945175;0.5026533010937244;0.0;0.26806290643954656;0.5691163066922217;0.0;0.3959744950359323;0.0;0.0;0.0;0.0;0.0
GO:0006518;0.44469738281573273;0.4506610708982801;0.0;0.0;0.0;0.40520648084139926;0.3791372285032067;1.0;0.41158379894225944;0.39475413395734255;0.0;0.42841346392717633;0.6434469465521269;0.4214285218581357;0.39475413395734255;0.0;0.33514790376701836;0.42841346392717633;0.0;0.4803744291987993;0.0;0.0;0.6085705906261144;0.0;0.0
GO:0000281;0.41923666540876925;0.4583139373647899;0.0;0.0;0.0;0.25821818352367026;0.35398641934105307;0.41158379894225944;1.0;0.4024070004238523;0.0;0.4360663303936862;0.5096967783190562;0.42908138832464554;0.4024070004238523;0.0;0.30050947687859925;0.4360663303936862;0.0;0.48802729566530906;0.0;0.0;0.0;0.0;0.0
GO:0050852;0.4024070004238523;0.4566425750402724;0.37764124357442513;0.32190873040274914;0.209731877021625;0.24138851853875337;0.3371567543561361;0.39475413395734255;0.4024070004238523;1.0;0.3334480096655092;0.41923666540876925;0.4928671133341394;0.4122517233397286;0.3855773354389354;0.40546618086442887;0.3392795816700089;0.41923666540876925;0.0;0.6157165884585066;0.0;0.0;0.0;0.0;0.0
