;GO:0042738;GO:0006342;GO:0045944;GO:0000122;GO:1901837;GO:0097267;GO:0006999;GO:0006518;GO:0000281;GO:0050852;GO:0045618;GO:0060271;GO:0006351;GO:0051260;GO:0000921;GO:0006355;GO:0061408;GO:0006334;GO:0007517;GO:0030217;GO:0006406;GO:0006607;GO:0016485;GO:0071169;GO:0034613
GO:0042738;1.0;0.0019214048001029512;0.0;0.0;0.0;0.05450388041494049;0.05977490884361431;0.24230501417086506;0.05977490884361431;0.015345541423299216;0.0;0.02445696203909456;0.023743746809502336;0.05977490884361431;0.031422977123111345;0.0;0.0016384886480354138;0.03221816962578776;0.0;0.05176585175401968;0.0;0.0;0.03373684395160615;0.0;0.0
GO:0006342;0.0019214048001029512;1.0;0.13999873924460032;0.8608065279148356;0.7577370021234773;0.0019214048001029512;0.006535221208311946;0.0019214048001029512;0.0019214048001029512;0.004543415393431132;0.004543415393431132;0.006535221208311946;0.0019214048001029512;0.006535221208311946;0.006535221208311946;0.13999873924460032;0.11938470486763476;0.008530355212390286;0.0;0.0019214048001029512;0.0;0.0;0.0;0.0;0.0
GO:0045944;0.0;0.13999873924460032;1.0;0.13531635682768936;0.11757163571206075;0.0;0.0;0.0;0.0;0.005439344724655555;0.016294308724158792;0.0;0.0;0.0;0.0;0.16760549890937199;0.7122958712243012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0000122;0.0;0.8608065279148356;0.13531635682768936;1.0;0.7577370021234773;0.0;0.0;0.0;0.0;0.004334589126298501;0.004334589126298501;0.0;0.0;0.0;0.0;0.13356406145528946;0.12095097399419104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1901837;0.0;0.7577370021234773;0.11757163571206075;0.7577370021234773;1.0;0.0;0.0;0.0;0.0;0.0038155827860118182;0.0038155827860118182;0.0;0.0;0.0;0.0;0.11757163571206075;0.11757163571206075;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0097267;0.05450388041494049;0.0019214048001029512;0.0;0.0;0.0;1.0;0.013295022933313314;0.05450388041494049;0.013295022933313314;0.013295022933313314;0.0;0.013295022933313314;0.023743746809502336;0.013295022933313314;0.013295022933313314;0.0;0.0016384886480354138;0.013295022933313314;0.0;0.013295022933313314;0.0;0.0;0.02531564650610095;0.0;0.0
GO:0006999;0.05977490884361431;0.006535221208311946;0.0;0.0;0.0;0.013295022933313314;1.0;0.059104979236953584;0.08762087483678903;0.015345541423299216;0.0;0.10858022921470956;0.005791764842280598;0.3556704667327134;0.13950686324744851;0.0;0.0016384886480354138;0.14303723566542936;0.0;0.05176585175401968;0.0;0.0;0.0;0.0;0.0
GO:0006518;0.24230501417086506;0.0019214048001029512;0.0;0.0;0.0;0.05450388041494049;0.059104979236953584;1.0;0.059104979236953584;0.015345541423299216;0.0;0.02445696203909456;0.04592833212913522;0.059104979236953584;0.031422977123111345;0.0;0.0016384886480354138;0.03221816962578776;0.0;0.05176585175401968;0.0;0.0;0.19439699663930796;0.0;0.0
GO:0000281;0.05977490884361431;0.0019214048001029512;0.0;0.0;0.0;0.013295022933313314;0.08762087483678903;0.059104979236953584;1.0;0.015345541423299216;0.0;0.02445696203909456;0.005791764842280598;0.08011236636927821;0.031422977123111345;0.0;0.0016384886480354138;0.03221816962578776;0.0;0.05176585175401968;0.0;0.0;0.0;0.0;0.0
GO:0050852;0.015345541423299216;0.004543415393431132;0.005439344724655555;0.004334589126298501;0.0038155827860118182;0.013295022933313314;0.015345541423299216;0.015345541423299216;0.015345541423299216;1.0;0.022080995046570177;0.015345541423299216;0.005791764842280598;0.015345541423299216;0.015345541423299216;0.032453259350379245;0.003874422789537835;0.015345541423299216;0.0;0.015345541423299216;0.0;0.0;0.0;0.0;0.0
GO:0045618;0.0;0.004543415393431132;0.016294308724158792;0.004334589126298501;0.0038155827860118182;0.0;0.0;0.0;0.0;0.022080995046570177;1.0;0.0;0.0;0.0;0.0;0.022080995046570177;0.011606368828672418;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0060271;0.02445696203909456;0.006535221208311946;0.0;0.0;0.0;0.013295022933313314;0.10858022921470956;0.02445696203909456;0.02445696203909456;0.015345541423299216;0.0;1.0;0.005791764842280598;0.10858022921470956;0.2709692593154019;0.0;0.0016384886480354138;0.10858022921470956;0.0;0.02445696203909456;0.0;0.0;0.0;0.0;0.0
GO:0006351;0.023743746809502336;0.0019214048001029512;0.0;0.0;0.0;0.023743746809502336;0.005791764842280598;0.04592833212913522;0.005791764842280598;0.005791764842280598;0.0;0.005791764842280598;1.0;0.005791764842280598;0.005791764842280598;0.0;0.0016384886480354138;0.005791764842280598;0.0;0.005791764842280598;0.0;0.0;0.017575835501486885;0.0;0.0
GO:0051260;0.05977490884361431;0.006535221208311946;0.0;0.0;0.0;0.013295022933313314;0.3556704667327134;0.059104979236953584;0.08011236636927821;0.015345541423299216;0.0;0.10858022921470956;0.005791764842280598;1.0;0.340345042308195;0.0;0.0016384886480354138;0.3489578425819001;0.0;0.05176585175401968;0.0;0.0;0.0;0.0;0.0
