;GO:0060044;GO:0016525;GO:0060441;GO:0008584;GO:0060480;GO:0006366;GO:0006641;GO:0045647;GO:0060644;GO:0060326;GO:0002317;GO:0030225;GO:0045617;GO:0045656;GO:0060435;GO:0002686;GO:0010629;GO:0001953;GO:0035987;GO:0008360;GO:0035264;GO:0008285;GO:0060065;GO:0008284;GO:0045665;GO:0043367;GO:0045944;GO:0048539;GO:0048538;GO:0000122;GO:2000738;GO:0030326;GO:0007229;GO:0071277;GO:0048863;GO:0048541;GO:0035855;GO:0033599;GO:0060070;GO:0010870;GO:0045638;GO:0060574;GO:0045639;GO:0006351;GO:0060218;GO:0006355;GO:0048704;GO:0006357;GO:0060535;GO:0007517;GO:0043065;GO:0050900
GO:0060044;1.0;0.0328226007259799;0.0;0.0;0.0;0.0;0.0;0.03316751576366803;0.0;0.0;0.0;0.0;0.03316751576366803;0.028421082939590683;0.0;0.03316751576366803;0.011034152341489094;0.03316751576366803;0.0;0.011034152341489094;0.0;0.06043976186008134;0.0;0.01668472010153778;0.03316751576366803;0.0;0.005439344724655555;0.0;0.0;0.013029324657314607;0.011034152341489094;0.0;0.011034152341489094;0.0;0.0;0.0;0.0;0.031991658072496966;0.011034152341489094;0.011034152341489094;0.03316751576366803;0.0;0.031991658072496966;0.0;0.0;0.011034152341489094;0.0;0.011034152341489094;0.0;0.0;0.011034152341489094;0.0
GO:0016525;0.0328226007259799;1.0;0.0;0.0;0.0;0.0;0.0;0.0658516969361823;0.0;0.0;0.0;0.0;0.06559269024598659;0.02812552692137407;0.0;0.033198815605210055;0.052693550906917914;0.052693550906917914;0.0;0.07474536219675312;0.0;0.052693550906917914;0.0;0.029554417434315347;0.07004399345252178;0.0;0.0030507844279764845;0.0;0.0;0.004334589126298501;0.052693550906917914;0.0;0.029554417434315347;0.0;0.0;0.0;0.0;0.15277603671478152;0.029554417434315347;0.01726828828038654;0.08486837181390344;0.0;0.08297996565726103;0.0;0.0;0.018202173841719307;0.0;0.01796646261110231;0.0;0.0;0.029554417434315347;0.0
GO:0060441;0.0;0.0;1.0;0.06293476764642246;0.0443182310189431;0.0;0.0;0.0;0.06293476764642246;0.0;0.02247754451120141;0.06293476764642246;0.0;0.0;0.06293476764642246;0.0;0.0;0.0;0.06293476764642246;0.0;0.06293476764642246;0.0;0.06293476764642246;0.0;0.0;0.028738236392872606;0.0;0.06293476764642246;0.06293476764642246;0.0;0.0;0.12070635897947189;0.0;0.0;0.06293476764642246;0.06293476764642246;0.05072309217445777;0.0;0.0;0.0;0.0;0.06293476764642246;0.0;0.0;0.06293476764642246;0.0;0.12070635897947189;0.0;0.20438779545581875;0.06293476764642246;0.0;0.0
GO:0008584;0.0;0.0;0.06293476764642246;1.0;0.0443182310189431;0.0;0.0;0.0;0.06607111804024644;0.0;0.02247754451120141;0.06607111804024644;0.0;0.0;0.23018548011744744;0.0;0.0;0.0;0.06607111804024644;0.0;0.06607111804024644;0.0;0.6151375232874303;0.0;0.0;0.028738236392872606;0.0;0.23018548011744744;0.23018548011744744;0.0;0.0;0.06607111804024644;0.0;0.0;0.06607111804024644;0.23018548011744744;0.09728485543883598;0.0;0.0;0.0;0.0;0.06607111804024644;0.0;0.0;0.06607111804024644;0.0;0.06607111804024644;0.0;0.06607111804024644;0.23018548011744744;0.0;0.0
GO:0060480;0.0;0.0;0.0443182310189431;0.0443182310189431;1.0;0.00576711589335461;0.03934039153380478;0.0;0.2772604214412229;0.0443182310189431;0.11137121533727763;0.21958694143473925;0.0;0.0;0.0443182310189431;0.0;0.0;0.0;0.21958694143473925;0.0;0.0443182310189431;0.0;0.0443182310189431;0.0;0.0;0.14239154602181828;0.0;0.0443182310189431;0.0443182310189431;0.0;0.0;0.0443182310189431;0.0443182310189431;0.042893390906138834;0.21958694143473925;0.0443182310189431;0.18229796836926648;0.0;0.0443182310189431;0.0;0.0;0.18229796836926648;0.0;0.005791764842280598;0.21958694143473925;0.0;0.0443182310189431;0.0;0.0443182310189431;0.0443182310189431;0.0;0.0443182310189431
GO:0006366;0.0;0.0;0.0;0.0;0.00576711589335461;1.0;0.02364269671193163;0.0;0.00576711589335461;0.00576711589335461;0.00576711589335461;0.00576711589335461;0.0;0.0;0.0;0.0;0.0;0.0;0.00576711589335461;0.0;0.0;0.0;0.0;0.0;0.0;0.00576711589335461;0.0;0.0;0.0;0.0;0.0;0.0;0.00576711589335461;0.00576711589335461;0.00576711589335461;0.0;0.00576711589335461;0.0;0.00576711589335461;0.0;0.0;0.00576711589335461;0.0;0.995744138514387;0.00576711589335461;0.0;0.0;0.0;0.0;0.0;0.0;0.00576711589335461
GO:0006641;0.0;0.0;0.0;0.0;0.03934039153380478;0.02364269671193163;1.0;0.0;0.03934039153380478;0.03934039153380478;0.02247754451120141;0.03934039153380478;0.0;0.0;0.0;0.0;0.0;0.0;0.03934039153380478;0.0;0.0;0.0;0.0;0.0;0.0;0.028738236392872606;0.0;0.0;0.0;0.0;0.0;0.0;0.03934039153380478;0.03934039153380478;0.03934039153380478;0.0;0.03934039153380478;0.0;0.03934039153380478;0.0;0.0;0.03934039153380478;0.0;0.023743746809502336;0.03934039153380478;0.0;0.0;0.0;0.0;0.0;0.0;0.03934039153380478
GO:0045647;0.03316751576366803;0.0658516969361823;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.22926894493929756;0.3314017497949271;0.0;0.06654369696141468;0.022137723393876898;0.06654369696141468;0.0;0.022137723393876898;0.0;0.06654369696141468;0.0;0.022137723393876898;0.23017426213806913;0.0;0.005439344724655555;0.0;0.0;0.013029324657314607;0.06487658397895092;0.0;0.022137723393876898;0.0;0.0;0.0;0.0;0.06418458395371854;0.022137723393876898;0.022137723393876898;0.7759274218265871;0.0;0.18673960671758658;0.0;0.0;0.022137723393876898;0.0;0.022137723393876898;0.0;0.0;0.022137723393876898;0.0
GO:0060644;0.0;0.0;0.06293476764642246;0.06607111804024644;0.2772604214412229;0.00576711589335461;0.03934039153380478;0.0;1.0;0.11117984168356607;0.11137121533727763;0.35442422221243924;0.0;0.0;0.10897023971512489;0.0;0.0;0.0;0.6893807195935707;0.0;0.13913456688877432;0.0;0.0675267469225723;0.0;0.0;0.14239154602181828;0.0;0.10355026903454836;0.09382091077367775;0.0;0.0;0.07775539224077378;0.12705590171490894;0.042893390906138834;0.6893807195935707;0.10355026903454986;0.20864363130510183;0.0;0.10718707408000999;0.0;0.0;0.33496447803978874;0.0;0.005791764842280598;0.3664147182109045;0.0;0.07402644187673764;0.0;0.11679529602632516;0.12164126588817334;0.0;0.1249933605260799
GO:0060326;0.0;0.0;0.0;0.0;0.0443182310189431;0.00576711589335461;0.03934039153380478;0.0;0.11117984168356607;1.0;0.02247754451120141;0.07153182450691553;0.0;0.0;0.0;0.0;0.0;0.0;0.11117984168356607;0.0;0.0;0.0;0.0;0.0;0.0;0.028738236392872606;0.0;0.0;0.0;0.0;0.0;0.0;0.11117984168356607;0.042893390906138834;0.11117984168356607;0.0;0.05072309217445777;0.0;0.10718707408000999;0.0;0.0;0.08143279518527956;0.0;0.005791764842280598;0.07395181163465475;0.0;0.0;0.0;0.0;0.0;0.0;0.565641895119067
GO:0002317;0.0;0.0;0.02247754451120141;0.02247754451120141;0.11137121533727763;0.00576711589335461;0.02247754451120141;0.0;0.11137121533727763;0.02247754451120141;1.0;0.1406223425631706;0.0;0.0;0.02247754451120141;0.0;0.0;0.0;0.11137121533727763;0.0;0.02247754451120141;0.0;0.02247754451120141;0.0;0.0;0.28239896419878524;0.0;0.02247754451120141;0.02247754451120141;0.0;0.0;0.02247754451120141;0.02247754451120141;0.02247754451120141;0.11137121533727763;0.02247754451120141;0.09245880541960977;0.0;0.02247754451120141;0.0;0.0;0.09245880541960977;0.0;0.005791764842280598;0.11137121533727763;0.0;0.02247754451120141;0.0;0.02247754451120141;0.02247754451120141;0.0;0.02247754451120141
