;GO:0060044;GO:0016525;GO:0060441;GO:0008584;GO:0060480;GO:0006366;GO:0006641;GO:0045647;GO:0060644;GO:0060326;GO:0002317;GO:0030225;GO:0045617;GO:0045656;GO:0060435;GO:0002686;GO:0010629;GO:0001953;GO:0035987;GO:0008360;GO:0035264;GO:0008285;GO:0060065;GO:0008284;GO:0045665;GO:0043367;GO:0045944;GO:0048539;GO:0048538;GO:0000122;GO:2000738;GO:0030326;GO:0007229;GO:0071277;GO:0048863;GO:0048541;GO:0035855;GO:0033599;GO:0060070;GO:0010870;GO:0045638;GO:0060574;GO:0045639;GO:0006351;GO:0060218;GO:0006355;GO:0048704;GO:0006357;GO:0060535;GO:0007517;GO:0043065;GO:0050900
GO:0060044;1.0;0.42839524602634715;0.0;0.0;0.0;0.0;0.0;0.44026936153420604;0.0;0.0;0.0;0.0;0.44026936153420604;0.40077845955987257;0.0;0.4418802457999037;0.45002631250831;0.392162111596415;0.0;0.42504364083279744;0.0;0.7885784728695651;0.0;0.6318606855610869;0.49671495028290136;0.0;0.33719977645849797;0.0;0.0;0.4143770731039121;0.40004440497191424;0.0;0.27617687756466514;0.0;0.0;0.0;0.0;0.5224048054146513;0.33830501385024303;0.3152541495206858;0.5175609110506174;0.0;0.4254499510534683;0.0;0.0;0.40546618086442887;0.0;0.3801077491137859;0.0;0.0;0.3668583556867586;0.0
GO:0016525;0.42839524602634715;1.0;0.0;0.0;0.0;0.0;0.0;0.46485496737677645;0.0;0.0;0.0;0.0;0.5143187589278536;0.42839524602634715;0.0;0.4485083136009448;0.4776430989747846;0.3618451861965485;0.0;0.5732251892555386;0.0;0.4746548530128042;0.0;0.39763800967018964;0.5439617931148883;0.0;0.35396816189306474;0.0;0.0;0.41086270226570626;0.4472912478039012;0.0;0.28732647518258375;0.0;0.0;0.0;0.0;0.4885012554666986;0.36908466783367405;0.3090888103032092;0.5380051993209438;0.0;0.47269679388545527;0.0;0.0;0.4189308980124647;0.0;0.39539866430394865;0.0;0.0;0.36483433404152615;0.0
GO:0060441;0.0;0.0;1.0;0.4632046376675269;0.4632046376675269;0.0;0.0;0.0;0.506708690553237;0.0;0.4632046376675269;0.48003430265244385;0.0;0.0;0.4632046376675269;0.0;0.0;0.0;0.4632046376675269;0.0;0.5201276993786625;0.0;0.4632046376675269;0.0;0.0;0.5191115746084645;0.0;0.4632046376675269;0.4632046376675269;0.0;0.0;0.5636711954910334;0.0;0.0;0.46203089941671466;0.4632046376675269;0.4632046376675269;0.0;0.0;0.0;0.0;0.4632046376675269;0.0;0.0;0.4632046376675269;0.0;0.570656137560074;0.0;0.5985268793165439;0.5191115746084645;0.0;0.0
GO:0008584;0.0;0.0;0.4632046376675269;1.0;0.44637497268261;0.0;0.0;0.0;0.48987902556832014;0.0;0.44637497268261;0.4632046376675269;0.0;0.0;0.5876934727763661;0.0;0.0;0.0;0.44637497268261;0.0;0.404083679327681;0.0;0.6438995519925923;0.0;0.0;0.5022819096235476;0.0;0.5876934727763661;0.5876934727763661;0.0;0.0;0.4730493605834032;0.0;0.0;0.44520123443179777;0.5876934727763661;0.5013371908646149;0.0;0.0;0.0;0.0;0.44637497268261;0.0;0.0;0.44637497268261;0.0;0.48003430265244385;0.0;0.44637497268261;0.6436004097173036;0.0;0.0
GO:0060480;0.0;0.0;0.4632046376675269;0.44637497268261;1.0;0.48458024718554527;0.28046579049477405;0.0;0.6564679877342415;0.4757431408159278;0.5351843746409715;0.5520140396258884;0.0;0.0;0.44637497268261;0.0;0.0;0.0;0.5351843746409715;0.0;0.404083679327681;0.0;0.44637497268261;0.0;0.0;0.591091311581909;0.0;0.44637497268261;0.44637497268261;0.0;0.0;0.4730493605834032;0.3855773354389354;0.24138851853875337;0.5340106363901591;0.44637497268261;0.5001335411981965;0.0;0.4673355280900257;0.0;0.0;0.5001335411981965;0.0;0.4928671133341394;0.5351843746409715;0.0;0.48003430265244385;0.0;0.44637497268261;0.5022819096235476;0.0;0.4849883252655831
GO:0006366;0.0;0.0;0.0;0.0;0.48458024718554527;1.0;0.4474346048082854;0.0;0.5280843000712554;0.5747460525625376;0.48458024718554527;0.5014099121704623;0.0;0.0;0.0;0.0;0.0;0.0;0.48458024718554527;0.0;0.0;0.0;0.0;0.0;0.0;0.5404871841264829;0.0;0.0;0.0;0.0;0.0;0.0;0.48458024718554527;0.34039143028536323;0.4566039543730724;0.0;0.48458024718554527;0.0;0.5663384398366356;0.0;0.0;0.48458024718554527;0.0;0.8898156103061527;0.48458024718554527;0.0;0.0;0.0;0.0;0.0;0.0;0.5839912370121929
GO:0006641;0.0;0.0;0.0;0.0;0.28046579049477405;0.4474346048082854;1.0;0.0;0.3239698433804841;0.3902616522372788;0.28046579049477405;0.297295455479691;0.0;0.0;0.0;0.0;0.0;0.0;0.28046579049477405;0.0;0.0;0.0;0.0;0.0;0.0;0.3363727274357116;0.0;0.0;0.0;0.0;0.0;0.0;0.30009584686028645;0.2336508463172463;0.337072084392159;0.0;0.30009584686028645;0.0;0.38185403951137675;0.0;0.0;0.30009584686028645;0.0;0.4557214709568795;0.28046579049477405;0.0;0.0;0.0;0.0;0.0;0.0;0.37987678032142175
GO:0045647;0.44026936153420604;0.46485496737677645;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.5181795200331865;0.6783972980150754;0.0;0.5798450222075321;0.44722592112771453;0.3863305395919154;0.0;0.5323335130059186;0.0;0.5116590047583407;0.0;0.4033180770371879;0.5704837912096377;0.0;0.3400181728945506;0.0;0.0;0.4138918012534338;0.4781543177010303;0.0;0.3156677795389986;0.0;0.0;0.0;0.0;0.43128152305796796;0.3974259721900889;0.31245375814009035;0.8476134814999963;0.0;0.6903848600401619;0.0;0.0;0.4049809090139506;0.0;0.3814486753054346;0.0;0.0;0.3663730838362803;0.0
GO:0060644;0.0;0.0;0.506708690553237;0.48987902556832014;0.6564679877342415;0.5280843000712554;0.3239698433804841;0.0;1.0;0.5192471937016379;0.5786884275266815;0.5955180925115984;0.0;0.0;0.48987902556832014;0.0;0.0;0.0;0.5786884275266815;0.0;0.44758773221339115;0.0;0.48987902556832014;0.0;0.0;0.6345953644676191;0.0;0.48987902556832014;0.48987902556832014;0.0;0.0;0.5165534134691132;0.42908138832464554;0.2848925714244635;0.6103183649045327;0.48987902556832014;0.5436375940839067;0.0;0.5108395809757358;0.0;0.0;0.5436375940839067;0.0;0.5363711662198495;0.5786884275266815;0.0;0.5235383555381539;0.0;0.48987902556832014;0.5457859625092577;0.0;0.5284923781512931
GO:0060326;0.0;0.0;0.0;0.0;0.4757431408159278;0.5747460525625376;0.3902616522372788;0.0;0.5192471937016379;1.0;0.4757431408159278;0.49257280580084467;0.0;0.0;0.0;0.0;0.0;0.0;0.4757431408159278;0.0;0.0;0.0;0.0;0.0;0.0;0.5316500777568653;0.0;0.0;0.0;0.0;0.0;0.0;0.4757431408159278;0.35118438028125815;0.47456940256511554;0.0;0.4757431408159278;0.0;0.557501333467018;0.0;0.0;0.4757431408159278;0.0;0.5830329187111318;0.4757431408159278;0.0;0.0;0.0;0.0;0.0;0.0;0.7621351585305312
