;GO:0045927;GO:0033540;GO:1902476;GO:0008284;GO:0045907;GO:0042531;GO:0007214;GO:0045987;GO:0045892;GO:0035556;GO:0060396;GO:0006351;GO:0007200;GO:0006259;GO:0007204;GO:0006357;GO:0001994;GO:0006625;GO:0071420;GO:0071880;GO:0019254;GO:0010469;GO:0018105;GO:0051932
GO:0045927;1.0;0.0;0.0;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.0;0.036692364793703955;0.042064647228987374;0.036692364793703955;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.0;0.0
GO:0033540;0.0;1.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.06927734236639929;0.01468324974140624;0.06927734236639929;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.06886689890529227;0.0;0.06927734236639929;0.01468324974140624
GO:1902476;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0
GO:0008284;0.11511873865597294;0.0;0.0;1.0;0.11511873865597294;0.12755981097713553;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.036692364793703955;0.047799631016701725;0.036692364793703955;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0
GO:0045907;0.11511873865597294;0.0;0.0;0.11511873865597294;1.0;0.11511873865597294;0.042064647228987374;0.3621435382722763;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.0;0.16702085169111647;0.042064647228987374;0.49828803942410677;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.0;0.0
GO:0042531;0.11511873865597294;0.0;0.0;0.12755981097713553;0.11511873865597294;1.0;0.047799631016701725;0.11511873865597294;0.10900961301269105;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.036692364793703955;0.10900961301269105;0.036692364793703955;0.0;0.0;0.047799631016701725;0.0;0.1786822519641151;0.0;0.0
GO:0007214;0.042064647228987374;0.01468324974140624;0.0;0.047799631016701725;0.042064647228987374;0.047799631016701725;1.0;0.042064647228987374;0.047799631016701725;0.12659489728285286;0.12659489728285286;0.01468324974140624;0.26648227313493894;0.01468324974140624;0.036692364793703955;0.047799631016701725;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.26648227313493894;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.01468324974140624
GO:0045987;0.11511873865597294;0.0;0.0;0.11511873865597294;0.3621435382722763;0.11511873865597294;0.042064647228987374;1.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.0;0.036692364793703955;0.042064647228987374;0.036692364793703955;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.0;0.0
GO:0045892;0.042064647228987374;0.0;0.0;0.047799631016701725;0.042064647228987374;0.10900961301269105;0.047799631016701725;0.042064647228987374;1.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.036692364793703955;0.15831211565824807;0.036692364793703955;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0
GO:0035556;0.042064647228987374;0.01468324974140624;0.0;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.12659489728285286;0.042064647228987374;0.047799631016701725;1.0;0.12659489728285286;0.01468324974140624;0.12659489728285286;0.01468324974140624;0.036692364793703955;0.047799631016701725;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.24553006275393716;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.01468324974140624
GO:0060396;0.042064647228987374;0.01468324974140624;0.0;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.12659489728285286;0.042064647228987374;0.047799631016701725;0.12659489728285286;1.0;0.01468324974140624;0.12659489728285286;0.01468324974140624;0.036692364793703955;0.047799631016701725;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.12659489728285286;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.01468324974140624
