;GO:0045927;GO:0033540;GO:1902476;GO:0008284;GO:0045907;GO:0042531;GO:0007214;GO:0045987;GO:0045892;GO:0035556;GO:0060396;GO:0006351;GO:0007200;GO:0006259;GO:0007204;GO:0006357;GO:0001994;GO:0006625;GO:0071420;GO:0071880;GO:0019254;GO:0010469;GO:0018105;GO:0051932
GO:0045927;1.0;0.0;0.0;0.5;0.19047619047619047;0.08510638297872342;0.33333333333333337;0.33333333333333337;0.08333333333333337;0.375;0.2727272727272727;0.0;0.33333333333333337;0.0;0.08695652173913049;0.1428571428571429;0.11764705882352944;0.0;0.0;0.17647058823529416;0.0;0.2727272727272727;0.0;0.0
GO:0033540;0.0;1.0;0.0;0.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.06060606060606055;0.05555555555555558;0.11764705882352944;0.05882352941176472;0.1578947368421053;0.04255319148936165;0.0;0.0;0.0357142857142857;0.04347826086956519;0.04761904761904767;0.1428571428571429;0.0;0.13636363636363635;0.05555555555555558
GO:1902476;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.0
GO:0008284;0.5;0.0;0.0;1.0;0.17391304347826086;0.12765957446808507;0.4;0.2857142857142857;0.10810810810810811;0.4444444444444444;0.33333333333333337;0.0;0.4;0.0;0.07999999999999996;0.18181818181818177;0.10526315789473684;0.0;0.0;0.2222222222222222;0.0;0.33333333333333337;0.0;0.0
GO:0045907;0.19047619047619047;0.0;0.0;0.17391304347826086;1.0;0.06451612903225812;0.125;0.29166666666666663;0.05882352941176472;0.13043478260869568;0.11538461538461542;0.0;0.125;0.0;0.08108108108108103;0.08333333333333337;0.5454545454545454;0.0;0.0;0.09375;0.0;0.11538461538461542;0.0;0.0
GO:0042531;0.08510638297872342;0.0;0.0;0.12765957446808507;0.06451612903225812;1.0;0.08163265306122447;0.07547169811320753;0.12676056338028174;0.08333333333333337;0.07843137254901966;0.0;0.08163265306122447;0.0;0.03125;0.1607142857142857;0.03448275862068961;0.0;0.0;0.07017543859649122;0.0;0.17021276595744683;0.0;0.0
GO:0007214;0.33333333333333337;0.05882352941176472;0.0;0.4;0.125;0.08163265306122447;1.0;0.19999999999999996;0.10810810810810811;0.8571428571428572;0.6;0.06060606060606055;1.0;0.09999999999999998;0.125;0.18181818181818177;0.10526315789473684;0.05882352941176472;0.08333333333333337;0.4666666666666667;0.125;0.33333333333333337;0.07692307692307687;0.1428571428571429
GO:0045987;0.33333333333333337;0.0;0.0;0.2857142857142857;0.29166666666666663;0.07547169811320753;0.19999999999999996;1.0;0.0714285714285714;0.2142857142857143;0.17647058823529416;0.0;0.19999999999999996;0.0;0.06896551724137934;0.11111111111111116;0.08695652173913049;0.0;0.0;0.13043478260869568;0.0;0.17647058823529416;0.0;0.0
GO:0045892;0.08333333333333337;0.0;0.0;0.10810810810810811;0.05882352941176472;0.12676056338028174;0.10810810810810811;0.0714285714285714;1.0;0.11111111111111116;0.10256410256410253;0.0;0.10810810810810811;0.0;0.038461538461538436;0.5588235294117647;0.04347826086956519;0.0;0.0;0.0888888888888889;0.0;0.10256410256410253;0.0;0.0
GO:0035556;0.375;0.06060606060606055;0.0;0.4444444444444444;0.13043478260869568;0.08333333333333337;0.8571428571428572;0.2142857142857143;0.11111111111111116;1.0;0.6666666666666667;0.0625;0.8571428571428572;0.10526315789473684;0.13043478260869568;0.19047619047619047;0.11111111111111116;0.06060606060606055;0.08695652173913049;0.4;0.1333333333333333;0.36363636363636365;0.07999999999999996;0.15384615384615385
