;GO:0045927;GO:0033540;GO:1902476;GO:0008284;GO:0045907;GO:0042531;GO:0007214;GO:0045987;GO:0045892;GO:0035556;GO:0060396;GO:0006351;GO:0007200;GO:0006259;GO:0007204;GO:0006357;GO:0001994;GO:0006625;GO:0071420;GO:0071880;GO:0019254;GO:0010469;GO:0018105;GO:0051932
GO:0007204;0.07142857142857142;0.06666666666666667;0.0;0.06666666666666667;0.0;0.05263157894736842;0.1;0.0625;0.058823529411764705;0.1;0.1;0.0;0.1;0.08333333333333333;1.0;0.058823529411764705;0.0;0.0;0.07142857142857142;0.1;0.07142857142857142;0.07692307692307693;0.06666666666666667;0.0625
GO:0006357;0.2222222222222222;0.0;0.0;0.3;0.0;0.2857142857142857;0.0;0.18181818181818182;0.75;0.3;0.0;0.0;0.0;0.0;0.058823529411764705;1.0;0.125;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0
GO:0001994;0.2;0.0;0.0;0.16666666666666666;0.0;0.1;0.0;0.14285714285714285;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.125;1.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0
GO:0006625;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0071420;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.14285714285714285;0.0;0.14285714285714285;0.1111111111111111;0.07142857142857142;0.0;0.0;0.0;1.0;0.14285714285714285;0.09090909090909091;0.0;0.08333333333333333;0.07692307692307693
GO:0071880;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.1;0.0;0.0;0.0;0.14285714285714285;1.0;0.0;0.0;0.125;0.0
GO:0019254;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.25;0.07142857142857142;0.0;0.0;0.0;0.09090909090909091;0.0;1.0;0.0;0.2727272727272727;0.0
GO:0010469;0.16666666666666666;0.0;0.0;0.375;0.0;0.4;0.0;0.125;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.07692307692307693;0.1111111111111111;0.25;0.0;0.0;0.0;0.0;1.0;0.0;0.0
GO:0018105;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.125;0.125;0.3333333333333333;0.125;0.375;0.06666666666666667;0.0;0.0;0.0;0.08333333333333333;0.125;0.2727272727272727;0.0;1.0;0.07142857142857142
GO:0051932;0.0;0.07142857142857142;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0625;0.0;0.0;0.0;0.07692307692307693;0.0;0.0;0.0;0.07142857142857142;1.0
