;GO:0045927;GO:0033540;GO:1902476;GO:0008284;GO:0045907;GO:0042531;GO:0007214;GO:0045987;GO:0045892;GO:0035556;GO:0060396;GO:0006351;GO:0007200;GO:0006259;GO:0007204;GO:0006357;GO:0001994;GO:0006625;GO:0071420;GO:0071880;GO:0019254;GO:0010469;GO:0018105;GO:0051932
GO:0045927;1.0;0.0;0.0;0.18324392195747494;0.07691422648275893;0.006472061783176765;0.16554543689508602;0.12009607890475425;0.002824277217674385;0.1927430309596824;0.14405093685226275;0.0;0.16554543689508602;0.0;0.011599311636661369;0.01796646261110231;0.08089486754327928;0.0;0.0;0.05155713928477076;0.0;0.09185382161404643;0.0;0.0
GO:0033540;0.0;1.0;0.0;0.0;0.0;0.0;0.005792528700939487;0.0;0.0;0.005792528700939487;0.005792528700939487;0.023743746809502336;0.005792528700939487;0.02374687830173118;0.005792528700939487;0.0;0.0;0.005792528700939487;0.005792528700939487;0.005792528700939487;0.02374687830173118;0.0;0.02374687830173118;0.005792528700939487
GO:1902476;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03143399305855708;0.0;0.0;0.0;0.0;0.0;0.0
GO:0008284;0.18324392195747494;0.0;0.0;1.0;0.07691422648275893;0.019387955372435046;0.18324392195747494;0.12009607890475425;0.00503549750813152;0.18324392195747494;0.18324392195747494;0.0;0.18324392195747494;0.0;0.011599311636661369;0.03203300198081839;0.07749362995684445;0.0;0.0;0.09192293333323356;0.0;0.1637692245489811;0.0;0.0
GO:0045907;0.07691422648275893;0.0;0.0;0.07691422648275893;1.0;0.006472061783176765;0.04313915302698829;0.22800294219689937;0.002824277217674385;0.04313915302698829;0.04313915302698829;0.0;0.04313915302698829;0.0;0.015383697371533339;0.01796646261110231;0.3699009848992418;0.0;0.0;0.04313915302698829;0.0;0.04313915302698829;0.0;0.0
GO:0042531;0.006472061783176765;0.0;0.0;0.019387955372435046;0.006472061783176765;1.0;0.006472061783176765;0.006472061783176765;0.014403071439519554;0.006472061783176765;0.006472061783176765;0.0;0.006472061783176765;0.0;0.0027370269939961628;0.018512087052679076;0.0027370269939961628;0.0;0.0;0.006472061783176765;0.0;0.030552972911372486;0.0;0.0
GO:0007214;0.16554543689508602;0.005792528700939487;0.0;0.18324392195747494;0.04313915302698829;0.006472061783176765;1.0;0.06735871064080441;0.00503549750813152;0.7203413680427009;0.6268118944634699;0.005791764842280598;0.8588919457726826;0.023181492766160005;0.011599311636661369;0.03203300198081839;0.08089486754327928;0.014185560839465724;0.010407123153272684;0.26749158726032163;0.048263343653229124;0.1637692245489811;0.009940745085628543;0.12482130051040963
GO:0045987;0.12009607890475425;0.0;0.0;0.12009607890475425;0.22800294219689937;0.006472061783176765;0.06735871064080441;1.0;0.002824277217674385;0.06735871064080441;0.06735871064080441;0.0;0.06735871064080441;0.0;0.011599311636661369;0.01796646261110231;0.05078848454287505;0.0;0.0;0.05155713928477076;0.0;0.06735871064080441;0.0;0.0
GO:0045892;0.002824277217674385;0.0;0.0;0.00503549750813152;0.002824277217674385;0.014403071439519554;0.00503549750813152;0.002824277217674385;1.0;0.00503549750813152;0.00503549750813152;0.0;0.00503549750813152;0.0;0.002129505723165616;0.155161534124081;0.002129505723165616;0.0;0.0;0.00503549750813152;0.0;0.00503549750813152;0.0;0.0
GO:0035556;0.1927430309596824;0.005792528700939487;0.0;0.18324392195747494;0.04313915302698829;0.006472061783176765;0.7203413680427009;0.06735871064080441;0.00503549750813152;1.0;0.6268118944634699;0.005791764842280598;0.7203413680427009;0.023181492766160005;0.011599311636661369;0.03203300198081839;0.08089486754327928;0.014185560839465724;0.010407123153272684;0.26749158726032163;0.048263343653229124;0.1637692245489811;0.009940745085628543;0.1308282319293432
GO:0060396;0.14405093685226275;0.005792528700939487;0.0;0.18324392195747494;0.04313915302698829;0.006472061783176765;0.6268118944634699;0.06735871064080441;0.00503549750813152;0.6268118944634699;1.0;0.005791764842280598;0.6268118944634699;0.023181492766160005;0.011599311636661369;0.03203300198081839;0.08089486754327928;0.014185560839465724;0.010407123153272684;0.2243416728441535;0.048263343653229124;0.1637692245489811;0.009940745085628543;0.10861444214277861
GO:0006351;0.0;0.023743746809502336;0.0;0.0;0.0;0.0;0.005791764842280598;0.0;0.0;0.005791764842280598;0.005791764842280598;1.0;0.005791764842280598;0.19117819692555485;0.005791764842280598;0.0;0.0;0.005791764842280598;0.005791764842280598;0.005791764842280598;0.04592833212913522;0.0;0.052364803152556746;0.005791764842280598
GO:0007200;0.16554543689508602;0.005792528700939487;0.0;0.18324392195747494;0.04313915302698829;0.006472061783176765;0.8588919457726826;0.06735871064080441;0.00503549750813152;0.7203413680427009;0.6268118944634699;0.005791764842280598;1.0;0.023181492766160005;0.011599311636661369;0.03203300198081839;0.08089486754327928;0.014185560839465724;0.010407123153272684;0.26749158726032163;0.048263343653229124;0.1637692245489811;0.009940745085628543;0.12482130051040963
GO:0006259;0.0;0.02374687830173118;0.0;0.0;0.0;0.0;0.023181492766160005;0.0;0.0;0.023181492766160005;0.023181492766160005;0.19117819692555485;0.023181492766160005;1.0;0.011599311636661369;0.0;0.0;0.014185560839465724;0.010407123153272684;0.023181492766160005;0.1838277844502583;0.0;0.0898767774200086;0.023181492766160005
GO:0007204;0.011599311636661369;0.005792528700939487;0.0;0.011599311636661369;0.015383697371533339;0.0027370269939961628;0.011599311636661369;0.011599311636661369;0.002129505723165616;0.011599311636661369;0.011599311636661369;0.005791764842280598;0.011599311636661369;0.011599311636661369;1.0;0.011599311636661369;0.015383697371533339;0.011599311636661369;0.010407123153272684;0.011599311636661369;0.011599311636661369;0.011599311636661369;0.009940745085628543;0.011599311636661369
GO:0006357;0.01796646261110231;0.0;0.0;0.03203300198081839;0.01796646261110231;0.018512087052679076;0.03203300198081839;0.01796646261110231;0.155161534124081;0.03203300198081839;0.03203300198081839;0.0;0.03203300198081839;0.0;0.011599311636661369;1.0;0.013546717268387652;0.0;0.0;0.03203300198081839;0.0;0.03203300198081839;0.0;0.0
GO:0001994;0.08089486754327928;0.0;0.0;0.07749362995684445;0.3699009848992418;0.0027370269939961628;0.08089486754327928;0.05078848454287505;0.002129505723165616;0.08089486754327928;0.08089486754327928;0.0;0.08089486754327928;0.0;0.015383697371533339;0.013546717268387652;1.0;0.0;0.0;0.038874095818176205;0.0;0.06925780429685029;0.0;0.0
GO:0006625;0.0;0.005792528700939487;0.03143399305855708;0.0;0.0;0.0;0.014185560839465724;0.0;0.0;0.014185560839465724;0.014185560839465724;0.005791764842280598;0.014185560839465724;0.014185560839465724;0.011599311636661369;0.0;0.0;1.0;0.010407123153272684;0.014185560839465724;0.014185560839465724;0.0;0.009940745085628543;0.014185560839465724
GO:0071420;0.0;0.005792528700939487;0.0;0.0;0.0;0.0;0.010407123153272684;0.0;0.0;0.010407123153272684;0.010407123153272684;0.005791764842280598;0.010407123153272684;0.010407123153272684;0.010407123153272684;0.0;0.0;0.010407123153272684;1.0;0.010407123153272684;0.010407123153272684;0.0;0.009940745085628543;0.010407123153272684
GO:0071880;0.05155713928477076;0.005792528700939487;0.0;0.09192293333323356;0.04313915302698829;0.006472061783176765;0.26749158726032163;0.05155713928477076;0.00503549750813152;0.26749158726032163;0.2243416728441535;0.005791764842280598;0.26749158726032163;0.023181492766160005;0.011599311636661369;0.03203300198081839;0.038874095818176205;0.014185560839465724;0.010407123153272684;1.0;0.038874095818176205;0.09192293333323356;0.009940745085628543;0.038874095818176205
GO:0019254;0.0;0.02374687830173118;0.0;0.0;0.0;0.0;0.048263343653229124;0.0;0.0;0.048263343653229124;0.048263343653229124;0.04592833212913522;0.048263343653229124;0.1838277844502583;0.011599311636661369;0.0;0.0;0.014185560839465724;0.010407123153272684;0.038874095818176205;1.0;0.0;0.057280135384778594;0.048263343653229124
GO:0010469;0.09185382161404643;0.0;0.0;0.1637692245489811;0.04313915302698829;0.030552972911372486;0.1637692245489811;0.06735871064080441;0.00503549750813152;0.1637692245489811;0.1637692245489811;0.0;0.1637692245489811;0.0;0.011599311636661369;0.03203300198081839;0.06925780429685029;0.0;0.0;0.09192293333323356;0.0;1.0;0.0;0.0
