;GO:0045927;GO:0033540;GO:1902476;GO:0008284;GO:0045907;GO:0042531;GO:0007214;GO:0045987;GO:0045892;GO:0035556;GO:0060396;GO:0006351;GO:0007200;GO:0006259;GO:0007204;GO:0006357;GO:0001994;GO:0006625;GO:0071420;GO:0071880;GO:0019254;GO:0010469;GO:0018105;GO:0051932
GO:0045927;1.0;0.0;0.0;0.31058704738378246;0.21356820432055623;0.22788942861312467;0.07603550601011572;0.21356820432055623;0.1184652142986089;0.12350079674018832;0.07120441674251711;0.0;0.08614718376175685;0.0;0.08506508728146771;0.13372456209659778;0.05671661800809674;0.0;0.0;0.07545392207949607;0.0;0.10640280927915256;0.0;0.0
GO:0033540;0.0;1.0;0.0;0.0;0.0;0.0;0.0210694772468693;0.0;0.0;0.0303200518856508;0.019992662136233234;0.1495831686236742;0.023234419672499035;0.1333949156235874;0.02553530624760143;0.0;0.0;0.022712541878556033;0.019443700530977902;0.0209413423331048;0.08551419494982655;0.0;0.11591122736495293;0.020209588569859743
GO:1902476;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2640858020689612;0.0;0.0;0.0;0.0;0.0;0.0
GO:0008284;0.31058704738378246;0.0;0.0;1.0;0.2428664808637546;0.28982553733653504;0.09791029553328676;0.2428664808637546;0.16479527159272941;0.17345309270218953;0.09091990065110615;0.0;0.11293138442824369;0.0;0.10016504618426467;0.19155379589389968;0.0630543455711163;0.0;0.0;0.09706250860016344;0.0;0.14471210129145715;0.0;0.0
GO:0045907;0.21356820432055623;0.0;0.0;0.2428664808637546;1.0;0.18918352910398203;0.06406678357445435;0.563755559633998;0.09175777965643951;0.09475012557502792;0.06060226068600027;0.0;0.07109845879657808;0.0;0.3123661047928436;0.10065405272452466;0.6641243510721333;0.0;0.0;0.0636533853889056;0.0;0.08435109917279775;0.0;0.0
GO:0042531;0.22788942861312467;0.0;0.0;0.28982553733653504;0.18918352910398203;1.0;0.07676176194500026;0.18918352910398203;0.2567605502423962;0.11656184803834106;0.0723977645115027;0.0;0.0856984432399942;0.0;0.0732642964643977;0.28385023505799656;0.0512163216859961;0.0;0.0;0.07623968695999613;0.0;0.3844188953263686;0.0;0.0
GO:0007214;0.07603550601011572;0.0210694772468693;0.0;0.09791029553328676;0.06406678357445435;0.07676176194500026;1.0;0.06406678357445435;0.10113552201216056;0.2763166275522559;0.17872852465913472;0.03359916810831194;0.4398576965609131;0.02977039108003387;0.06684782471842411;0.11061881986728621;0.047995785998861604;0.023668980029867195;0.02014042183934945;0.39476678470563037;0.018843922736484796;0.09319786449954132;0.025690128417180193;0.02096334253509538
GO:0045987;0.21356820432055623;0.0;0.0;0.2428664808637546;0.563755559633998;0.18918352910398203;0.06406678357445435;1.0;0.09175777965643951;0.09475012557502792;0.06060226068600027;0.0;0.07109845879657808;0.0;0.06862287522903937;0.10065405272452466;0.048904029456705654;0.0;0.0;0.0636533853889056;0.0;0.08435109917279775;0.0;0.0
GO:0045892;0.1184652142986089;0.0;0.0;0.16479527159272941;0.09175777965643951;0.2567605502423962;0.10113552201216056;0.09175777965643951;1.0;0.1838390859175512;0.09369450595961193;0.0;0.11724392440306464;0.0;0.10461105964472768;0.6766411420672525;0.06478768846413734;0.0;0.0;0.10023121982392076;0.0;0.1518703360713783;0.0;0.0
GO:0035556;0.12350079674018832;0.0303200518856508;0.0;0.17345309270218953;0.09475012557502792;0.11656184803834106;0.2763166275522559;0.09475012557502792;0.1838390859175512;1.0;0.25539292129917324;0.06543606213029636;0.3219475061640803;0.05232896996106686;0.10911500089714175;0.21777620083515525;0.0664873488665441;0.03601158333163419;0.028432641087379005;0.5309725788346746;0.025915491655330004;0.15919317023969592;0.040908313499199704;0.030100745967096772
