;GO:0016525;GO:0061333;GO:0015031;GO:0007179;GO:0048677;GO:0060447;GO:0010812;GO:0045893;GO:0048048;GO:0071774;GO:2001205;GO:0050679;GO:0034504;GO:0070208;GO:2001202;GO:0065003;GO:0051260;GO:0090263;GO:0045773;GO:0038063;GO:0042542;GO:0007266;GO:0043434;GO:0030855;GO:0071560;GO:0010628;GO:0071364;GO:0035987;GO:0032355;GO:0010469;GO:0018149;GO:0048050;GO:0030335;GO:0008360;GO:0035583;GO:0014002;GO:0060740;GO:0014044;GO:0031581;GO:0008284;GO:0035582;GO:0007597;GO:0051591;GO:1904237;GO:0043687;GO:0002576;GO:0010718;GO:0045471;GO:0071230;GO:0001569;GO:0019221;GO:0048146;GO:0001649;GO:0010952;GO:0034446;GO:0072249;GO:0071799;GO:0071356;GO:0050776;GO:0014012;GO:0007044;GO:0006351;GO:0007162;GO:0022617;GO:0044344;GO:0061304;GO:0072274;GO:0070372;GO:0071260;GO:1902618;GO:0060739;GO:0071300;GO:1990314;GO:0031960;GO:0050900;GO:0030199;GO:0071305;GO:0033622;GO:0071306
GO:0016525;1.0;0.0;0.0;0.15000000000000002;0.0;0.0;0.21052631578947367;0.06818181818181823;0.0;0.0;0.2571428571428571;0.15000000000000002;0.0;0.0;0.1578947368421053;0.0;0.0;0.1071428571428571;0.1428571428571429;0.1428571428571429;0.0;0.15000000000000002;0.0;0.0;0.0;0.15000000000000002;0.0;0.0;0.0;0.15000000000000002;0.0;0.0;0.12;0.2777777777777778;0.09999999999999998;0.0;0.0;0.0;0.0;0.16666666666666663;0.07407407407407407;0.0;0.0;0.09677419354838712;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.16666666666666663;0.15000000000000002;0.0;0.07692307692307687;0.0;0.0;0.0;0.0;0.1875;0.0;0.0;0.0;0.23529411764705888;0.0;0.0;0.0;0.0;0.09090909090909094;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0061333;0.0;1.0;0.0;0.0;0.125;0.16666666666666663;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.16666666666666663;0.5555555555555556;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5454545454545454;0.0;0.0;0.19999999999999996;0.0;0.17647058823529416;0.1333333333333333;0.0;0.0;0.0;0.08333333333333337;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0015031;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05128205128205132;0.0;0.0;0.0;0.0;0.0;0.037735849056603765;0.0;0.0;0.0;0.0;0.23529411764705888;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0007179;0.15000000000000002;0.0;0.0;1.0;0.11111111111111116;0.0;0.2857142857142857;0.10526315789473684;0.0;0.0;0.11428571428571432;0.2857142857142857;0.0;0.11764705882352944;0.11428571428571432;0.15384615384615385;0.1333333333333333;0.18181818181818177;0.08510638297872342;0.7272727272727273;0.0;0.5;0.0;0.16666666666666663;0.09999999999999998;0.19999999999999996;0.09999999999999998;0.16666666666666663;0.0;0.2857142857142857;0.09090909090909094;0.0;0.21052631578947367;0.2857142857142857;0.11428571428571432;0.1428571428571429;0.0;0.1428571428571429;0.1333333333333333;0.33333333333333337;0.08163265306122447;0.0;0.0;0.16000000000000003;0.09090909090909094;0.11764705882352944;0.21052631578947367;0.0;0.07692307692307687;0.0;0.7777777777777778;0.2857142857142857;0.16666666666666663;0.12121212121212122;0.09999999999999998;0.11764705882352944;0.06666666666666665;0.11111111111111116;0.2727272727272727;0.07692307692307687;0.1428571428571429;0.05714285714285716;0.33333333333333337;0.1428571428571429;0.09999999999999998;0.0;0.125;0.14814814814814814;0.11764705882352944;0.11764705882352944;0.1428571428571429;0.09090909090909094;0.06896551724137934;0.0;0.1428571428571429;0.1333333333333333;0.06060606060606055;0.1428571428571429;0.06451612903225812
GO:0048677;0.0;0.125;0.0;0.11111111111111116;1.0;0.3846153846153846;0.0;0.0;0.11764705882352944;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.1333333333333333;0.11764705882352944;0.0;0.0;0.10526315789473684;0.0;0.11111111111111116;0.0;0.23076923076923073;0.09090909090909094;0.0;0.09090909090909094;0.23076923076923073;0.0;0.0;0.08333333333333337;0.11764705882352944;0.0;0.0;0.0;0.19999999999999996;0.125;0.19999999999999996;0.11764705882352944;0.0;0.0;0.0;0.0;0.0;0.08333333333333337;0.10526315789473684;0.0;0.0;0.0714285714285714;0.10526315789473684;0.125;0.0;0.23076923076923073;0.0;0.1428571428571429;0.16666666666666663;0.0625;0.09999999999999998;0.0;0.11111111111111116;0.125;0.05405405405405406;0.0;0.125;0.09090909090909094;0.1333333333333333;0.17647058823529416;0.0;0.10526315789473684;0.10526315789473684;0.125;0.08333333333333337;0.06451612903225812;0.0;0.125;0.11764705882352944;0.05714285714285716;0.125;0.06060606060606055
GO:0060447;0.0;0.16666666666666663;0.0;0.0;0.3846153846153846;1.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.16666666666666663;0.16666666666666663;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1333333333333333;0.0;0.0;0.19999999999999996;0.0;0.11111111111111116;0.1333333333333333;0.0;0.0;0.0;0.08333333333333337;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0010812;0.21052631578947367;0.0;0.0;0.2857142857142857;0.0;0.0;1.0;0.10526315789473684;0.0;0.0;0.18181818181818177;0.2857142857142857;0.0;0.0;0.18181818181818177;0.0;0.0;0.18181818181818177;0.08510638297872342;0.2666666666666667;0.0;0.2857142857142857;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.21052631578947367;0.2857142857142857;0.18181818181818177;0.0;0.0;0.0;0.0;0.33333333333333337;0.12765957446808507;0.0;0.0;0.26086956521739135;0.0;0.0;0.21052631578947367;0.0;0.0;0.0;0.33333333333333337;0.2857142857142857;0.0;0.12121212121212122;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.7777777777777778;0.0;0.0;0.0;0.0;0.14814814814814814;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045893;0.06818181818181823;0.0;0.0;0.10526315789473684;0.0;0.0;0.10526315789473684;1.0;0.0;0.0;0.06779661016949157;0.16666666666666663;0.0;0.0;0.06779661016949157;0.0;0.0;0.13636363636363635;0.08695652173913049;0.10256410256410253;0.0;0.10526315789473684;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.14634146341463417;0.10526315789473684;0.06779661016949157;0.0;0.0;0.0;0.0;0.17647058823529416;0.3275862068965517;0.0;0.0;0.12765957446808507;0.0;0.0;0.14634146341463417;0.0;0.0;0.0;0.11111111111111116;0.16666666666666663;0.0;0.32608695652173914;0.0;0.0;0.0;0.0;0.08571428571428574;0.0;0.0;0.0;0.11111111111111116;0.0;0.0;0.0;0.0;0.19565217391304346;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0048048;0.0;0.25;0.0;0.0;0.11764705882352944;0.15384615384615385;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.15384615384615385;0.25;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.18181818181818177;0.0;0.16666666666666663;0.125;0.0;0.0;0.0;0.07999999999999996;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.1333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0071774;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2142857142857143;0.0;0.4545454545454546;0.0;0.46153846153846156;0.0;0.46153846153846156;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.33333333333333337;0.0;0.0;0.0;0.0;0.36363636363636365;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20833333333333337;0.3076923076923077;0.0;0.08695652173913049;0.0;0.0;0.0;0.0;0.46153846153846156;0.0;0.0;0.0;0.1428571428571429;0.23076923076923073;0.0;0.23529411764705888;0.21739130434782605;0.5;0.0;0.0;0.1428571428571429;0.0;0.15384615384615385
