;GO:1902476;GO:0022408;GO:0032570;GO:0051291;GO:0051091;GO:1902910;GO:0007016;GO:0045766;GO:0002159;GO:0050873;GO:0001666;GO:0045893;GO:0006914;GO:0035635;GO:0042307;GO:0000902;GO:0003382;GO:0051260;GO:0090263;GO:0043312;GO:0097186;GO:0071681;GO:0071285;GO:0007416;GO:0032912;GO:0001954;GO:0010628;GO:0048333;GO:0070830;GO:0035987;GO:0070831;GO:0086091;GO:0030334;GO:0072659;GO:0030335;GO:0046718;GO:0031581;GO:0008284;GO:0060901;GO:0048699;GO:0045944;GO:0061436;GO:0043568;GO:0048023;GO:0010838;GO:0045471;GO:0007229;GO:0098911;GO:0032463;GO:0043537;GO:0007043;GO:0038044;GO:0007162;GO:0045995;GO:0007565;GO:0051796;GO:0050982;GO:0043066;GO:0032773;GO:0086073;GO:2000147
GO:1902476;1.0;0.0;0.0;0.0;0.0;0.0;0.18402993009518218;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26087169447215913;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22347998478366163;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2891943688741027;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0022408;0.0;1.0;0.0;0.0;0.30657784798582854;0.4393439769395255;0.22889161213850348;0.3403211123963506;0.0;0.0;0.0;0.24370199083498448;0.0;0.0;0.23353461413991286;0.0;0.0;0.0;0.37992473591986126;0.0;0.0;0.0;0.0;0.0;0.4609620690734068;0.4813021799825723;0.38198227037230004;0.0;0.0;0.0;0.0;0.3447022163843709;0.5334575539595747;0.0;0.42307920241908686;0.0;0.0;0.5478087839743148;0.44693224407201526;0.0;0.23442258824850676;0.25760775858734913;0.4032510562117947;0.36642304831306405;0.47243328196662415;0.0;0.53701708490298;0.35219373535196924;0.5840211142990567;0.4617592051921645;0.0;0.0;0.9180296552852284;0.4524596875968952;0.0;0.36812126542169327;0.0;0.6380739593304905;0.317655890432527;0.0;0.4522963670066828
GO:0032570;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2683864436538602;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4500514212354771;0.29202475310304227;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5705928980751163;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24782966055681568;0.0;0.0;0.0;0.0
GO:0051291;0.0;0.0;0.0;1.0;0.0;0.0;0.4255559837357526;0.0;0.5890246048474606;0.3520958990298412;0.0;0.0;0.3241967011219303;0.0;0.0;0.531010272689178;0.48929168040255505;0.9125447210772082;0.0;0.19219036159012348;0.0;0.184025070639204;0.28121250689173194;0.7009727208717754;0.0;0.0;0.0;0.3700843572419128;0.6125521598133239;0.3699560641315299;0.6399274506823494;0.0;0.0;0.0;0.0;0.0;0.6402438939264622;0.0;0.2534434773092633;0.35236772094812624;0.0;0.0;0.0;0.0;0.0;0.0;0.3085986484861487;0.0;0.0;0.0;0.6388644590345691;0.21570550827843862;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051091;0.0;0.30657784798582854;0.0;0.0;1.0;0.33248654392601296;0.14532632194929893;0.2686866867839106;0.0;0.0;0.0;0.7273318713026667;0.0;0.0;0.20838860667352585;0.0;0.0;0.0;0.3023778096272834;0.0;0.0;0.0;0.0;0.0;0.22740542226776742;0.2970627861814133;0.46197098118507585;0.0;0.0;0.0;0.0;0.21710026780887404;0.31511012163860563;0.0;0.32454304699922226;0.0;0.0;0.38044494896129905;0.28277296402184443;0.0;0.7061018741556365;0.1563952395479925;0.31456130845944186;0.48090302707789945;0.3480048947433148;0.0;0.31634872782918144;0.2416464796480067;0.27516623344593305;0.2351570553483645;0.0;0.0;0.3212226304761012;0.2554113038996262;0.0;0.19698842762703983;0.0;0.2910070302531323;0.4002121680539797;0.0;0.33866109194493266
GO:1902910;0.0;0.4393439769395255;0.0;0.0;0.33248654392601296;1.0;0.201017409241397;0.3724785929026181;0.0;0.0;0.0;0.31075062493546973;0.0;0.0;0.5277903032956127;0.0;0.0;0.0;0.4659785896384552;0.0;0.0;0.0;0.0;0.0;0.32221599200297873;0.42933145380418286;0.41188669232740716;0.0;0.0;0.0;0.0;0.3019102755982241;0.5333987390295233;0.0;0.575089358085591;0.0;0.0;0.6417307613650294;0.3920473068771957;0.0;0.29972763794907475;0.2228320836458044;0.49137986234895326;0.4511237368314978;0.5648144565447527;0.0;0.4596908338025869;0.370163079032956;0.37757599634657124;0.35722289662095097;0.0;0.0;0.47005462849827856;0.3814858430873745;0.0;0.2643742880627752;0.0;0.4080550544563605;0.3505375527534121;0.0;0.6098757088562013
GO:0007016;0.18402993009518218;0.22889161213850348;0.0;0.4255559837357526;0.14532632194929893;0.201017409241397;1.0;0.2040065419363832;0.40166893023676287;0.2736298801813258;0.0;0.11752711913394731;0.2564771091715623;0.0;0.14531941755050495;0.42312991829481267;0.39621091004400527;0.425220275959167;0.17657946745348438;0.22294897428160557;0.0;0.16003895941171195;0.22880855673350467;0.46110755355786925;0.22030087663742315;0.23538844316777438;0.22575229220869997;0.2843718099509454;0.41451971792681724;0.28429605520761136;0.4292270267181824;0.2752190277159025;0.23820501365059843;0.2108391088946455;0.19440398435781514;0.0;0.42939551908894796;0.2437190098994472;0.3090741447631609;0.27379402034720024;0.11334247840338021;0.2994591518480486;0.18626469428096795;0.17091834584217402;0.21429939463310554;0.0;0.36282613732095753;0.2199747872268785;0.1965012730707827;0.15911244211148645;0.42866077801329444;0.24615138060095312;0.24502168460850882;0.26117573534852356;0.0;0.18051693251394574;0.0;0.21247544752755743;0.19191278940551326;0.0;0.2062438090576468
GO:0045766;0.0;0.3403211123963506;0.0;0.0;0.2686866867839106;0.3724785929026181;0.2040065419363832;1.0;0.0;0.0;0.0;0.21704944126284814;0.0;0.0;0.2686738475899893;0.0;0.0;0.0;0.3268765670516776;0.0;0.0;0.0;0.0;0.0;0.3997539077561704;0.4367670932909683;0.41872553982265487;0.0;0.0;0.0;0.0;0.3741798477900209;0.35430053910098347;0.0;0.36012892736473434;0.0;0.0;0.45237545153236847;0.37008629057967957;0.0;0.20928634060833315;0.22651112515481614;0.3449388757226772;0.316325418007675;0.3973006185591326;0.0;0.35635989992590156;0.2985769536384806;0.2917842123235567;0.28801746159055724;0.0;0.0;0.3645389794391547;0.6420896183388006;0.0;0.44236354916549625;0.0;0.3157057855698553;0.3554786543685161;0.0;0.3822427992029329
GO:0002159;0.0;0.0;0.0;0.5890246048474606;0.0;0.0;0.40166893023676287;0.0;1.0;0.32497293060060783;0.0;0.0;0.30106053048329595;0.0;0.0;0.4943280361984953;0.4579769219329889;0.588481303464041;0.0;0.18381614254248294;0.0;0.17633306125935166;0.2636384341251936;0.6473941074581482;0.0;0.0;0.0;0.3402366556349316;0.8859340366380913;0.34012821895275086;0.5949752217808787;0.0;0.0;0.0;0.0;0.0;0.7596936750910467;0.0;0.23908019224805974;0.325204473296999;0.0;0.0;0.0;0.0;0.0;0.0;0.2875629916354449;0.0;0.0;0.0;0.9213203997222771;0.20521263570788434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0050873;0.0;0.0;0.0;0.3520958990298412;0.0;0.0;0.2736298801813258;0.0;0.32497293060060783;1.0;0.0;0.0;0.36322131855058315;0.0;0.0;0.5797215496231795;0.5293618410167619;0.3517062055344628;0.0;0.2052642139592824;0.3349455140215517;0.19597708243978013;0.31011359322422427;0.3948176223918092;0.0;0.0;0.0;0.8288854763271877;0.3394134902678931;0.82855798328422;0.35637353221301876;0.0;0.0;0.0;0.0;0.0;0.35657058294360106;0.0;0.27668271508754344;0.7839587912663614;0.0;0.0;0.0;0.0;0.0;0.0;0.3437548176358821;0.0;0.0;0.0;0.35571177068478327;0.23231256494261765;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
